Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.28,0.35,0.36,-62753.444921493916,-66002.23410742005
0.01,0.28,0.36,0.35,-62703.79117257167,-65926.00820312259
0.01,0.28,0.37,0.34,-62647.5099988696,-65843.7650282572
0.01,0.28,0.38,0.33,-62584.69400008995,-65755.56383514043
0.01,0.28,0.39,0.32,-62515.4267448187,-65661.45414821927
0.01,0.28,0.4,0.31,-62439.782597052064,-65561.47559059969
0.01,0.29,0.29,0.41,-62743.817671267745,-66128.83737972789
0.01,0.29,0.3,0.4,-62733.24356209037,-66087.07842260317
0.01,0.29,0.31,0.39,-62715.33771472912,-66038.75468491465
0.01,0.29,0.32,0.38,-62690.24643402541,-65983.9815598613
0.01,0.29,0.33,0.37,-62658.105944172115,-65922.86366326272
0.01,0.29,0.34,0.36,-62619.042726066604,-65855.49517090687
0.01,0.29,0.35,0.35,-62573.173752395356,-65781.96005363093
0.01,0.29,0.36,0.34,-62520.60662638531,-65702.33221607037
0.01,0.29,0.37,0.33,-62461.439627676715,-65616.6755425308
0.01,0.29,0.38,0.32,-62395.76166645031,-65525.04385111524
0.01,0.29,0.39,0.31,-62323.65214467591,-65427.4807549742
0.01,0.29,0.4,0.3,-62245.180721027864,-65324.01942722372
0.01,0.3,0.28,0.41,-62580.36047028204,-65959.61013028592
0.01,0.3,0.29,0.4,-62574.15571158275,-65921.14228109905
0.01,0.3,0.3,0.39,-62560.50597623867,-65875.99678379843
0.01,0.3,0.31,0.38,-62539.56637254279,-65824.2967869354
0.01,0.3,0.32,0.37,-62511.48123324543,-65766.15396681987
0.01,0.3,0.33,0.36,-62476.384537205864,-65701.66894916174
0.01,0.3,0.34,0.35,-62434.40021636674,-65630.93161603769
0.01,0.3,0.35,0.34,-62385.642356116485,-65554.02130624812
0.01,0.3,0.36,0.33,-62330.21529420872,-65471.00691423298
0.01,0.3,0.37,0.32,-62268.21362076217,-65381.94689006999
0.01,0.3,0.38,0.31,-62199.72207934143,-65286.88914055515
0.01,0.3,0.39,0.3,-62124.81536659442,-65185.87082884181
0.01,0.3,0.4,0.29,-62043.557825277996,-65078.91806746927
0.01,0.31,0.27,0.41,-62408.094320617936,-65782.67858251583
0.01,0.31,0.28,0.4,-62406.396450021464,-65747.64867440866
0.01,0.31,0.29,0.39,-62397.13216520427,-65705.8199049453
0.01,0.31,0.3,0.38,-62380.46617217437,-65657.32397217781
0.01,0.31,0.31,0.37,-62356.55160713362,-65602.28030770305
0.01,0.31,0.32,0.36,-62325.5305574988,-65540.79659766617
0.01,0.31,0.33,0.35,-62287.53445317441,-65472.96917401948
0.01,0.31,0.34,0.34,-62242.6843388051,-65398.883286764365
0.01,0.31,0.35,0.33,-62191.09103430592,-65318.61326447378
0.01,0.31,0.36,0.32,-62132.855187908994,-65232.22256733384
0.01,0.31,0.37,0.31,-62068.06722311691,-65139.76373409426
0.01,0.31,0.38,0.3,-61996.80717817235,-65041.278221537345
0.01,0.31,0.39,0.29,-61919.14443380577,-64936.79613222693
0.01,0.31,0.4,0.28,-61835.13732196246,-64826.33582323905
0.01,0.32,0.26,0.41,-62227.03591763606,-65598.03318836632
0.01,0.32,0.27,0.4,-62229.99018647995,-65566.597208131
0.01,0.32,0.28,0.39,-62225.24749235436,-65528.23189595699
0.01,0.32,0.29,0.38,-62212.98305104015,-65483.078411287235
0.01,0.32,0.3,0.37,-62193.35959645418,-65431.264735126024
0.01,0.32,0.31,0.36,-62166.52801946478,-65372.90630882554
0.01,0.32,0.32,0.35,-62132.62785853393,-65308.106524705276
0.01,0.32,0.33,0.34,-62091.78765626816,-65236.95708258431
0.01,0.32,0.34,0.33,-62044.12519183871,-65159.538222187584
0.01,0.32,0.35,0.32,-61989.74759563918,-65075.91883779295
0.01,0.32,0.36,0.31,-61928.75134928552,-64986.15647822396
0.01,0.32,0.37,0.3,-61861.222170958434,-64890.297232187826
0.01,0.32,0.38,0.29,-61787.23478298309,-64788.37549585364
0.01,0.32,0.39,0.28,-61706.85255527841,-64680.413616302525
0.01,0.32,0.4,0.27,-61620.12701471469,-64566.421400888845
0.01,0.33,0.25,0.41,-62037.185078471,-65405.64753494419
0.01,0.33,0.26,0.4,-62044.94550434133,-65377.97167433508
0.01,0.33,0.27,0.39,-62044.8682547849,-65343.22570186889
0.01,0.33,0.28,0.38,-62037.1401078911,-65301.56129068035
0.01,0.33,0.29,0.37,-62021.93430734963,-65253.115883036924
0.01,0.33,0.3,0.36,-61999.411341743806,-65198.01346958786
0.01,0.33,0.31,0.35,-61969.71955298717,-65136.36519776448
0.01,0.33,0.32,0.34,-61932.995592243744,-65068.26982767094
0.01,0.33,0.33,0.33,-61889.36473664663,-64993.81404877944
0.01,0.33,0.34,0.32,-61838.94107584564,-64913.07266645932
0.01,0.33,0.35,0.31,-61781.82757361817,-64826.10866357409
0.01,0.33,0.36,0.3,-61718.1160062583,-64732.97313886067
0.01,0.33,0.37,0.29,-61647.88677602922,-64633.70512037543
0.01,0.33,0.38,0.28,-61571.20859444459,-64528.33124877272
0.01,0.33,0.39,0.27,-61488.13802634829,-64416.86532138484
0.01,0.33,0.4,0.26,-61398.71888147782,-64299.30768378865
0.01,0.34,0.24,0.41,-61838.52413147668,-65205.47773655511
0.01,0.34,0.25,0.4,-61851.254719358316,-65181.73961196098
0.01,0.34,0.26,0.39,-61855.995534497146,-65150.779065798575
0.01,0.34,0.27,0.38,-61852.94613844131,-65112.75950572574
0.01,0.34,0.28,0.37,-61842.29133718904,-65067.82888753294
0.01,0.34,0.29,0.36,-61824.202129096506,-65016.1206629856
0.01,0.34,0.3,0.35,-61798.836453792246,-64957.75452868399
0.01,0.34,0.31,0.34,-61766.33976589185,-64892.83699973284
0.01,0.34,0.32,0.33,-61726.84545108587,-64821.46182579269
0.01,0.34,0.33,0.32,-61680.47509698602,-64743.71026189623
0.01,0.34,0.34,0.31,-61627.33862662588,-64659.65120192569
0.01,0.34,0.35,0.3,-61567.534298461,-64569.34117859487
0.01,0.34,0.36,0.29,-61501.148572867954,-64472.82422993519
0.01,0.34,0.37,0.28,-61428.255841298385,-64370.13162844088
0.01,0.34,0.38,0.27,-61348.918010190944,-64261.281464976244
0.01,0.34,0.39,0.26,-61263.18392725669,-64146.278075060116
0.01,0.34,0.4,0.25,-61171.088632564555,-64025.111289954104
0.01,0.35,0.23,0.41,-61631.017029983705,-64997.461551251086
0.01,0.35,0.24,0.4,-61648.89319720866,-64977.85162689051
0.01,0.35,0.25,0.39,-61658.6146845676,-64950.854017381906
0.01,0.35,0.26,0.38,-61660.3952620158,-64916.6452894323
0.01,0.35,0.27,0.37,-61654.4325190103,-64875.38513313831
0.01,0.35,0.28,0.36,-61640.90901621577,-64827.21751359807
0.01,0.35,0.29,0.35,-61619.99320303363,-64772.27158836127
0.01,0.35,0.3,0.34,-61591.84013179438,-64710.66242155546
0.01,0.35,0.31,0.33,-61556.59199164023,-64642.49151771395
0.01,0.35,0.32,0.32,-61514.37847874032,-64567.847191945824
0.01,0.35,0.33,0.31,-61465.31701409013,-64486.80478769873
0.01,0.35,0.34,0.3,-61409.51281540137,-64399.4267486195
0.01,0.35,0.35,0.29,-61347.05882521211,-64305.76254664135
0.01,0.35,0.36,0.28,-61278.03549308737,-64205.84846416765
0.01,0.35,0.37,0.27,-61202.51040540379,-64099.7072238446
0.01,0.35,0.38,0.26,-61120.53775146719,-63987.34745467191
0.01,0.35,0.39,0.25,-61032.15760932009,-63868.76297780765
0.01,0.35,0.4,0.24,-60937.39502821265,-63743.93188904086
0.01,0.36,0.22,0.41,-61414.60815626758,-64781.51718777821
0.01,0.36,0.23,0.4,-61437.818405641505,-64766.24044677877
0.01,0.36,0.24,0.39,-61452.69458509257,-64743.39613113536
0.01,0.36,0.25,0.38,-61459.46634610967,-64713.17563918365
0.01,0.36,0.26,0.37,-61458.345486557024,-64675.75181979699
0.01,0.36,0.27,0.36,-61449.52735055806,-64631.2803721394
0.01,0.36,0.28,0.35,-61433.19194982271,-64579.900966881534
0.01,0.36,0.29,0.34,-61409.504846454365,-64521.7381289139
0.01,0.36,0.3,0.33,-61378.61782731019,-64456.90191162832
0.01,0.36,0.31,0.32,-61340.669392010896,-64385.48838486197
0.01,0.36,0.32,0.31,-61295.78507010944,-64307.57995201147
0.01,0.36,0.33,0.3,-61244.07757727944,-64223.245506176725
0.01,0.36,0.34,0.29,-61185.64681531511,-64132.54043012484
0.01,0.36,0.35,0.28,-61120.57971594295,-64035.50644007341
0.01,0.36,0.36,0.27,-61048.949923653,-63932.17126850012
0.01,0.36,0.37,0.26,-60970.81730768905,-63822.54817611751
0.01,0.36,0.38,0.25,-60886.22728768841,-63706.63527750272
0.01,0.36,0.39,0.24,-60795.2099508748,-63584.414658285634
0.01,0.36,0.4,0.23,-60697.77893073125,-63455.85125382173
0.01,0.37,0.21,0.41,-61189.22076778262,-64557.541754974794
0.01,0.37,0.22,0.4,-61217.968665398956,-64546.81967482642
0.01,0.37,0.23,0.39,-61238.18664228778,-64528.333528121715
0.01,0.37,0.24,0.38,-61250.12220928581,-64502.2915219434
0.01,0.37,0.25,0.37,-61254.00304579086,-64468.881336458086
0.01,0.37,0.26,0.36,-61250.03870433355,-64428.27182930944
0.01,0.37,0.27,0.35,-61238.42198008256,-64380.61440497094
0.01,0.37,0.28,0.34,-61219.32999744982,-64326.04410122125
0.01,0.37,0.29,0.33,-61192.92505306535,-64264.68043200899
0.01,0.37,0.3,0.32,-61159.35524426482,-64196.62801584753
0.01,0.37,0.31,0.31,-61118.754904052796,-64121.977010700066
0.01,0.37,0.32,0.3,-61071.24485666033,-64040.80336947241
0.01,0.37,0.33,0.29,-61016.93250184354,-63953.16892425782
0.01,0.37,0.34,0.28,-60955.91173058512,-63859.12130199499
0.01,0.37,0.35,0.27,-60888.26266953655,-63758.69366887539
0.01,0.37,0.36,0.26,-60814.05124605504,-63651.90429535328
0.01,0.37,0.37,0.25,-60733.32855971585,-63538.75592763803
0.01,0.37,0.38,0.24,-60646.1300393375,-63419.23494470585
0.01,0.37,0.39,0.23,-60552.474356376566,-63293.31027168685
0.01,0.37,0.4,0.22,-60452.36205542244,-63160.93201035755
0.01,0.38,0.2,0.41,-60954.7550201428,-64325.409288097144
0.01,0.38,0.21,0.4,-60989.26155057734,-64319.48219315379
0.01,0.38,0.22,0.39,-61015.02349353737,-64305.57558370988
0.01,0.38,0.23,0.38,-61032.30857440197,-64283.91682991906
0.01,0.38,0.24,0.37,-61041.36233191674,-64254.710420289186
0.01,0.38,0.25,0.36,-61042.41020014593,-64218.14004339626
0.01,0.38,0.26,0.35,-61035.65918266539,-64174.37026187256
0.01,0.38,0.27,0.34,-61021.29918734582,-64123.54784701444
0.01,0.38,0.28,0.33,-60999.50407312575,-64065.802825405306
0.01,0.38,0.29,0.32,-60970.43244711372,-64001.24927589014
0.01,0.38,0.3,0.31,-60934.22824002927,-63929.985904908164
0.01,0.38,0.31,0.3,-60891.02107955502,-63852.09641975362
0.01,0.38,0.32,0.29,-60840.92647400458,-63767.64971216708
0.01,0.38,0.33,0.28,-60784.045812322496,-63676.69985827189
0.01,0.38,0.34,0.27,-60720.466180416464,-63579.28593485417
0.01,0.38,0.35,0.26,-60650.25998780514,-63475.431645968514
0.01,0.38,0.36,0.25,-60573.484392177175,-63365.14474746403
0.01,0.38,0.37,0.24,-60490.18050228908,-63248.41624985686
0.01,0.38,0.38,0.23,-60400.37233119221,-63125.21937153949
0.01,0.38,0.39,0.22,-60304.06546144951,-62995.508203986035
0.01,0.38,0.4,0.21,-60201.24537094258,-62859.21603755432
0.01,0.39,0.19,0.41,-60711.085478333305,-64084.9682635523
0.01,0.39,0.2,0.4,-60751.59187177586,-64084.09814912102
0.01,0.39,0.21,0.39,-60783.11736792289,-64075.01129095721
0.01,0.39,0.22,0.38,-60805.9527338275,-64057.95704834266
0.01,0.39,0.23,0.37,-60820.363722777634,-64033.159072372444
0.01,0.39,0.24,0.36,-60826.59362818535,-64000.81785953215
0.01,0.39,0.25,0.35,-60824.86533516011,-63961.11280300131
0.01,0.39,0.26,0.34,-60815.38295997979,-63914.203831891704
0.01,0.39,0.27,0.33,-60798.33314504168,-63860.23270599818
0.01,0.39,0.28,0.32,-60773.886059762866,-63799.32401652743
0.01,0.39,0.29,0.31,-60742.196144635695,-63731.58593000666
0.01,0.39,0.3,0.3,-60703.402625057824,-63657.11070198867
0.01,0.39,0.31,0.29,-60657.629812794396,-63575.97497840816
0.01,0.39,0.32,0.28,-60604.98720534746,-63488.23989486194
0.01,0.39,0.33,0.27,-60545.569386586576,-63393.95097716495
0.01,0.39,0.34,0.26,-60479.45572528659,-63293.137839826435
0.01,0.39,0.35,0.25,-60406.709861297604,-63185.813672169614
0.01,0.39,0.36,0.24,-60327.37896148954,-63071.974494236034
0.01,0.39,0.37,0.23,-60241.492718851725,-62951.5981558542
0.01,0.39,0.38,0.22,-60149.06205754189,-62824.64304166539
0.01,0.39,0.39,0.21,-60050.077493415185,-62691.04643163726
0.01,0.39,0.4,0.2,-59944.507082450844,-62550.7224494815
0.01,0.4,0.18,0.41,-60458.05799676228,-63836.03848264392
0.01,0.4,0.19,0.4,-60504.82915258615,-63840.512435144694
0.01,0.4,0.2,0.39,-60542.35803464998,-63836.50721202894
0.01,0.4,0.21,0.38,-60570.9618752504,-63824.29758396651
0.01,0.4,0.22,0.37,-60590.92946934934,-63804.12919061176
0.01,0.4,0.23,0.36,-60602.52432490123,-63776.22169052836
0.01,0.4,0.24,0.35,-60605.9871863633,-63740.771284349736
0.01,0.4,0.25,0.34,-60601.53805154709,-63697.95273132735
0.01,0.4,0.26,0.33,-60589.37777125703,-63647.9209487069
0.01,0.4,0.27,0.32,-60569.689298368976,-63590.81226058042
0.01,0.4,0.28,0.31,-60542.63863568382,-63526.745345545045
0.01,0.4,0.29,0.3,-60508.37551837204,-63455.821918980386
0.01,0.4,0.3,0.29,-60467.03385591379,-63378.1271748457
0.01,0.4,0.31,0.28,-60418.73194926267,-63293.73000272208
0.01,0.4,0.32,0.27,-60363.57249084572,-63202.682987709355
0.01,0.4,0.33,0.26,-60301.64234739967,-63105.022193175886
0.01,0.4,0.34,0.25,-60233.012118030834,-63000.766718746265
0.01,0.4,0.35,0.24,-60157.735451770546,-62889.91801779742
0.01,0.4,0.36,0.23,-60075.84809972157,-62772.45894955696
0.01,0.4,0.37,0.22,-59987.36666597958,-62648.35252998678
0.01,0.4,0.38,0.21,-59892.287007994535,-62517.54033211545
0.01,0.4,0.39,0.2,-59790.582219719225,-62379.94046916609
0.01,0.4,0.4,0.19,-59682.20010809888,-62235.44507103263
0.02,0.17,0.4,0.41,-64340.381639934276,-67919.84737278364
0.02,0.18,0.39,0.41,-64287.9751736807,-67847.31952697603
0.02,0.18,0.4,0.4,-64241.645014933165,-67781.1117757953
0.02,0.19,0.38,0.41,-64225.05831227626,-67765.70378158138
0.02,0.19,0.39,0.4,-64181.95961664174,-67701.62506797431
0.02,0.19,0.4,0.39,-64132.23846923949,-67631.68416735328
0.02,0.2,0.37,0.41,-64151.897291054454,-67675.23936738934
0.02,0.2,0.38,0.4,-64112.1269228144,-67613.38044898494
0.02,0.2,0.39,0.39,-64065.66777861396,-67545.59518253364
0.02,0.2,0.4,0.38,-64012.6136014179,-67471.95617929971
0.02,0.21,0.36,0.41,-64068.72544863359,-67576.13314767792
0.02,0.21,0.37,0.4,-64032.38251398297,-67516.58850429334
0.02,0.21,0.38,0.39,-63989.280839805804,-67451.04956576819
0.02,0.21,0.39,0.38,-63939.519207040365,-67379.59293341222
0.02,0.21,0.4,0.37,-63883.18938656022,-67302.28750169756
0.02,0.22,0.35,0.41,-63975.747109433665,-67468.56314454951
0.02,0.22,0.36,0.4,-63942.93326010229,-67411.43125019544
0.02,0.22,0.37,0.39,-63903.286764683384,-67348.23302320228
0.02,0.22,0.38,0.38,-63856.911745709986,-67279.04935854168
0.02,0.22,0.39,0.37,-63803.90501202928,-67203.9531407267
0.02,0.22,0.4,0.36,-63744.356089181296,-67123.00927419076
0.02,0.23,0.34,0.41,-63873.140668902764,-67352.68147065165
0.02,0.23,0.35,0.4,-63843.96044049837,-67298.0651265837
0.02,0.23,0.36,0.39,-63807.869378107505,-67237.30598360211
0.02,0.23,0.37,0.38,-63764.97728420115,-67170.48956868365
0.02,0.23,0.38,0.37,-63715.386309221314,-67097.69306000326
0.02,0.23,0.39,0.36,-63659.19101668155,-67018.98535203483
0.02,0.23,0.4,0.35,-63596.47838316713,-66934.42705555113
0.02,0.24,0.33,0.41,-63761.06104247316,-67228.61675868998
0.02,0.24,0.34,0.4,-63735.62223265691,-67176.6234715111
0.02,0.24,0.35,0.39,-63703.189741441805,-67118.40611218366
0.02,0.24,0.36,0.38,-63663.87942941231,-67054.0552178647
0.02,0.24,0.37,0.37,-63617.79912694831,-66983.6525987331
0.02,0.24,0.38,0.36,-63565.0487391582,-66907.27144292236
0.02,0.24,0.39,0.35,-63505.72028060081,-66824.97635124213
0.02,0.24,0.4,0.34,-63439.89784056341,-66736.82330245574
0.02,0.25,0.32,0.41,-63639.641596707894,-67096.47609127781
0.02,0.25,0.33,0.4,-63618.055689242385,-67047.21849705961
0.02,0.25,0.34,0.39,-63589.38816940423,-66991.65032641211
0.02,0.25,0.35,0.38,-63553.76137993931,-66929.86755072449
0.02,0.25,0.36,0.37,-63511.28920934094,-66861.95699035608
0.02,0.25,0.37,0.36,-63462.07724265548,-66787.99646544193
0.02,0.25,0.38,0.35,-63406.22283603655,-66708.05487044636
0.02,0.25,0.39,0.34,-63343.815116744976,-66622.19217416184
0.02,0.25,0.4,0.33,-63274.93490859463,-66530.45934515289
0.02,0.26,0.31,0.41,-63508.99565002018,-66956.34650677849
0.02,0.26,0.32,0.4,-63491.37829186422,-66909.94284743803
0.02,0.26,0.33,0.39,-63466.58582970558,-66857.13639944363
0.02,0.26,0.34,0.38,-63434.74756554641,-66798.0290454932
0.02,0.26,0.35,0.37,-63395.98387004142,-66732.71304016848
0.02,0.26,0.36,0.36,-63350.40638635041,-66661.27121378729
0.02,0.26,0.37,0.35,-63298.118150564915,-66583.77709283022
0.02,0.26,0.38,0.34,-63239.2136315406,-66500.2949397734
0.02,0.26,0.39,0.33,-63173.77869106489,-66410.87971325686
0.02,0.26,0.4,0.32,-63101.8904634302,-66315.57694765882
0.02,0.27,0.3,0.41,-63369.2176070942,-66808.29613095164
0.02,0.27,0.31,0.4,-63355.68914710845,-66764.87079397403
0.02,0.27,0.32,0.39,-63334.88599212817,-66714.9442093603
0.02,0.27,0.33,0.38,-63306.944942117334,-66658.62470981773
0.02,0.27,0.34,0.37,-63271.99332698687,-66596.01046123769
0.02,0.27,0.35,0.36,-63230.14927205805,-66527.18972815794
0.02,0.27,0.36,0.35,-63181.52187153579,-66452.24104723566
0.02,0.27,0.37,0.34,-63126.211274213725,-66371.23331295229
0.02,0.27,0.38,0.33,-63064.30868347407,-66284.22577761419
0.02,0.27,0.39,0.32,-62995.89627158282,-66191.26796564876
0.02,0.27,0.4,0.31,-62921.04700621619,-66092.39950013273
0.02,0.28,0.29,0.41,-63220.383773237874,-66652.37499284343
0.02,0.28,0.3,0.4,-63211.0698727805,-66612.05912070812
0.02,0.28,0.31,0.39,-63194.37497637924,-66565.13668474682
0.02,0.28,0.32,0.38,-63170.44399255555,-66511.72307824541
0.02,0.28,0.33,0.37,-63139.41174918224,-66451.92291708966
0.02,0.28,0.34,0.36,-63101.403330836736,-66385.83037711552
0.02,0.28,0.35,0.35,-63056.53431388547,-66313.52942919196
0.02,0.28,0.36,0.34,-63004.91090523545,-66235.0939779716
0.02,0.28,0.37,0.33,-62946.629988206834,-66150.58790776323
0.02,0.28,0.38,0.32,-62881.77907666044,-66060.06503665999
0.02,0.28,0.39,0.31,-62810.43617624603,-65963.56897778921
0.02,0.28,0.4,0.3,-62732.669549318,-65861.13290423049
0.02,0.29,0.28,0.41,-63062.55288063906,-66488.61555367986
0.02,0.29,0.29,0.4,-63057.58520845977,-66451.54773856958
0.02,0.29,0.3,0.39,-63045.122834535694,-66407.76049148913
0.02,0.29,0.31,0.38,-63025.3194708398,-66357.37696115
0.02,0.29,0.32,0.37,-62998.31805380245,-66300.50882398928
0.02,0.29,0.33,0.36,-62964.25116596289,-66237.2567058154
0.02,0.29,0.34,0.35,-62923.24134294376,-66167.71048877832
0.02,0.29,0.35,0.34,-62875.401273813506,-66091.9495117294
0.02,0.29,0.36,0.33,-62820.83390000574,-66010.0426691391
0.02,0.29,0.37,0.32,-62759.63241531919,-65922.04841109666
0.02,0.29,0.38,0.31,-62691.88016699845,-65828.01464439162
0.02,0.29,0.39,0.3,-62617.65045537143,-65727.97853215321
0.02,0.29,0.4,0.29,-62537.006226875026,-65621.96618687909
0.02,0.3,0.27,0.41,-62895.76634663774,-66317.03296650301
0.02,0.3,0.28,0.4,-62895.28337314126,-66283.36004397388
0.02,0.3,0.29,0.39,-62887.18379298408,-66242.84647533097
0.02,0.3,0.3,0.38,-62871.63091585416,-66195.62395889784
0.02,0.3,0.31,0.37,-62848.776481633424,-66141.81192649259
0.02,0.3,0.32,0.36,-62818.761181418595,-66081.51806443823
0.02,0.3,0.33,0.35,-62781.71504879422,-66014.83870482711
0.02,0.3,0.34,0.34,-62737.75773208491,-65941.8590977673
0.02,0.3,0.35,0.33,-62686.99865488571,-65862.65357190871
0.02,0.3,0.36,0.32,-62629.5370691088,-65777.28558748736
0.02,0.3,0.37,0.31,-62565.462001936714,-65685.80768327792
0.02,0.3,0.38,0.3,-62494.85209529216,-65588.26131606408
0.02,0.3,0.39,0.29,-62417.77533358557,-65484.67658838851
0.02,0.3,0.4,0.28,-62334.28865244226,-65375.07185728366
0.02,0.31,0.26,0.41,-62720.048273726075,-66137.62507818047
0.02,0.31,0.27,0.4,-62724.19618302996,-66107.50303843291
0.02,0.31,0.28,0.39,-62720.59646958439,-66070.40988067913
0.02,0.31,0.29,0.38,-62709.42295285017,-66026.48676479416
0.02,0.31,0.3,0.37,-62690.83697042421,-65975.86167214096
0.02,0.31,0.31,0.36,-62664.9880168548,-65918.650044367
0.02,0.31,0.32,0.35,-62632.01423428395,-65854.95527403167
0.02,0.31,0.33,0.34,-62592.04276899818,-65784.86906114589
0.02,0.31,0.34,0.33,-62545.19000384873,-65708.4716455836
0.02,0.31,0.35,0.32,-62491.5616729092,-65625.83192173362
0.02,0.31,0.36,0.31,-62431.25286147554,-65537.0074384959
0.02,0.31,0.37,0.3,-62364.34789140845,-65442.044284622265
0.02,0.31,0.38,0.29,-62290.920088713116,-65340.976856296824
0.02,0.31,0.39,0.28,-62211.031426988426,-65233.82750058738
0.02,0.31,0.4,0.27,-62124.73203678471,-65120.60602480758
0.02,0.32,0.25,0.41,-62535.40519127615,-65950.37217336996
0.02,0.32,0.26,0.4,-62544.33893374649,-65923.96721278034
0.02,0.32,0.27,0.39,-62545.38387367007,-65890.45035242656
0.02,0.32,0.28,0.38,-62538.72539281625,-65849.97326609856
0.02,0.32,0.29,0.37,-62524.53533855478,-65802.67339661489
0.02,0.32,0.3,0.36,-62502.97280314896,-65748.67473508578
0.02,0.32,0.31,0.35,-62474.18473219233,-65688.08842932527
0.02,0.32,0.32,0.34,-62438.306380528906,-65621.01323975199
0.02,0.32,0.33,0.33,-62395.461628971796,-65547.53585609261
0.02,0.32,0.34,0.32,-62345.7631708508,-65467.73108391779
0.02,0.32,0.35,0.31,-62289.31257362333,-65381.66190624495
0.02,0.32,0.36,0.3,-62226.20021726346,-65289.37942192201
0.02,0.32,0.37,0.29,-62156.50510771437,-65190.922659077085
0.02,0.32,0.38,0.28,-62080.29456016976,-65086.31825839982
