Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.26,0.33,0.4,-275198.7146204738,-264797.5135307428
0.01,0.26,0.34,0.39,-275197.27642440255,-264885.1934246929
0.01,0.26,0.35,0.38,-275181.79878350045,-264956.94302955153
0.01,0.26,0.36,0.37,-275152.32861502864,-265012.77386432496
0.01,0.26,0.37,0.36,-275108.8913856769,-265052.67530067515
0.01,0.26,0.38,0.35,-275051.491304162,-265076.61475551827
0.01,0.26,0.39,0.34,-274980.11132122774,-265084.5376910247
0.01,0.26,0.4,0.33,-274894.71293704666,-265076.3674220208
0.01,0.27,0.31,0.41,-274987.62934586714,-264511.1627694225
0.01,0.27,0.32,0.4,-275004.9049117165,-264621.69982411555
0.01,0.27,0.33,0.39,-275007.85264951916,-264715.983278363
0.01,0.27,0.34,0.38,-274996.55708392686,-264794.06190740125
0.01,0.27,0.35,0.37,-274971.0796669446,-264855.96071704617
0.01,0.27,0.36,0.36,-274931.4593045485,-264901.68147031247
0.01,0.27,0.37,0.35,-274877.7126677883,-264931.2029985159
0.01,0.27,0.38,0.34,-274809.83429568785,-264944.4813041733
0.01,0.27,0.39,0.33,-274727.7964923445,-264941.4494581025
0.01,0.27,0.4,0.32,-274631.54901582724,-264922.0172883201
0.01,0.28,0.3,0.41,-274773.98412403936,-264308.55272932356
0.01,0.28,0.31,0.4,-274796.1040337168,-264426.2256421229
0.01,0.28,0.32,0.39,-274803.66072925006,-264527.3397913229
0.01,0.28,0.33,0.38,-274796.755894186,-264611.9600631198
0.01,0.28,0.34,0.37,-274775.46674776805,-264680.1261826342
0.01,0.28,0.35,0.36,-274739.8467307158,-264731.85339969036
0.01,0.28,0.36,0.35,-274689.9259533657,-264767.13293695636
0.01,0.28,0.37,0.34,-274625.7114170743,-264785.93221134855
0.01,0.28,0.38,0.33,-274547.1870142192,-264788.1948340312
0.01,0.28,0.39,0.32,-274454.3133067941,-264773.8403890125
0.01,0.28,0.4,0.31,-274347.0270782693,-264742.7639850045
0.01,0.29,0.29,0.41,-274545.2142312706,-264086.1181713928
0.01,0.29,0.3,0.4,-274572.43320913473,-264211.1873681578
0.01,0.29,0.31,0.39,-274584.83624909044,-264319.3751530693
0.01,0.29,0.32,0.38,-274582.54377095157,-264410.76410065516
0.01,0.29,0.33,0.37,-274565.65015285613,-264485.41004699527
0.01,0.29,0.34,0.36,-274534.22460276255,-264543.34296121786
0.01,0.29,0.35,0.35,-274488.31176575087,-264584.5675528005
0.01,0.29,0.36,0.34,-274427.93208246387,-264609.0636300115
0.01,0.29,0.37,0.33,-274353.0819076123,-264616.78621841443
0.01,0.29,0.38,0.32,-274263.7333914698,-264607.66544236377
0.01,0.29,0.39,0.31,-274159.8341214315,-264581.6061665631
0.01,0.29,0.4,0.3,-274041.3065147131,-264538.4873887642
0.01,0.3,0.28,0.41,-274301.38227183826,-263843.8954175272
0.01,0.3,0.29,0.4,-274333.9727775974,-263976.6405027198
0.01,0.3,0.3,0.39,-274351.4754888742,-264092.1622475665
0.01,0.3,0.31,0.38,-274354.03135689214,-264190.5627100678
0.01,0.3,0.32,0.37,-274341.75349605625,-264271.9154146339
0.01,0.3,0.33,0.36,-274314.72827321966,-264336.266441352
0.01,0.3,0.34,0.35,-274273.01610070094,-264383.6352190029
0.01,0.3,0.35,0.34,-274216.6519538868,-264414.0150426635
0.01,0.3,0.36,0.33,-274145.645626774,-264427.3733292492
0.01,0.3,0.37,0.32,-274059.9817319694,-264423.6516175134
0.01,0.3,0.38,0.31,-273959.6194451482,-264402.76531250577
0.01,0.3,0.39,0.3,-273844.49198745063,-264364.60316796944
0.01,0.3,0.4,0.29,-273714.5058324656,-264309.02649332385
0.01,0.31,0.27,0.41,-274042.508476145,-263581.87841594697
0.01,0.31,0.28,0.4,-274080.76275670476,-263722.60022446146
0.01,0.31,0.29,0.39,-274103.636201551,-263845.73543205904
0.01,0.31,0.3,0.38,-274111.29234516434,-263951.40763205726
0.01,0.31,0.31,0.37,-274103.8648333598,-264039.70983233774
0.01,0.31,0.32,0.36,-274081.4587692571,-264110.70580131665
0.01,0.31,0.33,0.35,-274044.1517240698,-264164.4310787323
0.01,0.31,0.34,0.34,-273991.99444042303,-264200.8936789645
0.01,0.31,0.35,0.33,-273925.01124705747,-264220.07450573647
0.01,0.31,0.36,0.32,-273843.20019586605,-264221.92748915264
0.01,0.31,0.37,0.31,-273746.53292485717,-264206.3794486613
0.01,0.31,0.38,0.3,-273634.95424345107,-264173.32967835106
0.01,0.31,0.39,0.29,-273508.38142916135,-264122.6492436326
0.01,0.31,0.4,0.28,-273366.7032168068,-264054.17997045035
0.01,0.32,0.26,0.41,-273768.5703964175,-263300.01843694283
0.01,0.32,0.27,0.4,-273812.80284202984,-263449.0413902332
0.01,0.32,0.28,0.39,-273841.3378698911,-263580.0907938166
0.01,0.32,0.29,0.38,-273854.3639538883,-263693.3141324735
0.01,0.32,0.3,0.37,-273852.0373230935,-263788.8259494007
0.01,0.32,0.31,0.36,-273834.4836120366,-263866.7094964837
0.01,0.32,0.32,0.35,-273801.79912819754,-263927.0180017885
0.01,0.32,0.33,0.34,-273754.0517730966,-263969.7755906514
0.01,0.32,0.34,0.33,-273691.2816427129,-263994.97788609663
0.01,0.32,0.35,0.32,-273613.5013236831,-264002.592305036
0.01,0.32,0.36,0.31,-273520.6958933018,-263992.5580582683
0.01,0.32,0.37,0.3,-273412.82262332237,-263964.7858542796
0.01,0.32,0.38,0.29,-273289.81037953845,-263919.1572988259
0.01,0.32,0.39,0.28,-273151.5587006937,-263855.52397384227
0.01,0.32,0.4,0.27,-272997.9365309897,-263773.70616995066
0.01,0.33,0.25,0.41,-273479.5019827984,-262998.22314902215
0.01,0.33,0.26,0.4,-273530.0518461124,-263155.8979741249
0.01,0.33,0.27,0.39,-273564.56144978065,-263295.1858934732
0.01,0.33,0.28,0.38,-273583.24692614726,-263416.26100235595
0.01,0.33,0.29,0.37,-273586.2894436908,-263519.26173542975
0.01,0.33,0.3,0.36,-273573.83722019807,-263604.2928798929
0.01,0.33,0.31,0.35,-273546.0070945591,-263671.4271472787
0.01,0.33,0.32,0.34,-273502.88570456085,-263720.70635124895
0.01,0.33,0.33,0.33,-273444.5303050773,-263752.142225783
0.01,0.33,0.34,0.32,-273370.9692499838,-263765.7169070926
0.01,0.33,0.35,0.31,-273282.20215131843,-263761.38309278217
0.01,0.33,0.36,0.3,-273178.1997201211,-263739.0638826877
0.01,0.33,0.37,0.29,-273058.9032845183,-263698.6522969618
0.01,0.33,0.38,0.28,-272924.22397153365,-263640.0104578839
0.01,0.33,0.39,0.27,-272774.0415292939,-263562.9684120661
0.01,0.33,0.4,0.26,-272608.2027552341,-263467.32255865907
0.01,0.34,0.24,0.41,-273175.1920060804,-262676.35504170106
0.01,0.34,0.25,0.4,-273232.4265567803,-262843.0619258403
0.01,0.34,0.26,0.39,-273273.2485914446,-262990.9389862978
0.01,0.34,0.27,0.38,-273297.9050555127,-263120.19008350157
0.01,0.34,0.28,0.37,-273306.60477592,-263230.9802626127
0.01,0.34,0.29,0.36,-273299.52090985986,-263323.4382022861
0.01,0.34,0.3,0.35,-273276.7928794796,-263397.658149365
0.01,0.34,0.31,0.34,-273238.5278539758,-263453.70140097575
0.01,0.34,0.32,0.33,-273184.8018244894,-263491.59737942164
0.01,0.34,0.33,0.32,-273115.6603037904,-263511.34433186706
0.01,0.34,0.34,0.31,-273031.1186711557,-263512.90967521485
0.01,0.34,0.35,0.3,-272931.1621723688,-263496.22999610554
0.01,0.34,0.36,0.29,-272815.7455748424,-263461.21070604
0.01,0.34,0.37,0.28,-272684.7924679333,-263407.7253416934
0.01,0.34,0.38,0.27,-272538.1941880481,-263335.6144900214
0.01,0.34,0.39,0.26,-272375.8083365469,-263244.6843061639
0.01,0.34,0.4,0.25,-272197.4568450479,-263134.7045787492
0.01,0.35,0.23,0.41,-272855.4817682459,-262334.22913610673
0.01,0.35,0.24,0.4,-272919.79997416766,-262510.3814077714
0.01,0.35,0.25,0.39,-272967.30031205225,-262667.2276948501
0.01,0.35,0.26,0.38,-272998.26422155084,-262805.0053040171
0.01,0.35,0.27,0.37,-273012.9313426939,-262923.90904556785
0.01,0.35,0.28,0.36,-273011.502491132,-263024.09420865733
0.01,0.35,0.29,0.35,-272994.1420284187,-263105.67893158173
0.01,0.35,0.3,0.34,-272960.97970700805,-263168.746046774
0.01,0.35,0.31,0.33,-272912.11204945046,-263213.3444599991
0.01,0.35,0.32,0.32,-272847.603304783,-263239.49010674277
0.01,0.35,0.33,0.31,-272767.48601117736,-263247.16651485855
0.01,0.35,0.34,0.3,-272671.7611816554,-263236.32499028323
0.01,0.35,0.35,0.29,-272560.3981183737,-263206.8844313206
0.01,0.35,0.36,0.28,-272433.33384997555,-263158.73076599254
0.01,0.35,0.37,0.27,-272290.47217520024,-263091.71599564934
0.01,0.35,0.38,0.26,-272131.68228368805,-263005.65681577317
0.01,0.35,0.39,0.25,-271956.796910982,-262900.33277098055
0.01,0.35,0.4,0.24,-271765.6099682451,-262775.48388473934
0.01,0.36,0.22,0.41,-272520.16201271827,-261971.6098952958
0.01,0.36,0.23,0.4,-272591.99886209326,-262157.6583464372
0.01,0.36,0.24,0.39,-272646.57507357415,-262323.88708689227
0.01,0.36,0.25,0.38,-272684.21090326726,-262470.57119181263
0.01,0.36,0.26,0.37,-272705.1804854153,-262597.93891773385
0.01,0.36,0.27,0.36,-272709.7154487636,-262706.1753189401
0.01,0.36,0.28,0.35,-272698.00781332294,-262795.4251442226
0.01,0.36,0.29,0.34,-272670.2122709537,-262865.7951174634
0.01,0.36,0.3,0.33,-272626.44792746357,-262917.3556797301
0.01,0.36,0.31,0.32,-272566.79956329934,-262950.1422499671
0.01,0.36,0.32,0.31,-272491.31845289964,-262964.1560443461
0.01,0.36,0.33,0.3,-272400.02276818105,-262959.3644797524
0.01,0.36,0.34,0.29,-272292.89757853886,-262935.7011737836
0.01,0.36,0.35,0.28,-272169.89444735984,-262893.0655412627
0.01,0.36,0.36,0.27,-272030.93061266973,-262831.32197488484
0.01,0.36,0.37,0.26,-271875.88772644184,-262750.2985845252
0.01,0.36,0.38,0.25,-271704.61011249915,-262649.78545514133
0.01,0.36,0.39,0.24,-271516.90248592966,-262529.53236618807
0.01,0.36,0.4,0.23,-271312.52705632447,-262389.2458948559
0.01,0.37,0.21,0.41,-272168.9689104662,-261588.2072104295
0.01,0.37,0.22,0.4,-272248.800521274,-261784.6452057614
0.01,0.37,0.23,0.39,-272310.88619712245,-261960.70708978677
0.01,0.37,0.24,0.38,-272355.5901199263,-262116.71081547212
0.01,0.37,0.25,0.37,-272383.2252403833,-262252.9224078231
0.01,0.37,0.26,0.36,-272394.05768145097,-262369.56036735716
0.01,0.37,0.27,0.35,-272388.3102762349,-262466.7992079888
0.01,0.37,0.28,0.34,-272366.16537505266,-262544.7722640899
0.01,0.37,0.29,0.33,-272327.7670231184,-262603.57386817253
0.01,0.37,0.3,0.32,-272273.222584136,-262643.26097447955
0.01,0.37,0.31,0.31,-272202.60386395396,-262663.85428263794
0.01,0.37,0.32,0.3,-272115.9477707557,-262665.3388978477
0.01,0.37,0.33,0.29,-272013.2565328313,-262647.6645486521
0.01,0.37,0.34,0.28,-271894.49748080614,-262610.74536916567
0.01,0.37,0.35,0.27,-271759.6023874496,-262554.45923888223
0.01,0.37,0.36,0.26,-271608.4663440213,-262478.64665901975
0.01,0.37,0.37,0.25,-271440.9461366774,-262383.1091289272
0.01,0.37,0.38,0.24,-271256.85806878563,-262267.60696839844
0.01,0.37,0.39,0.23,-271055.9751538622,-262131.8565106097
0.01,0.37,0.4,0.22,-270838.023577683,-261975.5265642302
0.01,0.38,0.2,0.41,-271801.578952704,-261183.67129354936
0.01,0.38,0.21,0.4,-271889.9286569255,-261391.0408547403
0.01,0.38,0.22,0.39,-271959.99851766124,-261577.42914526735
0.01,0.38,0.23,0.38,-272012.20272688713,-261743.20308014523
0.01,0.38,0.24,0.37,-272046.8981611092,-261888.6715621854
0.01,0.38,0.25,0.36,-272064.3897597403,-262014.09086036717
0.01,0.38,0.26,0.35,-272064.93485009787,-262119.6689348314
0.01,0.38,0.27,0.34,-272048.7465955947,-262205.5688850666
0.01,0.38,0.28,0.33,-272015.99669990176,-262271.91165406915
0.01,0.38,0.29,0.32,-271966.8174661297,-262318.7780875211
0.01,0.38,0.3,0.31,-271901.30328338384,-262346.2104203436
0.01,0.38,0.31,0.3,-271819.51159125764,-262354.2132411878
0.01,0.38,0.32,0.29,-271721.463354308,-262342.75396690826
0.01,0.38,0.33,0.28,-271607.143062055,-262311.7628425619
0.01,0.38,0.34,0.27,-271476.4982545067,-262261.1324669311
0.01,0.38,0.35,0.26,-271329.4385576664,-262190.7168280301
0.01,0.38,0.36,0.25,-271165.8341969765,-262100.32981654847
0.01,0.38,0.37,0.24,-270985.5139381379,-261989.74316666924
0.01,0.38,0.38,0.23,-270788.2623829467,-261858.683751906
0.01,0.38,0.39,0.22,-270573.81652110367,-261706.8301369118
0.01,0.38,0.4,0.21,-270341.8614052164,-261533.8082524807
0.01,0.39,0.19,0.41,-271417.6025215218,-260757.58624828607
0.01,0.39,0.2,0.4,-271515.04816856235,-260976.4853573144
0.01,0.39,0.21,0.39,-271593.62414870615,-261173.74197420315
0.01,0.39,0.22,0.38,-271653.80196741375,-261349.7792794144
0.01,0.39,0.23,0.37,-271695.9885112522,-261504.9551377969
0.01,0.39,0.24,0.36,-271720.5326454428,-261639.56869612634
0.01,0.39,0.25,0.35,-271727.73051375826,-261753.86568299658
0.01,0.39,0.26,0.34,-271717.8297738231,-261848.04264411473
0.01,0.39,0.27,0.33,-271691.03294240363,-261922.250287587
0.01,0.39,0.28,0.32,-271647.4999810674,-261976.59606957377
0.01,0.39,0.29,0.31,-271587.3502183261,-262011.14611642977
0.01,0.39,0.3,0.3,-271510.6636770306,-262025.9265520954
0.01,0.39,0.31,0.29,-271417.48185314744,-262020.924276872
0.01,0.39,0.32,0.28,-271307.8079724635,-261996.08722412406
0.01,0.39,0.33,0.27,-271181.60673388187,-261951.32410357264
0.01,0.39,0.34,0.26,-271038.80353064416,-261886.50362251763
0.01,0.39,0.35,0.25,-270879.2831229366,-261801.4531584417
0.01,0.39,0.36,0.24,-270702.8877157465,-261695.95683686624
0.01,0.39,0.37,0.23,-270509.4143732028,-261569.75294569143
0.01,0.39,0.38,0.22,-270298.61167328636,-261422.53058990563
0.01,0.39,0.39,0.21,-270070.17547252966,-261253.9254562848
0.01,0.39,0.4,0.2,-269823.74360611907,-261063.51451349474
0.01,0.4,0.18,0.41,-271016.57583001896,-260309.46201007618
0.01,0.4,0.19,0.4,-271123.75863092963,-260540.55345337465
0.01,0.4,0.2,0.39,-271211.41718242684,-260749.27627676778
0.01,0.4,0.21,0.38,-271280.0891476769,-260936.11877035676
0.01,0.4,0.22,0.37,-271330.23872673145,-261101.4950644253
0.01,0.4,0.23,0.36,-271362.26479487284,-261245.75326777462
0.01,0.4,0.24,0.35,-271376.5074216822,-261369.1819867847
0.01,0.4,0.25,0.34,-271373.25308123924,-261472.01553560686
0.01,0.4,0.26,0.33,-271352.7387845223,-261554.4380685574
0.01,0.4,0.27,0.32,-271315.1553061938,-261616.58680689926
0.01,0.4,0.28,0.31,-271260.6496332227,-261658.55448745898
0.01,0.4,0.29,0.3,-271189.32672786625,-261680.39112560466
0.01,0.4,0.3,0.29,-271101.25066934817,-261682.1051569218
0.01,0.4,0.31,0.28,-270996.4452148651,-261663.6639982167
0.01,0.4,0.32,0.27,-270874.893799587,-261624.9940475138
0.01,0.4,0.33,0.26,-270736.5389756503,-261565.980123048
0.01,0.4,0.34,0.25,-270581.2812704798,-261486.46432158406
0.01,0.4,0.35,0.24,-270408.9774238064,-261386.24425543344
0.01,0.4,0.36,0.23,-270219.4379390455,-261265.07060383182
0.01,0.4,0.37,0.22,-270012.42385651096,-261122.64388615152
0.01,0.4,0.38,0.21,-269787.6426210153,-260958.61032950145
0.01,0.4,0.39,0.2,-269544.74287166976,-260772.5566585272
0.01,0.4,0.4,0.19,-269283.3079228162,-260564.00357634158
0.02,0.17,0.4,0.41,-277193.3371426793,-266277.09193730506
0.02,0.18,0.39,0.41,-277141.7380409516,-266279.31342491496
0.02,0.18,0.4,0.4,-277131.72825763276,-266342.3216284509
0.02,0.19,0.38,0.41,-277071.4736295492,-266258.4279104064
0.02,0.19,0.39,0.4,-277064.72389568726,-266327.0335650481
0.02,0.19,0.4,0.39,-277044.8998359971,-266381.1943235609
0.02,0.2,0.37,0.41,-276983.1661056285,-266215.0312919102
0.02,0.2,0.38,0.4,-276979.839955874,-266289.39115381415
0.02,0.2,0.39,0.39,-276963.2895913552,-266349.0879529978
0.02,0.2,0.4,0.38,-276933.51954459766,-266394.0981564925
0.02,0.21,0.36,0.41,-276877.3526831652,-266149.63449625863
0.02,0.21,0.37,0.4,-276877.6216600335,-266229.9147735649
0.02,0.21,0.38,0.39,-276864.5071278765,-266295.3042688106
0.02,0.21,0.39,0.38,-276838.0244231447,-266345.7892050185
0.02,0.21,0.4,0.37,-276798.170772955,-266381.33699910453
0.02,0.22,0.35,0.41,-276754.4956227894,-266062.67350082315
0.02,0.22,0.36,0.4,-276758.54006101575,-266149.05063730077
0.02,0.22,0.37,0.39,-276749.0315062759,-266220.29893525725
0.02,0.22,0.38,0.38,-276725.9968833003,-266276.4151580616
0.02,0.22,0.39,0.37,-276689.44422313076,-266317.37647862145
0.02,0.22,0.4,0.36,-276639.3627415991,-266343.14055786125
0.02,0.23,0.34,0.41,-276614.9902019537,-265954.5173002361
0.02,0.23,0.35,0.4,-276623.00010254624,-266047.17884921713
0.02,0.23,0.36,0.39,-276617.2764624989,-266124.4622920424
0.02,0.23,0.37,0.38,-276597.8586688748,-266186.3758064805
0.02,0.23,0.38,0.37,-276564.76634099585,-266232.9071057853
0.02,0.23,0.39,0.36,-276517.99949861877,-266264.02360687294
0.02,0.23,0.4,0.35,-276457.53856193554,-266279.67243032163
0.02,0.24,0.33,0.41,-276459.17104140285,-265825.4742324237
0.02,0.24,0.34,0.4,-276471.3470485965,-265924.6198337551
0.02,0.24,0.35,0.39,-276469.59692678985,-266008.1258731685
0.02,0.24,0.36,0.38,-276453.9735023326,-266076.0129197855
0.02,0.24,0.37,0.37,-276424.50885687955,-266128.2801012594
0.02,0.24,0.38,0.36,-276381.21459846746,-266164.9053748527
0.02,0.24,0.39,0.35,-276324.0819512132,-266185.8456171349
0.02,0.24,0.4,0.34,-276253.08166561555,-266191.0365342846
0.02,0.25,0.32,0.41,-276287.31709396996,-265675.79696737294
0.02,0.25,0.33,0.4,-276303.871590683,-265781.6394428753
0.02,0.25,0.34,0.39,-276306.29423389176,-265871.5676171119
0.02,0.25,0.35,0.38,-276294.65238468966,-265945.6155460144
0.02,0.25,0.36,0.37,-276268.99156401784,-266003.7947485891
0.02,0.25,0.37,0.36,-276229.3358422461,-266046.0945964979
0.02,0.25,0.38,0.35,-276175.68803177116,-266072.48250665667
0.02,0.25,0.39,0.34,-276108.02968701697,-266082.9039412351
0.02,0.25,0.4,0.33,-276026.3209118359,-266077.2822150584
0.02,0.26,0.31,0.41,-276099.65552143403,-265505.68638410437
0.02,0.26,0.32,0.4,-276120.81386176345,-265618.45297005086
0.02,0.26,0.33,0.39,-276127.62025544595,-265715.0159993075
0.02,0.26,0.34,0.38,-276120.1578308137,-265795.42424711096
0.02,0.26,0.35,0.37,-276098.4866435515,-265859.70271927735
0.02,0.26,0.36,0.36,-276062.6442033153,-265907.85317882145
0.02,0.26,0.37,0.35,-276012.64578483516,-265939.854457059
0.02,0.26,0.38,0.34,-275948.4845308147,-265955.66255650664
0.02,0.26,0.39,0.33,-275870.1313490314,-265955.2105479818
0.02,0.26,0.4,0.32,-275777.5346012341,-265938.4082595006
0.02,0.27,0.3,0.41,-275896.36462510756,-265315.2945011972
0.02,0.27,0.31,0.4,-275922.36652598507,-265435.2282399926
0.02,0.27,0.32,0.39,-275933.78062677826,-265538.65325893945
0.02,0.27,0.33,0.38,-275930.70721471426,-265625.63444423495
0.02,0.27,0.34,0.37,-275913.2221127163,-265696.21152100025
0.02,0.27,0.35,0.36,-275881.3773651841,-265750.39973906014
0.02,0.27,0.36,0.35,-275835.2016861339,-265788.19032108295
0.02,0.27,0.37,0.34,-275774.7006806025,-265809.5506839849
0.02,0.27,0.38,0.33,-275699.8568446475,-265814.42443893
0.02,0.27,0.39,0.32,-275610.6293439424,-265802.73116992594
0.02,0.27,0.4,0.31,-275506.9535656375,-265774.36598568445
0.02,0.28,0.29,0.41,-275677.57594958105,-265104.7265805684
0.02,0.28,0.3,0.4,-275708.6770681452,-265232.08789809496
0.02,0.28,0.31,0.39,-275724.9371955209,-265342.6178475104
0.02,0.28,0.32,0.38,-275726.47535520204,-265436.39900334453
0.02,0.28,0.33,0.37,-275713.3845290066,-265513.48720167886
0.02,0.28,0.34,0.36,-275685.732528573,-265573.9124116426
0.02,0.28,0.35,0.35,-275643.56260266126,-265617.679342714
0.02,0.28,0.36,0.34,-275586.89379559434,-265644.7678031619
0.02,0.28,0.37,0.33,-275515.72106576274,-265655.1328185498
0.02,0.28,0.38,0.32,-275430.01516712026,-265648.704513232
0.02,0.28,0.39,0.31,-275329.72229074204,-265625.38775191165
0.02,0.28,0.4,0.3,-275214.76345752354,-265585.06153233955
0.02,0.29,0.28,0.41,-275443.37564221816,-264874.0424870273
0.02,0.29,0.29,0.4,-275479.8493709573,-265009.11098778324
0.02,0.29,0.3,0.39,-275501.2097845941,-265127.00619192247
0.02,0.29,0.31,0.38,-275507.596438032,-265227.8301574489
0.02,0.29,0.32,0.37,-275499.1210493561,-265311.6564087758
0.02,0.29,0.33,0.36,-275475.8685890996,-265378.5310259924
0.02,0.29,0.34,0.35,-275437.8980732608,-265428.47343788104
0.02,0.29,0.35,0.34,-275385.2430809067,-265461.4769395201
0.02,0.29,0.36,0.33,-275317.912009714,-265477.50894782547
0.02,0.29,0.37,0.32,-275235.88807596936,-265476.5110015508
0.02,0.29,0.38,0.31,-275139.1290590281,-265458.3985057457
0.02,0.29,0.39,0.3,-275027.5667837106,-265423.0602141527
0.02,0.29,0.4,0.29,-274901.10632728547,-265370.35743619024
0.02,0.3,0.27,0.41,-275193.80512035877,-264623.2573555088
0.02,0.3,0.28,0.4,-275235.9446389585,-264766.33387444285
0.02,0.3,0.29,0.39,-275262.67733388476,-264891.8738361687
0.02,0.3,0.3,0.38,-275274.1653432981,-265000.00083401025
0.02,0.3,0.31,0.37,-275270.5409166935,-265090.80787585396
0.02,0.3,0.32,0.36,-275251.90776087093,-265164.35873011994
0.02,0.3,0.33,0.35,-275218.3420507235,-265220.68893654994
0.02,0.3,0.34,0.34,-275169.89313255687,-265259.80650952575
0.02,0.3,0.35,0.33,-275106.58393879124,-265281.6923527725
0.02,0.3,0.36,0.32,-275028.4111249998,-265286.30039639585
0.02,0.3,0.37,0.31,-274935.34493287094,-265273.55745984445
0.02,0.3,0.38,0.3,-274827.3287755048,-265243.3628372072
0.02,0.3,0.39,0.29,-274704.2785340951,-265195.5875938941
0.02,0.3,0.4,0.28,-274566.08154714055,-265130.0735558486
0.02,0.31,0.26,0.41,-274928.8610713193,-264352.3415911194
0.02,0.31,0.27,0.4,-274976.98170281167,-264503.75054976187
0.02,0.31,0.28,0.39,-275009.3784612529,-264637.2360023768
0.02,0.31,0.29,0.38,-275026.23842421017,-264752.9454337544
0.02,0.31,0.3,0.37,-275027.7164244354,-264850.9933870995
0.02,0.31,0.31,0.36,-275013.93670013844,-264931.46311430424
0.02,0.31,0.32,0.35,-274984.99416247936,-264994.4078434401
0.02,0.31,0.33,0.34,-274940.9553166585,-265039.8516998473
0.02,0.31,0.34,0.33,-274881.8588623347,-265067.790306554
0.02,0.31,0.35,0.32,-274807.7159898249,-265078.1910804742
0.02,0.31,0.36,0.31,-274718.5103801036,-265070.99323240813
0.02,0.31,0.37,0.3,-274614.1979086042,-265046.1074708434
0.02,0.31,0.38,0.29,-274494.7060448003,-265003.41540153604
0.02,0.31,0.39,0.28,-274359.93293111544,-264942.7686064208
0.02,0.31,0.4,0.27,-274209.74611543154,-264863.98737611884
0.02,0.32,0.25,0.41,-274648.4947851894,-264061.2202019834
0.02,0.32,0.26,0.4,-274702.93671500334,-264221.31232747465
0.02,0.32,0.27,0.39,-274741.3114625316,-264363.0675908497
0.02,0.32,0.28,0.38,-274763.83376379823,-264486.66008741193
0.02,0.32,0.29,0.37,-274770.6833909617,-264592.22825183044
0.02,0.32,0.3,0.36,-274762.00716548896,-264679.87687131396
0.02,0.32,0.31,0.35,-274737.92052995006,-264749.67865740426
0.02,0.32,0.32,0.34,-274698.5087258118,-264801.67542377015
0.02,0.32,0.33,0.33,-274643.82761162834,-264835.87890439696
0.02,0.32,0.34,0.32,-274573.90414495475,-264852.2712355007
0.02,0.32,0.35,0.31,-274488.73654150934,-264850.80511468934
0.02,0.32,0.36,0.3,-274388.29411601205,-264831.4036418013
0.02,0.32,0.37,0.29,-274272.51680026925,-264793.9598369909
0.02,0.32,0.38,0.28,-274141.3143249846,-264738.33582253836
0.02,0.32,0.39,0.27,-273994.5650419648,-264664.36164505576
