Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.31,0.38,0.3,-71007.54450317203,-73418.87064844529
0.01,0.31,0.39,0.29,-70926.46856109708,-73316.86779548453
0.01,0.31,0.4,0.28,-70838.58714467235,-73208.2651106478
0.01,0.32,0.26,0.41,-71241.2251154639,-73900.81771605459
0.01,0.32,0.27,0.4,-71245.51293642528,-73878.52715757079
0.01,0.32,0.28,0.39,-71241.68271784975,-73848.7259907075
0.01,0.32,0.29,0.38,-71229.9103733132,-73811.55570805476
0.01,0.32,0.3,0.37,-71210.35829437226,-73767.14358355424
0.01,0.32,0.31,0.36,-71183.17604261427,-73715.6033645284
0.01,0.32,0.32,0.35,-71148.50088118638,-73657.03580319302
0.01,0.32,0.33,0.34,-71106.45816105898,-73591.52904290704
0.01,0.32,0.34,0.33,-71057.16157281426,-73519.15886995112
0.01,0.32,0.35,0.32,-71000.71327085861,-73439.9888377323
0.01,0.32,0.36,0.31,-70937.20387342268,-73354.07026677878
0.01,0.32,0.37,0.3,-70866.71233834885,-73261.44212052433
0.01,0.32,0.38,0.29,-70789.30571130278,-73162.13075351858
0.01,0.32,0.39,0.28,-70705.03873950988,-73056.14952516426
0.01,0.32,0.4,0.27,-70613.95334022638,-72943.49826819068
0.01,0.33,0.25,0.41,-71045.46022597696,-73699.25568310785
0.01,0.33,0.26,0.4,-71054.63374400034,-73680.98271293564
0.01,0.33,0.27,0.39,-71055.5378716381,-73655.04400718998
0.01,0.33,0.28,0.38,-71048.3609319403,-73621.59241950557
0.01,0.33,0.29,0.37,-71033.27658569091,-73580.76544469957
0.01,0.33,0.3,0.36,-71010.44467564179,-73532.68606297381
0.01,0.33,0.31,0.35,-70980.01188565264,-73477.4633990281
0.01,0.33,0.32,0.34,-70942.11223460443,-73415.1932159525
0.01,0.33,0.33,0.33,-70896.86741951143,-73345.95825832203
0.01,0.33,0.34,0.32,-70844.3870176142,-73269.82845427659
0.01,0.33,0.35,0.31,-70784.76855312497,-73186.860982256
0.01,0.33,0.36,0.3,-70718.09743048229,-73097.10020424763
0.01,0.33,0.37,0.29,-70644.44673225799,-73000.57746368866
0.01,0.33,0.38,0.28,-70563.87687604516,-72897.31074235209
0.01,0.33,0.39,0.27,-70476.4351205447,-72787.30416643327
0.01,0.33,0.4,0.26,-70382.15490642552,-72670.54734741274
0.01,0.34,0.24,0.41,-70840.54673101504,-73489.26268031598
0.01,0.34,0.25,0.4,-70854.78064922734,-73475.19558089432
0.01,0.34,0.26,0.39,-70860.58149241825,-73453.29513929742
0.01,0.34,0.27,0.38,-70858.15131602496,-73423.72689288585
0.01,0.34,0.28,0.37,-70847.67619030552,-73386.63969739889
0.01,0.34,0.29,0.36,-70829.32722723913,-73342.16675380709
0.01,0.34,0.3,0.35,-70803.26139185004,-73290.42641959661
0.01,0.34,0.31,0.34,-70769.62212373178,-73231.52283026079
0.01,0.34,0.32,0.33,-70728.53978780918,-73165.54635003553
0.01,0.34,0.33,0.32,-70680.13196775486,-73092.57386529421
0.01,0.34,0.34,0.31,-70624.50361061524,-73012.66892915663
0.01,0.34,0.35,0.3,-70561.74702681047,-72925.88176147599
0.01,0.34,0.36,0.29,-70491.94174550852,-72832.24910420341
0.01,0.34,0.37,0.28,-70415.15422120868,-72731.79392796497
0.01,0.34,0.38,0.27,-70331.43738297948,-72624.52498129646
0.01,0.34,0.39,0.26,-70240.83001293456,-72510.4361691183
0.01,0.34,0.4,0.25,-70143.35593490858,-72389.50574141361
0.01,0.35,0.23,0.41,-70626.44212857456,-73270.76998641247
0.01,0.35,0.24,0.4,-70645.9236301238,-73261.11095782269
0.01,0.35,0.25,0.39,-70656.79449453481,-73243.43695798743
0.01,0.35,0.26,0.38,-70659.27205332591,-73217.92775138062
0.01,0.35,0.27,0.37,-70653.55610914213,-73184.74487730992
0.01,0.35,0.28,0.36,-70639.83018343692,-73144.03289752988
0.01,0.35,0.29,0.35,-70618.26251046178,-73095.92039017427
0.01,0.35,0.3,0.34,-70589.0068109748,-73040.52072341675
0.01,0.35,0.31,0.33,-70552.20287061331,-72977.93263380366
0.01,0.35,0.32,0.32,-70507.9769409606,-72908.24062728796
0.01,0.35,0.33,0.31,-70456.44197549508,-72831.51521515189
0.01,0.35,0.34,0.3,-70397.69770747113,-72747.81299186638
0.01,0.35,0.35,0.29,-70331.83057203826,-72657.17655719384
0.01,0.35,0.36,0.28,-70258.91347029198,-72559.63428022651
0.01,0.35,0.37,0.27,-70179.00536820697,-72455.19989831114
0.01,0.35,0.38,0.26,-70092.15071826453,-72343.8719386714
0.01,0.35,0.39,0.25,-69998.378685744,-72225.6329446973
0.01,0.35,0.4,0.24,-69897.70215473314,-72100.44848195679
0.01,0.36,0.22,0.41,-70403.08271467568,-73043.68769394491
0.01,0.36,0.23,0.4,-70428.01327528463,-73038.65466497798
0.01,0.36,0.24,0.39,-70444.13994660378,-73025.40920145641
0.01,0.36,0.25,0.38,-70451.69714878617,-73004.14710712414
0.01,0.36,0.26,0.37,-70450.899960558,-72975.04414820438
0.01,0.36,0.27,0.36,-70441.94563575964,-72938.25756984562
0.01,0.36,0.28,0.35,-70425.01481811686,-72893.92731081188
0.01,0.36,0.29,0.34,-70400.27249761502,-72842.17695978907
0.01,0.36,0.3,0.33,-70367.86874105601,-72783.11448588452
0.01,0.36,0.31,0.32,-70327.93922073563,-72716.83276725664
0.01,0.36,0.32,0.31,-70280.60555804291,-72643.40993467471
0.01,0.36,0.33,0.3,-70225.97549266426,-72562.90954069054
0.01,0.36,0.34,0.29,-70164.14288258343,-72475.38055961233
0.01,0.36,0.35,0.28,-70095.18753487745,-72380.85721828001
0.01,0.36,0.36,0.27,-70019.1748621172,-72279.35865245006
0.01,0.36,0.37,0.26,-69936.1553536901,-72170.888378107
0.01,0.36,0.38,0.25,-69846.16384524327,-72055.43356089926
0.01,0.36,0.39,0.24,-69749.21856230906,-71932.96405976126
0.01,0.36,0.4,0.23,-69645.31990553405,-71803.43121214244
0.01,0.37,0.21,0.41,-70170.38190011555,-72807.90302832582
0.01,0.37,0.22,0.4,-70200.97943071376,-72807.73179740016
0.01,0.37,0.23,0.39,-70222.56198720385,-72799.13269269395
0.01,0.37,0.24,0.38,-70235.38322100557,-72782.31969934778
0.01,0.37,0.25,0.37,-70239.67529947989,-72757.48462261136
0.01,0.37,0.26,0.36,-70235.65075254833,-72724.79893433303
0.01,0.37,0.27,0.35,-70223.5039563236,-72684.4152564798
0.01,0.37,0.28,0.34,-70203.41231026534,-72636.46853819874
0.01,0.37,0.29,0.33,-70175.53715040267,-72581.07696895982
0.01,0.37,0.3,0.32,-70140.02443019598,-72518.34265935005
0.01,0.37,0.31,0.31,-70097.0051917468,-72448.3521122269
0.01,0.37,0.32,0.3,-70046.59584265214,-72371.17649952533
0.01,0.37,0.33,0.29,-69988.8982473278,-72286.87175354225
0.01,0.37,0.34,0.28,-69923.99963568503,-72195.47847558153
0.01,0.37,0.35,0.27,-69851.97232627629,-72097.02165907442
0.01,0.37,0.36,0.26,-69772.87325508517,-71991.51021835
0.01,0.37,0.37,0.25,-69686.7432946649,-71878.93630775904
0.01,0.37,0.38,0.24,-69593.60634091553,-71759.2744084415
0.01,0.37,0.39,0.23,-69493.4681359284,-71632.4801511653
0.01,0.37,0.4,0.22,-69386.31478435527,-71498.48883269398
0.01,0.38,0.2,0.41,-69928.22806869766,-72563.27820849008
0.01,0.38,0.21,0.4,-69964.72946688227,-72568.22499315755
0.01,0.38,0.22,0.39,-69991.98442201281,-72564.50793858725
0.01,0.38,0.23,0.38,-70010.26836823666,-72552.36176214524
0.01,0.38,0.24,0.37,-70019.8327041815,-72531.99645018336
0.01,0.38,0.25,0.36,-70020.90704840366,-72503.59951331434
0.01,0.38,0.26,0.35,-70013.70105309693,-72467.33779997214
0.01,0.38,0.27,0.34,-69998.40585010793,-72423.35894229976
0.01,0.38,0.28,0.33,-69975.19518494004,-72371.79249004446
0.01,0.38,0.29,0.32,-69944.22628028085,-72312.75077399233
0.01,0.38,0.3,0.31,-69905.64045939654,-72246.3295292841
0.01,0.38,0.31,0.3,-69859.56355059663,-72172.60829981364
0.01,0.38,0.32,0.29,-69806.10608620751,-72091.65063714587
0.01,0.38,0.33,0.28,-69745.36330257244,-72003.50410047059
0.01,0.38,0.34,0.27,-69677.41494107811,-71908.2000575912
0.01,0.38,0.35,0.26,-69602.32484368968,-71805.75328042918
0.01,0.38,0.36,0.25,-69520.14032955658,-71696.1613216058
0.01,0.38,0.37,0.24,-69430.89133148499,-71579.4036508964
0.01,0.38,0.38,0.23,-69334.58926193391,-71455.44052121344
0.01,0.38,0.39,0.22,-69231.22556699984,-71324.21152258305
0.01,0.38,0.4,0.21,-69120.76991270785,-71185.63376843225
0.01,0.39,0.19,0.41,-69676.4818810443,-72309.64775326432
0.01,0.39,0.2,0.4,-69719.1460938059,-72319.99225072691
0.01,0.39,0.21,0.39,-69752.30894771405,-72321.41335589922
0.01,0.39,0.22,0.38,-69776.27072236955,-72314.16958031866
0.01,0.39,0.23,0.37,-69791.30459912773,-72298.49164221133
0.01,0.39,0.24,0.36,-69797.65942781161,-72274.58523297866
0.01,0.39,0.25,0.35,-69795.5619492498,-72242.63323953944
0.01,0.39,0.26,0.34,-69785.21857136996,-72202.79752025435
0.01,0.39,0.27,0.33,-69766.81677206254,-72155.22030764417
0.01,0.39,0.28,0.32,-69740.52618348933,-72100.02529257405
0.01,0.39,0.29,0.31,-69706.49939814377,-72037.31843020694
0.01,0.39,0.3,0.3,-69664.87252549993,-71967.18849656208
0.01,0.39,0.31,0.29,-69615.76551859675,-71889.70741502219
0.01,0.39,0.32,0.28,-69559.28228168808,-71804.9303639189
0.01,0.39,0.33,0.27,-69495.51056259265,-71712.8956688284
0.01,0.39,0.34,0.26,-69424.52162610984,-71613.62447594268
0.01,0.39,0.35,0.25,-69346.36969737062,-71507.12019538376
0.01,0.39,0.36,0.24,-69261.09115577742,-71393.36769511449
0.01,0.39,0.37,0.23,-69168.7034506953,-71272.33221660725
0.01,0.39,0.38,0.22,-69069.2036985885,-71143.95797196357
0.01,0.39,0.39,0.21,-68962.56690692676,-71008.16636780932
0.01,0.39,0.4,0.2,-68848.74375164759,-70864.8537827505
0.01,0.4,0.18,0.41,-69414.97289465259,-72046.81510410462
0.01,0.4,0.19,0.4,-69464.08462724228,-72062.86419760603
0.01,0.4,0.2,0.39,-69503.41292945866,-72069.70305090348
0.01,0.4,0.21,0.38,-69533.28663522293,-72067.61767762183
0.01,0.4,0.22,0.37,-69554.003771344,-72056.8625897455
0.01,0.4,0.23,0.36,-69565.8349703724,-72037.66421018052
0.01,0.4,0.24,0.35,-69569.0262044035,-72010.22360630363
0.01,0.4,0.25,0.34,-69563.8009699998,-71974.71867466434
0.01,0.4,0.26,0.33,-69550.36202113275,-71931.30587373642
0.01,0.4,0.27,0.32,-69528.8927223512,-71880.12157692187
0.01,0.4,0.28,0.31,-69499.55807562282,-71821.28309925078
0.01,0.4,0.29,0.3,-69462.50545964889,-71754.88943657499
0.01,0.4,0.3,0.29,-69417.865108633,-71681.02174423276
0.01,0.4,0.31,0.28,-69365.75034754147,-71599.74357222112
0.01,0.4,0.32,0.27,-69306.25759210365,-71511.10086512117
0.01,0.4,0.33,0.26,-69239.46611355094,-71415.12172677452
0.01,0.4,0.34,0.25,-69165.43755984855,-71311.81594146238
0.01,0.4,0.35,0.24,-69084.21521638043,-71201.17423454764
0.01,0.4,0.36,0.23,-68995.82297910788,-71083.16724559848
0.01,0.4,0.37,0.22,-68900.26400140126,-70957.74417519258
0.01,0.4,0.38,0.21,-68797.51896109797,-70824.8310519541
0.01,0.4,0.39,0.2,-68687.54387558025,-70684.32854761645
0.01,0.4,0.4,0.19,-68570.26736797206,-70536.10924320943
0.02,0.17,0.4,0.41,-73435.97166693973,-76309.63287346561
0.02,0.18,0.39,0.41,-73382.91562083692,-76237.62158598928
0.02,0.18,0.4,0.4,-73337.65807729427,-76177.86225880308
0.02,0.19,0.38,0.41,-73318.91997355569,-76155.78434360851
0.02,0.19,0.39,0.4,-73276.8953976705,-76098.33659141016
0.02,0.19,0.4,0.39,-73227.90879769856,-76034.57493048476
0.02,0.2,0.37,0.41,-73244.26969526232,-76064.37930967982
0.02,0.2,0.38,0.4,-73205.57846028278,-76009.33737314548
0.02,0.2,0.39,0.39,-73159.85447887951,-75947.9092614697
0.02,0.2,0.4,0.38,-73107.18679873095,-75880.1625256951
0.02,0.21,0.36,0.41,-73159.21411801495,-75963.62939366665
0.02,0.21,0.37,0.4,-73123.95914257398,-75911.09152899846
0.02,0.21,0.38,0.39,-73081.59675552757,-75852.09113303598
0.02,0.21,0.39,0.38,-73032.22134599886,-75786.70005033704
0.02,0.21,0.4,0.37,-72975.91970887424,-75714.9818344497
0.02,0.22,0.35,0.41,-73063.97114182361,-75853.72619860302
0.02,0.22,0.36,0.4,-73032.25821886183,-75803.79498349817
0.02,0.22,0.37,0.39,-72993.3589473452,-75747.32046176001
0.02,0.22,0.38,0.38,-72947.37338676454,-75684.37910038096
0.02,0.22,0.39,0.37,-72894.39367345095,-75615.03874642089
0.02,0.22,0.4,0.36,-72834.50405348616,-75539.35865991774
0.02,0.23,0.34,0.41,-72958.73057697873,-75734.83325197332
0.02,0.23,0.35,0.4,-72930.66874028282,-75687.61594832053
0.02,0.23,0.36,0.39,-72895.33697977656,-75633.7697769504
0.02,0.23,0.37,0.38,-72852.84139185688,-75573.37619382842
0.02,0.23,0.38,0.37,-72803.27978322258,-75506.5076684491
0.02,0.23,0.39,0.36,-72746.74174140002,-75433.22775436184
0.02,0.23,0.4,0.35,-72683.30863474325,-75353.59108917079
0.02,0.24,0.33,0.41,-72843.65679708691,-75607.08864463175
0.02,0.24,0.34,0.4,-72819.35873097982,-75562.69760814833
0.02,0.24,0.35,0.39,-72787.70211781064,-75511.586947422
0.02,0.24,0.36,0.38,-72748.79950057254,-75453.84351708122
0.02,0.24,0.37,0.37,-72702.7547228704,-75389.5447755927
0.02,0.24,0.38,0.36,-72649.66304259832,-75318.75889893882
0.02,0.24,0.39,0.35,-72589.61116955499,-75241.54481823264
0.02,0.24,0.4,0.34,-72522.67722782832,-75157.95218210203
0.02,0.25,0.32,0.41,-72718.89083114643,-75470.60712193613
0.02,0.25,0.33,0.4,-72698.47332987266,-75429.16026160662
0.02,0.25,0.34,0.39,-72670.60315090351,-75380.89736565453
0.02,0.25,0.35,0.38,-72635.3997432137,-75325.9111467594
0.02,0.25,0.36,0.37,-72592.97339700433,-75264.28446205116
0.02,0.25,0.37,0.36,-72543.42540707561,-75196.09047648257
0.02,0.25,0.38,0.35,-72486.84815359395,-75121.3927435961
0.02,0.25,0.39,0.34,-72423.32510209194,-75040.2452055229
0.02,0.25,0.4,0.33,-72352.93072270126,-74952.69211221453
0.02,0.26,0.31,0.41,-72584.55198932666,-75325.48171324687
0.02,0.26,0.32,0.4,-72568.13647390489,-75287.10300765425
0.02,0.26,0.33,0.39,-72544.16812592023,-75241.8056834955
0.02,0.26,0.34,0.38,-72512.77381718165,-75189.68882834073
0.02,0.26,0.35,0.37,-72474.07074387177,-75130.84115736384
0.02,0.26,0.36,0.36,-72428.16664738701,-75065.34123418244
0.02,0.26,0.37,0.35,-72375.15994479993,-74993.25760132016
0.02,0.26,0.38,0.34,-72315.13977201079,-74914.64882335858
0.02,0.26,0.39,0.33,-72248.18594059595,-74829.56344378619
0.02,0.26,0.4,0.32,-72174.36880734556,-74738.03985453665
0.02,0.27,0.3,0.41,-72440.73909192377,-75171.78495886808
0.02,0.27,0.31,0.4,-72428.45219374473,-75136.60504053009
0.02,0.27,0.32,0.39,-72408.50570030329,-75094.39716544226
0.02,0.27,0.33,0.38,-72381.0344898404,-75045.26737965946
0.02,0.27,0.34,0.37,-72346.16318137293,-74989.31077324678
0.02,0.27,0.35,0.36,-72304.00642227888,-74926.6117678641
0.02,0.27,0.36,0.35,-72254.66907622696,-74857.24430469531
0.02,0.27,0.37,0.34,-72198.24631602358,-74781.27193729527
0.02,0.27,0.38,0.33,-72134.82362361281,-74698.74783159024
0.02,0.27,0.39,0.32,-72064.47669722947,-74609.71467303178
0.02,0.27,0.4,0.31,-71987.27126346948,-74514.2044786682
0.02,0.28,0.29,0.41,-72287.53135157634,-75009.56979337962
0.02,0.28,0.3,0.4,-72279.50557388137,-74977.72660937828
0.02,0.28,0.31,0.39,-72263.70616891386,-74938.7387138303
0.02,0.28,0.32,0.38,-72240.27668282538,-74892.71977273472
0.02,0.28,0.33,0.37,-72209.34974106481,-74839.77183463046
0.02,0.28,0.34,0.36,-72171.04741384438,-74779.98569606035
0.02,0.28,0.35,0.35,-72125.48147081435,-74713.4411562446
0.02,0.28,0.36,0.34,-72072.75353137736,-74640.2071673944
0.02,0.28,0.37,0.33,-72012.95511438354,-74560.34188440723
0.02,0.28,0.38,0.32,-71946.16758843548,-74473.89261517195
0.02,0.28,0.39,0.31,-71872.46202157372,-74380.89567025582
0.02,0.28,0.4,0.3,-71791.89892660223,-74281.37610823137
0.02,0.29,0.28,0.41,-72124.9889433762,-74838.87011766243
0.02,0.29,0.29,0.4,-72121.36341405916,-74810.50968231157
0.02,0.29,0.3,0.39,-72109.84220334693,-74774.8796113093
0.02,0.29,0.31,0.38,-72090.57827810357,-74732.10194336658
0.02,0.29,0.32,0.37,-72063.71293168863,-74682.2863469467
0.02,0.29,0.33,0.36,-72029.3762407463,-74625.53057705039
0.02,0.29,0.34,0.35,-71987.68739776108,-74561.92080776831
0.02,0.29,0.35,0.34,-71938.75492811715,-74491.53184933856
0.02,0.29,0.36,0.33,-71882.67679726095,-74414.42725530795
0.02,0.29,0.37,0.32,-71819.54041070104,-74330.659322532
0.02,0.29,0.38,0.31,-71749.42250684576,-74240.26898401276
0.02,0.29,0.39,0.3,-71672.38893994369,-74143.2855918409
0.02,0.29,0.4,0.29,-71588.49434752809,-74039.72658464243
0.02,0.3,0.27,0.41,-71953.15328466335,-74659.70107968383
0.02,0.3,0.28,0.4,-71954.07461672269,-74634.97833455032
0.02,0.3,0.29,0.39,-71946.96933069959,-74602.8520000592
0.02,0.3,0.3,0.38,-71932.00067462272,-74563.4533480294
0.02,0.3,0.31,0.37,-71909.3193625641,-74516.90041960379
0.02,0.3,0.32,0.36,-71879.06413907856,-74463.29858968077
0.02,0.3,0.33,0.35,-71841.36220308267,-74402.74099078705
0.02,0.3,0.34,0.34,-71796.32950279476,-74335.30880801355
0.02,0.3,0.35,0.33,-71744.07090964283,-74261.07145291998
0.02,0.3,0.36,0.32,-71684.68027573169,-74180.08662100045
0.02,0.3,0.37,0.31,-71618.24037637579,-74092.40023421559
0.02,0.3,0.38,0.3,-71544.82273619137,-73998.04626708534
0.02,0.3,0.39,0.29,-71464.48733415642,-73897.04645175044
0.02,0.3,0.4,0.28,-71377.2821797317,-73789.4098540962
0.02,0.31,0.26,0.41,-71772.04703502596,-74472.05907595632
0.02,0.31,0.27,0.4,-71777.67031462735,-74451.13887735154
0.02,0.31,0.28,0.39,-71775.12616883183,-74422.67111824261
0.02,0.31,0.29,0.38,-71764.5891148953,-74386.79729153331
0.02,0.31,0.3,0.37,-71746.22014805436,-74343.64467142569
0.02,0.31,0.31,0.36,-71720.16743357635,-74293.32700545661
0.02,0.31,0.32,0.35,-71686.56683828845,-74235.94504601603
0.02,0.31,0.33,0.34,-71645.54231684106,-74171.58693660215
0.02,0.31,0.34,0.33,-71597.20616349635,-74100.32846360384
0.02,0.31,0.35,0.32,-71541.6591363407,-74022.23318050867
0.02,0.31,0.36,0.31,-71478.99045728477,-73937.3524079003
0.02,0.31,0.37,0.3,-71409.27768785093,-73845.72510924494
0.02,0.31,0.38,0.29,-71332.58647738484,-73747.37763910307
0.02,0.31,0.39,0.28,-71248.97017679196,-73642.32335686778
0.02,0.31,0.4,0.27,-71158.46930700846,-73530.56209523883
0.02,0.32,0.25,0.41,-71581.67381650546,-74275.92147336678
0.02,0.32,0.26,0.4,-71592.16374322884,-74258.9797318645
0.02,0.32,0.27,0.39,-71594.33442636658,-74234.33530132861
0.02,0.32,0.28,0.38,-71588.37279264879,-74202.14103586947
0.02,0.32,0.29,0.37,-71574.4511065394,-74162.53443070434
0.02,0.32,0.3,0.36,-71552.72781447026,-74115.63846636972
0.02,0.32,0.31,0.35,-71523.3482039811,-74061.56226784333
0.02,0.32,0.32,0.34,-71486.44489763291,-74000.40159844351
0.02,0.32,0.33,0.33,-71442.13819611992,-73932.23920293001
0.02,0.32,0.34,0.32,-71390.53628036269,-73857.14500958896
0.02,0.32,0.35,0.31,-71331.73527825344,-73775.17619697188
0.02,0.32,0.36,0.3,-71265.81919791078,-73686.37712714673
0.02,0.32,0.37,0.29,-71192.85972558646,-73590.77914360278
0.02,0.32,0.38,0.28,-71112.91588255364,-73488.40022813863
