Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.25,0.37,0.37,-22602.75954287714,-29246.27447026231
0.01,0.25,0.38,0.36,-22552.27827239836,-29141.486362454296
0.01,0.25,0.39,0.35,-22497.188884451993,-29033.421607211032
0.01,0.25,0.4,0.34,-22437.606690642286,-28922.167834051084
0.01,0.26,0.32,0.41,-22645.246946102918,-29515.78204558686
0.01,0.26,0.33,0.4,-22618.191475580148,-29426.839054206197
0.01,0.26,0.34,0.39,-22585.963944638337,-29334.17873051489
0.01,0.26,0.35,0.38,-22548.70256119925,-29237.913339379833
0.01,0.26,0.36,0.37,-22506.540601537316,-29138.149517290265
0.01,0.26,0.37,0.36,-22459.60649824958,-29034.988360326966
0.01,0.26,0.38,0.35,-22408.02388374565,-28928.52546765434
0.01,0.26,0.39,0.34,-22351.911590247677,-28818.85094152557
0.01,0.26,0.4,0.33,-22291.383606300427,-28706.049343801144
0.01,0.27,0.31,0.41,-22526.98526806246,-29396.220310675617
0.01,0.27,0.32,0.4,-22503.763454276923,-29309.12277084128
0.01,0.27,0.33,0.39,-22475.309871969843,-29218.267541302306
0.01,0.27,0.34,0.38,-22441.7673704291,-29123.770480200626
0.01,0.27,0.35,0.37,-22403.273588989974,-29025.741539048468
0.01,0.27,0.36,0.36,-22359.96107594899,-28924.28488163515
0.01,0.27,0.37,0.35,-22311.957358812913,-28819.498954273928
0.01,0.27,0.38,0.34,-22259.38496753417,-28711.47650904028
0.01,0.27,0.39,0.33,-22202.36141127545,-28600.304580544136
0.01,0.27,0.4,0.32,-22140.999108160668,-28486.064415693778
0.01,0.28,0.3,0.41,-22401.416201743297,-29272.076047411076
0.01,0.28,0.31,0.4,-22382.116048125386,-29186.917113326952
0.01,0.28,0.32,0.39,-22357.520860872337,-29097.956429406284
0.01,0.28,0.33,0.38,-22327.77844488313,-29005.31376108739
0.01,0.28,0.34,0.37,-22293.03108085915,-28909.10265303237
0.01,0.28,0.35,0.36,-22253.415680157777,-28809.430583959787
0.01,0.28,0.36,0.35,-22209.063885985244,-28706.39906782522
0.01,0.28,0.37,0.34,-22160.102123391152,-28600.103703811117
0.01,0.28,0.38,0.33,-22106.65159926847,-28490.634176329637
0.01,0.28,0.39,0.32,-22048.828252359017,-28378.07420503824
0.01,0.28,0.4,0.31,-21986.742652060595,-28262.501443664547
0.01,0.29,0.29,0.41,-22268.59558564008,-29143.37892193888
0.01,0.29,0.3,0.4,-22253.307611352055,-29060.25569827199
0.01,0.29,0.31,0.39,-22232.65742512343,-28973.28260698555
0.01,0.29,0.32,0.38,-22206.798143645054,-28882.58367659605
0.01,0.29,0.33,0.37,-22175.87700322941,-28788.27635883278
0.01,0.29,0.34,0.36,-22140.035556599978,-28690.47172538115
0.01,0.29,0.35,0.35,-22099.409810023855,-28589.274604983024
0.01,0.29,0.36,0.34,-22054.130304250117,-28484.783664355175
0.01,0.29,0.37,0.33,-22004.32214126888,-28377.091434939466
0.01,0.29,0.38,0.32,-21950.104957552267,-28266.284286145477
0.01,0.29,0.39,0.31,-21891.592843115974,-28152.442344424093
0.01,0.29,0.4,0.3,-21828.894204386736,-28035.63935615732
0.01,0.3,0.28,0.41,-22128.56962123988,-29010.149022361617
0.01,0.3,0.29,0.4,-22117.387266530746,-28929.162964497944
0.01,0.3,0.3,0.39,-22100.771203028813,-28844.274460087523
0.01,0.3,0.31,0.38,-22078.880264571657,-28755.61220542931
0.01,0.3,0.32,0.37,-22051.866999263642,-28663.297914956875
0.01,0.3,0.33,0.36,-22019.87791543935,-28567.446567113988
0.01,0.3,0.34,0.35,-21983.05366073197,-28468.166583356837
0.01,0.3,0.35,0.34,-21941.52913895144,-28365.559944984932
0.01,0.3,0.36,0.33,-21895.433567787357,-28259.722250813473
0.01,0.3,0.37,0.32,-21844.89047880899,-28150.742717158035
0.01,0.3,0.38,0.31,-21790.017659762332,-28038.70412013047
0.01,0.3,0.39,0.3,-21730.927037692025,-27923.682678773526
0.01,0.3,0.4,0.29,-21667.724499872893,-27805.747876018973
0.01,0.31,0.27,0.41,-21981.374941735627,-28872.396944496177
0.01,0.31,0.28,0.4,-21974.39503126146,-28793.654315132415
0.01,0.31,0.29,0.39,-21961.905133275213,-28710.951738444746
0.01,0.31,0.3,0.38,-21944.07026208155,-28624.42304084063
0.01,0.31,0.31,0.37,-21921.04868293156,-28534.194603971504
0.01,0.31,0.32,0.36,-21892.9922159517,-28440.385668509192
0.01,0.31,0.33,0.35,-21860.046464386254,-28343.10856226872
0.01,0.31,0.34,0.34,-21822.35097341127,-28242.468858930988
0.01,0.31,0.35,0.33,-21780.039323777193,-28138.5654716189
0.01,0.31,0.36,0.32,-21733.239162752772,-28031.490683796623
0.01,0.31,0.37,0.31,-21682.07217318117,-27921.33011830101
0.01,0.31,0.38,0.3,-21626.653979837294,-27808.162643692835
0.01,0.31,0.39,0.29,-21567.093990613896,-27692.06021545456
0.01,0.31,0.4,0.28,-21503.495168279078,-27573.08764777721
0.01,0.32,0.26,0.41,-21827.03854331267,-28730.123742057553
0.01,0.32,0.27,0.4,-21824.361818170382,-28653.736134680392
0.01,0.32,0.28,0.39,-21816.093512895906,-28573.325628861367
0.01,0.32,0.29,0.38,-21802.40535429473,-28489.03171170262
0.01,0.32,0.3,0.37,-21783.46178808503,-28400.985894157962
0.01,0.32,0.31,0.36,-21759.420351539993,-28309.31208342739
0.01,0.32,0.32,0.35,-21730.43195969578,-28214.12686896573
0.01,0.32,0.33,0.34,-21696.64111333953,-28115.539730312685
0.01,0.32,0.34,0.33,-21658.186034587798,-28013.653172549293
0.01,0.32,0.35,0.32,-21615.198733770183,-27908.562793090874
0.01,0.32,0.36,0.31,-21567.805009429332,-27800.357281624318
0.01,0.32,0.37,0.3,-21516.124381437305,-27689.118353186997
0.01,0.32,0.38,0.29,-21460.26995541714,-27574.920612574373
0.01,0.32,0.39,0.28,-21400.348214754857,-27457.831346360355
0.01,0.32,0.4,0.27,-21336.458734391468,-27337.910236719486
0.01,0.33,0.25,0.41,-21665.577576524513,-28583.32073871931
0.01,0.33,0.26,0.4,-21667.309308230993,-28509.405681015625
0.01,0.33,0.27,0.39,-21663.361939305192,-28431.398714094557
0.01,0.33,0.28,0.38,-21653.91452303259,-28349.445597704074
0.01,0.33,0.29,0.37,-21639.138217632175,-28263.683502390028
0.01,0.33,0.3,0.36,-21619.19674084423,-28174.24146370159
0.01,0.33,0.31,0.35,-21594.246724851637,-28081.240736799213
0.01,0.33,0.32,0.34,-21564.43798223342,-27984.795062153902
0.01,0.33,0.33,0.33,-21529.913690717218,-27885.010850096543
0.01,0.33,0.34,0.32,-21490.810501998756,-27781.98728947834
0.01,0.33,0.35,0.31,-21447.25857768151,-27675.81638349046
0.01,0.33,0.36,0.3,-21399.381553337036,-27566.582913638857
0.01,0.33,0.37,0.29,-21347.29642968552,-27454.364330870638
0.01,0.33,0.38,0.28,-21291.11338784327,-27339.23057079632
0.01,0.33,0.39,0.27,-21230.93552336921,-27221.243787738305
0.01,0.33,0.4,0.26,-21166.858491343544,-27100.457999837905
0.01,0.34,0.24,0.41,-21496.99899013597,-28431.969194372337
0.01,0.34,0.25,0.4,-21503.249692965706,-28360.650847801084
0.01,0.34,0.26,0.39,-21503.72713444547,-28285.164815230197
0.01,0.34,0.27,0.38,-21498.618406678343,-28205.66383863651
0.01,0.34,0.28,0.37,-21488.1019943633,-28122.29135975412
0.01,0.34,0.29,0.36,-21472.348327741438,-28035.182072454067
0.01,0.34,0.3,0.35,-21451.520219462738,-27944.4623591403
0.01,0.34,0.31,0.34,-21425.773199252948,-27850.250625028006
0.01,0.34,0.32,0.33,-21395.25575663158,-27752.65754054423
0.01,0.34,0.33,0.32,-21360.109498905447,-27651.78619906526
0.01,0.34,0.34,0.31,-21320.46922904415,-27547.732194589687
0.01,0.34,0.35,0.3,-21276.462945680083,-27440.583621583046
0.01,0.34,0.36,0.29,-21228.211765232914,-27330.420996988956
0.01,0.34,0.37,0.28,-21175.829763916117,-27217.317102160112
0.01,0.34,0.38,0.27,-21119.423735018892,-27101.33674009963
0.01,0.34,0.39,0.26,-21059.092854239356,-26982.536400786197
0.01,0.34,0.4,0.25,-20994.928242817725,-26860.963824330418
0.01,0.35,0.23,0.41,-21321.299014148204,-28276.039812246196
0.01,0.35,0.24,0.4,-21332.185276353215,-28207.449788119728
0.01,0.35,0.25,0.39,-21337.196645053038,-28134.608711520417
0.01,0.35,0.26,0.38,-21336.529082388275,-28057.67713422707
0.01,0.35,0.27,0.37,-21330.36911187551,-27976.805478328948
0.01,0.35,0.28,0.36,-21318.89449023582,-27892.13470724197
0.01,0.35,0.29,0.35,-21302.27474262001,-27803.796860251612
0.01,0.35,0.3,0.34,-21280.6715792209,-27711.915468555
0.01,0.35,0.31,0.33,-21254.23920670476,-27616.605866219
0.01,0.35,0.32,0.32,-21223.124544170263,-27517.975405749574
0.01,0.35,0.33,0.31,-21187.467350198098,-27416.12358482467
0.01,0.35,0.34,0.3,-21147.400264786775,-27311.14208797696
0.01,0.35,0.35,0.29,-21103.048767416814,-27203.11474446116
0.01,0.35,0.36,0.28,-21054.531050001166,-27092.117401057458
0.01,0.35,0.37,0.27,-21001.95780092619,-26978.21770601063
0.01,0.35,0.38,0.26,-20945.43189362029,-26861.474797537994
0.01,0.35,0.39,0.25,-20885.047969941592,-26741.938887194705
0.01,0.35,0.4,0.24,-20820.8919049527,-26619.650724662442
0.01,0.36,0.22,0.41,-21138.462462113603,-28115.49206695626
0.01,0.36,0.23,0.4,-21154.107921913845,-28049.77038474925
0.01,0.36,0.24,0.39,-21163.768408625736,-27979.705727232416
0.01,0.36,0.25,0.38,-21167.649730417837,-27905.467427252464
0.01,0.36,0.26,0.37,-21165.947280844233,-27827.213714347694
0.01,0.36,0.27,0.36,-21158.846855443622,-27745.092530214315
0.01,0.36,0.28,0.35,-21146.52530584678,-27659.24218185406
0.01,0.36,0.29,0.34,-21129.151054747363,-27569.79185573476
0.01,0.36,0.3,0.33,-21106.88448927871,-27476.862010486457
0.01,0.36,0.31,0.32,-21079.878245686232,-27380.56466100549
0.01,0.36,0.32,0.31,-21048.277394342498,-27281.003562998863
0.01,0.36,0.33,0.3,-21012.21953085711,-27178.274303708495
0.01,0.36,0.34,0.29,-20971.834776076703,-27072.464301600194
0.01,0.36,0.35,0.28,-20927.24568497506,-26963.652715008582
0.01,0.36,0.36,0.27,-20878.567061638034,-26851.910256935316
0.01,0.36,0.37,0.26,-20825.90567459118,-26737.298910242796
0.01,0.36,0.38,0.25,-20769.35986342292,-26619.871534191334
0.01,0.36,0.39,0.24,-20709.01902381376,-26499.67134942671
0.01,0.36,0.4,0.23,-20644.962953428803,-26376.73128387261
0.01,0.37,0.21,0.41,-20948.46182477218,-27950.273325468475
0.01,0.37,0.22,0.4,-20968.99832408049,-27887.569546153456
0.01,0.37,0.23,0.39,-20983.430169564417,-27820.42116995064
0.01,0.37,0.24,0.38,-20991.974169145382,-27749.007458491
0.01,0.37,0.25,0.37,-20994.835562405442,-27673.495419484145
0.01,0.37,0.26,0.36,-20992.20901492079,-27594.040799509414
0.01,0.37,0.27,0.35,-20984.27941713983,-27510.788881576955
0.01,0.37,0.28,0.34,-20971.22251823618,-27423.875117859938
0.01,0.37,0.29,0.33,-20953.205417844016,-27333.42562047938
0.01,0.37,0.3,0.32,-20930.38693267583,-27239.557527319623
0.01,0.37,0.31,0.31,-20902.917850250924,-27142.379255083353
0.01,0.37,0.32,0.3,-20870.941077970765,-27041.99064780581
0.01,0.37,0.33,0.29,-20834.591692293085,-26938.48302556593
0.01,0.37,0.34,0.28,-20793.99688955779,-26831.939134935477
0.01,0.37,0.35,0.27,-20749.275836911576,-26722.432999603043
0.01,0.37,0.36,0.26,-20700.539418579472,-26610.02966641263
0.01,0.37,0.37,0.25,-20647.889869247058,-26494.78483857367
0.01,0.37,0.38,0.24,-20591.420282325136,-26376.744383808677
0.01,0.37,0.39,0.23,-20531.213976096707,-26255.943700433712
0.01,0.37,0.4,0.22,-20467.343694838917,-26132.406918460878
0.01,0.38,0.2,0.41,-20751.256116790424,-27780.31772272558
0.01,0.38,0.21,0.4,-20776.82507507602,-27720.79229938006
0.01,0.38,0.22,0.39,-20796.158723784814,-27656.709598602207
0.01,0.38,0.23,0.38,-20809.486244454616,-27588.260177150994
0.01,0.38,0.24,0.37,-20817.023876420342,-27515.620968015417
0.01,0.38,0.25,0.36,-20818.976131286152,-27438.956492829082
0.01,0.38,0.26,0.35,-20815.536769537954,-27358.419836714373
0.01,0.38,0.27,0.34,-20806.889579166986,-27274.153425390345
0.01,0.38,0.28,0.33,-20793.20898628739,-27186.289634495108
0.01,0.38,0.29,0.32,-20774.66052011249,-27094.95125345922
0.01,0.38,0.3,0.31,-20751.40114862867,-27000.251820244397
0.01,0.38,0.31,0.3,-20723.57949638414,-26902.295838343387
0.01,0.38,0.32,0.29,-20691.335951628495,-26801.17888325854
0.01,0.38,0.33,0.28,-20654.80266631273,-26696.987601952787
0.01,0.38,0.34,0.27,-20614.103448949663,-26589.799605259566
0.01,0.38,0.35,0.26,-20569.353546825165,-26479.683249730522
0.01,0.38,0.36,0.25,-20520.659310324307,-26366.697301675453
0.01,0.38,0.37,0.24,-20468.117727955032,-26250.890471969025
0.01,0.38,0.38,0.23,-20411.81581573064,-26132.300805278832
0.01,0.38,0.39,0.22,-20351.829838546175,-26010.954901344416
0.01,0.38,0.4,0.21,-20288.224333565915,-25886.866938319934
0.01,0.39,0.19,0.41,-20546.78942496802,-27605.54474026616
0.01,0.39,0.2,0.4,-20577.543488416624,-27549.370640955094
0.01,0.39,0.21,0.39,-20601.918962359512,-27488.513891740644
0.01,0.39,0.22,0.38,-20620.159051110975,-27423.177984390244
0.01,0.39,0.23,0.37,-20632.49236762234,-27353.55114284353
0.01,0.39,0.24,0.36,-20639.13442325062,-27279.807810285503
0.01,0.39,0.25,0.35,-20640.288824509676,-27202.109843567225
0.01,0.39,0.26,0.34,-20636.14822942827,-27120.607467554157
0.01,0.39,0.27,0.33,-20626.895102938153,-27035.44002878563
0.01,0.39,0.28,0.32,-20612.702300732628,-26946.73657785076
0.01,0.39,0.29,0.31,-20593.733503298892,-26854.616302153452
0.01,0.39,0.3,0.3,-20570.143515652253,-26759.18882456736
0.01,0.39,0.31,0.29,-20542.078443189028,-26660.554378374254
0.01,0.39,0.32,0.28,-20509.675749652102,-26558.803864459114
0.01,0.39,0.33,0.27,-20473.06419916536,-26454.01879270074
0.01,0.39,0.34,0.26,-20432.363680380815,-26346.271105586307
0.01,0.39,0.35,0.25,-20387.684906744358,-26235.62287804303
0.01,0.39,0.36,0.24,-20339.128982463437,-26122.12588305907
0.01,0.39,0.37,0.23,-20286.786818648492,-26005.82100755632
0.01,0.39,0.38,0.22,-20230.738377924863,-25886.737496803755
0.01,0.39,0.39,0.21,-20171.051718074737,-25764.891997924675
0.01,0.39,0.4,0.2,-20107.781795285988,-25640.287363068943
0.01,0.4,0.18,0.41,-20334.98908826806,-27425.85741815946
0.01,0.4,0.19,0.4,-20371.094126864096,-27373.222093569944
0.01,0.4,0.2,0.39,-20400.662674766787,-27315.764076642172
0.01,0.4,0.21,0.38,-20423.95395614914,-27253.70177992469
0.01,0.4,0.22,0.37,-20441.21060673897,-27187.236357453035
0.01,0.4,0.23,0.36,-20452.660511509683,-27116.553538965123
0.01,0.4,0.24,0.35,-20458.518276728013,-27041.82509892824
0.01,0.4,0.25,0.34,-20458.986406450666,-26963.21003041631
0.01,0.4,0.26,0.33,-20454.256235646913,-26880.85547596645
0.01,0.4,0.27,0.32,-20444.50865882766,-26794.89745425264
0.01,0.4,0.28,0.31,-20429.9146829601,-26705.46141131752
0.01,0.4,0.29,0.3,-20410.635825560348,-26612.66261722124
0.01,0.4,0.3,0.29,-20386.824372491814,-26516.60642260565
0.01,0.4,0.31,0.28,-20358.623504644107,-26417.3883843226
0.01,0.4,0.32,0.27,-20326.167297933007,-26315.09426454456
0.01,0.4,0.33,0.26,-20289.58059662159,-26209.799903338153
0.01,0.4,0.34,0.25,-20248.97875552188,-26101.5709602428
0.01,0.4,0.35,0.24,-20204.467241902163,-25990.46251566545
0.01,0.4,0.36,0.23,-20156.14108257237,-25876.51851755113
0.01,0.4,0.37,0.22,-20104.08413525499,-25759.771052426106
0.01,0.4,0.38,0.21,-20048.3681554625,-25640.23941202583
0.01,0.4,0.39,0.2,-19989.051620000682,-25517.928916619127
0.01,0.4,0.4,0.19,-19926.178254920924,-25392.82944284535
0.02,0.17,0.4,0.41,-23549.070736304067,-30619.877085940574
0.02,0.18,0.39,0.41,-23498.731790064285,-30544.45704616992
0.02,0.18,0.4,0.4,-23448.07532189367,-30446.78262487535
0.02,0.19,0.38,0.41,-23440.0284788115,-30463.645235694043
0.02,0.19,0.39,0.4,-23392.59595103181,-30367.18746528002
0.02,0.19,0.4,0.39,-23340.23883307928,-30267.12612150717
0.02,0.2,0.37,0.41,-23373.13336371525,-30377.581699771057
0.02,0.2,0.38,0.4,-23329.004095774,-30282.413656778408
0.02,0.2,0.39,0.39,-23279.905904189196,-30183.618401394593
0.02,0.2,0.4,0.38,-23225.95600835693,-30081.29384595844
0.02,0.21,0.36,0.41,-23298.199816194545,-30286.391864323385
0.02,0.21,0.37,0.4,-23257.45385209714,-30192.589112567144
0.02,0.21,0.38,0.39,-23211.692508867574,-30095.133246439276
0.02,0.21,0.39,0.38,-23161.03652651984,-29994.124651009868
0.02,0.21,0.4,0.37,-23105.602555863545,-29889.658925372365
0.02,0.22,0.35,0.41,-23215.364282719398,-30190.185724616837
0.02,0.22,0.36,0.4,-23178.082568141544,-30097.826219252347
0.02,0.22,0.37,0.39,-23135.736719812627,-30001.78525123182
0.02,0.22,0.38,0.38,-23088.451175476934,-29902.165855427673
0.02,0.22,0.39,0.37,-23036.346106561963,-29799.066103625202
0.02,0.22,0.4,0.36,-22979.537435899416,-29692.57912224428
0.02,0.23,0.34,0.41,-23124.74808452618,-30089.05831924178
0.02,0.23,0.35,0.4,-23091.01266418073,-29998.22255842878
0.02,0.23,0.36,0.39,-23052.161858968164,-29903.674342763
0.02,0.23,0.37,0.38,-23008.324001729918,-29805.51955428596
0.02,0.23,0.38,0.37,-22959.622961623787,-29703.858914584962
0.02,0.23,0.39,0.36,-22906.17818209937,-29598.78802276843
0.02,0.23,0.4,0.35,-22848.10468089807,-29490.397355465215
0.02,0.24,0.33,0.41,-23026.45884617538,-29983.090990750577
0.02,0.24,0.34,0.4,-22996.353084414677,-29893.862235625355
0.02,0.24,0.35,0.39,-22961.077969571317,-29800.88716885849
0.02,0.24,0.36,0.38,-22920.76595018622,-29704.27474026125
0.02,0.24,0.37,0.37,-22875.544790514337,-29604.12851857987
0.02,0.24,0.38,0.36,-22825.537631735555,-29500.546752705028
0.02,0.24,0.39,0.35,-22770.86301220919,-29393.62239192301
0.02,0.24,0.4,0.34,-22711.634847219488,-29283.443065655538
0.02,0.25,0.32,0.41,-22920.591622053777,-29872.35250095849
0.02,0.25,0.33,0.4,-22894.20045023101,-29784.817023627824
0.02,0.25,0.34,0.39,-22862.5829926492,-29693.49826559069
0.02,0.25,0.35,0.38,-22825.87606091011,-29598.50849182192
0.02,0.25,0.36,0.37,-22784.211534968174,-29499.95433883888
0.02,0.25,0.37,0.36,-22737.71645110044,-29397.93690267072
0.02,0.25,0.38,0.35,-22686.51304539651,-29292.551782343213
0.02,0.25,0.39,0.34,-22630.718753758534,-29183.889079868663
0.02,0.25,0.4,0.33,-22570.446168411287,-29072.033356739827
0.02,0.26,0.31,0.41,-22807.22977179408,-29756.89995060802
0.02,0.26,0.32,0.4,-22784.639966568546,-29671.147306253857
0.02,0.26,0.33,0.39,-22756.763700141466,-29581.57102324564
0.02,0.26,0.34,0.38,-22723.742425480723,-29488.28695987008
0.02,0.26,0.35,0.37,-22685.712385601597,-29391.405067724445
0.02,0.26,0.36,0.36,-22642.804732480614,-29291.029510628447
0.02,0.26,0.37,0.35,-22595.14559730453,-29187.258734873758
0.02,0.26,0.38,0.34,-22542.856113705795,-29080.185492462715
0.02,0.26,0.39,0.33,-22486.052394527072,-28969.896817878842
0.02,0.26,0.4,0.32,-22424.845461572288,-28856.473957847054
0.02,0.27,0.3,0.41,-22686.445622020397,-29636.77941715144
0.02,0.27,0.31,0.4,-22667.746119602485,-29552.902767058586
0.02,0.27,0.32,0.39,-22643.69642352944,-29465.15841630372
0.02,0.27,0.33,0.38,-22614.442942380232,-29373.66613068712
0.02,0.27,0.34,0.37,-22580.12656053625,-29278.539455125792
0.02,0.27,0.35,0.36,-22540.882793034874,-29179.885868498146
0.02,0.27,0.36,0.35,-22496.841886762344,-29077.806884832837
0.02,0.27,0.37,0.34,-22448.128870448258,-28972.398103303614
0.02,0.27,0.38,0.33,-22394.86355466557,-28863.749208234178
0.02,0.27,0.39,0.32,-22337.16048183612,-28751.9439191131
0.02,0.27,0.4,0.31,-22275.128825037697,-28637.05988941541
0.02,0.28,0.29,0.41,-22558.300941387348,-29512.026443068324
0.02,0.28,0.3,0.4,-22543.583193719325,-29430.12290070666
0.02,0.28,0.31,0.39,-22523.447606750706,-29344.303536689877
0.02,0.28,0.32,0.38,-22498.04590085233,-29254.69238028539
0.02,0.28,0.33,0.37,-22467.523916016682,-29161.406883793887
0.02,0.28,0.34,0.36,-22432.021808647252,-29064.558119315243
0.02,0.28,0.35,0.35,-22391.674188691126,-28964.25091586607
0.02,0.28,0.36,0.34,-22346.61020057739,-28860.583940310593
0.02,0.28,0.37,0.33,-22296.953549976148,-28753.649724119045
0.02,0.28,0.38,0.32,-22242.822477039535,-28643.534636614862
0.02,0.28,0.39,0.31,-22184.329675463247,-28530.318804049344
0.02,0.28,0.4,0.3,-22121.582155354008,-28414.075972489532
0.02,0.29,0.28,0.41,-22422.847247562844,-29382.666365624293
0.02,0.29,0.29,0.4,-22412.205627673706,-29302.83740040419
0.02,0.29,0.3,0.39,-22396.07420429177,-29219.04002946987
0.02,0.29,0.31,0.38,-22374.61041493462,-29131.402950503776
0.02,0.29,0.32,0.37,-22347.965411386605,-29040.04787903762
0.02,0.29,0.33,0.36,-22316.284305662313,-28945.089794365867
0.02,0.29,0.34,0.35,-22279.706349074935,-28846.6371185782
0.02,0.29,0.35,0.34,-22238.3650491144,-28744.7918334138
0.02,0.29,0.36,0.33,-22192.388227150313,-28639.649537951347
0.02,0.29,0.37,0.32,-22141.898018431944,-28531.29944860613
0.02,0.29,0.38,0.31,-22087.010814385296,-28419.82434143393
0.02,0.29,0.39,0.3,-22027.837145734982,-28305.300435269462
0.02,0.29,0.4,0.29,-21964.481503435854,-28187.79721268473
0.02,0.3,0.27,0.41,-22280.125957886878,-29248.71447930886
0.02,0.3,0.28,0.4,-22273.65822321271,-29171.06637477761
0.02,0.3,0.29,0.39,-22261.623938986464,-29089.39235597248
0.02,0.3,0.3,0.38,-22244.186723192797,-29003.826251645372
0.02,0.3,0.31,0.37,-22221.50344476281,-28914.494445358607
0.02,0.3,0.32,0.36,-22193.72452750295,-28821.516179320108
0.02,0.3,0.33,0.35,-22160.994178337503,-28725.00378255428
0.02,0.3,0.34,0.34,-22123.45054612252,-28625.06282966352
0.02,0.3,0.35,0.33,-22081.22581528844,-28521.792234435088
0.02,0.3,0.36,0.32,-22034.44623678402,-28415.284280764237
0.02,0.3,0.37,0.31,-21983.232097132422,-28305.624591703327
0.02,0.3,0.38,0.3,-21927.697624788543,-28192.89203582538
0.02,0.3,0.39,0.29,-21867.950831325143,-28077.158568429495
0.02,0.3,0.4,0.28,-21804.09328319033,-27958.489003330975
0.02,0.31,0.26,0.41,-22130.168389371538,-29110.17605319014
0.02,0.31,0.27,0.4,-22127.976213789254,-29034.820432270117
0.02,0.31,0.28,0.39,-22120.135428694783,-28955.375934644562
0.02,0.31,0.29,0.38,-22106.816364573602,-28871.982051147723
0.02,0.31,0.3,0.37,-22088.182070823903,-28784.770295831117
0.02,0.31,0.31,0.36,-22064.388688398867,-28693.864578444223
0.02,0.31,0.32,0.35,-22035.585736014655,-28599.381490514857
0.02,0.31,0.33,0.34,-22001.9163181384,-28501.430513238593
0.02,0.31,0.34,0.33,-21963.517260566667,-28400.114152983802
0.02,0.31,0.35,0.32,-21920.519177309056,-28295.528008123845
0.02,0.31,0.36,0.31,-21873.046470588204,-28187.760769005432
0.02,0.31,0.37,0.3,-21821.217263956183,-28076.894151051612
0.02,0.31,0.38,0.29,-21765.14326671602,-27963.002759187086
0.02,0.31,0.39,0.28,-21704.92956593373,-27846.153879870908
0.02,0.31,0.4,0.27,-21640.67434023034,-27726.407194926156
0.02,0.32,0.25,0.41,-21972.995608042223,-28967.04619957503
0.02,0.32,0.26,0.4,-21975.185195848695,-28894.100629869954
0.02,0.32,0.27,0.39,-21971.638186302902,-28816.99715679741
0.02,0.32,0.28,0.38,-21962.532236370294,-28735.881545763597
0.02,0.32,0.29,0.37,-21948.037107949884,-28650.890972073707
0.02,0.32,0.3,0.36,-21928.315122461936,-28562.154475258227
0.02,0.32,0.31,0.35,-21903.521515769346,-28469.793313783142
0.02,0.32,0.32,0.34,-21873.80470413113,-28373.921230835156
0.02,0.32,0.33,0.33,-21839.306468954925,-28274.644638942722
0.02,0.32,0.34,0.32,-21800.162065616463,-28172.062728696015
0.02,0.32,0.35,0.31,-21756.500259399218,-28066.267504615294
0.02,0.32,0.36,0.3,-21708.443289554743,-27957.343749165186
0.02,0.32,0.37,0.29,-21656.106760483224,-27845.368913912414
0.02,0.32,0.38,0.28,-21599.599456980974,-27730.412934772226
