Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.25,0.35,0.39,-132140.7267331819,-130542.46971529459
0.01,0.25,0.36,0.38,-132103.2338859134,-130522.6850103557
0.01,0.25,0.37,0.37,-132056.4071216036,-130493.33142802991
0.01,0.25,0.38,0.36,-132000.3152111808,-130454.44707139325
0.01,0.25,0.39,0.35,-131935.0144322031,-130406.05685337904
0.01,0.25,0.4,0.34,-131860.5485138821,-130348.17244180148
0.01,0.26,0.32,0.41,-132035.00005264315,-130387.60149815973
0.01,0.26,0.33,0.4,-132020.49618738098,-130391.33274196513
0.01,0.26,0.34,0.39,-131996.3521907871,-130385.22314672702
0.01,0.26,0.35,0.38,-131962.67154552919,-130369.34587287172
0.01,0.26,0.36,0.37,-131919.54434837497,-130343.75999815349
0.01,0.26,0.37,0.36,-131867.04754896785,-130308.51075642998
0.01,0.26,0.38,0.35,-131805.2450678711,-130263.62965570655
0.01,0.26,0.39,0.34,-131734.18779656762,-130209.13447813626
0.01,0.26,0.4,0.33,-131653.91347941614,-130145.02916197592
0.01,0.27,0.31,0.41,-131871.25146511281,-130209.76522191642
0.01,0.27,0.32,0.4,-131860.9672080574,-130217.8656018567
0.01,0.27,0.33,0.39,-131840.9031527178,-130215.9603356238
0.01,0.27,0.34,0.38,-131811.17298606396,-130204.13174000989
0.01,0.27,0.35,0.37,-131771.87625376595,-130182.44729373607
0.01,0.27,0.36,0.36,-131723.09868296003,-130150.95996021839
0.01,0.27,0.37,0.35,-131664.91237292456,-130109.70837824346
0.01,0.27,0.38,0.34,-131597.3758581476,-130058.71692503641
0.01,0.27,0.39,0.33,-131520.53404525924,-129997.99565319321
0.01,0.27,0.4,0.32,-131434.41802235588,-129927.54010000512
0.01,0.28,0.3,0.41,-131696.234206746,-130019.68586297617
0.01,0.28,0.31,0.4,-131690.33295168844,-130032.32348145597
0.01,0.28,0.32,0.39,-131674.50257274118,-130034.78084057046
0.01,0.28,0.33,0.38,-131648.86781412724,-130027.15026642427
0.01,0.28,0.34,0.37,-131613.5384258189,-130009.50839410209
0.01,0.28,0.35,0.36,-131568.60958385476,-129981.91658798503
0.01,0.28,0.36,0.35,-131514.16216500607,-129944.42121641689
0.01,0.28,0.37,0.34,-131450.262882476,-129897.0537874033
0.01,0.28,0.38,0.33,-131376.96428589977,-129839.83094861191
0.01,0.28,0.39,0.32,-131294.30462564513,-129772.7543516731
0.01,0.28,0.4,0.31,-131202.3075781462,-129695.81037751398
0.01,0.29,0.29,0.41,-131510.02883801673,-129817.41770102762
0.01,0.29,0.3,0.4,-131508.68320671743,-129834.77133155157
0.01,0.29,0.31,0.39,-131497.2485004936,-129841.75931670264
0.01,0.29,0.32,0.38,-131475.86148759763,-129838.48495866694
0.01,0.29,0.33,0.37,-131444.64297525477,-129825.03490183734
0.01,0.29,0.34,0.36,-131403.69834380594,-129801.4796669552
0.01,0.29,0.35,0.35,-131353.11791892466,-129767.87402332679
0.01,0.29,0.36,0.34,-131292.97719130694,-129724.25720851282
0.01,0.29,0.37,0.33,-131223.3368893032,-129670.65300096013
0.01,0.29,0.38,0.32,-131144.24290628626,-129607.06964736979
0.01,0.29,0.39,0.31,-131055.72608096167,-129533.49964300763
0.01,0.29,0.4,0.3,-130957.80182515047,-129449.9193594874
0.01,0.3,0.28,0.41,-131312.6897618071,-129602.98885925376
0.01,0.3,0.29,0.4,-131316.08270424476,-129625.2490465815
0.01,0.3,0.3,0.39,-131309.21489504483,-129636.94632949875
0.01,0.3,0.31,0.38,-131292.2362267379,-129638.19608650995
0.01,0.3,0.32,0.37,-131265.2795305786,-129629.0959380826
0.01,0.3,0.33,0.36,-131228.46124416083,-129609.72641426053
0.01,0.3,0.34,0.35,-131181.8818974604,-129580.15144070561
0.01,0.3,0.35,0.34,-131125.62643007573,-129540.4186559373
0.01,0.3,0.36,0.33,-131059.76434784997,-129490.55956795457
0.01,0.3,0.37,0.32,-130984.34972287112,-129430.58955423537
0.01,0.3,0.38,0.31,-130899.42103684983,-129360.50770511453
0.01,0.3,0.39,0.3,-130805.0008638786,-129280.29650654338
0.01,0.3,0.4,0.29,-130701.09538438913,-129189.92135404731
0.01,0.31,0.27,0.41,-131104.24540991502,-129376.40149115378
0.01,0.31,0.28,0.4,-131112.57146187048,-129403.77180875982
0.01,0.31,0.29,0.39,-131110.4521022131,-129420.36883235196
0.01,0.31,0.3,0.38,-131098.05160533564,-129426.32127431862
0.01,0.31,0.31,0.37,-131075.51592677098,-129421.73883143521
0.01,0.31,0.32,0.36,-131042.97352814241,-129406.71300981149
0.01,0.31,0.33,0.35,-131000.53599667866,-129381.31774440435
0.01,0.31,0.34,0.34,-130948.29847628046,-129345.60983008277
0.01,0.31,0.35,0.33,-130886.33992169327,-129299.62917579935
0.01,0.31,0.36,0.32,-130814.72318249801,-129243.39888858006
0.01,0.31,0.37,0.31,-130733.4949191204,-129176.92518953327
0.01,0.31,0.38,0.3,-130642.68534865808,-129100.19715967668
0.01,0.31,0.39,0.29,-130542.30781381419,-129013.18630887123
0.01,0.31,0.4,0.28,-130432.35816338214,-128915.84595630631
0.01,0.32,0.26,0.41,-130884.69805654648,-129137.63159438345
0.01,0.32,0.27,0.4,-130898.16478369417,-129170.33008839107
0.01,0.32,0.28,0.39,-130900.98701190017,-129192.03032418939
0.01,0.32,0.29,0.38,-130893.34484151087,-129202.87579211565
0.01,0.32,0.3,0.37,-130875.3986099213,-129202.98952281431
0.01,0.32,0.31,0.36,-130847.28990303296,-129192.47509869038
0.01,0.32,0.32,0.35,-130809.14233210398,-129171.4174307558
0.01,0.32,0.33,0.34,-130761.06209828804,-129139.88332316543
0.01,0.32,0.34,0.33,-130703.13836063296,-129097.92184121348
0.01,0.32,0.35,0.32,-130635.4434176219,-129045.56449287308
0.01,0.32,0.36,0.31,-130558.03270717351,-128982.82522879506
0.01,0.32,0.37,0.3,-130470.94462510044,-128909.70026076611
0.01,0.32,0.38,0.29,-130374.20015711103,-128826.1676937098
0.01,0.32,0.39,0.28,-130267.80231427016,-128732.1869611479
0.01,0.32,0.4,0.27,-130151.73535614915,-128627.69804835078
0.01,0.33,0.25,0.41,-130654.02325204952,-128886.62844487026
0.01,0.33,0.26,0.4,-130672.85291647243,-128924.88930037168
0.01,0.33,0.27,0.39,-130680.82290075628,-128951.91069244746
0.01,0.33,0.28,0.38,-130678.13079771597,-128967.8525558611
0.01,0.33,0.29,0.37,-130664.95277070017,-128972.85269918555
0.01,0.33,0.3,0.36,-130641.44478747249,-128967.0280386773
0.01,0.33,0.31,0.35,-130607.74358356935,-128950.47556162842
0.01,0.33,0.32,0.34,-130563.9673841738,-128923.27304823574
0.01,0.33,0.33,0.33,-130510.2164055866,-128885.47957306815
0.01,0.33,0.34,0.32,-130446.57315059319,-128837.13580043077
0.01,0.33,0.35,0.31,-130373.10250601458,-128778.26408191337
0.01,0.33,0.36,0.3,-130289.85164515632,-128708.86835883804
0.01,0.33,0.37,0.29,-130196.84973244181,-128628.93386689136
0.01,0.33,0.38,0.28,-130094.10742194105,-128538.42663465264
0.01,0.33,0.39,0.27,-129981.61613549676,-128437.2927617203
0.01,0.33,0.4,0.26,-129859.3470993667,-128325.45745535435
0.01,0.34,0.24,0.41,-130412.16885620293,-128623.31363051494
0.01,0.34,0.25,0.4,-130436.60034988042,-128667.389104824
0.01,0.34,0.26,0.39,-130449.9389548651,-128699.96573609255
0.01,0.34,0.27,0.38,-130452.40168992821,-128721.22183694752
0.01,0.34,0.28,0.37,-130444.182210887,-128731.31166036129
0.01,0.34,0.29,0.36,-130425.45231145869,-128730.36690049537
0.01,0.34,0.3,0.35,-130396.36310904183,-128718.49787847299
0.01,0.34,0.31,0.34,-130357.04595309771,-128695.79445075341
0.01,0.34,0.32,0.33,-130307.61308395646,-128662.32666793205
0.01,0.34,0.33,0.32,-130248.15806165656,-128618.14520357543
0.01,0.34,0.34,0.31,-130178.75597732124,-128563.28156559366
0.01,0.34,0.35,0.3,-130099.46345315836,-128497.74809623776
0.01,0.34,0.36,0.29,-130010.31843108423,-128421.53776072101
0.01,0.34,0.37,0.28,-129911.33974388395,-128334.62371837819
0.01,0.34,0.38,0.27,-129802.52645640538,-128236.95866385872
0.01,0.34,0.39,0.26,-129683.85695717768,-128128.47391874493
0.01,0.34,0.4,0.25,-129555.28777263002,-128009.0782457714
0.01,0.35,0.23,0.41,-130159.05363499848,-128347.57964841781
0.01,0.35,0.24,0.4,-130189.34473597453,-128397.74232695934
0.01,0.35,0.25,0.39,-130208.28945617938,-128436.12635241752
0.01,0.35,0.26,0.38,-130216.12649650892,-128462.9306713838
0.01,0.35,0.27,0.37,-130213.06893873675,-128478.32791465946
0.01,0.35,0.28,0.36,-130199.30606904862,-128482.46622077518
0.01,0.35,0.29,0.35,-130175.00483079675,-128475.47068873273
0.01,0.35,0.3,0.34,-130140.31095530448,-128457.44450879913
0.01,0.35,0.31,0.33,-130095.34980718026,-128428.469807812
0.01,0.35,0.32,0.32,-130040.22697049196,-128388.60823534653
0.01,0.35,0.33,0.31,-129975.0285936157,-128337.90130855866
0.01,0.35,0.34,0.3,-129899.8215030617,-128276.37052600615
0.01,0.35,0.35,0.29,-129814.65308964855,-128204.01725381924
0.01,0.35,0.36,0.28,-129719.55096365426,-128120.82238084896
0.01,0.35,0.37,0.27,-129614.5223686418,-128026.74573249088
0.01,0.35,0.38,0.26,-129499.5533361454,-127921.72522537026
0.01,0.35,0.39,0.25,-129374.60755486568,-127805.67573653677
0.01,0.35,0.4,0.24,-129239.62491791544,-127678.48765071042
0.01,0.36,0.22,0.41,-129894.56536692404,-128059.28801163589
0.01,0.36,0.23,0.4,-129930.9953884243,-128115.83345673684
0.01,0.36,0.24,0.39,-129955.80260443331,-128160.29735933842
0.01,0.36,0.25,0.38,-129969.25004708862,-128192.90194902645
0.01,0.36,0.26,0.37,-129971.57248028847,-128213.84049052336
0.01,0.36,0.27,0.36,-129962.97861617498,-128223.27950015049
0.01,0.36,0.28,0.35,-129943.65289056888,-128221.36052124505
0.01,0.36,0.29,0.34,-129913.75686074719,-128208.20152192301
0.01,0.36,0.3,0.33,-129873.43027318046,-128183.8979628036
0.01,0.36,0.31,0.32,-129822.79183621478,-128148.52356968113
0.01,0.36,0.32,0.31,-129761.9397222557,-128102.13083570001
0.01,0.36,0.33,0.3,-129690.95181506636,-128044.75126864588
0.01,0.36,0.34,0.29,-129609.88570976772,-127976.39539094002
0.01,0.36,0.35,0.28,-129518.77846554003,-127897.05249233637
0.01,0.36,0.36,0.27,-129417.64610343914,-127806.6901277345
0.01,0.36,0.37,0.26,-129306.48283371443,-127705.25334449483
0.01,0.36,0.38,0.25,-129185.2599880716,-127592.66361470005
0.01,0.36,0.39,0.24,-129053.92462189493,-127468.81743737646
0.01,0.36,0.4,0.23,-128912.39773881252,-127333.58456305938
0.01,0.37,0.21,0.41,-129618.55838283391,-127758.2667895567
0.01,0.37,0.22,0.4,-129661.43130480466,-127821.51667160964
0.01,0.37,0.23,0.39,-129692.3789323835,-127872.35591104398
0.01,0.37,0.24,0.38,-129711.69176048857,-127911.03315186827
0.01,0.37,0.25,0.37,-129719.62888425979,-127937.76494174592
0.01,0.37,0.26,0.36,-129716.42069796391,-127952.73843087221
0.01,0.37,0.27,0.35,-129702.27106337804,-127956.11354033308
0.01,0.37,0.28,0.34,-129677.35903024777,-127948.02468254298
0.01,0.37,0.29,0.33,-129641.8401709972,-127928.58209593724
0.01,0.37,0.3,0.32,-129595.84757583457,-127897.8728400628
0.01,0.37,0.31,0.31,-129539.49254144372,-127855.96148425747
0.01,0.37,0.32,0.3,-129472.86497561721,-127802.89051227258
0.01,0.37,0.33,0.29,-129396.03353072882,-127738.6804557371
0.01,0.37,0.34,0.28,-129309.04547026119,-127663.3297606781
0.01,0.37,0.35,0.27,-129211.92626417248,-127576.81438288206
0.01,0.37,0.36,0.26,-129104.67890020496,-127479.08709919911
0.01,0.37,0.37,0.25,-128987.28288877946,-127370.07651243426
0.01,0.37,0.38,0.24,-128859.69292828528,-127249.6857166353
0.01,0.37,0.39,0.23,-128721.83718462201,-127117.79057663326
0.01,0.37,0.4,0.22,-128573.61512281618,-126974.23755965871
0.01,0.38,0.2,0.41,-129330.85043566862,-127444.3074781503
0.01,0.38,0.21,0.4,-129380.49863383484,-127514.61330424299
0.01,0.38,0.22,0.39,-129417.88925546977,-127572.14944808774
0.01,0.38,0.23,0.38,-129443.34398733026,-127617.19469703546
0.01,0.38,0.24,0.37,-129457.14938733683,-127649.99201310775
0.01,0.38,0.25,0.36,-129459.56018099794,-127670.75182938343
0.01,0.38,0.26,0.35,-129450.80191221529,-127679.65470077134
0.01,0.38,0.27,0.34,-129431.07305669083,-127676.85341738924
0.01,0.38,0.28,0.33,-129400.54667931727,-127662.47466193064
0.01,0.38,0.29,0.32,-129359.3716962564,-127636.62027172271
0.01,0.38,0.3,0.31,-129307.67378605422,-127599.36814982412
0.01,0.38,0.31,0.3,-129245.55598078153,-127550.77285615122
0.01,0.38,0.32,0.29,-129173.09895684154,-127490.86589827343
0.01,0.38,0.33,0.28,-129090.36103496978,-127419.65573140304
0.01,0.38,0.34,0.27,-128997.37788942677,-127337.12746757946
0.01,0.38,0.35,0.26,-128894.16195685703,-127243.24228452174
0.01,0.38,0.36,0.25,-128780.70152517431,-127137.93651450833
0.01,0.38,0.37,0.24,-128656.95947148303,-127021.1203822947
0.01,0.38,0.38,0.23,-128522.87160468785,-126892.67634771999
0.01,0.38,0.39,0.22,-128378.34455208677,-126752.45699229818
0.01,0.38,0.4,0.21,-128223.25310856568,-126600.28236841205
0.01,0.39,0.19,0.41,-129031.21875987301,-127117.16105994767
0.01,0.39,0.2,0.4,-129088.00748203027,-127194.90864967067
0.01,0.39,0.21,0.39,-129132.17207598627,-127259.49310201312
0.01,0.39,0.22,0.38,-129164.06989662843,-127311.22782378895
0.01,0.39,0.23,0.37,-129184.018693716,-127350.38592028519
0.01,0.39,0.24,0.36,-129192.3006555381,-127377.20423887008
0.01,0.39,0.25,0.35,-129189.16565723802,-127391.8866172748
0.01,0.39,0.26,0.34,-129174.83385664236,-127394.60647938531
0.01,0.39,0.27,0.33,-129149.49774460023,-127385.50888554982
0.01,0.39,0.28,0.32,-129113.32372974197,-127364.71211731013
0.01,0.39,0.29,0.31,-129066.45331656717,-127332.30885546644
0.01,0.39,0.3,0.3,-129009.00391900873,-127288.3669936213
0.01,0.39,0.31,0.29,-128941.06933774818,-127232.93011547827
0.01,0.39,0.32,0.28,-128862.7199175504,-127166.0176521624
0.01,0.39,0.33,0.27,-128774.00238992886,-127087.62472487353
0.01,0.39,0.34,0.26,-128674.93939583041,-126997.72166756137
0.01,0.39,0.35,0.25,-128565.52867207107,-126896.25321335324
0.01,0.39,0.36,0.24,-128445.74187324816,-126783.1373164598
0.01,0.39,0.37,0.23,-128315.5229869815,-126658.26356741137
0.01,0.39,0.38,0.22,-128174.78628357414,-126521.49114271489
0.01,0.39,0.39,0.21,-128023.41372018338,-126372.64620902261
0.01,0.39,0.4,0.2,-127861.25169249639,-126211.51867480611
0.01,0.4,0.18,0.41,-128719.3951314783,-126776.53306471057
0.01,0.4,0.19,0.4,-128783.72791814429,-126862.14797026647
0.01,0.4,0.2,0.39,-128835.0303347569,-126934.16644750502
0.01,0.4,0.21,0.38,-128873.70082498576,-126992.94194314661
0.01,0.4,0.22,0.37,-128900.09280672063,-127038.78218185075
0.01,0.4,0.23,0.36,-128914.51966008931,-127071.9541541701
0.01,0.4,0.24,0.35,-128917.25872301581,-127092.6881120528
0.01,0.4,0.25,0.34,-128908.55448456833,-127101.18076214229
0.01,0.4,0.26,0.33,-128888.62111772063,-127097.59779849692
0.01,0.4,0.27,0.32,-128857.64445705939,-127082.07588026139
0.01,0.4,0.28,0.31,-128815.78349955278,-127054.724132404
0.01,0.4,0.29,0.3,-128763.17148508731,-127015.62522622729
0.01,0.4,0.3,0.29,-128699.91659620662,-126964.83607908386
0.01,0.4,0.31,0.28,-128626.1023019539,-126902.38819819945
0.01,0.4,0.32,0.27,-128541.78735787193,-126828.28768065672
0.01,0.4,0.33,0.26,-128447.00546216055,-126742.51486953872
0.01,0.4,0.34,0.25,-128341.76455593809,-126645.02365417911
0.01,0.4,0.35,0.24,-128226.04574270418,-126535.7403896153
0.01,0.4,0.36,0.23,-128099.80178757152,-126414.56239581273
0.01,0.4,0.37,0.22,-127962.95513955822,-126281.35597995114
0.01,0.4,0.38,0.21,-127815.39539882676,-126135.95390365884
0.01,0.4,0.39,0.2,-127656.97612333573,-125978.15218966121
0.01,0.4,0.4,0.19,-127487.51083328172,-125807.7061262206
0.02,0.17,0.4,0.41,-133555.3010796021,-131982.29977317047
0.02,0.18,0.39,0.41,-133498.921941325,-131919.00325110566
0.02,0.18,0.4,0.4,-133461.27768249298,-131898.0509844113
0.02,0.19,0.38,0.41,-133429.02796570407,-131841.45344798363
0.02,0.19,0.39,0.4,-133394.62570179594,-131823.90803238392
0.02,0.19,0.4,0.39,-133351.22397988726,-131797.33837865325
0.02,0.2,0.37,0.41,-133346.01653190228,-131750.02134530985
0.02,0.2,0.38,0.4,-133314.97768996708,-131735.99787407563
0.02,0.2,0.39,0.39,-133274.8422788279,-131712.82926516395
0.02,0.2,0.4,0.38,-133225.67117444568,-131680.5527082822
0.02,0.21,0.36,0.41,-133250.232932617,-131645.0259223282
0.02,0.21,0.37,0.4,-133222.68330591507,-131634.64530411508
0.02,0.21,0.38,0.39,-133185.93423513442,-131614.99273768556
0.02,0.21,0.39,0.38,-133140.05375850733,-131586.11152708574
0.02,0.21,0.4,0.37,-133085.09881499698,-131548.03318031962
0.02,0.22,0.35,0.41,-133141.9765213982,-131526.74024666572
0.02,0.22,0.36,0.4,-133118.04675013508,-131520.12968121728
0.02,0.22,0.37,0.39,-133084.8084155133,-131504.11396517226
0.02,0.22,0.38,0.38,-133042.3371987703,-131478.74299764843
0.02,0.22,0.39,0.37,-132990.69720114075,-131444.05440098784
0.02,0.22,0.4,0.36,-132929.9409919563,-131400.07356885684
0.02,0.23,0.34,0.41,-133021.50559759038,-131395.39633484939
0.02,0.23,0.35,0.4,-133001.33170462662,-131392.68984786508
0.02,0.23,0.36,0.39,-132971.73334890927,-131380.43808034837
0.02,0.23,0.37,0.38,-132932.79439039074,-131358.69806219867
0.02,0.23,0.38,0.37,-132884.5865733109,-131327.51401082976
0.02,0.23,0.39,0.36,-132827.16962927277,-131286.91743424596
0.02,0.23,0.4,0.35,-132760.59127724316,-131236.9271310421
0.02,0.24,0.33,0.41,-132889.04128384622,-131251.18902672618
0.02,0.24,0.34,0.4,-132872.76527347538,-131252.52806862758
0.02,0.24,0.35,0.39,-132846.941522063,-131244.17417372589
0.02,0.24,0.36,0.38,-132811.66266705448,-131226.19210147994
0.02,0.24,0.37,0.37,-132767.0086314047,-131198.633200085
0.02,0.24,0.38,0.36,-132713.0467897219,-131161.5355726167
0.02,0.24,0.39,0.35,-132649.8320232442,-131114.9241320073
0.02,0.24,0.4,0.34,-132577.40666486323,-131058.81054606922
0.02,0.25,0.32,0.41,-132744.77058377565,-131094.2790429055
0.02,0.25,0.33,0.4,-132732.54111313345,-131099.81316025738
0.02,0.25,0.34,0.39,-132710.63257285955,-131095.49848678525
0.02,0.25,0.35,0.38,-132679.14704930165,-131081.40818291737
0.02,0.25,0.36,0.37,-132638.17324290742,-131057.60132640843
0.02,0.25,0.37,0.36,-132587.78670700034,-131024.12315111526
0.02,0.25,0.38,0.35,-132528.04996582356,-130981.00516504058
0.02,0.25,0.39,0.34,-132459.0125145401,-130928.26515033307
0.02,0.25,0.4,0.33,-132380.7107011886,-130865.90704524275
0.02,0.26,0.31,0.41,-132588.84875808452,-130924.79536171346
0.02,0.26,0.32,0.4,-132580.8218925491,-130934.68295250958
0.02,0.26,0.33,0.39,-132562.97582308948,-130934.55694534168
0.02,0.26,0.34,0.38,-132535.42284035566,-130924.49965700474
0.02,0.26,0.35,0.37,-132498.26109369763,-130904.57856622139
0.02,0.26,0.36,0.36,-132451.57491393172,-130874.84663640817
0.02,0.26,0.37,0.35,-132395.43500401624,-130835.34250635137
0.02,0.26,0.38,0.34,-132329.89850211926,-130786.09055327473
0.02,0.26,0.39,0.33,-132255.0089185509,-130727.1008297719
0.02,0.26,0.4,0.32,-132170.79594508754,-130658.36887313073
0.02,0.27,0.3,0.41,-132421.40112074112,-130742.8370149176
0.02,0.27,0.31,0.4,-132417.74118688356,-130757.24618169297
0.02,0.27,0.32,0.39,-132404.1122561563,-130761.46713727768
0.02,0.27,0.33,0.38,-132380.63767646236,-130755.59220778308
0.02,0.27,0.34,0.37,-132347.42580145402,-130739.6980282985
0.02,0.27,0.35,0.36,-132304.5704108499,-130713.84596320808
0.02,0.27,0.36,0.35,-132252.1509851012,-130678.08238085688
0.02,0.27,0.37,0.34,-132190.23284109114,-130632.43878925045
0.02,0.27,0.38,0.33,-132118.8671321349,-130576.93183605472
0.02,0.27,0.39,0.32,-132038.09071228027,-130511.56317289702
0.02,0.27,0.4,0.31,-131947.9258616413,-130436.31918069981
0.02,0.28,0.29,0.41,-132242.52432836805,-130548.47437736334
0.02,0.28,0.3,0.4,-132243.40488072872,-130567.58389378477
0.02,0.28,0.31,0.39,-132234.15601784494,-130576.31981294887
0.02,0.28,0.32,0.38,-132214.91311164896,-130574.78543705559
0.02,0.28,0.33,0.37,-132185.79557304608,-130563.06741050827
0.02,0.28,0.34,0.36,-132146.90738605725,-130541.23625405598
0.02,0.28,0.35,0.35,-132098.33748003593,-130509.34673700997
0.02,0.28,0.36,0.34,-132040.15994935826,-130467.43809693378
0.02,0.28,0.37,0.33,-131972.43412605452,-130415.53411227466
0.02,0.28,0.38,0.32,-131895.20450717758,-130353.64302973218
0.02,0.28,0.39,0.31,-131808.50053511298,-130281.75734456842
0.02,0.28,0.4,0.3,-131712.3362253618,-130199.85342839139
0.02,0.29,0.28,0.41,-132052.287213481,-130341.75000063257
0.02,0.29,0.29,0.4,-132057.89213481866,-130365.75041171815
0.02,0.29,0.3,0.39,-132053.19549685874,-130379.17996641419
0.02,0.29,0.31,0.38,-132038.34579581177,-130382.15404325067
0.02,0.29,0.32,0.37,-132013.4744666125,-130374.77026271529
0.02,0.29,0.33,0.36,-131978.69655053475,-130357.1091548676
0.02,0.29,0.34,0.35,-131934.11118123433,-130329.23464538109
0.02,0.29,0.35,0.34,-131879.80190198962,-130291.19437278339
0.02,0.29,0.36,0.33,-131815.83682232385,-130243.01984507823
0.02,0.29,0.37,0.32,-131742.26861800504,-130184.72643974547
0.02,0.29,0.38,0.31,-131659.1343744237,-130116.31324711889
0.02,0.29,0.39,0.3,-131566.45526935247,-130037.76275314594
0.02,0.29,0.4,0.29,-131464.23608690302,-129949.04035334545
0.02,0.3,0.27,0.41,-131850.73119341998,-130122.67902219192
0.02,0.3,0.28,0.4,-131861.25595229544,-130151.77390180025
0.02,0.3,0.29,0.39,-131861.29402455807,-130170.08753527225
0.02,0.3,0.3,0.38,-131851.0082882806,-130177.74863503958
0.02,0.3,0.31,0.37,-131830.54330267594,-130174.86689791289
0.02,0.3,0.32,0.36,-131800.02613304736,-130161.53383003014
0.02,0.3,0.33,0.35,-131759.56697030363,-130137.82336637059
0.02,0.3,0.34,0.34,-131709.25956202543,-130103.79230182018
0.02,0.3,0.35,0.33,-131649.18146663823,-130059.4805453437
0.02,0.3,0.36,0.32,-131579.394137403,-130004.91120397508
0.02,0.3,0.37,0.31,-131499.9428384254,-129940.09049882668
0.02,0.3,0.38,0.3,-131410.85639048304,-129865.00751091645
0.02,0.3,0.39,0.29,-131312.14673995913,-129779.63375010192
0.02,0.3,0.4,0.28,-131203.8083393271,-129683.92253556557
0.02,0.31,0.26,0.41,-131637.87027034926,-129891.24916571214
0.02,0.31,0.27,0.4,-131653.52336521694,-129925.65656050883
0.02,0.31,0.28,0.39,-131658.49021880297,-129949.05774476538
0.02,0.31,0.29,0.38,-131652.94953513367,-129961.59620888777
0.02,0.31,0.3,0.37,-131637.0602552841,-129963.39498357757
0.02,0.31,0.31,0.36,-131610.96256883576,-129954.55765128676
0.02,0.31,0.32,0.35,-131574.7786907268,-129935.16912306543
0.02,0.31,0.33,0.34,-131528.61342579086,-129905.29620309899
0.02,0.31,0.34,0.33,-131472.55453675578,-129864.98795670537
0.02,0.31,0.35,0.32,-131406.6729257847,-129814.2758918753
0.02,0.31,0.36,0.31,-131331.02263447628,-129753.17395927184
0.02,0.31,0.37,0.3,-131245.64066232325,-129681.6783706887
0.02,0.31,0.38,0.29,-131150.54659871385,-129599.76723105193
0.02,0.31,0.39,0.28,-131045.74205839296,-129507.39997388111
0.02,0.31,0.4,0.27,-130931.20990461193,-129404.51658444015
0.02,0.32,0.25,0.41,-131413.69062232628,-129647.4203324933
0.02,0.32,0.26,0.4,-131434.6952480492,-129687.37442830598
0.02,0.32,0.27,0.39,-131444.79798395306,-129716.08110806947
0.02,0.32,0.28,0.38,-131444.19502653275,-129733.70030665156
0.02,0.32,0.29,0.37,-131433.06114281694,-129740.36983271288
0.02,0.32,0.3,0.36,-131411.55090424925,-129736.20660258326
0.02,0.32,0.31,0.35,-131379.79965004613,-129721.30760361566
0.02,0.32,0.32,0.34,-131337.9242090706,-129695.75061605693
0.02,0.32,0.33,0.33,-131286.02340130336,-129659.59471451651
0.02,0.32,0.34,0.32,-131224.17833320997,-129612.8805633315
0.02,0.32,0.35,0.31,-131152.45249529133,-129555.63051411619
0.02,0.32,0.36,0.3,-131070.8916645331,-129487.84850821031
0.02,0.32,0.37,0.29,-130979.5236090386,-129409.51978131183
0.02,0.32,0.38,0.28,-130878.3575865578,-129320.61036200574
