Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.25,0.38,0.36,-9019.07989399717,-16929.34536656593
0.01,0.25,0.39,0.35,-8966.731601832658,-16812.282833148136
0.01,0.25,0.4,0.34,-8910.66922605148,-16693.082145303964
0.01,0.26,0.32,0.41,-9115.127834926927,-17371.967052228414
0.01,0.26,0.33,0.4,-9087.019627470701,-17268.526326122268
0.01,0.26,0.34,0.39,-9054.484038080871,-17162.388854250334
0.01,0.26,0.35,0.38,-9017.66506222156,-17053.673418735805
0.01,0.26,0.36,0.37,-8976.703172751646,-16942.494582487547
0.01,0.26,0.37,0.36,-8931.735382760446,-16828.962752032803
0.01,0.26,0.38,0.35,-8882.89527663196,-16713.184208589722
0.01,0.26,0.39,0.34,-8830.313010044872,-16595.261108087154
0.01,0.26,0.4,0.33,-8774.115278908303,-16475.291450132878
0.01,0.27,0.31,0.41,-9003.008590036146,-17261.6602345233
0.01,0.27,0.32,0.4,-8978.669714072228,-17159.64433199104
0.01,0.27,0.33,0.39,-8949.857074547208,-17054.912071922594
0.01,0.27,0.34,0.38,-8916.718381135288,-16947.58490211244
0.01,0.27,0.35,0.37,-8879.39762211595,-16837.779852555752
0.01,0.27,0.36,0.36,-8838.035149312429,-16725.609620359497
0.01,0.27,0.37,0.35,-8792.76772826955,-16611.18261991236
0.01,0.27,0.38,0.34,-8743.728554850488,-16494.60299949221
0.01,0.27,0.39,0.33,-8691.047238640009,-16375.970624698868
0.01,0.27,0.4,0.32,-8634.84975276663,-16255.381028325823
0.01,0.28,0.3,0.41,-8884.24217062629,-17148.047978306906
0.01,0.28,0.31,0.4,-8863.748064524963,-17047.537539394543
0.01,0.28,0.32,0.39,-8838.731273164252,-16944.288450249136
0.01,0.28,0.33,0.38,-8809.343444889138,-16838.425047938064
0.01,0.28,0.34,0.37,-8775.732282189192,-16730.06702764688
0.01,0.28,0.35,0.36,-8738.04165230825,-16619.329553208776
0.01,0.28,0.36,0.35,-8696.411659525049,-16506.32332933775
0.01,0.28,0.37,0.34,-8650.97868086359,-16391.154637321328
0.01,0.28,0.38,0.33,-8601.87536609314,-16273.925335031288
0.01,0.28,0.39,0.32,-8549.230602017853,-16154.73282125213
0.01,0.28,0.4,0.31,-8493.169440196163,-16033.669963468572
0.01,0.29,0.29,0.41,-8758.880294862107,-17031.156143311433
0.01,0.29,0.3,0.4,-8742.30779401927,-16932.234615506193
0.01,0.29,0.31,0.39,-8721.16089173315,-16830.549214299303
0.01,0.29,0.32,0.38,-8695.595429434346,-16726.22741891307
0.01,0.29,0.33,0.37,-8665.763048283206,-16619.391812925493
0.01,0.29,0.34,0.36,-8631.811329733653,-16510.160224657044
0.01,0.29,0.35,0.35,-8593.883893485032,-16398.64582499875
0.01,0.29,0.36,0.34,-8552.120455295255,-16284.957185148585
0.01,0.29,0.37,0.33,-8506.656846094407,-16169.198295691114
0.01,0.29,0.38,0.32,-8457.624992871148,-16051.468547490304
0.01,0.29,0.39,0.31,-8405.15286085955,-15931.862673922318
0.01,0.29,0.4,0.3,-8349.364355587271,-15810.470653009988
0.01,0.3,0.28,0.41,-8626.967797331516,-16911.00393221027
0.01,0.3,0.29,0.4,-8614.395423707881,-16813.75784039131
0.01,0.3,0.3,0.39,-8597.193848432253,-16713.71943914329
0.01,0.3,0.31,0.38,-8575.52339556004,-16611.019636883495
0.01,0.3,0.32,0.37,-8549.539899337211,-16505.784157908525
0.01,0.3,0.33,0.36,-8519.394879888465,-16398.133717744837
0.01,0.3,0.34,0.35,-8485.235671123231,-16288.184150800695
0.01,0.3,0.35,0.34,-8447.205504220032,-16176.046493669059
0.01,0.3,0.36,0.33,-8405.443548842864,-16061.827026226609
0.01,0.3,0.37,0.32,-8360.08491314121,-15945.627271574784
0.01,0.3,0.38,0.31,-8311.260602533639,-15827.543954819113
0.01,0.3,0.39,0.3,-8259.097436223452,-15707.668919633612
0.01,0.3,0.4,0.29,-8203.717919292683,-15586.08900045676
0.01,0.31,0.27,0.41,-8488.542678126592,-16787.604005175297
0.01,0.31,0.28,0.4,-8480.050971190798,-16692.123256708102
0.01,0.31,0.29,0.39,-8466.871847426373,-16593.818229026834
0.01,0.31,0.3,0.38,-8449.17044445665,-16492.823586866987
0.01,0.31,0.31,0.37,-8427.107079152409,-16389.268481551142
0.01,0.31,0.32,0.36,-8400.837464723974,-16283.27676749489
0.01,0.31,0.33,0.35,-8370.51287375155,-16174.967164777685
0.01,0.31,0.34,0.34,-8336.280251623743,-16064.453372230782
0.01,0.31,0.35,0.33,-8298.28228342515,-15951.84413406918
0.01,0.31,0.36,0.32,-8256.657416039174,-15837.2432618231
0.01,0.31,0.37,0.31,-8211.53983604521,-15720.749612140262
0.01,0.31,0.38,0.3,-8163.059402831052,-15602.45701987483
0.01,0.31,0.39,0.29,-8111.341535154374,-15482.454184693806
0.01,0.31,0.4,0.28,-8056.5070481123985,-15360.824508159427
0.01,0.32,0.26,0.41,-8343.636053762597,-16660.962503391183
0.01,0.32,0.27,0.4,-8339.307950515287,-16567.340735289014
0.01,0.32,0.28,0.39,-8330.2304202707,-16470.85881801634
0.01,0.32,0.29,0.38,-8316.573794244181,-16371.655547090131
0.01,0.32,0.3,0.37,-8298.503202874432,-16269.863827054302
0.01,0.32,0.31,0.36,-8276.178841996585,-16165.610936700976
0.01,0.32,0.32,0.35,-8249.756177276471,-16059.018732738845
0.01,0.32,0.33,0.34,-8219.386092773471,-15950.20379774943
0.01,0.32,0.34,0.33,-8185.214987782271,-15839.277536560036
0.01,0.32,0.35,0.32,-8147.384824606872,-15726.346223669552
0.01,0.32,0.36,0.31,-8106.033128560586,-15611.51100300743
0.01,0.32,0.37,0.3,-8061.292940192033,-15494.867840015851
0.01,0.32,0.38,0.29,-8013.292718443382,-15376.507424754322
0.01,0.32,0.39,0.28,-7962.1561920875,-15256.515023368918
0.01,0.32,0.4,0.27,-7908.002155293687,-15134.970273773972
0.01,0.33,0.25,0.41,-8192.272008160606,-16531.078979501326
0.01,0.33,0.26,0.4,-8192.193281690981,-16439.413956379776
0.01,0.33,0.27,0.39,-8187.298884506878,-16344.848593314473
0.01,0.33,0.28,0.38,-8177.764779972198,-16247.52624736951
0.01,0.33,0.29,0.37,-8163.761292117653,-16147.583949634381
0.01,0.33,0.3,0.36,-8145.453430346299,-16045.15272846075
0.01,0.33,0.31,0.35,-8123.001142948773,-15940.35786177387
0.01,0.33,0.32,0.34,-8096.559507070082,-15833.319066062799
0.01,0.33,0.33,0.33,-8066.27886067569,-15724.150627565716
0.01,0.33,0.34,0.32,-8032.304880279681,-15612.961479387495
0.01,0.33,0.35,0.31,-7994.778606615972,-15499.855226709607
0.01,0.33,0.36,0.3,-7953.836418967099,-15384.930120790523
0.01,0.33,0.37,0.29,-7909.609957436054,-15268.27898102946
0.01,0.33,0.38,0.28,-7862.225990980199,-15149.989062903189
0.01,0.33,0.39,0.27,-7811.806227444478,-15030.141868006995
0.01,0.33,0.4,0.26,-7758.467060046181,-14908.81289064836
0.01,0.34,0.24,0.41,-8034.467338249759,-16397.946229323064
0.01,0.34,0.25,0.4,-8038.727106548182,-16308.340303171355
0.01,0.34,0.26,0.39,-8038.1002180537635,-16215.789039678733
0.01,0.34,0.27,0.38,-8032.768777091568,-16120.440855686817
0.01,0.34,0.28,0.37,-8022.908739840861,-16022.43733823282
0.01,0.34,0.29,0.36,-8008.690309296711,-15921.913637334417
0.01,0.34,0.3,0.35,-7990.278247317677,-15818.998776228807
0.01,0.34,0.31,0.34,-7967.832113673576,-15713.815888928128
0.01,0.34,0.32,0.33,-7941.506439415493,-15606.482392369786
0.01,0.34,0.33,0.32,-7911.450839728293,-15497.110098285293
0.01,0.34,0.34,0.31,-7877.810069555975,-15385.805268047792
0.01,0.34,0.35,0.3,-7840.724023601677,-15272.668612075293
0.01,0.34,0.36,0.29,-7800.327680702312,-15157.795233769746
0.01,0.34,0.37,0.28,-7756.750990976062,-15041.274516374617
0.01,0.34,0.38,0.27,-7710.11870245237,-14923.189949448742
0.01,0.34,0.39,0.26,-7660.550122024166,-14803.618889787771
0.01,0.34,0.4,0.25,-7608.1588034001825,-14682.632249465503
0.01,0.35,0.23,0.41,-7870.231184699476,-16261.550015151308
0.01,0.35,0.24,0.4,-7878.922504385945,-16174.110660903469
0.01,0.35,0.25,0.39,-7882.650845111574,-16083.675600514449
0.01,0.35,0.26,0.38,-7881.605045891065,-15990.398890322358
0.01,0.35,0.27,0.37,-7875.967203864841,-15894.42716994391
0.01,0.35,0.28,0.36,-7865.913154176529,-15795.900139031164
0.01,0.35,0.29,0.35,-7851.612852276701,-15694.950936954123
0.01,0.35,0.3,0.34,-7833.23067150309,-15591.706438190482
0.01,0.35,0.31,0.33,-7810.925625531596,-15486.287472958125
0.01,0.35,0.32,0.32,-7784.851522632706,-15378.808979974936
0.01,0.35,0.33,0.31,-7755.157056421196,-15269.38009599172
0.01,0.35,0.34,0.3,-7721.985835810289,-15158.104184774304
0.01,0.35,0.35,0.29,-7685.476355057499,-15045.078806392861
0.01,0.35,0.36,0.28,-7645.761903014931,-14930.39562590776
0.01,0.35,0.37,0.27,-7602.970408872842,-14814.140258721676
0.01,0.35,0.38,0.26,-7557.224219708665,-14696.392047895482
0.01,0.35,0.39,0.25,-7508.639802906775,-14577.223766482122
0.01,0.35,0.4,0.24,-7457.327363854747,-14456.70123527633
0.01,0.36,0.22,0.41,-7699.564533572878,-16121.868666273254
0.01,0.36,0.23,0.4,-7712.785097033086,-16036.709111015798
0.01,0.36,0.24,0.39,-7720.960326138761,-15948.497448073605
0.01,0.36,0.25,0.38,-7724.286491730298,-15857.394052267126
0.01,0.36,0.26,0.37,-7722.952425637762,-15763.551193670119
0.01,0.36,0.27,0.36,-7717.140103965934,-15667.113616543182
0.01,0.36,0.28,0.35,-7707.02511431394,-15568.219002865833
0.01,0.36,0.29,0.34,-7692.777023611535,-15466.998337060128
0.01,0.36,0.3,0.33,-7674.559659102534,-15363.57618435925
0.01,0.36,0.31,0.32,-7652.531311682233,-15258.070891961623
0.01,0.36,0.32,0.31,-7626.844868051033,-15150.59471937623
0.01,0.36,0.33,0.3,-7597.647875792934,-15041.253902019718
0.01,0.36,0.34,0.29,-7565.082543375535,-14930.148650021547
0.01,0.36,0.35,0.28,-7529.285675071542,-14817.373082203452
0.01,0.36,0.36,0.27,-7490.388538805133,-14703.015093208776
0.01,0.36,0.37,0.26,-7448.516662814563,-14587.156149650422
0.01,0.36,0.38,0.25,-7403.789554668698,-14469.871008797109
0.01,0.36,0.39,0.24,-7356.320333430764,-14351.22735057704
0.01,0.36,0.4,0.23,-7306.215262438687,-14231.285310357975
0.01,0.37,0.21,0.41,-7522.459568924265,-15978.872536567927
0.01,0.37,0.22,0.4,-7540.312528398807,-15896.112505294646
0.01,0.37,0.23,0.39,-7553.030940810222,-15810.237151556568
0.01,0.37,0.24,0.38,-7560.819332913805,-15721.41396966208
0.01,0.37,0.25,0.37,-7563.873968365315,-15629.80153703905
0.01,0.37,0.26,0.36,-7562.383557959173,-15535.550218547502
0.01,0.37,0.27,0.35,-7556.529830255665,-15438.802732047465
0.01,0.37,0.28,0.34,-7546.487984333096,-15339.694596845071
0.01,0.37,0.29,0.33,-7532.4270410273,-15238.354481280734
0.01,0.37,0.3,0.32,-7514.510104801489,-15134.904461516759
0.01,0.37,0.31,0.31,-7492.894544980879,-15029.460200184729
0.01,0.37,0.32,0.3,-7467.73210223509,-14922.131050712229
0.01,0.37,0.33,0.29,-7439.1689237025,-14813.02009066861
0.01,0.37,0.34,0.28,-7407.345527865897,-14702.224085193287
0.01,0.37,0.35,0.27,-7372.396698070064,-14589.833379358337
0.01,0.37,0.36,0.26,-7334.451301287174,-14475.931716039015
0.01,0.37,0.37,0.25,-7293.632026246915,-14360.595973382462
0.01,0.37,0.38,0.24,-7250.055032197006,-14243.895813118485
0.01,0.37,0.39,0.23,-7203.829496151024,-14125.893227551976
0.01,0.37,0.4,0.22,-7155.057042261209,-14006.64196886094
0.01,0.38,0.2,0.41,-7338.898849041126,-15832.523291760126
0.01,0.38,0.21,0.4,-7361.4937979565875,-15752.289899345851
0.01,0.38,0.22,0.39,-7378.857148454337,-15668.870227517353
0.01,0.38,0.23,0.38,-7391.202664535659,-15582.439842511027
0.01,0.38,0.24,0.37,-7398.734865771216,-15493.1644277767
0.01,0.38,0.25,0.36,-7401.64989478112,-15401.200643552955
0.01,0.38,0.26,0.35,-7400.136214815299,-15306.696817653716
0.01,0.38,0.27,0.34,-7394.375165913216,-15209.793495804939
0.01,0.38,0.28,0.33,-7384.541401059257,-15110.62387282424
0.01,0.38,0.29,0.32,-7370.803218308652,-15009.31412050986
0.01,0.38,0.3,0.31,-7353.322800554532,-14905.983623814966
0.01,0.38,0.31,0.3,-7332.256371091331,-14800.745133380462
0.01,0.38,0.32,0.29,-7307.754270143051,-14693.704839523827
0.01,0.38,0.33,0.28,-7279.960954863256,-14584.96237013002
0.01,0.38,0.34,0.27,-7249.014922806816,-14474.61071239249
0.01,0.38,0.35,0.26,-7215.048556366501,-14362.736055853215
0.01,0.38,0.36,0.25,-7178.187883005921,-14249.417551536168
0.01,0.38,0.37,0.24,-7138.552243133618,-14134.726978987932
0.01,0.38,0.38,0.23,-7096.25385394766,-14018.728309529051
0.01,0.38,0.39,0.22,-7051.397253275938,-13901.477149720227
0.01,0.38,0.4,0.21,-7004.0786019957895,-13783.020043609877
0.01,0.39,0.19,0.41,-7148.854269448955,-15682.77298933444
0.01,0.39,0.2,0.4,-7176.308420389423,-15605.201817525445
0.01,0.39,0.21,0.39,-7198.424904940092,-15524.364551461127
0.01,0.39,0.22,0.38,-7215.427902319749,-15440.445971621943
0.01,0.39,0.23,0.37,-7227.531169345046,-15353.619817334464
0.01,0.39,0.24,0.36,-7234.9391045509965,-15264.049840535105
0.01,0.39,0.25,0.35,-7237.84760301322,-15171.890651638783
0.01,0.39,0.26,0.34,-7236.444739460822,-15077.288394930427
0.01,0.39,0.27,0.33,-7230.9113078393475,-14980.381281486621
0.01,0.39,0.28,0.32,-7221.42123835258,-14881.300000521465
0.01,0.39,0.29,0.31,-7208.141907485665,-14780.168024540631
0.01,0.39,0.3,0.3,-7191.234352100957,-14677.101819291107
0.01,0.39,0.31,0.29,-7170.853395047266,-14572.210965856855
0.01,0.39,0.32,0.28,-7147.147686563781,-14465.598199103002
0.01,0.39,0.33,0.27,-7120.259662876148,-14357.35936379833
0.01,0.39,0.34,0.26,-7090.325420587224,-14247.583286960245
0.01,0.39,0.35,0.25,-7057.474502581221,-14136.351562091157
0.01,0.39,0.36,0.24,-7021.829588000597,-14023.738237823261
0.01,0.39,0.37,0.23,-6983.506075204246,-13909.809399844493
0.01,0.39,0.38,0.22,-6942.6115422045505,-13794.622630573123
0.01,0.39,0.39,0.21,-6899.245063554496,-13678.226325527023
0.01,0.39,0.4,0.2,-6853.496355525425,-13560.658838207333
0.01,0.4,0.18,0.41,-6952.2857629328155,-15529.562901272577
0.01,0.4,0.19,0.4,-6984.72537412716,-15454.79931198047
0.01,0.4,0.2,0.39,-7011.710807854835,-15376.679602407343
0.01,0.4,0.21,0.38,-7033.478085039411,-15295.399150303278
0.01,0.4,0.22,0.37,-7050.251377715042,-15211.140890359115
0.01,0.4,0.23,0.36,-7062.244321662732,-15124.076613488012
0.01,0.4,0.24,0.35,-7069.661067873003,-15034.368006681183
0.01,0.4,0.25,0.34,-7072.697122900651,-14942.167483298146
0.01,0.4,0.26,0.33,-7071.540015380863,-14847.618840876396
0.01,0.4,0.27,0.32,-7066.369816478579,-14750.857774067897
0.01,0.4,0.28,0.31,-7057.359534827502,-14652.01226311267
0.01,0.4,0.29,0.3,-7044.675400881999,-14551.202852643817
0.01,0.4,0.3,0.29,-7028.477051058798,-14448.542831087361
0.01,0.4,0.31,0.28,-7008.917618221903,-14344.13831711118
0.01,0.4,0.32,0.27,-6986.1437316825795,-14238.088256208295
0.01,0.4,0.33,0.26,-6960.295426714463,-14130.484327339567
0.01,0.4,0.34,0.25,-6931.505960411851,-14021.41075639895
0.01,0.4,0.35,0.24,-6899.9015273378045,-13910.944029892127
0.01,0.4,0.36,0.23,-6865.6008645851325,-13799.152498403782
0.01,0.4,0.37,0.22,-6828.7147313270425,-13686.095854889387
0.01,0.4,0.38,0.21,-6789.345242301012,-13571.824467200366
0.01,0.4,0.39,0.2,-6747.585027454037,-13456.378537041266
0.01,0.4,0.4,0.19,-6703.516180479963,-13339.78704806472
0.02,0.17,0.4,0.41,-9927.391984745629,-18396.99711312556
0.02,0.18,0.39,0.41,-9876.62101874676,-18319.071796560434
0.02,0.18,0.4,0.4,-9824.835046296357,-18209.557088464084
0.02,0.19,0.38,0.41,-9818.344099790029,-18237.25322716565
0.02,0.19,0.39,0.4,-9769.779058641718,-18128.59124520663
0.02,0.19,0.4,0.39,-9716.968571958518,-18017.22915280213
0.02,0.2,0.37,0.41,-9752.696319379398,-18151.62626858256
0.02,0.2,0.38,0.4,-9707.42451104711,-18043.88210531289
0.02,0.2,0.39,0.39,-9657.871719998002,-17933.430384541585
0.02,0.2,0.4,0.38,-9604.16455620071,-17820.379138922453
0.02,0.21,0.36,0.41,-9679.799062054155,-18062.279635194154
0.02,0.21,0.37,0.4,-9637.892905667471,-17955.521171184406
0.02,0.21,0.38,0.39,-9591.66871430639,-17846.046065112107
0.02,0.21,0.39,0.38,-9541.25601161519,-17733.96421555329
0.02,0.21,0.4,0.37,-9486.781400377873,-17619.381903453483
0.02,0.22,0.35,0.41,-9599.76162310431,-17969.295692607775
0.02,0.22,0.36,0.4,-9561.293781917308,-17863.59267402126
0.02,0.22,0.37,0.39,-9518.469211913833,-17755.162140812914
0.02,0.22,0.38,0.38,-9471.420476922658,-17644.115983831118
0.02,0.22,0.39,0.37,-9420.277093403432,-17530.562349792162
0.02,0.22,0.4,0.36,-9365.16554310451,-17414.60565394104
0.02,0.23,0.34,0.41,-9512.682494081555,-17872.74665022557
0.02,0.23,0.35,0.4,-9477.726016449129,-17768.170654222988
0.02,0.23,0.36,0.39,-9438.372333597334,-17660.854341136714
0.02,0.23,0.37,0.38,-9394.757190515766,-17550.911735063466
0.02,0.23,0.38,0.37,-9347.013143848566,-17438.45297499068
0.02,0.23,0.39,0.36,-9295.269589019736,-17323.584341921392
0.02,0.23,0.4,0.35,-9239.65276023313,-17206.408258871732
0.02,0.24,0.33,0.41,-9418.650383197673,-17772.694936560318
0.02,0.24,0.34,0.4,-9387.278860148637,-17669.319526451793
0.02,0.24,0.35,0.39,-9351.467715343417,-17563.188909024622
0.02,0.24,0.36,0.38,-9311.35603250553,-17454.41939919037
0.02,0.24,0.37,0.37,-9267.079549439935,-17343.123269145723
0.02,0.24,0.38,0.36,-9218.77070175513,-17229.408792088965
0.02,0.24,0.39,0.35,-9166.558637330618,-17113.38025667478
0.02,0.24,0.4,0.34,-9110.569201849437,-16995.13795252486
0.02,0.25,0.32,0.41,-9317.745019968932,-17669.19396084892
0.02,0.25,0.33,0.4,-9290.032761892704,-17567.094865210955
0.02,0.25,0.34,0.39,-9257.836348702876,-17462.223406320638
0.02,0.25,0.35,0.38,-9221.298379543565,-17354.69836671583
0.02,0.25,0.36,0.37,-9180.55793095365,-17244.634309413446
0.02,0.25,0.37,0.36,-9135.75061970245,-17132.141640742397
0.02,0.25,0.38,0.35,-9087.008633853962,-17017.326641388252
0.02,0.25,0.39,0.34,-9034.460732766876,-16900.291466354513
0.02,0.25,0.4,0.33,-8978.232216030305,-16781.134113836306
0.02,0.26,0.31,0.41,-9210.037780515839,-17562.28890832264
0.02,0.26,0.32,0.4,-9186.06001595192,-17461.54419596736
0.02,0.26,0.33,0.39,-9157.5512473069,-17358.007506462684
0.02,0.26,0.34,0.38,-9124.657787934979,-17251.800288159255
0.02,0.26,0.35,0.37,-9087.522229795639,-17143.0395713789
0.02,0.26,0.36,0.36,-9046.28352839212,-17031.838053345396
0.02,0.26,0.37,0.35,-9001.07705294924,-16918.30414836452
0.02,0.26,0.38,0.34,-8952.034603010177,-16802.542004433137
0.02,0.26,0.39,0.33,-8899.2843918397,-16684.651486665465
0.02,0.26,0.4,0.32,-8842.95099624632,-16564.728127150578
0.02,0.27,0.3,0.41,-9095.592160238466,-17452.017120826415
0.02,0.27,0.31,0.4,-9075.425260337137,-17352.707459001922
0.02,0.27,0.32,0.39,-9050.677967316427,-17250.58352012411
0.02,0.27,0.33,0.38,-9021.500533201313,-17145.76964265088
0.02,0.27,0.34,0.37,-8988.039264161365,-17038.385522747012
0.02,0.27,0.35,0.36,-8950.436631120421,-16928.546324859777
0.02,0.27,0.36,0.35,-8908.831342037223,-16816.362753983904
0.02,0.27,0.37,0.34,-8863.358377615767,-16701.941091373494
0.02,0.27,0.38,0.33,-8814.148991305316,-16585.38319456051
0.02,0.27,0.39,0.32,-8761.330673590028,-16466.786461680633
0.02,0.27,0.4,0.31,-8705.02707970834,-16346.24375924827
0.02,0.28,0.29,0.41,-8974.464113130121,-17338.408487142864
0.02,0.28,0.3,0.4,-8958.185846067283,-17240.617357153464
0.02,0.28,0.31,0.39,-8937.275002361162,-17139.986714610164
0.02,0.28,0.32,0.38,-8911.886027122358,-17036.644041620133
0.02,0.28,0.33,0.37,-8882.169165191219,-16930.711923956384
0.02,0.28,0.34,0.36,-8848.270601701666,-16822.30819153162
0.02,0.28,0.35,0.35,-8810.332560033043,-16711.546016292326
0.02,0.28,0.36,0.34,-8768.493359623266,-16598.533970002914
0.02,0.28,0.37,0.33,-8722.887435082419,-16483.376043357006
0.02,0.28,0.38,0.32,-8673.645317079157,-16366.171626887566
0.02,0.28,0.39,0.31,-8620.893574527563,-16247.015453204061
0.02,0.28,0.4,0.3,-8564.754716635285,-16125.997499119316
0.02,0.29,0.28,0.41,-8846.702271050734,-17221.48574976188
0.02,0.29,0.29,0.4,-8834.3920915671,-17125.299730362767
0.02,0.29,0.3,0.39,-8817.39406789147,-17026.24574266771
0.02,0.29,0.31,0.38,-8795.867127759257,-16924.454700408794
0.02,0.29,0.32,0.37,-8769.965709096428,-16820.05233210117
0.02,0.29,0.33,0.36,-8739.839935707681,-16713.159356539425
0.02,0.29,0.34,0.35,-8705.635745182448,-16603.891610565413
0.02,0.29,0.35,0.34,-8667.494972379249,-16492.36013246115
0.02,0.29,0.36,0.33,-8625.555390642083,-16378.671203115462
0.02,0.29,0.37,0.32,-8579.950711800426,-16262.926346012895
0.02,0.29,0.38,0.31,-8530.810544952856,-16145.222286043534
0.02,0.29,0.39,0.3,-8478.260312982671,-16025.650866082262
0.02,0.29,0.4,0.29,-8422.4211246519,-15904.298919185441
0.02,0.3,0.27,0.41,-8712.348051340301,-17101.264657744414
0.02,0.3,0.28,0.4,-8704.087431684507,-17006.773736400803
0.02,0.3,0.29,0.39,-8691.08028532008,-16909.38284707894
0.02,0.3,0.3,0.38,-8673.49035355036,-16809.226663520738
0.02,0.3,0.31,0.37,-8651.476556926118,-16706.434344389625
0.02,0.3,0.32,0.36,-8625.193212337683,-16601.129750002256
0.02,0.3,0.33,0.35,-8594.790196045258,-16493.431605084075
0.02,0.3,0.34,0.34,-8560.41305711745,-16383.453612006298
0.02,0.3,0.35,0.33,-8522.203084318859,-16271.304517536199
0.02,0.3,0.36,0.32,-8480.297328212884,-16157.088134860001
0.02,0.3,0.37,0.31,-8434.828579058918,-16040.903321453308
0.02,0.3,0.38,0.3,-8385.925299924758,-15922.843912217399
0.02,0.3,0.39,0.29,-8333.711513248081,-15802.998606114797
0.02,0.3,0.4,0.28,-8278.306637806108,-15681.450803264412
0.02,0.31,0.26,0.41,-8571.435656818896,-16977.75403339242
0.02,0.31,0.27,0.4,-8567.308466771585,-16885.051960197736
0.02,0.31,0.28,0.39,-8558.372272506997,-16789.414005605646
0.02,0.31,0.29,0.38,-8544.796008920479,-16690.978979470372
0.02,0.31,0.3,0.37,-8526.74341013073,-16589.87979823605
0.02,0.31,0.31,0.36,-8504.373275652884,-16486.24375048885
0.02,0.31,0.32,0.35,-8477.83967483277,-16380.192700901087
0.02,0.31,0.33,0.34,-8447.292095409768,-16271.843238415457
0.02,0.31,0.34,0.33,-8412.875540358567,-16161.306772804684
0.02,0.31,0.35,0.32,-8374.730575663169,-16048.689582248044
0.02,0.31,0.36,0.31,-8332.993330316884,-15934.092813209838
0.02,0.31,0.37,0.3,-8287.79544854833,-15817.612432613787
0.02,0.31,0.38,0.29,-8239.263992979679,-15699.339131015915
0.02,0.31,0.39,0.28,-8187.521296063798,-15579.358174121073
0.02,0.31,0.4,0.27,-8132.684755649985,-15457.749198493348
0.02,0.32,0.25,0.41,-8423.991968173214,-16850.955738851262
0.02,0.32,0.26,0.4,-8424.08491360359,-16760.14043176578
0.02,0.32,0.27,0.39,-8419.302143759483,-16666.348991480365
0.02,0.32,0.28,0.38,-8409.818225684805,-16569.724796795796
0.02,0.32,0.29,0.37,-8395.802087090262,-16470.40489708499
0.02,0.32,0.3,0.36,-8377.417341058906,-16368.520335994288
0.02,0.32,0.31,0.35,-8354.82253956138,-16264.196404147531
0.02,0.32,0.32,0.34,-8328.17136342269,-16157.55282846633
0.02,0.32,0.33,0.33,-8297.612754288299,-16048.703903631116
0.02,0.32,0.34,0.32,-8263.29099235229,-15937.758569427144
0.02,0.32,0.35,0.31,-8225.34572202858,-15824.820436141736
0.02,0.32,0.36,0.3,-8183.911926279707,-15709.987758716245
0.02,0.32,0.37,0.29,-8139.119848888662,-15593.353358930117
