Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.26,0.4,0.33,-261998.27438125567,-252861.7143682745
0.01,0.27,0.31,0.41,-262105.5766061866,-252352.08317745873
0.01,0.27,0.32,0.4,-262119.95065409606,-252453.51918759441
0.01,0.27,0.33,0.39,-262120.3758764389,-252539.2222601385
0.01,0.27,0.34,0.38,-262106.9392280604,-252609.24396545693
0.01,0.27,0.35,0.37,-262079.70533543726,-252663.61284877476
0.01,0.27,0.36,0.36,-262038.71700630913,-252702.3349398067
0.01,0.27,0.37,0.35,-261983.9955307448,-252725.39405382433
0.01,0.27,0.38,0.34,-261915.54078072344,-252732.75189123672
0.01,0.27,0.39,0.33,-261833.3311105535,-252724.34793800968
0.01,0.27,0.4,0.32,-261737.3230558062,-252700.09916459897
0.01,0.28,0.3,0.41,-261894.32880443503,-252149.07852305917
0.01,0.28,0.31,0.4,-261913.50875102007,-252257.43383968365
0.01,0.28,0.32,0.39,-261918.51165764878,-252349.76193472312
0.01,0.28,0.33,0.38,-261909.44112959102,-252426.12998103342
0.01,0.28,0.34,0.37,-261886.37709698433,-252486.58077956573
0.01,0.28,0.35,0.36,-261849.3764784916,-252531.1334230243
0.01,0.28,0.36,0.35,-261798.47361498539,-252559.7837295504
0.01,0.28,0.37,0.34,-261733.68048380967,-252572.50445698432
0.01,0.28,0.38,0.33,-261654.9866987799,-252569.24530286525
0.01,0.28,0.39,0.32,-261562.3592959211,-252549.93269016963
0.01,0.28,0.4,0.31,-261455.74229978395,-252514.46933362685
0.01,0.29,0.29,0.41,-261668.28437845747,-251926.88566017314
0.01,0.29,0.3,0.4,-261692.51810619346,-252042.41390479924
0.01,0.29,0.31,0.39,-261702.32980126966,-252141.60371810073
0.01,0.29,0.32,0.38,-261697.84124586984,-252224.53940191166
0.01,0.29,0.33,0.37,-261679.14902055598,-252291.2793596723
0.01,0.29,0.34,0.36,-261646.32534765164,-252341.85693981266
0.01,0.29,0.35,0.35,-261599.4186789529,-252376.281023463
0.01,0.29,0.36,0.34,-261538.45404260716,-252394.53637133294
0.01,0.29,0.37,0.33,-261463.43315779502,-252396.58373839277
0.01,0.29,0.38,0.32,-261374.33432004845,-252382.3597591922
0.01,0.29,0.39,0.31,-261271.11205437186,-252351.776600981
0.01,0.29,0.4,0.3,-261153.69652753114,-252304.72137599863
0.01,0.3,0.28,0.41,-261427.5052490815,-251685.54022730974
0.01,0.3,0.29,0.4,-261457.0577585327,-251808.5135827868
0.01,0.3,0.3,0.39,-261471.92472707186,-251914.81863422427
0.01,0.3,0.31,0.38,-261472.24785103157,-252004.5585496672
0.01,0.3,0.32,0.37,-261458.14188788753,-252077.8088615328
0.01,0.3,0.33,0.36,-261429.69571038804,-252134.6185207395
0.01,0.3,0.34,0.35,-261386.97307398962,-252175.01066414232
0.01,0.3,0.35,0.34,-261330.0131177634,-252198.98311543948
0.01,0.3,0.36,0.33,-261258.83061169335,-252206.50863246998
0.01,0.3,0.37,0.32,-261173.4159566764,-252197.53490721426
0.01,0.3,0.38,0.31,-261073.73493722396,-252171.98431849518
0.01,0.3,0.39,0.3,-260959.7282205558,-252129.75343107243
0.01,0.3,0.4,0.29,-260831.31058916418,-252070.7122282063
0.01,0.31,0.27,0.41,-261172.01233015954,-251425.03685622822
0.01,0.31,0.28,0.4,-261207.16772563776,-251555.748052381
0.01,0.31,0.29,0.39,-261227.35357074416,-251669.4404231528
0.01,0.31,0.3,0.38,-261232.73346161883,-251766.23798845537
0.01,0.31,0.31,0.37,-261223.4420698863,-251846.23514691545
0.01,0.31,0.32,0.36,-261199.58644520867,-251909.4979784268
0.01,0.31,0.33,0.35,-261161.2469934671,-251956.06522233176
0.01,0.31,0.34,0.34,-261108.47815739323,-251985.9489580523
0.01,0.31,0.35,0.33,-261041.30881789463,-251999.13500641525
0.01,0.31,0.36,0.32,-260959.74242667176,-251995.58306226903
0.01,0.31,0.37,0.31,-260863.75687360097,-251975.22656186673
0.01,0.31,0.38,0.3,-260753.30408540898,-251937.97228154066
0.01,0.31,0.39,0.29,-260628.3093450419,-251883.69965707106
0.01,0.31,0.4,0.28,-260488.670313483,-251812.2598055043
0.01,0.32,0.26,0.41,-260901.78523408316,-251145.32887750826
0.01,0.32,0.27,0.4,-260942.8490037923,-251284.09347125617
0.01,0.32,0.28,0.39,-260968.63643231773,-251405.46578952117
0.01,0.32,0.29,0.38,-260979.3352957516,-251509.59298422208
0.01,0.32,0.3,0.37,-260975.10216552604,-251596.59030585003
0.01,0.32,0.31,0.36,-260956.06400545192,-251666.54270050622
0.01,0.32,0.32,0.35,-260922.3193983242,-251719.50603650665
0.01,0.32,0.33,0.34,-260873.93943729918,-251755.50799575896
0.01,0.32,0.34,0.33,-260810.96830694497,-251774.54865481274
0.01,0.32,0.35,0.32,-260733.42356988552,-251776.6007715028
0.01,0.32,0.36,0.31,-260641.29616680078,-251761.60978494975
0.01,0.32,0.37,0.3,-260534.55012978244,-251729.49352891516
0.01,0.32,0.38,0.29,-260413.1220012835,-251680.14165075126
0.01,0.32,0.39,0.28,-260276.9199427412,-251613.41472002392
0.01,0.32,0.4,0.27,-260125.82250797132,-251529.14300190707
0.01,0.33,0.25,0.41,-260616.7613776788,-250846.32742650714
0.01,0.33,0.26,0.4,-260664.06302505403,-250993.4864331721
0.01,0.33,0.27,0.39,-260695.75612774235,-251122.85415416627
0.01,0.33,0.28,0.38,-260712.05527312728,-251234.60350474884
0.01,0.33,0.29,0.37,-260713.14121259295,-251328.87286741467
0.01,0.33,0.3,0.36,-260699.1628097578,-251405.7680401266
0.01,0.33,0.31,0.35,-260670.2385615656,-251465.36375740552
0.01,0.33,0.32,0.34,-260626.45773808644,-251507.7048301308
0.01,0.33,0.33,0.33,-260567.88117431305,-251532.80693733573
0.01,0.33,0.34,0.32,-260494.54173652997,-251540.65709257638
0.01,0.33,0.35,0.31,-260406.44447634066,-251531.21379795854
0.01,0.33,0.36,0.3,-260303.56647664038,-251504.40689011003
0.01,0.33,0.37,0.29,-260185.85638524708,-251460.13707381143
0.01,0.33,0.38,0.28,-260053.2336231049,-251398.2751301998
0.01,0.33,0.39,0.27,-259905.58724448358,-251318.66077696782
0.01,0.33,0.4,0.26,-259742.7744158868,-251221.10114727245
0.01,0.34,0.24,0.41,-260316.83445582126,-250527.89991703953
0.01,0.34,0.25,0.4,-260370.7305524048,-250683.8228631838
0.01,0.34,0.26,0.39,-260408.65743523126,-250821.52690052558
0.01,0.34,0.27,0.38,-260430.85955585106,-250941.21376053183
0.01,0.34,0.28,0.37,-260437.5444769398,-251043.04758903355
0.01,0.34,0.29,0.36,-260428.88524206783,-251127.15731599336
0.01,0.34,0.3,0.35,-260405.0222479866,-251193.63852779072
0.01,0.34,0.31,0.34,-260366.064678915,-251242.55490150696
0.01,0.34,0.32,0.33,-260312.09154675945,-251273.93924514452
0.01,0.34,0.33,0.32,-260243.1523682292,-251287.79417474128
0.01,0.34,0.34,0.31,-260159.26749858828,-251284.0924481222
0.01,0.34,0.35,0.3,-260060.4281316554,-251262.77696489866
0.01,0.34,0.36,0.29,-259946.59596605223,-251223.7604327162
0.01,0.34,0.37,0.28,-259817.70252808768,-251166.92469013896
0.01,0.34,0.38,0.27,-259673.64813153853,-251092.1196664298
0.01,0.34,0.39,0.26,-259514.3004433623,-250999.16194726343
0.01,0.34,0.4,0.25,-259339.49261141132,-250887.83290244054
0.01,0.35,0.23,0.41,-260001.85222582714,-250189.86782584223
0.01,0.35,0.24,0.4,-260062.72997363895,-250354.9563115944
0.01,0.35,0.25,0.39,-260107.24581068565,-250501.36609012
0.01,0.35,0.26,0.38,-260135.6776150556,-250629.33127145394
0.01,0.35,0.27,0.37,-260148.26281359125,-250739.04481762933
0.01,0.35,0.28,0.36,-260145.20126115432,-250830.66142194
0.01,0.35,0.29,0.35,-260126.65753444828,-250904.29980276123
0.01,0.35,0.3,0.34,-260092.7627174996,-250960.04448902875
0.01,0.35,0.31,0.33,-260043.61573636363,-250997.94715494398
0.01,0.35,0.32,0.32,-259979.28428466327,-251018.02754551102
0.01,0.35,0.33,0.31,-259899.8053680872,-251020.27402103407
0.01,0.35,0.34,0.3,-259805.18548411469,-251004.6437368415
0.01,0.35,0.35,0.29,-259695.40044229093,-250971.06246356067
0.01,0.35,0.36,0.28,-259570.39481972845,-250919.42404261878
0.01,0.35,0.37,0.27,-259430.08103556893,-250849.58946070433
0.01,0.35,0.38,0.26,-259274.33801627683,-250761.38551506097
0.01,0.35,0.39,0.25,-259103.00941015844,-250654.603028006
0.01,0.35,0.4,0.24,-258915.90129353924,-250528.99455310794
0.01,0.36,0.22,0.41,-259671.61351737514,-249832.00370257115
0.01,0.36,0.23,0.4,-259739.89493172936,-250006.69558439002
0.01,0.36,0.24,0.39,-259791.38552755635,-250162.2126024772
0.01,0.36,0.25,0.38,-259826.40079229858,-250298.8254282378
0.01,0.36,0.26,0.37,-259845.2115793363,-250416.7594022658
0.01,0.36,0.27,0.36,-259848.04760769833,-250516.19803405114
0.01,0.36,0.28,0.35,-259835.10026537933,-250597.2858052947
0.01,0.36,0.29,0.34,-259806.52481635788,-250660.13037692336
0.01,0.36,0.3,0.33,-259762.44208649683,-250704.80427498886
0.01,0.36,0.31,0.32,-259702.939683568,-250731.34611069033
0.01,0.36,0.32,0.31,-259628.07279017378,-250739.7613732951
0.01,0.36,0.33,0.3,-259537.86455421813,-250730.02282060788
0.01,0.36,0.34,0.29,-259432.30608890674,-250702.0704789704
0.01,0.36,0.35,0.28,-259311.3560822757,-250655.81125278943
0.01,0.36,0.36,0.27,-259174.94000427026,-250591.1181316147
0.01,0.36,0.37,0.26,-259022.94888671977,-250507.8289701136
0.01,0.36,0.38,0.25,-258855.23763743753,-250405.74480217075
0.01,0.36,0.39,0.24,-258671.6228332029,-250284.62763386994
0.01,0.36,0.4,0.23,-258471.8799164434,-250144.19764017646
0.01,0.37,0.21,0.41,-259325.86434809104,-249454.02728546696
0.01,0.37,0.22,0.4,-259402.01120213128,-249638.80162061643
0.01,0.37,0.23,0.39,-259460.8971745927,-249803.8636329464
0.01,0.37,0.24,0.38,-259502.8803068072,-249949.52549974958
0.01,0.37,0.25,0.37,-259528.2690615092,-250076.0491229816
0.01,0.37,0.26,0.36,-259537.32658426533,-250183.65039068574
0.01,0.37,0.27,0.35,-259530.27412723727,-250272.50260075205
0.01,0.37,0.28,0.34,-259507.29376569483,-250342.7391774273
0.01,0.37,0.29,0.33,-259468.53050545297,-250394.45577874887
0.01,0.37,0.3,0.32,-259414.09385409113,-250427.71186776174
0.01,0.37,0.31,0.31,-259344.05890836043,-250442.531799924
0.01,0.37,0.32,0.3,-259258.46699307865,-250438.90546199982
0.01,0.37,0.33,0.29,-259157.3258718761,-250416.7884828041
0.01,0.37,0.34,0.28,-259040.60953644942,-250376.1020224552
0.01,0.37,0.35,0.27,-258908.25756766743,-250316.73213347959
0.01,0.37,0.36,0.26,-258760.17404816303,-250238.5286734037
0.01,0.37,0.37,0.25,-258596.22599111442,-250141.3037335339
0.01,0.37,0.38,0.24,-258416.24123280795,-250024.8295315194
0.01,0.37,0.39,0.23,-258220.00571612502,-249888.83569483904
0.01,0.37,0.4,0.22,-258007.2600667791,-249733.00583703787
0.01,0.38,0.2,0.41,-258964.29298099977,-249055.60055889303
0.01,0.38,0.21,0.4,-259048.81269368553,-249250.98349335953
0.01,0.38,0.22,0.39,-259115.55441846498,-249426.06945539
0.01,0.38,0.23,0.38,-259164.9246385459,-249581.21801612896
0.01,0.38,0.24,0.37,-259197.2743705522,-249716.73258340932
0.01,0.38,0.25,0.36,-259212.90436940457,-249832.86560662664
0.01,0.38,0.26,0.35,-259212.06931380264,-249929.8227622161
0.01,0.38,0.27,0.34,-259194.98114318313,-250007.76629060647
0.01,0.38,0.28,0.33,-259161.8116746523,-250066.81761314836
0.01,0.38,0.29,0.32,-259112.69459574163,-250107.0593248668
0.01,0.38,0.3,0.31,-259047.7269030099,-250128.53663306043
0.01,0.38,0.31,0.3,-258966.96983542363,-250131.2582906798
0.01,0.38,0.32,0.29,-258870.44933352695,-250115.19705549514
0.01,0.38,0.33,0.28,-258758.15603944118,-250080.28969009424
0.01,0.38,0.34,0.27,-258630.04483769555,-250026.436502712
0.01,0.38,0.35,0.26,-258486.03392184657,-249953.50041384881
0.01,0.38,0.36,0.25,-258326.00335587605,-249861.30551766732
0.01,0.38,0.37,0.24,-258149.7930814352,-249749.6350892362
0.01,0.38,0.38,0.23,-257957.20030091243,-249618.22896759748
0.01,0.38,0.39,0.22,-257747.97614047508,-249466.7802188079
0.01,0.38,0.4,0.21,-257521.82146458715,-249294.93095045662
0.01,0.39,0.19,0.41,-258586.52370255435,-248636.3215314541
0.01,0.39,0.2,0.4,-258679.9764064901,-248842.89336769795
0.01,0.39,0.21,0.39,-258755.0799050871,-249028.52932357942
0.01,0.39,0.22,0.38,-258812.29619125798,-249193.6434318964
0.01,0.39,0.23,0.37,-258852.02472350275,-249338.58649432127
0.01,0.39,0.24,0.36,-258874.6088106314,-249463.65246611583
0.01,0.39,0.25,0.35,-258880.34074069775,-249569.08358505764
0.01,0.39,0.26,0.34,-258869.46587967634,-249655.07447011187
0.01,0.39,0.27,0.33,-258842.18590884045,-249721.77535880328
0.01,0.39,0.28,0.32,-258798.6613270128,-249769.29460946313
0.01,0.39,0.29,0.31,-258739.0133107043,-249797.7005613638
0.01,0.39,0.3,0.3,-258663.32499868894,-249807.02281929093
0.01,0.39,0.31,0.29,-258571.6422456598,-249797.25300719606
0.01,0.39,0.32,0.28,-258463.9738706519,-249768.34501661794
0.01,0.39,0.33,0.27,-258340.29140861906,-249720.21475825692
0.01,0.39,0.34,0.26,-258200.5283567785,-249652.7394083182
0.01,0.39,0.35,0.25,-258044.57889003542,-249565.7561239351
0.01,0.39,0.36,0.24,-257872.29600084465,-249459.06018302968
0.01,0.39,0.37,0.23,-257683.48899695952,-249332.4024820608
0.01,0.39,0.38,0.22,-257477.92026405432,-249185.48629864596
0.01,0.39,0.39,0.21,-257255.30116704694,-249017.96319288376
0.01,0.39,0.4,0.2,-257015.2869211655,-248829.42787841984
0.01,0.4,0.18,0.41,-258192.1090227651,-248195.7164362206
0.01,0.4,0.19,0.4,-258295.11612312414,-248414.1201920123
0.01,0.4,0.2,0.39,-258379.14013068314,-248610.88634233826
0.01,0.4,0.21,0.38,-258444.70710698355,-248786.49194053985
0.01,0.4,0.22,0.37,-258492.2720202303,-248941.34224992833
0.01,0.4,0.23,0.36,-258522.2266211094,-249075.77861959187
0.01,0.4,0.24,0.35,-258534.90575156402,-249190.0847931627
0.01,0.4,0.25,0.34,-258530.59238692292,-249284.4919509379
0.01,0.4,0.26,0.33,-258509.5216349971,-249359.18270896922
0.01,0.4,0.27,0.32,-258471.8838587764,-249414.29424175379
0.01,0.4,0.28,0.31,-258417.82704606288,-249449.92065186278
0.01,0.4,0.29,0.3,-258347.4585155828,-249466.1146760488
0.01,0.4,0.3,0.29,-258260.8460218366,-249462.88879009258
0.01,0.4,0.31,0.28,-258158.01829800816,-249440.21575170878
0.01,0.4,0.32,0.27,-258038.9650559652,-249398.0286005438
0.01,0.4,0.33,0.26,-257903.6364433495,-249336.22011526398
0.01,0.4,0.34,0.25,-257751.9419387268,-249254.6417087036
0.01,0.4,0.35,0.24,-257583.74864547545,-249153.10172175182
0.01,0.4,0.36,0.23,-257398.87892215242,-249031.3630537177
0.01,0.4,0.37,0.22,-257197.10725979685,-248889.1400396325
0.01,0.4,0.38,0.21,-256978.15628283366,-248726.09445115287
0.01,0.4,0.39,0.2,-256741.69170694475,-248541.8304544314
0.01,0.4,0.4,0.19,-256487.3160302933,-248335.88830134034
0.02,0.17,0.4,0.41,-264277.17582194373,-254134.0534474991
0.02,0.18,0.39,0.41,-264224.35680695804,-254129.37627304374
0.02,0.18,0.4,0.4,-264211.4392846486,-254184.8231161667
0.02,0.19,0.38,0.41,-264153.30168832524,-254102.32989886153
0.02,0.19,0.39,0.4,-264143.6427109284,-254163.1916426943
0.02,0.19,0.4,0.39,-264121.2489800221,-254210.06021189128
0.02,0.2,0.37,0.41,-264064.613928369,-254053.49148597938
0.02,0.2,0.38,0.4,-264058.3735215683,-254119.92141512083
0.02,0.2,0.39,0.39,-264039.25287046656,-254172.1481086288
0.02,0.2,0.4,0.38,-264007.2612028759,-254210.15309375743
0.02,0.21,0.36,0.41,-263958.81474762515,-253983.35596718374
0.02,0.21,0.37,0.4,-263956.16064149805,-254055.5165148619
0.02,0.21,0.38,0.39,-263940.47169842455,-254113.2545166332
0.02,0.21,0.39,0.38,-263911.76764667034,-254156.56095227224
0.02,0.21,0.4,0.37,-263870.05068933935,-254185.4085796191
0.02,0.22,0.35,0.41,-263836.3528311337,-253892.34574419487
0.02,0.22,0.36,0.4,-263837.46121920465,-253970.40925051042
0.02,0.22,0.37,0.39,-263825.3703167768,-254033.82089229854
0.02,0.22,0.38,0.38,-263800.11111162265,-254082.58186090732
0.02,0.22,0.39,0.37,-263761.6963073003,-254116.6743666972
0.02,0.22,0.4,0.36,-263710.1203990997,-254136.0617149878
0.02,0.23,0.34,0.41,-263697.61204150476,-253780.8183968027
0.02,0.23,0.35,0.4,-263702.66842660314,-253864.9679544516
0.02,0.23,0.36,0.39,-263694.3503608854,-253934.22547474666
0.02,0.23,0.37,0.38,-263672.7009374889,-253988.60320646735
0.02,0.23,0.38,0.37,-263637.7441194787,-254028.09357154756
0.02,0.23,0.39,0.36,-263589.48490259866,-254052.6693278273
0.02,0.23,0.4,0.35,-263527.90931527194,-254062.28356905284
0.02,0.24,0.33,0.41,-263542.91754130897,-253649.07280475958
0.02,0.24,0.34,0.4,-263552.1176810078,-253739.50320446983
0.02,0.24,0.35,0.39,-263547.7565573694,-253814.78959435504
0.02,0.24,0.36,0.38,-263529.890314335,-253874.95622606474
0.02,0.24,0.37,0.37,-263498.55502033443,-253920.0065789642
0.02,0.24,0.38,0.36,-263453.7669306186,-253949.9236224668
0.02,0.24,0.39,0.35,-263395.5225740645,-253964.66990283914
0.02,0.24,0.4,0.34,-263323.7986663704,-253964.18745639597
0.02,0.25,0.32,0.41,-263372.5406209441,-253497.35397561346
0.02,0.25,0.33,0.4,-263386.09158767975,-253594.272766267
0.02,0.25,0.34,0.39,-263385.88176623377,-253675.78271485853
0.02,0.25,0.35,0.38,-263371.9814114708,-253741.92113602775
0.02,0.25,0.36,0.37,-263344.43964262435,-253792.70351201008
0.02,0.25,0.37,0.36,-263303.2848203101,-253828.12386965024
0.02,0.25,0.38,0.35,-263248.52473291213,-253848.154966788
0.02,0.25,0.39,0.34,-263180.14659658255,-253852.7482922582
0.02,0.25,0.4,0.33,-263098.11686885613,-253841.83387950502
0.02,0.26,0.31,0.41,-263186.7024504331,-253325.85679663767
0.02,0.26,0.32,0.4,-263204.82382424263,-253429.48547798878
0.02,0.26,0.33,0.39,-263208.9709799654,-253517.42643254332
0.02,0.26,0.34,0.38,-263199.2294761269,-253589.7312306677
0.02,0.26,0.35,0.37,-263175.66254288383,-253646.4284175872
0.02,0.26,0.36,0.36,-263138.3115916557,-253687.52402301665
0.02,0.26,0.37,0.35,-263087.19651619135,-253713.00186222754
0.02,0.26,0.38,0.34,-263022.31579215,-253722.8236356287
0.02,0.26,0.39,0.33,-262943.64637752005,-253716.92882918564
0.02,0.26,0.4,0.32,-262851.14341155277,-253695.23441335355
0.02,0.27,0.3,0.41,-262985.5769154765,-253134.7288708116
0.02,0.27,0.31,0.4,-263008.5021307615,-253245.30424027727
0.02,0.27,0.32,0.39,-263017.22444623016,-253339.8975989473
0.02,0.27,0.33,0.38,-263011.8460708325,-253418.5761196788
0.02,0.27,0.34,0.37,-262992.4455383857,-253481.38260342358
0.02,0.27,0.35,0.36,-262959.078371233,-253528.3361428865
0.02,0.27,0.36,0.35,-262911.7775139268,-253559.43255620883
0.02,0.27,0.37,0.34,-262850.5535474911,-253574.644601231
0.02,0.27,0.38,0.33,-262775.3946894213,-253573.92197549195
0.02,0.27,0.39,0.32,-262686.2665794226,-253557.19110196756
0.02,0.27,0.4,0.31,-262583.1118457254,-253524.35469538646
0.02,0.28,0.29,0.41,-262769.292653334,-252924.0725527423
0.02,0.28,0.3,0.4,-262797.27052534994,-253041.8482318613
0.02,0.28,0.31,0.39,-262810.80003750615,-253143.33069043575
0.02,0.28,0.32,0.38,-262810.00157566636,-253228.6042303017
0.02,0.28,0.33,0.37,-262794.9703240724,-253297.72725490134
0.02,0.28,0.34,0.36,-262765.77710872807,-253350.73311266582
0.02,0.28,0.35,0.35,-262722.46898510936,-253387.6306847262
0.02,0.28,0.36,0.34,-262665.06958504365,-253408.40473179257
0.02,0.28,0.37,0.33,-262593.5792313915,-253413.01600883526
0.02,0.28,0.38,0.32,-262507.97482336493,-253401.40115040372
0.02,0.28,0.39,0.31,-262408.20948964835,-253373.47232374726
0.02,0.28,0.4,0.3,-262294.2120006876,-253329.11664110434
0.02,0.29,0.28,0.41,-262537.9343684652,-252693.9462643722
0.02,0.29,0.29,0.4,-262571.23083055636,-252819.19443603553
0.02,0.29,0.3,0.39,-262589.8149571956,-252927.81951442407
0.02,0.29,0.31,0.38,-262593.82704839524,-253019.9246675869
0.02,0.29,0.32,0.37,-262583.3804653113,-253095.58542794455
0.02,0.29,0.33,0.36,-262558.5626843718,-253154.85074641788
0.02,0.29,0.34,0.35,-262519.43606471334,-253197.74375986392
0.02,0.29,0.35,0.34,-262466.0383490871,-253224.26229198207
0.02,0.29,0.36,0.33,-262398.3829111571,-253234.37910061222
0.02,0.29,0.37,0.32,-262316.4587555001,-253228.04187773497
0.02,0.29,0.38,0.31,-262220.2302703076,-253205.17300217313
0.02,0.29,0.39,0.3,-262109.63672647948,-253165.66903868574
0.02,0.29,0.4,0.29,-261984.59151018786,-253109.39997053207
0.02,0.3,0.27,0.41,-262291.5434782102,-252444.36514069478
0.02,0.3,0.28,0.4,-262330.44356746844,-252577.37853478902
0.02,0.3,0.29,0.39,-262354.3468444748,-252693.41831424396
0.02,0.3,0.3,0.38,-262363.4155090495,-252792.6084989783
0.02,0.3,0.31,0.37,-262357.782836497,-252875.04348762453
0.02,0.3,0.32,0.36,-262337.55448015936,-252940.78936008082
0.02,0.3,0.33,0.35,-262302.8094495978,-252989.88485569318
0.02,0.3,0.34,0.34,-262253.60079122393,-253022.3420538863
0.02,0.3,0.35,0.33,-262189.9559896253,-253038.14677548895
0.02,0.3,0.36,0.32,-262111.87710018244,-253037.2587153509
0.02,0.3,0.37,0.31,-262019.34061645163,-253019.61130972585
0.02,0.3,0.38,0.3,-261912.2970688396,-252985.1113349461
0.02,0.3,0.39,0.29,-261790.67034397254,-252933.63822679134
0.02,0.3,0.4,0.28,-261654.35670651362,-252865.04310230692
0.02,0.31,0.26,0.41,-262030.11811278932,-252175.3010298059
0.02,0.31,0.27,0.4,-262074.92825019849,-252316.3952033377
0.02,0.31,0.28,0.39,-262104.43431720394,-252440.14231209471
0.02,0.31,0.29,0.38,-262118.82269357776,-252546.68950800685
0.02,0.31,0.3,0.37,-262118.24855443227,-252636.1520415745
0.02,0.31,0.31,0.36,-262102.83746725813,-252708.6148589063
0.02,0.31,0.32,0.35,-262072.68661853042,-252764.13382832447
0.02,0.31,0.33,0.34,-262027.86570508542,-252802.7366317415
0.02,0.31,0.34,0.33,-261968.41751517117,-252824.42334571082
0.02,0.31,0.35,0.32,-261894.35821509172,-252829.16672807015
0.02,0.31,0.36,0.31,-261805.677349207,-252816.91221794198
0.02,0.31,0.37,0.3,-261702.3375532886,-252787.577649089
0.02,0.31,0.38,0.29,-261584.2739734697,-252741.0526688639
0.02,0.31,0.39,0.28,-261451.39337486733,-252677.19784683216
0.02,0.31,0.4,0.27,-261303.57291497747,-252595.84344816668
0.02,0.32,0.25,0.41,-261753.61246962284,-251886.68184728062
0.02,0.32,0.26,0.4,-261804.66309139808,-252036.1978156902
0.02,0.32,0.27,0.39,-261840.07697192644,-252167.96770909004
0.02,0.32,0.28,0.38,-261860.06730227132,-252282.16444275613
0.02,0.32,0.29,0.37,-261864.813437497,-252378.9263991975
0.02,0.32,0.3,0.36,-261854.46284490183,-252458.35937638857
0.02,0.32,0.31,0.35,-261829.13262510966,-252520.53810886035
0.02,0.32,0.32,0.34,-261788.91065187054,-252565.50740749997
0.02,0.32,0.33,0.33,-261733.85636385714,-252593.28295134736
0.02,0.32,0.34,0.32,-261664.00123103405,-252603.85175396383
0.02,0.32,0.35,0.31,-261579.34890868477,-252597.17231745893
0.02,0.32,0.36,0.3,-261479.87508338445,-252573.1744784634
0.02,0.32,0.37,0.29,-261365.52700663116,-252531.7589417597
0.02,0.32,0.38,0.28,-261236.222703049,-252472.79648848576
