Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.3,0.28,0.41,-199467.97607813624,-193314.46075115944
0.01,0.3,0.29,0.4,-199483.85930100663,-193390.0718429146
0.01,0.3,0.3,0.39,-199487.06825081704,-193451.7898121924
0.01,0.3,0.31,0.38,-199477.74834944453,-193499.7233772576
0.01,0.3,0.32,0.37,-199456.02256971892,-193533.95811055857
0.01,0.3,0.33,0.36,-199421.99231386374,-193554.55731716775
0.01,0.3,0.34,0.35,-199375.7380530261,-193561.5626743114
0.01,0.3,0.35,0.34,-199317.31974469867,-193554.99464879077
0.01,0.3,0.36,0.33,-199246.7770388014,-193534.8527030642
0.01,0.3,0.37,0.32,-199164.1292776817,-193501.11529524688
0.01,0.3,0.38,0.31,-199069.3752900324,-193453.73967302885
0.01,0.3,0.39,0.3,-198962.49297347004,-193392.66145625326
0.01,0.3,0.4,0.29,-198843.43865500472,-193317.79399738673
0.01,0.31,0.27,0.41,-199231.48506441287,-193064.0863445652
0.01,0.31,0.28,0.4,-199252.66672944248,-193146.24086361192
0.01,0.31,0.29,0.39,-199260.93527080893,-193214.21543501335
0.01,0.31,0.3,0.38,-199256.45459294887,-193268.1362116454
0.01,0.31,0.31,0.37,-199239.3644965362,-193308.1045458547
0.01,0.31,0.32,0.36,-199209.78176394256,-193334.1980749183
0.01,0.31,0.33,0.35,-199167.80097438899,-193346.4715361947
0.01,0.31,0.34,0.34,-199113.49507113855,-193344.95733431558
0.01,0.31,0.35,0.33,-199046.9156959341,-193329.6658756238
0.01,0.31,0.36,0.32,-198968.0932995128,-193300.58567868668
0.01,0.31,0.37,0.31,-198877.03703109155,-193257.68326378232
0.01,0.31,0.38,0.3,-198773.73440392932,-193200.90281846112
0.01,0.31,0.39,0.29,-198658.15072813444,-193130.16563035347
0.01,0.31,0.4,0.28,-198530.22829551314,-193045.36927201838
0.01,0.32,0.26,0.41,-198981.9104079342,-192797.69918060565
0.01,0.32,0.27,0.4,-199008.6514930862,-192886.66836108197
0.01,0.32,0.28,0.39,-199022.22161989185,-192961.15163729162
0.01,0.32,0.29,0.38,-199022.8050754678,-193021.29449683308
0.01,0.32,0.3,0.37,-199010.5601430476,-193067.21572665937
0.01,0.32,0.31,0.36,-198985.62043284692,-193099.00874394155
0.01,0.32,0.32,0.35,-198948.09590423488,-193116.742618239
0.01,0.32,0.33,0.34,-198898.07360854844,-193120.4628143127
0.01,0.32,0.34,0.33,-198835.61817330102,-193110.19167633323
0.01,0.32,0.35,0.32,-198760.77204105258,-193085.92866675032
0.01,0.32,0.36,0.31,-198673.5554694097,-193047.65036629234
0.01,0.32,0.37,0.3,-198573.96629215547,-192995.31023509617
0.01,0.32,0.38,0.29,-198461.97943504076,-192928.83812849826
0.01,0.32,0.39,0.28,-198337.54617296995,-192848.13955422037
0.01,0.32,0.4,0.27,-198200.59310782942,-192753.09465019853
0.01,0.33,0.25,0.41,-198719.20685894554,-192515.22772950793
0.01,0.33,0.26,0.4,-198751.78812158597,-192611.30402800013
0.01,0.33,0.27,0.39,-198770.919414334,-192692.56714139663
0.01,0.33,0.28,0.38,-198776.80759976915,-192759.18408478907
0.01,0.33,0.29,0.37,-198769.631343805,-192811.2929798462
0.01,0.33,0.3,0.36,-198749.54273921676,-192849.00467833964
0.01,0.33,0.31,0.35,-198716.66857321767,-192872.40402971758
0.01,0.33,0.32,0.34,-198671.11127729277,-192881.55083093778
0.01,0.33,0.33,0.33,-198612.94958702938,-192876.4804862962
0.01,0.33,0.34,0.32,-198542.23893075789,-192857.20439606713
0.01,0.33,0.35,0.31,-198459.0115579079,-192823.71008485858
0.01,0.33,0.36,0.3,-198363.27641065206,-192775.96107325552
0.01,0.33,0.37,0.29,-198255.01873526542,-192713.89648917862
0.01,0.33,0.38,0.28,-198134.1994222947,-192637.43040805406
0.01,0.33,0.39,0.27,-198000.75405672466,-192546.45090297927
0.01,0.33,0.4,0.26,-197854.59165040174,-192440.81877714695
0.01,0.34,0.24,0.41,-198443.2927327326,-192216.56402738777
0.01,0.34,0.25,0.4,-198482.01725369325,-192320.06366691485
0.01,0.34,0.26,0.39,-198506.98907228973,-192408.3989722836
0.01,0.34,0.27,0.38,-198518.44017062732,-192481.7610301246
0.01,0.34,0.28,0.37,-198516.57179008232,-192540.3094895907
0.01,0.34,0.29,0.36,-198501.5564061101,-192584.1745371616
0.01,0.34,0.3,0.35,-198473.5392884835,-192613.4584568792
0.01,0.34,0.31,0.34,-198432.63969653152,-192628.23682558417
0.01,0.34,0.32,0.33,-198378.95174598967,-192628.55937976405
0.01,0.34,0.33,0.32,-198312.54497326224,-192614.45057981415
0.01,0.34,0.34,0.31,-198233.4646135492,-192585.90988816315
0.01,0.34,0.35,0.3,-198141.73160084628,-192542.91176927215
0.01,0.34,0.36,0.29,-198037.342289818,-192485.4054115072
0.01,0.34,0.37,0.28,-197920.2678915353,-192413.31416287622
0.01,0.34,0.38,0.27,-197790.4536066254,-192326.53466417876
0.01,0.34,0.39,0.26,-197647.81743003294,-192224.93565376705
0.01,0.34,0.4,0.25,-197492.2485907816,-192108.35640730773
0.01,0.35,0.23,0.41,-198154.04806328245,-191901.56183005855
0.01,0.35,0.24,0.4,-198199.24421550333,-192012.82776862185
0.01,0.35,0.25,0.39,-198230.35824332005,-192108.55138713418
0.01,0.35,0.26,0.38,-198247.65021700607,-192188.95081238527
0.01,0.35,0.27,0.37,-198251.3464974635,-192254.20976505557
0.01,0.35,0.28,0.36,-198241.64213561048,-192304.47995909865
0.01,0.35,0.29,0.35,-198218.70278389993,-192339.8830132558
0.01,0.35,0.3,0.34,-198182.66618422038,-192360.5119389534
0.01,0.35,0.31,0.33,-198133.64328015145,-192366.4322525553
0.01,0.35,0.32,0.32,-198071.7189882456,-192357.6827466424
0.01,0.35,0.33,0.31,-197996.95265177658,-192334.27594375913
0.01,0.35,0.34,0.3,-197909.37819051062,-192296.19824618282
0.01,0.35,0.35,0.29,-197809.0039509352,-192243.4097861517
0.01,0.35,0.36,0.28,-197695.81225251092,-192175.84397211537
0.01,0.35,0.37,0.27,-197569.758616389,-192093.40671745216
0.01,0.35,0.38,0.26,-197430.77065315674,-191995.9753282138
0.01,0.35,0.39,0.25,-197278.74657493582,-191883.3970152239
0.01,0.35,0.4,0.24,-197113.55328386422,-191755.48698255973
0.01,0.36,0.22,0.41,-197851.3121115507,-191570.0341214569
0.01,0.36,0.23,0.4,-197903.33704576033,-191689.43953761132
0.01,0.36,0.24,0.39,-197940.92025827724,-191792.89432536936
0.01,0.36,0.25,0.38,-197964.3533932235,-191880.6471373311
0.01,0.36,0.26,0.37,-197973.89089966938,-191952.90873432157
0.01,0.36,0.27,0.36,-197969.75294805874,-192009.85490180916
0.01,0.36,0.28,0.35,-197952.12776630736,-192051.6287859978
0.01,0.36,0.29,0.34,-197921.17347898387,-192078.34273300332
0.01,0.36,0.3,0.33,-197877.01951222745,-192090.07969376672
0.01,0.36,0.31,0.32,-197819.76761043447,-192086.89424073737
0.01,0.36,0.32,0.31,-197749.49249702707,-192068.81322863858
0.01,0.36,0.33,0.3,-197666.2421998451,-192035.83611985747
0.01,0.36,0.34,0.29,-197570.0380511467,-191987.9349844432
0.01,0.36,0.35,0.28,-197460.87436221528,-191925.05417471298
0.01,0.36,0.36,0.27,-197338.71776259175,-191847.10966448268
0.01,0.36,0.37,0.26,-197203.50618338748,-191753.98803237904
0.01,0.36,0.38,0.25,-197055.1474523667,-191645.54505692198
0.01,0.36,0.39,0.24,-196893.5174547656,-191521.60387734277
0.01,0.36,0.4,0.23,-196718.45779719375,-191381.95265748608
0.01,0.37,0.21,0.41,-197534.88012844892,-191221.74987679766
0.01,0.37,0.22,0.4,-197594.1238936102,-191349.7022899726
0.01,0.37,0.23,0.39,-197638.53204409583,-191461.2613235767
0.01,0.37,0.24,0.38,-197668.43191832228,-191556.71027642937
0.01,0.37,0.25,0.37,-197684.1095392084,-191636.2904351482
0.01,0.37,0.26,0.36,-197685.81316536624,-191700.20462533034
0.01,0.37,0.27,0.35,-197673.75614423727,-191748.62006468058
0.01,0.37,0.28,0.34,-197648.11917585297,-191781.6706267652
0.01,0.37,0.29,0.33,-197609.05206903254,-191799.4585972035
0.01,0.37,0.3,0.32,-197556.67505073204,-191802.05598301237
0.01,0.37,0.31,0.31,-197491.07967221757,-191789.50541877505
0.01,0.37,0.32,0.3,-197412.32934147713,-191761.82069904997
0.01,0.37,0.33,0.29,-197320.45949884277,-191718.98695398928
0.01,0.37,0.34,0.28,-197215.47744136833,-191660.9604737152
0.01,0.37,0.35,0.27,-197097.3617904177,-191587.66817590574
0.01,0.37,0.36,0.26,-196966.06158549179,-191499.00669962063
0.01,0.37,0.37,0.25,-196821.49497487908,-191394.84109595043
0.01,0.37,0.38,0.24,-196663.5474594581,-191275.00307181873
0.01,0.37,0.39,0.23,-196492.06962893673,-191139.2887262208
0.01,0.37,0.4,0.22,-196306.87430871621,-190987.4556970875
0.01,0.38,0.2,0.41,-197204.49923605451,-190856.4299439618
0.01,0.38,0.21,0.4,-197271.38968602038,-190993.37612097364
0.01,0.38,0.22,0.39,-197323.01142597772,-191113.4468178394
0.01,0.38,0.23,0.38,-197359.7323952929,-191216.9648862072
0.01,0.38,0.24,0.37,-197381.8743111792,-191304.20625889229
0.01,0.38,0.25,0.36,-197389.71700609726,-191375.40428726535
0.01,0.38,0.26,0.35,-197383.50191565676,-191430.75322914292
0.01,0.38,0.27,0.34,-197363.43485941488,-191470.41102957688
0.01,0.38,0.28,0.33,-197329.6882216536,-191494.50150162357
0.01,0.38,0.29,0.32,-197282.40261200914,-191503.1159869663
0.01,0.38,0.3,0.31,-197221.68806430712,-191496.31455474513
0.01,0.38,0.31,0.3,-197147.62481437964,-191474.12677936902
0.01,0.38,0.32,0.29,-197060.2636827068,-191436.5521231529
0.01,0.38,0.33,0.28,-196959.62607441642,-191383.55993631462
0.01,0.38,0.34,0.27,-196845.70359664276,-191315.08907433043
0.01,0.38,0.35,0.26,-196718.45728070976,-191231.04712011607
0.01,0.38,0.36,0.25,-196577.8163832954,-191131.30918518978
0.01,0.38,0.37,0.24,-196423.67672580242,-191015.7162490409
0.01,0.38,0.38,0.23,-196255.8985135812,-190884.07297835257
0.01,0.38,0.39,0.22,-196074.30355513116,-190736.14494620214
0.01,0.38,0.4,0.21,-195878.6717741989,-190571.6551441591
0.01,0.39,0.19,0.41,-196859.86324263498,-190473.74185870728
0.01,0.39,0.2,0.4,-196934.87192600587,-190620.17370345537
0.01,0.39,0.21,0.39,-196994.13371182774,-190749.20272832346
0.01,0.39,0.22,0.38,-197038.0630302746,-190861.1972275887
0.01,0.39,0.23,0.37,-197067.02219950964,-190956.47268686953
0.01,0.39,0.24,0.36,-197081.3267462879,-191035.29710371135
0.01,0.39,0.25,0.35,-197081.24968006765,-191097.89526168365
0.01,0.39,0.26,0.34,-197067.02490857418,-191144.45214593195
0.01,0.39,0.27,0.33,-197038.84993561535,-191175.11564098194
0.01,0.39,0.28,0.32,-196996.8879462901,-191189.99861593932
0.01,0.39,0.29,0.31,-196941.26935710406,-191189.18047459787
0.01,0.39,0.3,0.3,-196872.09288644904,-191172.7082259116
0.01,0.39,0.31,0.29,-196789.42618264916,-191140.5971120359
0.01,0.39,0.32,0.28,-196693.30603098034,-191092.83081534193
0.01,0.39,0.33,0.27,-196583.73814665066,-191029.36125139342
0.01,0.39,0.34,0.26,-196460.69654675465,-190950.10794089694
0.01,0.39,0.35,0.25,-196324.12247979318,-190854.95693922
0.01,0.39,0.36,0.24,-196173.9228755586,-190743.7592862735
0.01,0.39,0.37,0.23,-196009.9682599254,-190616.3289213009
0.01,0.39,0.38,0.22,-195832.0900570355,-190472.43998506232
0.01,0.39,0.39,0.21,-195640.07717373373,-190311.82340426912
0.01,0.39,0.4,0.2,-195433.67172545695,-190134.16261747247
0.01,0.4,0.18,0.41,-196500.60614275554,-190073.29334497292
0.01,0.4,0.19,0.4,-196584.25543531583,-190229.7550306951
0.01,0.4,0.2,0.39,-196651.62741814274,-190368.23418532524
0.01,0.4,0.21,0.38,-196703.19014465416,-190489.15167813655
0.01,0.4,0.22,0.37,-196739.3524238209,-190592.8684373464
0.01,0.4,0.23,0.36,-196760.47038334789,-190679.6920132761
0.01,0.4,0.24,0.35,-196766.8527269878,-190749.88183564603
0.01,0.4,0.25,0.34,-196758.7649363146,-190803.65341533278
0.01,0.4,0.26,0.33,-196736.43260330422,-190841.1816769364
0.01,0.4,0.27,0.32,-196700.04403258135,-190862.60356101466
0.01,0.4,0.28,0.31,-196649.75221611455,-190868.01999876823
0.01,0.4,0.29,0.3,-196585.67625497555,-190857.4973337909
0.01,0.4,0.3,0.29,-196507.90228004812,-190831.06824277082
0.01,0.4,0.31,0.28,-196416.4839044522,-190788.73218790832
0.01,0.4,0.32,0.27,-196311.44222354412,-190730.45541691052
0.01,0.4,0.33,0.26,-196192.76536249212,-190656.17051056246
0.01,0.4,0.34,0.25,-196060.40755556762,-190565.7754620143
0.01,0.4,0.35,0.24,-195914.28772438594,-190459.132255019
0.01,0.4,0.36,0.23,-195754.28750321112,-190336.06488923464
0.01,0.4,0.37,0.22,-195580.24863670924,-190196.35677797563
0.01,0.4,0.38,0.21,-195391.9696473676,-190039.7474156305
0.01,0.4,0.39,0.2,-195189.20163372133,-189865.928175887
0.01,0.4,0.4,0.19,-194971.6430130395,-189674.53705441835
0.02,0.17,0.4,0.41,-202076.07329129067,-195803.40999691962
0.02,0.18,0.39,0.41,-202019.2522313576,-195766.80030840315
0.02,0.18,0.4,0.4,-201993.31670905414,-195785.93673384233
0.02,0.19,0.38,0.41,-201946.34109791522,-195711.510443091
0.02,0.19,0.39,0.4,-201923.6565978022,-195735.1490178233
0.02,0.19,0.4,0.39,-201889.93520577476,-195747.05302539506
0.02,0.2,0.37,0.41,-201857.84967912332,-195638.02386801026
0.02,0.2,0.38,0.4,-201838.55868205047,-195666.30051834867
0.02,0.2,0.39,0.39,-201808.10729299346,-195682.67306848723
0.02,0.2,0.4,0.38,-201766.52821619555,-195687.1483467953
0.02,0.21,0.36,0.41,-201754.21922831837,-195546.75554345688
0.02,0.21,0.37,0.4,-201738.47040217355,-195579.81382800432
0.02,0.21,0.38,0.39,-201711.43009947668,-195600.79074741335
0.02,0.21,0.39,0.38,-201673.14000756925,-195609.70106521825
0.02,0.21,0.4,0.37,-201623.6272094912,-195606.5442438791
0.02,0.22,0.35,0.41,-201635.83055259046,-195438.0599926652
0.02,0.22,0.36,0.4,-201623.779384844,-195476.05173318053
0.02,0.22,0.37,0.39,-201600.29743893517,-195501.77647913693
0.02,0.22,0.38,0.38,-201565.43601784785,-195515.25756177772
0.02,0.22,0.39,0.37,-201519.2311877203,-195516.5023787278
0.02,0.22,0.4,0.36,-201461.70384113424,-195505.50245728248
0.02,0.23,0.34,0.41,-201503.01044033797,-195312.23772121398
0.02,0.23,0.35,0.4,-201494.81994292437,-195355.32370721255
0.02,0.23,0.36,0.39,-201475.05044381396,-195385.94799986674
0.02,0.23,0.37,0.38,-201443.76356651468,-195404.14320301058
0.02,0.23,0.38,0.37,-201401.00499280723,-195409.9252819778
0.02,0.23,0.39,0.36,-201346.80459837161,-195403.29369922852
0.02,0.23,0.4,0.35,-201281.17645278716,-195384.2314143492
0.02,0.24,0.33,0.41,-201356.03676325985,-195169.54031798645
0.02,0.24,0.34,0.4,-201351.87826044322,-195217.89109460186
0.02,0.24,0.35,0.39,-201335.98282260567,-195253.57562185646
0.02,0.24,0.36,0.38,-201308.4231816448,-195276.63656404047
0.02,0.24,0.37,0.37,-201269.25533986537,-195287.09915907815
0.02,0.24,0.38,0.36,-201218.51878858986,-195284.97143713842
0.02,0.24,0.39,0.35,-201156.23658049587,-195270.24429297238
0.02,0.24,0.4,0.34,-201082.4152572785,-195242.89141357556
0.02,0.25,0.32,0.41,-201195.1424995774,-195010.17447832334
0.02,0.25,0.33,0.4,-201195.1965113848,-195063.9712297446
0.02,0.25,0.34,0.39,-201183.34506162428,-195104.88643512246
0.02,0.25,0.35,0.38,-201159.67287401625,-195132.97370263663
0.02,0.25,0.36,0.37,-201124.24705925523,-195148.26833066758
0.02,0.25,0.37,0.36,-201077.11742918775,-195150.78762197468
0.02,0.25,0.38,0.35,-201018.3166521339,-195140.53103901757
0.02,0.25,0.39,0.34,-200947.86025288704,-195117.48020395602
0.02,0.25,0.4,0.33,-200865.7464573927,-195081.59874332842
0.02,0.26,0.31,0.41,-201020.51886053322,-194834.30513079342
0.02,0.26,0.32,0.4,-201024.9760967022,-194893.74067417454
0.02,0.26,0.33,0.39,-201017.34775758564,-194940.0676402262
0.02,0.26,0.34,0.38,-200997.7315526746,-194973.35157496424
0.02,0.26,0.35,0.37,-200966.20658448644,-194993.6387206584
0.02,0.26,0.36,0.36,-200922.8337732574,-195000.95644052434
0.02,0.26,0.37,0.35,-200867.65610783154,-194995.31346961277
0.02,0.26,0.38,0.34,-200800.6987286448,-194976.69999779365
0.02,0.26,0.39,0.33,-200721.96884474097,-194945.08758677205
0.02,0.26,0.4,0.32,-200631.45548288262,-194900.42891919916
0.02,0.27,0.3,0.41,-200832.31765376765,-194642.05780042327
0.02,0.27,0.31,0.4,-200841.38013604956,-194707.3377082404
0.02,0.27,0.32,0.39,-200838.16421985457,-194759.26915052944
0.02,0.27,0.33,0.38,-200822.78172274755,-194797.93073344577
0.02,0.27,0.34,0.37,-200795.32473301637,-194823.3806370952
0.02,0.27,0.35,0.36,-200755.8661627202,-194835.65716858243
0.02,0.27,0.36,0.35,-200704.46010909276,-194834.77912341428
0.02,0.27,0.37,0.34,-200641.14203309402,-194820.7459640511
0.02,0.27,0.38,0.33,-200565.92875941034,-194793.5378199073
0.02,0.27,0.39,0.32,-200478.81829790247,-194753.11530879926
0.02,0.27,0.4,0.31,-200379.78948220256,-194699.41917554243
0.02,0.28,0.29,0.41,-200630.6529798872,-194433.52030534678
0.02,0.28,0.3,0.4,-200644.53531412155,-194504.8641774105
0.02,0.28,0.31,0.39,-200645.93244513954,-194562.60556676856
0.02,0.28,0.32,0.38,-200634.97157065407,-194606.83741178847
0.02,0.28,0.33,0.37,-200611.75888702692,-194637.6309527147
0.02,0.28,0.34,0.36,-200576.3802920877,-194655.03643448753
0.02,0.28,0.35,0.35,-200528.90187489314,-194659.0835965023
0.02,0.28,0.36,0.34,-200469.3702047928,-194649.7819616752
0.02,0.28,0.37,0.33,-200397.81242699712,-194627.12093201093
0.02,0.28,0.38,0.32,-200314.2361670094,-194591.0696930352
0.02,0.28,0.39,0.31,-200218.62924155997,-194541.57692472864
0.02,0.28,0.4,0.3,-200110.9591688471,-194478.570311768
0.02,0.29,0.28,0.41,-200415.60232883153,-194208.74385331242
0.02,0.29,0.29,0.4,-200434.53315264193,-194286.38676445384
0.02,0.29,0.3,0.39,-200440.75653925235,-194350.15759904485
0.02,0.29,0.31,0.38,-200434.4165142198,-194400.1650753587
0.02,0.29,0.32,0.37,-200415.63465405424,-194436.49476585045
0.02,0.29,0.33,0.36,-200384.510964659,-194459.20997559789
0.02,0.29,0.34,0.35,-200341.12452086143,-194468.3523818311
0.02,0.29,0.35,0.34,-200285.533883834,-194463.94245135403
0.02,0.29,0.36,0.33,-200217.7773071767,-194445.97964662669
0.02,0.29,0.37,0.32,-200137.872736917,-194414.44242576478
0.02,0.29,0.38,0.31,-200045.8176054277,-194369.28803645805
0.02,0.29,0.39,0.3,-199941.58841400535,-194310.45209854844
0.02,0.29,0.4,0.29,-199825.14009334004,-194237.84796450034
0.02,0.3,0.27,0.41,-200187.20711794065,-193967.74357982277
0.02,0.3,0.28,0.4,-200211.43075545024,-194051.93773457748
0.02,0.3,0.29,0.39,-200222.7076378167,-194121.9729875661
0.02,0.3,0.3,0.38,-200221.2002731566,-194177.9754916788
0.02,0.3,0.31,0.37,-200207.04706582398,-194220.04659927398
0.02,0.3,0.32,0.36,-200180.3634018703,-194248.26394763816
0.02,0.3,0.33,0.35,-200141.24246419678,-194262.68227413722
0.02,0.3,0.34,0.34,-200089.7557997463,-194263.33398340867
0.02,0.3,0.35,0.33,-200025.9536539419,-194250.22948179927
0.02,0.3,0.36,0.32,-199949.86508120055,-194223.35728787907
0.02,0.3,0.37,0.31,-199861.4978344193,-194182.6839219275
0.02,0.3,0.38,0.3,-199760.83803053704,-194128.15357149494
0.02,0.3,0.39,0.29,-199647.84958334223,-194059.6875242108
0.02,0.3,0.4,0.28,-199522.4733883209,-193977.1833526317
0.02,0.31,0.26,0.41,-199945.47269195493,-193710.49854824107
0.02,0.31,0.27,0.4,-199975.25105390692,-193801.51518092814
0.02,0.31,0.28,0.39,-199991.82435869257,-193878.06695515805
0.02,0.31,0.29,0.38,-199995.3754971085,-193940.2993585523
0.02,0.31,0.3,0.37,-199986.06135606833,-193988.33117808294
0.02,0.31,0.31,0.36,-199964.0141494676,-194022.2558309366
0.02,0.31,0.32,0.35,-199929.34244035563,-194042.1423866855
0.02,0.31,0.33,0.34,-199882.13188374916,-194048.0363101008
0.02,0.31,0.34,0.33,-199822.4457108417,-194039.959945361
0.02,0.31,0.35,0.32,-199750.32496787328,-194017.91275492165
0.02,0.31,0.36,0.31,-199665.78851613041,-193981.8713195153
0.02,0.31,0.37,0.3,-199568.83279307617,-193931.78909928104
0.02,0.31,0.38,0.29,-199459.4313281415,-193867.59594955615
0.02,0.31,0.39,0.28,-199337.53399991067,-193789.19737806174
0.02,0.31,0.4,0.27,-199203.06601395013,-193696.4735227317
0.02,0.32,0.25,0.41,-199690.36778494777,-193436.95121184297
0.02,0.32,0.26,0.4,-199725.98256148823,-193535.08277929397
0.02,0.32,0.27,0.39,-199748.11280197627,-193618.42220736117
0.02,0.32,0.28,0.38,-199756.96397267145,-193687.13651117095
0.02,0.32,0.29,0.37,-199752.71334316727,-193741.3638124214
0.02,0.32,0.3,0.36,-199735.511609919,-193781.21496290853
0.02,0.32,0.31,0.35,-199705.48416381996,-193806.77481210098
0.02,0.32,0.32,0.34,-199662.73204003504,-193818.10315697305
0.02,0.32,0.33,0.33,-199607.33257783164,-193815.23540183427
0.02,0.32,0.34,0.32,-199539.3398092202,-193798.18294696967
0.02,0.32,0.35,0.31,-199458.7845873102,-193766.9333169954
0.02,0.32,0.36,0.3,-199365.67445795436,-193721.45003250218
0.02,0.32,0.37,0.29,-199259.9932711077,-193661.6722214147
0.02,0.32,0.38,0.28,-199141.700520997,-193587.51395916092
