Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.3,0.31,0.38,-110363.42936761424,-110168.99763673707
0.01,0.3,0.32,0.37,-110335.84284342444,-110145.91747654762
0.01,0.3,0.33,0.36,-110299.20902426654,-110113.68999149626
0.01,0.3,0.34,0.35,-110253.6351263926,-110072.38652338306
0.01,0.3,0.35,0.34,-110199.21441676957,-110022.06376796265
0.01,0.3,0.36,0.33,-110136.02635321501,-109962.76391507905
0.01,0.3,0.37,0.32,-110064.13658439723,-109894.51464866528
0.01,0.3,0.38,0.31,-109983.59680969933,-109817.32900660763
0.01,0.3,0.39,0.3,-109894.44449537252,-109731.20509689907
0.01,0.3,0.4,0.29,-109796.70243965575,-109636.12566275975
0.01,0.31,0.27,0.41,-110192.36820901364,-109968.17721500977
0.01,0.31,0.28,0.4,-110197.52286739177,-109977.75107987205
0.01,0.31,0.29,0.39,-110193.05468484055,-109977.68720218755
0.01,0.31,0.3,0.38,-110179.12805907134,-109968.115147483
0.01,0.31,0.31,0.37,-110155.89099723675,-109949.14739398415
0.01,0.31,0.32,0.36,-110123.4758540439,-109920.88007072471
0.01,0.31,0.33,0.35,-110081.99988605751,-109883.39351184598
0.01,0.31,0.34,0.34,-110031.5656373908,-109836.75264228505
0.01,0.31,0.35,0.33,-109972.26116712343,-109781.00720519097
0.01,0.31,0.36,0.32,-109904.16012445094,-109716.1918370728
0.01,0.31,0.37,0.31,-109827.32167353529,-109642.3259926495
0.01,0.31,0.38,0.3,-109741.79026608697,-109559.4137174318
0.01,0.31,0.39,0.29,-109647.59525567411,-109467.44326203172
0.01,0.31,0.4,0.28,-109544.75034341923,-109366.38652786012
0.01,0.32,0.26,0.41,-109983.67689117667,-109743.03462037092
0.01,0.32,0.27,0.4,-109993.83264310367,-109757.44116542504
0.01,0.32,0.28,0.39,-109994.18604922389,-109762.01200139617
0.01,0.32,0.29,0.38,-109984.91581429358,-109756.88995281099
0.01,0.32,0.3,0.37,-109966.18296042827,-109742.1994648318
0.01,0.32,0.31,0.36,-109938.13173209142,-109718.04750823799
0.01,0.32,0.32,0.35,-109900.89029117086,-109684.52427449654
0.01,0.32,0.33,0.34,-109854.5712220925,-109641.70368087153
0.01,0.32,0.34,0.33,-109799.27186108226,-109589.64369968235
0.01,0.32,0.35,0.32,-109735.07445859772,-109528.38652073279
0.01,0.32,0.36,0.31,-109662.04617932819,-109457.95855130925
0.01,0.32,0.37,0.3,-109580.23893976294,-109378.37025374801
0.01,0.32,0.38,0.29,-109489.68907892937,-109289.61581617298
0.01,0.32,0.39,0.28,-109390.41685327921,-109191.67264738196
0.01,0.32,0.4,0.27,-109282.42574161208,-109084.50068177136
0.01,0.33,0.25,0.41,-109764.52526933853,-109506.94246012597
0.01,0.33,0.26,0.4,-109779.88487846965,-109526.39644588788
0.01,0.33,0.27,0.39,-109785.24823737954,-109535.8022095027
0.01,0.33,0.28,0.38,-109780.80984896146,-109535.31732553105
0.01,0.33,0.29,0.37,-109766.74504237583,-109525.07949810357
0.01,0.33,0.3,0.36,-109743.21107704904,-109505.2076649087
0.01,0.33,0.31,0.35,-109710.34800462531,-109475.8028591355
0.01,0.33,0.32,0.34,-109668.2793148536,-109436.9488553535
0.01,0.33,0.33,0.33,-109617.1123842725,-109388.71261819139
0.01,0.33,0.34,0.32,-109556.93874048592,-109331.14456660833
0.01,0.33,0.35,0.31,-109487.83414944515,-109264.27866117265
0.01,0.33,0.36,0.3,-109409.85852816679,-109188.13231677712
0.01,0.33,0.37,0.29,-109323.05568045708,-109102.70613836174
0.01,0.33,0.38,0.28,-109227.452848227,-109007.98347222836
0.01,0.33,0.39,0.27,-109123.06006560539,-108903.92976015355
0.01,0.33,0.4,0.26,-109009.86929698702,-108790.49167743769
0.01,0.34,0.24,0.41,-109534.87105144229,-109259.83217647164
0.01,0.34,0.25,0.4,-109555.65201347275,-109284.56453728276
0.01,0.34,0.26,0.39,-109566.22669136757,-109299.01988656414
0.01,0.34,0.27,0.38,-109566.80711611993,-109303.37227879405
0.01,0.34,0.28,0.37,-109557.58441502735,-109297.77416809511
0.01,0.34,0.29,0.36,-109538.73015456108,-109282.3577510876
0.01,0.34,0.3,0.35,-109510.39740132821,-109257.23602783793
0.01,0.34,0.31,0.34,-109472.7215348341,-109222.50361460994
0.01,0.34,0.32,0.33,-109425.82083694046,-109178.23733331382
0.01,0.34,0.33,0.32,-109369.7968755638,-109124.49659519723
0.01,0.34,0.34,0.31,-109304.73469380176,-109061.32358996576
0.01,0.34,0.35,0.3,-109230.70280993299,-108988.74328577842
0.01,0.34,0.36,0.29,-109147.75302829097,-108906.76324011813
0.01,0.34,0.37,0.28,-109055.92005556557,-108815.37321609122
0.01,0.34,0.38,0.27,-108955.22091134483,-108714.54459296788
0.01,0.34,0.39,0.26,-108845.65411535278,-108604.22955341983
0.01,0.34,0.4,0.25,-108727.19862648708,-108484.3600225587
0.01,0.35,0.23,0.41,-109294.64591414794,-109001.60918498154
0.01,0.35,0.24,0.4,-109321.08247548976,-109031.86904725045
0.01,0.35,0.25,0.39,-109337.08457060473,-109051.60481382825
0.01,0.35,0.26,0.38,-109342.88377726283,-109061.0090376828
0.01,0.35,0.27,0.37,-109338.68875086153,-109060.25065280047
0.01,0.35,0.28,0.36,-109324.6868560091,-109049.47660574634
0.01,0.35,0.29,0.35,-109301.04546635754,-109028.81315547723
0.01,0.35,0.3,0.34,-109267.91297637508,-108998.36688509799
0.01,0.35,0.31,0.33,-109225.41955767985,-108958.22545818149
0.01,0.35,0.32,0.32,-109173.67768351144,-108908.45814322901
0.01,0.35,0.33,0.31,-109112.78243728014,-108849.11612221038
0.01,0.35,0.34,0.3,-109042.8116144109,-108780.2325924006
0.01,0.35,0.35,0.29,-108963.82562049924,-108701.82266453019
0.01,0.35,0.36,0.28,-108875.86716276234,-108613.88305423202
0.01,0.35,0.37,0.27,-108778.96072556707,-108516.39155756631
0.01,0.35,0.38,0.26,-108673.11181409669,-108409.30629468583
0.01,0.35,0.39,0.25,-108558.3059425781,-108292.56469806212
0.01,0.35,0.4,0.24,-108434.50733444904,-108166.08221265355
0.01,0.36,0.22,0.41,-109043.75380845412,-108732.15118096766
0.01,0.36,0.23,0.4,-109076.09933649866,-108768.2082329244
0.01,0.36,0.24,0.39,-109097.76169778581,-108793.47344025515
0.01,0.36,0.25,0.38,-109108.99438712485,-108808.16022454419
0.01,0.36,0.26,0.37,-109110.02560669008,-108812.45601819985
0.01,0.36,0.27,0.36,-109101.06024918969,-108806.52424759131
0.01,0.36,0.28,0.35,-109082.28148641276,-108790.50592156757
0.01,0.36,0.29,0.34,-109053.85201987239,-108764.52088207763
0.01,0.36,0.3,0.33,-109015.91503614963,-108728.6687594946
0.01,0.36,0.31,0.32,-108968.59489824044,-108683.0296639465
0.01,0.36,0.32,0.31,-108911.9975948782,-108627.66463462511
0.01,0.36,0.33,0.3,-108846.2109618005,-108562.61586104179
0.01,0.36,0.34,0.29,-108771.30468174918,-108487.90668301852
0.01,0.36,0.35,0.28,-108687.33006320344,-108403.54136941387
0.01,0.36,0.36,0.27,-108594.31959105749,-108309.5046687955
0.01,0.36,0.37,0.26,-108492.28623527338,-108205.7611180889
0.01,0.36,0.38,0.25,-108381.22249553727,-108092.25408723141
0.01,0.36,0.39,0.24,-108261.09915061614,-107968.9045285275
0.01,0.36,0.4,0.23,-108131.8636698109,-107835.6093881022
0.01,0.37,0.21,0.41,-108782.06875852948,-108451.30593909728
0.01,0.37,0.22,0.4,-108820.59854355075,-108493.45323211048
0.01,0.37,0.23,0.39,-108848.17314094139,-108524.51746521234
0.01,0.37,0.24,0.38,-108865.07076445341,-108544.73573033394
0.01,0.37,0.25,0.37,-108871.54153330036,-108554.31632841684
0.01,0.37,0.26,0.36,-108867.80988696731,-108553.44118417837
0.01,0.37,0.27,0.35,-108854.07652534323,-108542.26778620634
0.01,0.37,0.28,0.34,-108830.51994807833,-108520.9307262842
0.01,0.37,0.29,0.33,-108797.29764879847,-108489.5428935779
0.01,0.37,0.3,0.32,-108754.54700546255,-108448.19636497051
0.01,0.37,0.31,0.31,-108702.38589656031,-108396.96302124044
0.01,0.37,0.32,0.3,-108640.91306315246,-108335.89490908553
0.01,0.37,0.33,0.29,-108570.20822829349,-108265.0243605325
0.01,0.37,0.34,0.28,-108490.33197760886,-108184.36387350343
0.01,0.37,0.35,0.27,-108401.32539725487,-108093.90574976677
0.01,0.37,0.36,0.26,-108303.20945772088,-107993.62147873313
0.01,0.37,0.37,0.25,-108195.98412347183,-107883.46084709259
0.01,0.37,0.38,0.24,-108079.62715873397,-107763.35074459732
0.01,0.37,0.39,0.23,-107954.09258813746,-107633.19362470203
0.01,0.37,0.4,0.22,-107819.30875658394,-107492.86556443112
0.01,0.38,0.2,0.41,-108509.43206093542,-108158.88851344628
0.01,0.38,0.21,0.4,-108554.44665261582,-108207.4457978804
0.01,0.38,0.22,0.39,-108588.20737892401,-108244.60200463352
0.01,0.38,0.23,0.38,-108611.02050908034,-108270.62123229324
0.01,0.38,0.24,0.37,-108623.16088124106,-108285.73545204732
0.01,0.38,0.25,0.36,-108624.87485193057,-108290.14745705655
0.01,0.38,0.26,0.35,-108616.38266781461,-108284.03323417735
0.01,0.38,0.27,0.34,-108597.88035664336,-108267.54385486108
0.01,0.38,0.28,0.33,-108569.54121017974,-108240.8069580453
0.01,0.38,0.29,0.32,-108531.51691342752,-108203.92787935004
0.01,0.38,0.3,0.31,-108483.93835983935,-108156.99046625901
0.01,0.38,0.31,0.3,-108426.9161802323,-108100.05760701248
0.01,0.38,0.32,0.29,-108360.54100298398,-108033.17149078421
0.01,0.38,0.33,0.28,-108284.8834540325,-107956.35360766602
0.01,0.38,0.34,0.27,-108199.99389668045,-107869.60448845835
0.01,0.38,0.35,0.26,-108105.90190267921,-107772.90317574453
0.01,0.38,0.36,0.25,-108002.61543702109,-107666.20640867436
0.01,0.38,0.37,0.24,-107890.11972871107,-107549.44749372991
0.01,0.38,0.38,0.23,-107768.37578783865,-107422.53482179267
0.01,0.38,0.39,0.22,-107637.31851463462,-107285.34997719766
0.01,0.38,0.4,0.21,-107496.85432769796,-107137.74536595905
0.01,0.39,0.19,0.41,-108225.64875884265,-107854.67771258981
0.01,0.39,0.2,0.4,-108277.4779713761,-107909.99544215278
0.01,0.39,0.21,0.39,-108317.72397882419,-107953.56326914344
0.01,0.39,0.22,0.38,-108346.72511097886,-107985.6763036423
0.01,0.39,0.23,0.37,-108364.78426146471,-108006.59352337349
0.01,0.39,0.24,0.36,-108372.1725057488,-108016.54139163683
0.01,0.39,0.25,0.35,-108369.13200753617,-108015.7167636366
0.01,0.39,0.26,0.34,-108355.87834135386,-108004.28920900755
0.01,0.39,0.27,0.33,-108332.60232706468,-107982.40284627915
0.01,0.39,0.28,0.32,-108299.47144780951,-107950.1777607751
0.01,0.39,0.29,0.31,-108256.63090408582,-107907.71105865571
0.01,0.39,0.3,0.3,-108204.20434167364,-107855.0775948125
0.01,0.39,0.31,0.29,-108142.29427870693,-107792.33039991345
0.01,0.39,0.32,0.28,-108070.98224644692,-107719.50082115429
0.01,0.39,0.33,0.27,-107990.3286485088,-107636.59838146642
0.01,0.39,0.34,0.26,-107900.3723337903,-107543.61035243046
0.01,0.39,0.35,0.25,-107801.12986854571,-107440.50102633759
0.01,0.39,0.36,0.24,-107692.59448230744,-107327.2106621012
0.01,0.39,0.37,0.23,-107574.73464994367,-107203.65406730688
0.01,0.39,0.38,0.22,-107447.49225714453,-107069.71876369283
0.01,0.39,0.39,0.21,-107310.7802778382,-106925.262664562
0.01,0.39,0.4,0.2,-107164.47986779519,-106770.11116838448
0.01,0.4,0.18,0.41,-107930.4832221044,-107538.41168059263
0.01,0.4,0.19,0.4,-107989.49098425302,-107600.87586154614
0.01,0.4,0.2,0.39,-108036.55068957494,-107651.20565840512
0.01,0.4,0.21,0.38,-108072.03757849034,-107689.73204247463
0.01,0.4,0.22,0.37,-108096.28660519533,-107716.74500283031
0.01,0.4,0.23,0.36,-108109.5969006253,-107732.49800918212
0.01,0.4,0.24,0.35,-108112.23534742804,-107737.21158676015
0.01,0.4,0.25,0.34,-108104.43943716989,-107731.07617344585
0.01,0.4,0.26,0.33,-108086.41953649044,-107714.25438586148
0.01,0.4,0.27,0.32,-108058.36065663052,-107686.88278884182
0.01,0.4,0.28,0.31,-108020.4237962247,-107649.07323817836
0.01,0.4,0.29,0.3,-107972.74690809783,-107600.91384737431
0.01,0.4,0.3,0.29,-107915.44552534677,-107542.46961369093
0.01,0.4,0.31,0.28,-107848.61306898917,-107473.78272576594
0.01,0.4,0.32,0.27,-107772.3208479633,-107394.87256358794
0.01,0.4,0.33,0.26,-107686.61775147953,-107305.7353908263
0.01,0.4,0.34,0.25,-107591.52962293848,-107206.3437287315
0.01,0.4,0.35,0.24,-107487.05829313456,-107096.64538932379
0.01,0.4,0.36,0.23,-107373.18023746331,-106976.5621325888
0.01,0.4,0.37,0.22,-107249.84480639365,-106845.98789694015
0.01,0.4,0.38,0.21,-107116.97195931297,-106704.78653305753
0.01,0.4,0.39,0.2,-106974.44940732108,-106552.78894667547
0.01,0.4,0.4,0.19,-106822.12903825707,-106389.78952360683
0.02,0.17,0.4,0.41,-112498.23990144221,-112466.29086901745
0.02,0.18,0.39,0.41,-112442.85500487869,-112398.52020397133
0.02,0.18,0.4,0.4,-112402.42164465114,-112364.66998616251
0.02,0.19,0.38,0.41,-112374.81368302643,-112317.97194003807
0.02,0.19,0.39,0.4,-112337.61930863399,-112287.16347650392
0.02,0.19,0.4,0.39,-112292.10462087895,-112248.2342178924
0.02,0.2,0.37,0.41,-112294.47584538288,-112224.9795247101
0.02,0.2,0.38,0.4,-112260.63486594096,-112197.32096209105
0.02,0.2,0.39,0.39,-112218.38525822182,-112161.43691597032
0.02,0.2,0.4,0.38,-112167.79728875887,-112117.37469650082
0.02,0.21,0.36,0.41,-112202.15479776569,-112119.82993318692
0.02,0.21,0.37,0.4,-112171.7853816588,-112095.43462986349
0.02,0.21,0.38,0.39,-112132.91386563098,-112062.70385063106
0.02,0.21,0.39,0.38,-112085.61707154474,-112021.69041303956
0.02,0.21,0.4,0.37,-112029.96189033767,-111972.43650694103
0.02,0.22,0.35,0.41,-112098.12274254485,-112002.76908017724
0.02,0.22,0.36,0.4,-112071.34724755687,-111981.756028551
0.02,0.22,0.37,0.39,-112035.97059414489,-111952.2917743157
0.02,0.22,0.38,0.38,-111992.07658963074,-111914.43507254735
0.02,0.22,0.39,0.37,-111939.7386802812,-111868.23362049377
0.02,0.22,0.4,0.36,-111879.0199943447,-111813.72410061173
0.02,0.23,0.34,0.41,-111982.6151493801,-111874.00615252517
0.02,0.23,0.35,0.4,-111959.56060201369,-111856.50045702416
0.02,0.23,0.36,0.39,-111927.79977154142,-111830.42161859512
0.02,0.23,0.37,0.38,-111887.42393006393,-111795.8348091593
0.02,0.23,0.38,0.37,-111838.51350930729,-111752.79366349065
0.02,0.23,0.39,0.36,-111781.13819284909,-111701.34037144153
0.02,0.23,0.4,0.35,-111715.35691611847,-111641.50567794309
0.02,0.24,0.33,0.41,-111855.83422457552,-111733.71707373732
0.02,0.24,0.34,0.4,-111836.63285580062,-111719.85048654675
0.02,0.24,0.35,0.39,-111808.61347731073,-111697.28206673925
0.02,0.24,0.36,0.38,-111771.87536173375,-111666.08393883001
0.02,0.24,0.37,0.37,-111726.50640557456,-111626.31615443803
0.02,0.24,0.38,0.36,-111672.58327787003,-111578.02684094114
0.02,0.24,0.39,0.35,-111610.17146937853,-111521.25225066529
0.02,0.24,0.4,0.34,-111539.32524339035,-111456.01671169509
0.02,0.25,0.32,0.41,-111717.95164687042,-111582.04723945205
0.02,0.25,0.33,0.4,-111702.7414928591,-111571.95876126701
0.02,0.25,0.34,0.39,-111678.59439986153,-111553.03241066232
0.02,0.25,0.35,0.38,-111645.61824176769,-111525.34786548269
0.02,0.25,0.36,0.37,-111603.90891560979,-111488.97212994118
0.02,0.25,0.37,0.36,-111553.55055520356,-111443.95974826004
0.02,0.25,0.38,0.35,-111494.61563676652,-111390.35291028945
0.02,0.25,0.39,0.34,-111427.16497891828,-111328.18145150691
0.02,0.25,0.4,0.33,-111351.24763706178,-111257.4627473985
0.02,0.26,0.31,0.41,-111569.11069345854,-111419.11364473021
0.02,0.26,0.32,0.4,-111558.03627146904,-111412.95020046178
0.02,0.26,0.33,0.39,-111537.89810267581,-111397.80481802166
0.02,0.26,0.34,0.38,-111508.81333811511,-111373.76540446398
0.02,0.26,0.35,0.37,-111470.8864760812,-111340.90651732881
0.02,0.26,0.36,0.36,-111424.20965091707,-111299.2896534331
0.02,0.26,0.37,0.35,-111368.86280361911,-111248.9634194751
0.02,0.26,0.38,0.34,-111304.91373826614,-111189.9635884637
0.02,0.26,0.39,0.33,-111232.41806559035,-111122.31304328941
0.02,0.26,0.4,0.32,-111151.41903237268,-111046.02160612009
0.02,0.27,0.3,0.41,-111409.4278470841,-111245.0064904627
0.02,0.27,0.31,0.4,-111402.64091862741,-111242.92369265668
0.02,0.27,0.32,0.39,-111386.65479383682,-111231.70610178454
0.02,0.27,0.33,0.38,-111361.59666406129,-111211.45061727488
0.02,0.27,0.34,0.37,-111327.58030474129,-111182.24002587724
0.02,0.27,0.35,0.36,-111284.70645148192,-111144.14337773513
0.02,0.27,0.36,0.35,-111233.06304580688,-111097.21623213982
0.02,0.27,0.37,0.34,-111172.72535657378,-111041.50077894567
0.02,0.27,0.38,0.33,-111103.75597997404,-110977.02583857025
0.02,0.27,0.39,0.32,-111026.20471811791,-110903.80674057931
0.02,0.27,0.4,0.31,-110940.10833328,-110821.84507793325
0.02,0.28,0.29,0.41,-111238.99394970834,-111059.7903374184
0.02,0.28,0.3,0.4,-111236.65438555852,-111061.95335097551
0.02,0.28,0.31,0.39,-111224.97066882155,-111054.81906245538
0.02,0.28,0.32,0.38,-111204.08089616946,-111038.4942286648
0.02,0.28,0.33,0.37,-111174.10888335542,-111013.07062872415
0.02,0.28,0.34,0.36,-111135.16464313077,-110978.62554198357
0.02,0.28,0.35,0.35,-111087.34471828128,-110935.22208105883
0.02,0.28,0.36,0.34,-111030.73237819188,-110882.90938839599
0.02,0.28,0.37,0.33,-110965.39768383284,-110821.72270125733
0.02,0.28,0.38,0.32,-110891.39742277357,-110751.68328673554
0.02,0.28,0.39,0.31,-110808.77491261798,-110672.79824518927
0.02,0.28,0.4,0.3,-110717.55966796807,-110585.06017720752
0.02,0.29,0.28,0.41,-111057.87494803905,-110863.50485242862
0.02,0.29,0.29,0.4,-111060.15171266653,-110870.08937899182
0.02,0.29,0.3,0.39,-111052.9288772972,-110867.2034559532
0.02,0.29,0.31,0.38,-111036.35642835953,-110854.96468191943
0.02,0.29,0.32,0.37,-111010.56908692973,-110833.47469338246
0.02,0.29,0.33,0.36,-110975.68690607183,-110802.81976205768
0.02,0.29,0.34,0.35,-110931.81570571789,-110763.07122976333
0.02,0.29,0.35,0.34,-110879.04735651484,-110714.28579226664
0.02,0.29,0.36,0.33,-110817.4599199603,-110656.50563941928
0.02,0.29,0.37,0.32,-110747.11764840252,-110589.75845515709
0.02,0.29,0.38,0.31,-110668.0708449046,-110514.05727736477
0.02,0.29,0.39,0.3,-110580.3555793978,-110429.40021402932
0.02,0.29,0.4,0.29,-110483.99325380105,-110335.7700083605
0.02,0.3,0.27,0.41,-110866.1122594162,-110656.16517461133
0.02,0.3,0.28,0.4,-110873.18453619433,-110667.35857762505
0.02,0.3,0.29,0.39,-110870.59014920311,-110668.89661984656
0.02,0.3,0.3,0.38,-110858.4920998339,-110660.90886686997
0.02,0.3,0.31,0.37,-110837.03699891931,-110643.50779697596
0.02,0.3,0.32,0.36,-110806.35580484646,-110616.78953924237
0.02,0.3,0.33,0.35,-110766.56437786006,-110580.83442784526
0.02,0.3,0.34,0.34,-110717.76386575335,-110535.70738774826
0.02,0.3,0.35,0.33,-110660.04093128598,-110481.4581621195
0.02,0.3,0.36,0.32,-110593.4678273335,-110418.12138748045
0.02,0.3,0.37,0.31,-110518.10232173785,-110345.71651855622
0.02,0.3,0.38,0.3,-110433.98746988953,-110264.24760085793
0.02,0.3,0.39,0.29,-110341.15122903667,-110173.70288499226
0.02,0.3,0.4,0.28,-110239.60590398179,-110074.05427235938
0.02,0.31,0.26,0.41,-110663.72277181204,-110437.76191587008
0.02,0.31,0.27,0.4,-110675.78125509902,-110453.76451246678
0.02,0.31,0.28,0.39,-110677.99310239925,-110459.91378140976
0.02,0.31,0.29,0.38,-110670.53562214893,-110456.35254733304
0.02,0.31,0.3,0.37,-110653.56844014362,-110443.20525548793
0.02,0.31,0.31,0.36,-110627.23440452678,-110420.57887672712
0.02,0.31,0.32,0.35,-110591.66028086623,-110388.56360257724
0.02,0.31,0.33,0.34,-110546.95725726787,-110347.23335034991
0.02,0.31,0.34,0.33,-110493.22127363762,-110296.64609240156
0.02,0.31,0.35,0.32,-110430.53318411308,-110236.84401856347
0.02,0.31,0.36,0.31,-110358.95875706353,-110167.85353614108
0.02,0.31,0.37,0.3,-110278.54851265831,-110089.68510748172
0.02,0.31,0.38,0.29,-110189.33739360471,-110002.33292071297
0.02,0.31,0.39,0.28,-110091.34426003457,-109905.77438462943
0.02,0.31,0.4,0.27,-109984.57119442745,-109799.96943361734
0.02,0.32,0.25,0.41,-110450.69847794533,-110208.26079556374
0.02,0.32,0.26,0.4,-110467.94686417647,-110229.28734740679
0.02,0.32,0.27,0.39,-110475.15424266634,-110240.24805807535
0.02,0.32,0.28,0.38,-110472.51371998826,-110241.30050229274
0.02,0.32,0.29,0.37,-110460.19922898263,-110232.58238432638
0.02,0.32,0.3,0.36,-110438.36663275585,-110214.21264197915
0.02,0.32,0.31,0.35,-110407.15458663211,-110186.29230853518
0.02,0.32,0.32,0.34,-110366.6851840404,-110148.90515864202
0.02,0.32,0.33,0.33,-110317.06440519931,-110102.11815699158
0.02,0.32,0.34,0.32,-110258.38238139272,-110045.981722593
0.02,0.32,0.35,0.31,-110190.71348225194,-109980.52981605279
0.02,0.32,0.36,0.3,-110114.11622847362,-109905.77985229129
0.02,0.32,0.37,0.29,-110028.63302754388,-109821.73243626635
0.02,0.32,0.38,0.28,-109934.28972505381,-109728.37091428853
