Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.26,0.39,0.34,-153644.92714863966,-150682.51330986703
0.01,0.26,0.4,0.33,-153562.55884974697,-150626.71140039925
0.01,0.27,0.31,0.41,-153767.49406952588,-150590.2707620531
0.01,0.27,0.32,0.4,-153760.56314571842,-150614.42481998977
0.01,0.27,0.33,0.39,-153743.0944186663,-150627.53190603343
0.01,0.27,0.34,0.38,-153715.19671495323,-150629.66874671762
0.01,0.27,0.35,0.37,-153676.96323130498,-150620.89574194633
0.01,0.27,0.36,0.36,-153628.4718913311,-150601.2573217354
0.01,0.27,0.37,0.35,-153569.785556272,-150570.78215695955
0.01,0.27,0.38,0.34,-153500.95209470496,-150529.48322905862
0.01,0.27,0.39,0.33,-153422.00431283787,-150477.35776033142
0.01,0.27,0.4,0.32,-153332.95974376265,-150414.38700318884
0.01,0.28,0.3,0.41,-153584.4532162542,-150393.7635670483
0.01,0.28,0.31,0.4,-153581.98218474962,-150422.8879668328
0.01,0.28,0.32,0.39,-153568.8096809796,-150440.76902319407
0.01,0.28,0.33,0.38,-153545.0566057211,-150447.49448892078
0.01,0.28,0.34,0.37,-153510.82728715832,-150443.1348474383
0.01,0.28,0.35,0.36,-153466.20994544326,-150427.74377736912
0.01,0.28,0.36,0.35,-153411.2769962748,-150401.3584561112
0.01,0.28,0.37,0.34,-153346.08520088167,-150363.9997098217
0.01,0.28,0.38,0.33,-153270.67566602275,-150315.67201341686
0.01,0.28,0.39,0.32,-153185.0736940035,-150256.36334058855
0.01,0.28,0.4,0.31,-153089.2884790974,-150186.04486022601
0.01,0.29,0.29,0.41,-153389.56815919036,-150183.79494909287
0.01,0.29,0.3,0.4,-153391.7433255154,-150218.08207301426
0.01,0.29,0.31,0.39,-153383.04160641867,-150240.91759044246
0.01,0.29,0.32,0.38,-153363.59704541267,-150252.40134895867
0.01,0.29,0.33,0.37,-153333.52604487483,-150252.6148582404
0.01,0.29,0.34,0.36,-153292.9279564157,-150241.6218804292
0.01,0.29,0.35,0.35,-153241.8854922765,-150219.4688415279
0.01,0.29,0.36,0.34,-153180.46496814434,-150186.18507421573
0.01,0.29,0.37,0.33,-153108.7163834298,-150141.78289812518
0.01,0.29,0.38,0.32,-153026.67334098907,-150086.25753956498
0.01,0.29,0.39,0.31,-152934.3528043093,-150019.58688870497
0.01,0.29,0.4,0.3,-152831.7546861107,-149941.73108817873
0.01,0.3,0.28,0.41,-153182.89466811556,-149960.3943972391
0.01,0.3,0.29,0.4,-153189.91390053727,-150000.04963344644
0.01,0.3,0.3,0.39,-153185.8678741806,-150028.03189250923
0.01,0.3,0.31,0.38,-153170.9049913583,-150044.45433285768
0.01,0.3,0.32,0.37,-153145.15479718338,-150049.41055895708
0.01,0.3,0.33,0.36,-153108.7287174596,-150042.97535919741
0.01,0.3,0.34,0.35,-153061.72059588658,-150025.20524309753
0.01,0.3,0.35,0.34,-153004.20704469414,-149996.13879193892
0.01,0.3,0.36,0.33,-152936.247617751,-149955.79683187415
0.01,0.3,0.37,0.32,-152857.884810565,-149904.1824339267
0.01,0.3,0.38,0.31,-152769.1438871742,-149841.28074088215
0.01,0.3,0.39,0.3,-152670.0325295124,-149767.058616654
0.01,0.3,0.4,0.29,-152560.54030020413,-149681.4641090786
0.01,0.31,0.27,0.41,-152964.4598079286,-149723.56269659518
0.01,0.31,0.28,0.4,-152976.53392741524,-149768.8058289755
0.01,0.31,0.29,0.39,-152977.34006460564,-149802.14011604968
0.01,0.31,0.3,0.38,-152967.04237057376,-149823.6934170456
0.01,0.31,0.31,0.37,-152945.78474923293,-149833.57264727078
0.01,0.31,0.32,0.36,-152913.69176912244,-149831.86468989708
0.01,0.31,0.33,0.35,-152870.86934813525,-149818.63708068684
0.01,0.31,0.34,0.34,-152817.40522995946,-149793.93848443343
0.01,0.31,0.35,0.33,-152753.36926500633,-149757.79897588832
0.01,0.31,0.36,0.32,-152678.81350324219,-149710.2301325923
0.01,0.31,0.37,0.31,-152593.77210135653,-149651.22494204342
0.01,0.31,0.38,0.3,-152498.26104183402,-149580.75752076908
0.01,0.31,0.39,0.29,-152392.27765651295,-149498.78263788432
0.01,0.31,0.4,0.28,-152275.79994185764,-149405.2350303648
0.01,0.32,0.26,0.41,-152734.26173250555,-149473.27172241834
0.01,0.32,0.27,0.4,-152751.61610882782,-149524.33852659212
0.01,0.32,0.28,0.39,-152757.4838330735,-149563.24452373042
0.01,0.32,0.29,0.38,-152752.0464011791,-149590.1338699423
0.01,0.32,0.3,0.37,-152735.46346581914,-149605.12818132312
0.01,0.32,0.31,0.36,-152707.87395433313,-149608.32765187832
0.01,0.32,0.32,0.35,-152669.39692734962,-149599.81191214494
0.01,0.32,0.33,0.34,-152620.13220275,-149579.64065315362
0.01,0.32,0.34,0.33,-152560.16076240395,-149547.8540331624
0.01,0.32,0.35,0.32,-152489.5449528202,-149504.4728783066
0.01,0.32,0.36,0.31,-152408.3284851468,-149449.49868259803
0.01,0.32,0.37,0.3,-152316.53623451985,-149382.91340727347
0.01,0.32,0.38,0.29,-152214.1738333285,-149304.6790740593
0.01,0.32,0.39,0.28,-152101.22704725078,-149214.73714120762
0.01,0.32,0.4,0.27,-151977.6609166297,-149113.00764487273
0.01,0.33,0.25,0.41,-152492.2690588269,-149209.4638144973
0.01,0.33,0.26,0.4,-152515.14545249543,-149266.60789962547
0.01,0.33,0.27,0.39,-152526.29873610716,-149311.32128054122
0.01,0.33,0.28,0.38,-152525.9295923985,-149343.76625214735
0.01,0.33,0.29,0.37,-152514.21501890634,-149364.08072740654
0.01,0.33,0.3,0.36,-152491.30969173164,-149372.37960110043
0.01,0.33,0.31,0.35,-152457.347030303,-149368.75581458939
0.01,0.33,0.32,0.34,-152412.43999523748,-149353.28115366996
0.01,0.33,0.33,0.33,-152356.681642598,-149326.00680283018
0.01,0.33,0.34,0.32,-152290.14545035176,-149286.9636717054
0.01,0.33,0.35,0.31,-152212.88542618914,-149236.1625028964
0.01,0.33,0.36,0.3,-152124.93599970485,-149173.59376414883
0.01,0.33,0.37,0.29,-152026.31169593942,-149099.22732189466
0.01,0.33,0.38,0.28,-151917.00658112182,-149013.01188699386
0.01,0.33,0.39,0.27,-151796.99346480874,-148914.87421687442
0.01,0.33,0.4,0.26,-151666.22283512086,-148804.71805076813
0.01,0.34,0.24,0.41,-152238.41979850704,-148932.05070895836
0.01,0.34,0.25,0.4,-152267.0784977854,-148995.54565459766
0.01,0.34,0.26,0.39,-152283.7577038138,-149046.31992646118
0.01,0.34,0.27,0.38,-152288.67942314158,-149084.55609522396
0.01,0.34,0.28,0.37,-152282.03984010557,-149110.4102126245
0.01,0.34,0.29,0.36,-152264.0109756691,-149124.01347029608
0.01,0.34,0.3,0.35,-152234.7419980221,-149125.4735103616
0.01,0.34,0.31,0.34,-152194.36022658186,-149114.87542942917
0.01,0.34,0.32,0.33,-152142.9718601469,-149092.28250674234
0.01,0.34,0.33,0.32,-152080.66245087763,-149057.7366781574
0.01,0.34,0.34,0.31,-152007.49713792285,-149011.2587697675
0.01,0.34,0.35,0.3,-151923.52064741976,-148952.84849790065
0.01,0.34,0.36,0.29,-151828.7570588674,-148882.48423549175
0.01,0.34,0.37,0.28,-151723.20933114612,-148800.12253810134
0.01,0.34,0.38,0.27,-151606.8585743636,-148705.69741576078
0.01,0.34,0.39,0.26,-151479.6630458541,-148599.11932897178
0.01,0.34,0.4,0.25,-151341.55683957838,-148480.27387810618
0.01,0.35,0.23,0.41,-151972.61980686957,-148640.91198763825
0.01,0.35,0.24,0.4,-152007.34212143373,-148711.0538372141
0.01,0.35,0.25,0.39,-152029.8061406823,-148768.16247749745
0.01,0.35,0.26,0.38,-152040.25768863712,-148812.44324855052
0.01,0.35,0.27,0.37,-152038.91427344797,-148844.0724778611
0.01,0.35,0.28,0.36,-152025.96710287803,-148863.19949581785
0.01,0.35,0.29,0.35,-152001.58268997972,-148869.94824137766
0.01,0.35,0.3,0.34,-151965.90410293153,-148864.4185118955
0.01,0.35,0.31,0.33,-151919.05189933223,-148846.68689741284
0.01,0.35,0.32,0.32,-151861.12477407785,-148816.80742852963
0.01,0.35,0.33,0.31,-151792.1999405105,-148774.81195754945
0.01,0.35,0.34,0.3,-151712.33325622565,-148720.71028428362
0.01,0.35,0.35,0.29,-151621.5590972649,-148654.49003024126
0.01,0.35,0.36,0.28,-151519.88997696707,-148576.11625747898
0.01,0.35,0.37,0.27,-151407.31589809127,-148485.5308207223
0.01,0.35,0.38,0.26,-151283.80341852273,-148382.65143307118
0.01,0.35,0.39,0.25,-151149.29440143576,-148267.37041616222
0.01,0.35,0.4,0.24,-151003.7044096182,-148139.5530944937
0.01,0.36,0.22,0.41,-151694.74068989154,-148335.89298534626
0.01,0.36,0.23,0.4,-151735.8318788014,-148413.00317390566
0.01,0.36,0.24,0.39,-151764.3606234862,-148476.74212384628
0.01,0.36,0.25,0.38,-151780.59949341163,-148527.3408725306
0.01,0.36,0.26,0.37,-151784.78981419993,-148564.99851680442
0.01,0.36,0.27,0.36,-151777.14411742726,-148589.88466278015
0.01,0.36,0.28,0.35,-151757.84810294583,-148602.1413881474
0.01,0.36,0.29,0.34,-151727.06218379672,-148601.8847870753
0.01,0.36,0.3,0.33,-151684.9226663399,-148589.20615033465
0.01,0.36,0.31,0.32,-151631.54260427158,-148564.17281930795
0.01,0.36,0.32,0.31,-151567.01235366953,-148526.8287410288
0.01,0.36,0.33,0.3,-151491.39984632249,-148477.19474150692
0.01,0.36,0.34,0.29,-151404.7505897304,-148415.26852572427
0.01,0.36,0.35,0.28,-151307.08739377456,-148341.02440430224
0.01,0.36,0.36,0.27,-151198.40981567264,-148254.41273845427
0.01,0.36,0.37,0.26,-151078.6933059612,-148155.359085967
0.01,0.36,0.38,0.25,-150947.88802836556,-148043.76302106876
0.01,0.36,0.39,0.24,-150805.9173148872,-147919.49658951658
0.01,0.36,0.4,0.23,-150652.67570348145,-147782.4023462739
0.01,0.37,0.21,0.41,-151404.61708511307,-148016.80207111104
0.01,0.37,0.22,0.4,-151452.40981798712,-148101.23088624555
0.01,0.37,0.23,0.39,-151487.30714970807,-148171.921478591
0.01,0.37,0.24,0.38,-151509.61185636008,-148229.13404391034
0.01,0.37,0.25,0.37,-151519.59200900936,-148273.09337631398
0.01,0.37,0.26,0.36,-151517.48395670456,-148303.9918512406
0.01,0.37,0.27,0.35,-151503.49472311078,-148321.99182207548
0.01,0.37,0.28,0.34,-151477.80390806898,-148327.22752169578
0.01,0.37,0.29,0.33,-151440.56516280162,-148319.80653766435
0.01,0.37,0.3,0.32,-151391.90728976615,-148299.81091207365
0.01,0.37,0.31,0.31,-151331.93500384057,-148267.2979027225
0.01,0.37,0.32,0.3,-151260.72937954924,-148222.30043033554
0.01,0.37,0.33,0.29,-151178.34799858535,-148164.82722607953
0.01,0.37,0.34,0.28,-151084.82480228858,-148094.86268403666
0.01,0.37,0.35,0.27,-150980.16964441905,-148012.36641397447
0.01,0.37,0.36,0.26,-150864.36752997187,-147917.2724801579
0.01,0.37,0.37,0.25,-150737.37751532378,-147809.48830149343
0.01,0.37,0.38,0.24,-150599.13123302712,-147688.89317632196
0.01,0.37,0.39,0.23,-150449.53099025096,-147555.33638085885
0.01,0.37,0.4,0.22,-150288.4473721467,-147408.6347725594
0.01,0.38,0.2,0.41,-151102.04320185364,-147683.40718875334
0.01,0.38,0.21,0.4,-151156.90168045956,-147775.5378919028
0.01,0.38,0.22,0.39,-151198.49887137505,-147853.53031182633
0.01,0.38,0.23,0.38,-151227.1718788936,-147917.67792418553
0.01,0.38,0.24,0.37,-151243.21898069986,-147968.23468144806
0.01,0.38,0.25,0.36,-151246.90327128646,-148005.41865627863
0.01,0.38,0.26,0.35,-151238.45559179096,-148029.41497135474
0.01,0.38,0.27,0.34,-151218.07686586722,-148040.37813521866
0.01,0.38,0.28,0.33,-151185.93993153755,-148038.43387411427
0.01,0.38,0.29,0.32,-151142.19093612197,-148023.6805269021
0.01,0.38,0.3,0.31,-151086.95034325964,-147996.19005206964
0.01,0.38,0.31,0.3,-151020.31358627515,-147956.00868108773
0.01,0.38,0.32,0.29,-150942.35138959737,-147903.15723982104
0.01,0.38,0.33,0.28,-150853.1097687592,-147837.63114852164
0.01,0.38,0.34,0.27,-150752.60970897911,-147759.40010040422
0.01,0.38,0.35,0.26,-150640.84651179475,-147668.40740827587
0.01,0.38,0.36,0.25,-150517.78878804133,-147564.5689975104
0.01,0.38,0.37,0.24,-150383.3770629226,-147447.77201111708
0.01,0.38,0.38,0.23,-150237.52194415857,-147317.87297788615
0.01,0.38,0.39,0.22,-150080.1017861143,-147174.69547651653
0.01,0.38,0.4,0.21,-149910.95975996266,-147018.02720577805
0.01,0.39,0.19,0.41,-150786.76846583223,-147335.43150188215
0.01,0.39,0.2,0.4,-150849.09337156714,-147435.68527549028
0.01,0.39,0.21,0.39,-150897.75322598492,-147521.362681889
0.01,0.39,0.22,0.38,-150933.12440906846,-147592.7954240042
0.01,0.39,0.23,0.37,-150955.53952671168,-147650.2707341503
0.01,0.39,0.24,0.36,-150965.29188002564,-147694.03584330349
0.01,0.39,0.25,0.35,-150962.63905559195,-147724.301571326
0.01,0.39,0.26,0.34,-150947.80579453683,-147741.24519601584
0.01,0.39,0.27,0.33,-150920.98625869563,-147745.0127192494
0.01,0.39,0.28,0.32,-150882.34578218817,-147735.72061853905
0.01,0.39,0.29,0.31,-150832.0221735161,-147713.4571491145
0.01,0.39,0.3,0.3,-150770.1266147653,-147678.2832431118
0.01,0.39,0.31,0.29,-150696.74418916478,-147630.23303712136
0.01,0.39,0.32,0.28,-150611.9340549831,-147569.3140460745
0.01,0.39,0.33,0.27,-150515.72927163204,-147495.50698933922
0.01,0.39,0.34,0.26,-150408.1362721075,-147408.7652631548
0.01,0.39,0.35,0.25,-150289.13396378726,-147309.01404142374
0.01,0.39,0.36,0.24,-150158.67242633365,-147196.14897361054
0.01,0.39,0.37,0.23,-150016.67116011793,-147070.0344331626
0.01,0.39,0.38,0.22,-149863.01682005616,-146930.5012513437
0.01,0.39,0.39,0.21,-149697.56034653494,-146777.34384815782
0.01,0.39,0.4,0.2,-149520.1133751578,-146610.31664209522
0.01,0.4,0.18,0.41,-150458.49205925816,-146972.54793437888
0.01,0.4,0.19,0.4,-150528.72654439535,-147081.38987277646
0.01,0.4,0.2,0.39,-150584.84834625255,-147175.17334542316
0.01,0.4,0.21,0.38,-150627.27911174876,-147254.27427361574
0.01,0.4,0.22,0.37,-150656.39072246736,-147319.01811687238
0.01,0.4,0.23,0.36,-150672.51080772866,-147369.68538596175
0.01,0.4,0.24,0.35,-150675.92716073274,-147406.51605900898
0.01,0.4,0.25,0.34,-150666.89126804986,-147429.71311095337
0.01,0.4,0.26,0.33,-150645.62110898772,-147439.4453128881
0.01,0.4,0.27,0.32,-150612.3033414791,-147435.8494179234
0.01,0.4,0.28,0.31,-150567.09496082555,-147419.0318199095
0.01,0.4,0.29,0.3,-150510.1244939754,-147389.069747697
0.01,0.4,0.3,0.29,-150441.49277291892,-147346.0120385166
0.01,0.4,0.31,0.28,-150361.27331472494,-147289.87951800285
0.01,0.4,0.32,0.27,-150269.51232154077,-147220.66500018307
0.01,0.4,0.33,0.26,-150166.22830055564,-147138.33290743153
0.01,0.4,0.34,0.25,-150051.41129060567,-147042.81849706676
0.01,0.4,0.35,0.24,-149925.0216678956,-146934.02666706705
0.01,0.4,0.36,0.23,-149786.98848725535,-146811.83029732158
0.01,0.4,0.37,0.22,-149637.20729625234,-146676.06806373908
0.01,0.4,0.38,0.21,-149475.53733582402,-146526.54163887695
0.01,0.4,0.39,0.2,-149301.79801078766,-146363.01216244916
0.01,0.4,0.4,0.19,-149115.76447369752,-146185.19582518164
0.02,0.17,0.4,0.41,-155556.69440257497,-152407.20344860508
0.02,0.18,0.39,0.41,-155499.52633606142,-152350.4872409663
0.02,0.18,0.4,0.4,-155465.2478525787,-152342.50928641326
0.02,0.19,0.38,0.41,-155427.98502014886,-152278.04210434205
0.02,0.19,0.39,0.4,-155396.95154067897,-152273.8360994611
0.02,0.19,0.4,0.39,-155356.23945857046,-152259.70241342546
0.02,0.2,0.37,0.41,-155342.50530366594,-152190.2765277885
0.02,0.2,0.38,0.4,-155314.84527319134,-152189.96451092543
0.02,0.2,0.39,0.39,-155277.40073258601,-152179.58770221035
0.02,0.2,0.4,0.38,-155230.22316723838,-152159.17317090454
0.02,0.21,0.36,0.41,-155243.46446618962,-152087.54148753508
0.02,0.21,0.37,0.4,-155219.31130284653,-152091.2519174212
0.02,0.21,0.38,0.39,-155185.26135126696,-152084.75392678363
0.02,0.21,0.39,0.38,-155141.3738660529,-152068.08130616444
0.02,0.21,0.4,0.37,-155087.6958341931,-152041.2548817197
0.02,0.22,0.35,0.41,-155131.18901244996,-151970.1372034123
0.02,0.22,0.36,0.4,-155110.68163886553,-151978.00548713078
0.02,0.22,0.37,0.39,-155080.15829698794,-151975.5146722652
0.02,0.22,0.38,0.38,-155039.68654196995,-151962.7058019752
0.02,0.22,0.39,0.37,-154989.3211300142,-151939.606423697
0.02,0.22,0.4,0.36,-154929.10407153566,-151906.2306423067
0.02,0.23,0.34,0.41,-155005.96007147612,-151838.31852163075
0.02,0.23,0.35,0.4,-154989.2435068689,-151850.48760615278
0.02,0.23,0.36,0.39,-154962.38429986036,-151852.13927253833
0.02,0.23,0.37,0.38,-154925.45889825473,-151843.32240866497
0.02,0.23,0.38,0.37,-154878.53035880547,-151824.07181458647
0.02,0.23,0.39,0.36,-154821.64846114136,-151794.40831645895
0.02,0.23,0.4,0.35,-154754.84970776655,-151754.33876654116
0.02,0.24,0.33,0.41,-154868.01768226954,-151692.2991983811
0.02,0.24,0.34,0.4,-154855.24370425654,-151708.92023236537
0.02,0.24,0.35,0.39,-154832.19225387558,-151714.85722536055
0.02,0.24,0.36,0.38,-154798.94933338946,-151710.1675717692
0.02,0.24,0.37,0.37,-154755.58689220293,-151694.893916363
0.02,0.24,0.38,0.36,-154702.16301049571,-151669.06433791525
0.02,0.24,0.39,0.35,-154638.7219599857,-151632.6924099645
0.02,0.24,0.4,0.34,-154565.29414316575,-151585.777140051
0.02,0.25,0.32,0.41,-154717.56417331053,-151532.25527920268
0.02,0.25,0.33,0.4,-154708.89205999137,-151553.4883550871
0.02,0.25,0.34,0.39,-154689.79874639504,-151563.86172174156
0.02,0.25,0.35,0.38,-154660.3805313269,-151563.44202217826
0.02,0.25,0.36,0.37,-154620.71891865024,-151552.28040769376
0.02,0.25,0.37,0.36,-154570.88088119615,-151530.41280177905
0.02,0.25,0.38,0.35,-154510.91899123348,-151497.8600305893
0.02,0.25,0.39,0.34,-154440.87142046873,-151454.62782294376
0.02,0.25,0.4,0.33,-154360.76180957607,-151400.7066798557
0.02,0.26,0.31,0.41,-154554.76678881724,-151358.3277257883
0.02,0.26,0.32,0.4,-154550.36415368976,-151384.34271462917
0.02,0.26,0.33,0.39,-154535.38685751762,-151399.3124457164
0.02,0.26,0.34,0.38,-154509.94233056458,-151403.31364558535
0.02,0.26,0.35,0.37,-154474.1223732363,-151396.40671414105
0.02,0.26,0.36,0.36,-154428.00351282244,-151378.63608139975
0.02,0.26,0.37,0.35,-154371.64721424333,-151350.03041823584
0.02,0.26,0.38,0.34,-154305.09994975632,-151310.60270608828
0.02,0.26,0.39,0.33,-154228.39312924922,-151260.3501672543
0.02,0.26,0.4,0.32,-154141.542889494,-151199.2540541426
0.02,0.27,0.3,0.41,-154379.75967398196,-151170.62440092492
0.02,0.27,0.31,0.4,-154379.80340867737,-151201.60189524063
0.02,0.27,0.32,0.39,-154369.10834596737,-151221.3377602494
0.02,0.27,0.33,0.38,-154347.79399030886,-151229.91974874432
0.02,0.27,0.34,0.37,-154315.9632735661,-151227.41834415385
0.02,0.27,0.35,0.36,-154273.70301957105,-151213.8872251025
0.02,0.27,0.36,0.35,-154221.08424770256,-151189.36356898915
0.02,0.27,0.37,0.34,-154158.16232286944,-151153.86820197082
0.02,0.27,0.38,0.33,-154084.97695551053,-151107.40559896268
0.02,0.27,0.39,0.32,-154001.55205161127,-151049.9637336545
0.02,0.27,0.4,0.31,-153907.89540912514,-150981.5137749324
0.02,0.28,0.29,0.41,-154192.64530008865,-150969.22149377505
0.02,0.28,0.3,0.4,-154197.3226429137,-151005.35387596337
0.02,0.28,0.31,0.39,-154191.08530783697,-151030.03636573517
0.02,0.28,0.32,0.38,-154174.06594205098,-151043.36881068084
0.02,0.28,0.33,0.37,-154146.37955161315,-151045.4327204849
0.02,0.28,0.34,0.36,-154108.12409181398,-151036.29185729416
0.02,0.28,0.35,0.35,-154059.3808785747,-151015.99264711468
0.02,0.28,0.36,0.34,-154000.21483126265,-150984.5644226276
0.02,0.28,0.37,0.33,-153930.6745529681,-150942.01950346574
0.02,0.28,0.38,0.32,-153850.79225022736,-150888.35311593677
0.02,0.28,0.39,0.31,-153760.58349020762,-150823.54315020808
0.02,0.28,0.4,0.3,-153660.04678930904,-150747.54974890937
0.02,0.29,0.28,0.41,-153993.49538546093,-150754.16444110608
0.02,0.29,0.29,0.4,-154003.00513746263,-150795.65709948927
0.02,0.29,0.3,0.39,-154001.41137086597,-150825.47849474117
0.02,0.29,0.31,0.38,-153988.86109166365,-150843.741785309
0.02,0.29,0.32,0.37,-153965.4824486487,-150850.54057567168
0.02,0.29,0.33,0.36,-153931.38547130497,-150845.9496542297
0.02,0.29,0.34,0.35,-153886.66260701197,-150830.02553050968
0.02,0.29,0.35,0.34,-153831.38907167947,-150802.80678579854
0.02,0.29,0.36,0.33,-153765.62302285637,-150764.3142462522
0.02,0.29,0.37,0.32,-153689.40555973037,-150714.55098289522
0.02,0.29,0.38,0.31,-153602.76055001956,-150653.50213851262
0.02,0.29,0.39,0.3,-153505.69427933774,-150581.13457701518
0.02,0.29,0.4,0.29,-153398.1949139895,-150497.396346235
0.02,0.3,0.27,0.41,-153782.35134743882,-150525.46837941225
0.02,0.3,0.28,0.4,-153796.90526236544,-150572.54109813468
0.02,0.3,0.29,0.39,-153800.15246783584,-150607.70668546815
0.02,0.3,0.3,0.38,-153792.25571860396,-150631.09300066947
0.02,0.3,0.31,0.37,-153773.35752226313,-150642.80695906974
0.02,0.3,0.32,0.36,-153743.5810510327,-150642.93544385978
0.02,0.3,0.33,0.35,-153703.03082648545,-150631.5459908169
0.02,0.3,0.34,0.34,-153651.79319598962,-150608.68726474582
0.02,0.3,0.35,0.33,-153589.93661363656,-150574.38934040614
0.02,0.3,0.36,0.32,-153517.5117330724,-150528.66379534407
0.02,0.3,0.37,0.31,-153434.55131466672,-150471.5036170603
0.02,0.3,0.38,0.3,-153341.06994458425,-150402.8829220824
0.02,0.3,0.39,0.29,-153237.06355834316,-150322.75647952314
0.02,0.3,0.4,0.28,-153122.50875608783,-150231.05902635347
0.02,0.31,0.26,0.41,-153559.2243023786,-150283.1181451288
0.02,0.31,0.27,0.4,-153579.04868278088,-150336.0067001744
0.02,0.31,0.28,0.39,-153587.3472166066,-150376.73616196195
0.02,0.31,0.29,0.38,-153584.3000034722,-150405.45068664674
0.02,0.31,0.3,0.37,-153570.0652997322,-150422.27189036223
0.02,0.31,0.31,0.36,-153544.78063640624,-150427.29996714537
0.02,0.31,0.32,0.35,-153508.5636778027,-150420.61454755883
0.02,0.31,0.33,0.34,-153461.5128454831,-150402.2753226536
0.02,0.31,0.34,0.33,-153403.70772499705,-150372.32245070374
0.02,0.31,0.35,0.32,-153335.20926653332,-150330.77675785634
0.02,0.31,0.36,0.31,-153256.0597849199,-150277.63973813129
0.02,0.31,0.37,0.3,-153166.28275897296,-150212.89335277022
0.02,0.31,0.38,0.29,-153065.8824247616,-150136.4996235011
0.02,0.31,0.39,0.28,-152954.84315164384,-150048.40000857456
0.02,0.31,0.4,0.27,-152833.12858364283,-149948.5145441406
0.02,0.32,0.25,0.41,-153324.09461367648,-150027.0678228942
0.02,0.32,0.26,0.4,-153349.43215284502,-150086.02582391663
0.02,0.32,0.27,0.39,-153363.00692011678,-150132.55483430807
0.02,0.32,0.28,0.38,-153365.01820190807,-150166.81714904105
0.02,0.32,0.29,0.37,-153355.64159943597,-150188.9506811371
0.02,0.32,0.3,0.36,-153335.03039248125,-150199.07032542696
0.02,0.32,0.31,0.35,-153303.31660415258,-150197.26902331176
0.02,0.32,0.32,0.34,-153260.6117987471,-150183.61856062175
0.02,0.32,0.33,0.33,-153207.0076360076,-150158.17012187184
0.02,0.32,0.34,0.32,-153142.57619758134,-150120.9546167191
0.02,0.32,0.35,0.31,-153067.37009483873,-150071.9827877805
0.02,0.32,0.36,0.3,-152981.42236105443,-150011.24510281373
0.02,0.32,0.37,0.29,-152884.746124949,-149938.71142825828
0.02,0.32,0.38,0.28,-152777.3340564314,-149854.33047497793
