Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.36,0.32,0.31,3605.146932159847,-5223.8922128540935
0.01,0.36,0.33,0.3,3627.189371302996,-5108.65713259147
0.01,0.36,0.34,0.29,3651.6415994697254,-4992.977185759673
0.01,0.36,0.35,0.28,3678.3525630884114,-4876.961300637793
0.01,0.36,0.36,0.27,3707.174530396548,-4760.714455945588
0.01,0.36,0.37,0.26,3737.963213443182,-4644.337554866484
0.01,0.36,0.38,0.25,3770.5779366789884,-4527.927253906453
0.01,0.36,0.39,0.24,3804.8818576580406,-4411.575740955914
0.01,0.36,0.4,0.23,3840.7422473695783,-4295.370454954487
0.01,0.37,0.21,0.41,3718.0535061876144,-6203.2238831417335
0.01,0.37,0.22,0.4,3702.5904046591786,-6101.033113673959
0.01,0.37,0.23,0.39,3691.291743432621,-5997.070028935205
0.01,0.37,0.24,0.38,3683.9652769187624,-5891.48860658655
0.01,0.37,0.25,0.37,3680.423717388147,-5784.437502486306
0.01,0.37,0.26,0.36,3680.4843088281227,-5676.060430788688
0.01,0.37,0.27,0.35,3683.9684845665165,-5566.496467056835
0.01,0.37,0.28,0.34,3690.701595620349,-5455.880286530746
0.01,0.37,0.29,0.33,3700.512699952116,-5344.342346586204
0.01,0.37,0.3,0.32,3713.2344053478932,-5232.009019995315
0.01,0.37,0.31,0.31,3728.7027606765496,-5119.002683648469
0.01,0.37,0.32,0.3,3746.757192000313,-5005.441765770198
0.01,0.37,0.33,0.29,3767.2404815001582,-4891.440753241882
0.01,0.37,0.34,0.28,3789.998788550411,-4777.110159338465
0.01,0.37,0.35,0.27,3814.881713608199,-4662.556450912368
0.01,0.37,0.36,0.26,3841.7424069542258,-4547.881932737213
0.01,0.37,0.37,0.25,3870.4377258146715,-4433.184585274663
0.01,0.37,0.38,0.24,3900.8284451049058,-4318.557850455389
0.01,0.37,0.39,0.23,3932.779529080787,-4204.090358053442
0.01,0.37,0.4,0.22,3966.1604737149664,-4089.8655827306843
0.01,0.38,0.2,0.41,3888.983964440108,-6079.5806136629235
0.01,0.38,0.21,0.4,3869.0693430071215,-5979.217924296109
0.01,0.38,0.22,0.39,3853.3826088327614,-5877.0594008174285
0.01,0.38,0.23,0.38,3841.725415452259,-5773.263161681452
0.01,0.38,0.24,0.37,3833.904963059217,-5667.981535545512
0.01,0.38,0.25,0.36,3829.733478017564,-5561.361519925916
0.01,0.38,0.26,0.35,3829.0277943133474,-5453.545146737777
0.01,0.38,0.27,0.34,3831.609019858888,-5344.669770647407
0.01,0.38,0.28,0.33,3837.3022747995533,-5234.868292080447
0.01,0.38,0.29,0.32,3845.936492238208,-5124.269323597681
0.01,0.38,0.3,0.31,3857.34427437497,-5012.99730588575
0.01,0.38,0.31,0.3,3871.3617991691804,-4901.172577604839
0.01,0.38,0.32,0.29,3887.828774422439,-4788.911401635148
0.01,0.38,0.33,0.28,3906.588437778606,-4676.3259487479245
0.01,0.38,0.34,0.27,3927.487602640762,-4563.524238293895
0.01,0.38,0.35,0.26,3950.376751509242,-4450.610034060459
0.01,0.38,0.36,0.25,3975.110179841877,-4337.682691906717
0.01,0.38,0.37,0.24,4001.5461953295503,-4224.836954041484
0.01,0.38,0.38,0.23,4029.547379589417,-4112.162682741768
0.01,0.38,0.39,0.22,4058.9809218607397,-3999.74452376287
0.01,0.38,0.4,0.21,4089.7190375531172,-3887.6614864574794
0.01,0.39,0.19,0.41,4065.6211582700216,-5954.1364180853025
0.01,0.39,0.2,0.4,4041.173237950032,-5855.683481971119
0.01,0.39,0.21,0.39,4021.022060903922,-5755.408033243358
0.01,0.39,0.22,0.38,4004.962473008418,-5653.472753728718
0.01,0.39,0.23,0.37,3992.7955735815303,-5550.033984235442
0.01,0.39,0.24,0.36,3984.328076910251,-5445.242281038517
0.01,0.39,0.25,0.35,3979.3717993572072,-5339.2428582306375
0.01,0.39,0.26,0.34,3977.7432494929367,-5232.175936984368
0.01,0.39,0.27,0.33,3979.2633043581127,-5124.177017317301
0.01,0.39,0.28,0.32,3983.7569592384625,-5015.3770838488845
0.01,0.39,0.29,0.31,3991.0531416509,-4905.902753873539
0.01,0.39,0.3,0.3,4000.984582886018,-4795.876373560339
0.01,0.39,0.31,0.29,4013.3877426425215,-4685.41606601494
0.01,0.39,0.32,0.28,4028.102784184902,-4574.635733145217
0.01,0.39,0.33,0.27,4044.973599185775,-4463.64501163084
0.01,0.39,0.34,0.26,4063.8478830914173,-4352.549181698141
0.01,0.39,0.35,0.25,4084.577263579311,-4241.449025739659
0.01,0.39,0.36,0.24,4107.0174865719755,-4130.440631981878
0.01,0.39,0.37,0.23,4131.028666462075,-4019.6151362662645
0.01,0.39,0.38,0.22,4156.475609850184,-3909.058392407228
0.01,0.39,0.39,0.21,4183.228225412507,-3798.8505583137953
0.01,0.39,0.4,0.2,4211.162036794239,-3689.065580816722
0.01,0.4,0.18,0.41,4247.972561070317,-5826.9171038427985
0.01,0.4,0.19,0.4,4218.904695390001,-5730.45626473639
0.01,0.4,0.2,0.39,4194.208693949687,-5632.142826462303
0.01,0.4,0.21,0.38,4173.671739075231,-5532.144534389302
0.01,0.4,0.22,0.37,4157.088122426143,-5430.622136570687
0.01,0.4,0.23,0.36,4144.25845741382,-5327.730063360938
0.01,0.4,0.24,0.35,4134.989048323949,-5223.616965273503
0.01,0.4,0.25,0.34,4129.091386103648,-5118.426137090304
0.01,0.4,0.26,0.33,4126.381748451813,-5012.295848856204
0.01,0.4,0.27,0.32,4126.680887549473,-4905.359598940591
0.01,0.4,0.28,0.31,4129.8137930964085,-4797.746300226106
0.01,0.4,0.29,0.3,4135.609521700003,-4689.58040728073
0.01,0.4,0.3,0.29,4143.901086390213,-4580.981989792524
0.01,0.4,0.31,0.28,4154.525402328641,-4472.06675538275
0.01,0.4,0.32,0.27,4167.323286808525,-4362.9460229974675
0.01,0.4,0.33,0.26,4182.139513545685,-4253.726646273186
0.01,0.4,0.34,0.25,4198.822923163542,-4144.510884454969
0.01,0.4,0.35,0.24,4217.22659380426,-4035.3962164914237
0.01,0.4,0.36,0.23,4237.208078092156,-3926.475091702055
0.01,0.4,0.37,0.22,4258.6297154033,-3817.834607741254
0.01,0.4,0.38,0.21,4281.359031775206,-3709.5561032522055
0.01,0.4,0.39,0.2,4305.269244119683,-3601.7146483166625
0.01,0.4,0.4,0.19,4330.239891100418,-3494.37841014396
0.02,0.17,0.4,0.41,1488.4306657402212,-8397.445312213884
0.02,0.18,0.39,0.41,1540.648377966152,-8315.338618918293
0.02,0.18,0.4,0.4,1593.2701728086868,-8194.701049226236
0.02,0.19,0.38,0.41,1599.5136310948005,-8231.022365832629
0.02,0.19,0.39,0.4,1648.9175037240811,-8110.883101889119
0.02,0.19,0.4,0.39,1701.8876772502917,-7988.9473514561505
0.02,0.2,0.37,0.41,1664.9288032877935,-8144.383130056761
0.02,0.2,0.38,0.4,1711.0494701234552,-8024.790868499687
0.02,0.2,0.39,0.39,1760.763178749211,-7903.410710118696
0.02,0.2,0.4,0.38,1813.9339286238765,-7780.360806822877
0.02,0.21,0.36,0.41,1736.8044968855484,-8055.434741427065
0.02,0.21,0.37,0.4,1779.577163673851,-7936.448601335854
0.02,0.21,0.38,0.39,1825.9705212787876,-7815.682291505084
0.02,0.21,0.39,0.38,1875.8462624257982,-7693.255224033247
0.02,0.21,0.4,0.37,1929.0678323564825,-7569.28436175111
0.02,0.22,0.35,0.41,1815.0585677780673,-7964.228070014166
0.02,0.22,0.36,0.4,1854.4188536865595,-7845.909575180411
0.02,0.22,0.37,0.39,1897.4284634769356,-7725.81751413734
0.02,0.22,0.38,0.38,1943.946707235929,-7604.072633853601
0.02,0.22,0.39,0.37,1993.8347234717567,-7480.793156180588
0.02,0.22,0.4,0.36,2046.9554715194013,-7356.094785470098
0.02,0.23,0.34,0.41,1899.6153540983305,-7870.8125000432265
0.02,0.23,0.35,0.4,1935.4992071300785,-7753.224308836825
0.02,0.23,0.36,0.39,1975.0620857334438,-7633.867939651802
0.02,0.23,0.37,0.38,2018.1608327706758,-7512.865558910102
0.02,0.23,0.38,0.37,2064.6542041112875,-7390.3367233239
0.02,0.23,0.39,0.36,2114.4028523568754,-7266.398396167698
0.02,0.23,0.4,0.35,2167.2693268411285,-7141.164947258641
0.02,0.24,0.33,0.41,1990.405063983273,-7775.231564643998
0.02,0.24,0.34,0.4,2022.7486664329836,-7658.4375458758495
0.02,0.24,0.35,0.39,2058.802159312406,-7539.879425221549
0.02,0.24,0.36,0.38,2098.4198237154296,-7419.68088304933
0.02,0.24,0.37,0.37,2141.457948287077,-7297.962895223114
0.02,0.24,0.38,0.36,2187.7748029902505,-7174.843759292442
0.02,0.24,0.39,0.35,2237.230630425247,-7050.439103075241
0.02,0.24,0.4,0.34,2289.687654510247,-6924.86187580803
0.02,0.25,0.32,0.41,2087.3632927871263,-7677.523096608784
0.02,0.25,0.33,0.4,2116.1029552291557,-7561.58845429494
0.02,0.25,0.34,0.39,2148.58464213934,-7443.892358477198
0.02,0.25,0.35,0.38,2184.659966831219,-7324.560110444778
0.02,0.25,0.36,0.37,2224.1826561814605,-7203.714200049401
0.02,0.25,0.37,0.36,2267.008512928469,-7081.474343385687
0.02,0.25,0.38,0.35,2312.995397033852,-6957.957501278402
0.02,0.25,0.39,0.34,2362.0032256823924,-6833.277878983754
0.02,0.25,0.4,0.33,2413.8939919206277,-6707.546907072046
0.02,0.26,0.31,0.41,2190.4306479015963,-7577.720915073086
0.02,0.26,0.32,0.4,2215.502689916237,-7462.712123910323
0.02,0.26,0.33,0.39,2244.3502788915403,-7345.943030988413
0.02,0.26,0.34,0.38,2276.8222410869826,-7227.540673138482
0.02,0.26,0.35,0.37,2312.769635598877,-7107.629158653521
0.02,0.26,0.36,0.36,2352.0457033972775,-6986.329718191727
0.02,0.26,0.37,0.35,2394.505837219296,-6863.760734900589
0.02,0.26,0.38,0.34,2440.007571611026,-6740.03775446974
0.02,0.26,0.39,0.33,2488.4105928856015,-6615.2734753508885
0.02,0.26,0.4,0.32,2539.5767692299205,-6489.57771892354
0.02,0.27,0.3,0.41,2299.5524651506307,-7475.854398811851
0.02,0.27,0.31,0.4,2320.8930806477174,-7361.839599191027
0.02,0.27,0.32,0.39,2346.0442887284344,-7246.0639905963935
0.02,0.27,0.33,0.38,2374.8519939217927,-7128.656478794963
0.02,0.27,0.34,0.37,2407.1644682700526,-7009.742907854403
0.02,0.27,0.35,0.36,2442.8322849629076,-6889.446126245913
0.02,0.27,0.36,0.35,2481.708274969118,-6767.886030091847
0.02,0.27,0.37,0.34,2523.6475056102818,-6645.179584603784
0.02,0.27,0.38,0.33,2568.5072805608434,-6521.440824225313
0.02,0.27,0.39,0.32,2616.1471612743057,-6396.780831485259
0.02,0.27,0.4,0.31,2666.4290103516105,-6271.307694058516
0.02,0.28,0.29,0.41,2414.678605202249,-7371.949083426516
0.02,0.28,0.3,0.4,2432.223709772241,-7258.997934740113
0.02,0.28,0.31,0.39,2453.6161283282054,-7144.283695487507
0.02,0.28,0.32,0.38,2478.6986910197766,-7027.937286285569
0.02,0.28,0.33,0.37,2507.3167481587516,-6910.086416287236
0.02,0.28,0.34,0.36,2539.318085880772,-6790.85566682551
0.02,0.28,0.35,0.35,2574.5528673742374,-6670.366549738934
0.02,0.28,0.36,0.34,2612.873598192395,-6548.737541835593
0.02,0.28,0.37,0.33,2654.135114785192,-6426.084096343501
0.02,0.28,0.38,0.32,2698.1945959674395,-6302.518631625531
0.02,0.28,0.39,0.31,2744.9115976066873,-6178.150496879756
0.02,0.28,0.4,0.3,2794.1481113943446,-6053.0859139754175
0.02,0.29,0.28,0.41,2535.763322004492,-7266.027468035713
0.02,0.29,0.29,0.4,2549.4483791949606,-7154.211274989826
0.02,0.29,0.3,0.39,2567.01932127663,-7040.627799449356
0.02,0.29,0.31,0.38,2588.315730296249,-6925.410138540227
0.02,0.29,0.32,0.37,2613.1798821862362,-6808.688009265834
0.02,0.29,0.33,0.36,2641.456641351774,-6690.58785243986
0.02,0.29,0.34,0.35,2672.9933839272044,-6571.232908363969
0.02,0.29,0.35,0.34,2707.639947685415,-6450.74326621255
0.02,0.29,0.36,0.33,2745.248607308006,-6329.235888378703
0.02,0.29,0.37,0.32,2785.6740743852897,-6206.824610388776
0.02,0.29,0.38,0.31,2828.7735221461207,-6083.620116374676
0.02,0.29,0.39,0.3,2874.4066355485247,-5959.729889474182
0.02,0.29,0.4,0.29,2922.4356880232763,-5835.258135879613
0.02,0.3,0.27,0.41,2662.765198217362,-7158.109429007316
0.02,0.3,0.28,0.4,2672.5250209671276,-7047.501188302416
0.02,0.3,0.29,0.39,2686.2113475820743,-6935.119420171081
0.02,0.3,0.3,0.38,2703.660313440198,-6821.099577074721
0.02,0.3,0.31,0.37,2724.710946371033,-6705.573541131571
0.02,0.3,0.32,0.36,2749.2050364003853,-6588.669751591668
0.02,0.3,0.33,0.35,2776.9870379321296,-6470.513300534359
0.02,0.3,0.34,0.34,2807.9040016851036,-6351.225999376714
0.02,0.3,0.35,0.33,2841.8055345605508,-6230.926417946271
0.02,0.3,0.36,0.32,2878.5437863804254,-6109.729897126419
0.02,0.3,0.37,0.31,2917.9734631490946,-5987.748535387951
0.02,0.3,0.38,0.3,2959.951867185882,-5865.09114884095
0.02,0.3,0.39,0.29,3004.3389651881776,-5741.863203743318
0.02,0.3,0.4,0.28,3050.9974860496523,-5618.166719650812
0.02,0.31,0.26,0.41,2795.6471452128158,-7048.212734430707
0.02,0.31,0.27,0.4,2801.415667837492,-6938.887161330605
0.02,0.31,0.28,0.39,2811.1535893845357,-6827.779613773955
0.02,0.31,0.29,0.38,2824.693370548737,-6715.028097311253
0.02,0.31,0.3,0.37,2841.8705924908772,-6600.76683219552
0.02,0.31,0.31,0.36,2862.5237971338756,-6485.126408294576
0.02,0.31,0.32,0.35,2886.494364502235,-6368.2339039692
0.02,0.31,0.33,0.34,2913.626423584326,-6250.212972289695
0.02,0.31,0.34,0.33,2943.7667942273365,-6131.18389696383
0.02,0.31,0.35,0.32,2976.7649584728642,-6011.263619477511
0.02,0.31,0.36,0.31,3012.473060556926,-5890.565738157125
0.02,0.31,0.37,0.3,3050.745935574351,-5769.2004791068985
0.02,0.31,0.38,0.29,3091.44116758383,-5647.274638216777
0.02,0.31,0.39,0.28,3134.4191787456493,-5524.891492637312
0.02,0.31,0.4,0.27,3179.543351982229,-5402.150679235285
0.02,0.32,0.25,0.41,2934.376467642838,-6936.353552363085
0.02,0.32,0.26,0.4,2936.086482700902,-6828.387086701289
0.02,0.32,0.27,0.39,2941.8113309556534,-6718.627841666285
0.02,0.32,0.28,0.38,2951.379535284753,-6607.216594872577
0.02,0.32,0.29,0.37,2964.6230021657693,-6494.290095094807
0.02,0.32,0.3,0.36,2981.376826852874,-6379.98124934119
0.02,0.32,0.31,0.35,3001.4791412676796,-6264.419268703038
0.02,0.32,0.32,0.34,3024.7710000191837,-6147.7297773459495
0.02,0.32,0.33,0.33,3051.096301224109,-6030.034887792358
0.02,0.32,0.34,0.32,3080.301739870005,-5911.453244609349
0.02,0.32,0.35,0.31,3112.2367924125197,-5792.1000376974625
0.02,0.32,0.36,0.3,3146.7537321781356,-5672.086985523383
0.02,0.32,0.37,0.29,3183.707676001054,-5551.522287805829
0.02,0.32,0.38,0.28,3222.956663402856,-5430.510546305428
0.02,0.32,0.39,0.27,3264.3617705725783,-5309.152651439317
0.02,0.32,0.4,0.26,3307.7872624758475,-5187.545631387793
0.02,0.33,0.24,0.41,3078.92499500347,-6822.546948595906
0.02,0.33,0.25,0.4,3076.5078480087077,-6716.017741309317
