Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.27,0.32,0.4,-188220.11078131458,-182870.40402606668
0.01,0.27,0.33,0.39,-188207.55692570494,-182906.73934251664
0.01,0.27,0.34,0.38,-188183.4297954142,-182930.53403964758
0.01,0.27,0.35,0.37,-188147.81306375182,-182941.83789913752
0.01,0.27,0.36,0.36,-188100.7729490374,-182940.68255090195
0.01,0.27,0.37,0.35,-188042.35845545403,-182927.08171394773
0.01,0.27,0.38,0.34,-187972.60145271302,-182901.03127603757
0.01,0.27,0.39,0.33,-187891.51659638915,-182862.50921402534
0.01,0.27,0.4,0.32,-187799.10108706742,-182811.47535300293
0.01,0.28,0.3,0.41,-188027.10037397395,-182619.85169753275
0.01,0.28,0.31,0.4,-188030.79655681003,-182674.4159712017
0.01,0.28,0.32,0.39,-188022.6327448171,-182716.1422753826
0.01,0.28,0.33,0.38,-188002.72407360305,-182745.11150288774
0.01,0.28,0.34,0.37,-187971.16673866974,-182761.38490965185
0.01,0.28,0.35,0.36,-187928.03852633966,-182765.00464565842
0.01,0.28,0.36,0.35,-187873.3991607028,-182755.99410188675
0.01,0.28,0.37,0.34,-187807.29047502627,-182734.35808172147
0.01,0.28,0.38,0.33,-187729.73641175457,-182700.08280095266
0.01,0.28,0.39,0.32,-187640.74285109964,-182653.13571636617
0.01,0.28,0.4,0.31,-187540.29726409403,-182593.4651787968
0.01,0.29,0.29,0.41,-187820.38257777222,-182402.87329398617
0.01,0.29,0.3,0.4,-187828.86081954508,-182463.27035980785
0.01,0.29,0.31,0.39,-187825.28046015018,-182510.5868775028
0.01,0.29,0.32,0.38,-187809.77145599035,-182544.91751273902
0.01,0.29,0.33,0.37,-187782.44360217138,-182566.3360731172
0.01,0.29,0.34,0.36,-187743.38720720797,-182574.89618287628
0.01,0.29,0.35,0.35,-187692.67356319306,-182570.63175306236
0.01,0.29,0.36,0.34,-187630.35522330058,-182553.5572590318
0.01,0.29,0.37,0.33,-187556.466093531,-182523.6678321961
0.01,0.29,0.38,0.32,-187471.02134096582,-182480.93916827693
0.01,0.29,0.39,0.31,-187374.01711626461,-182425.32724980282
0.01,0.29,0.4,0.3,-187265.43008349615,-182356.76787594077
0.01,0.3,0.28,0.41,-187600.89425776372,-182170.55607704876
0.01,0.3,0.29,0.4,-187614.37480417275,-182237.01358813327
0.01,0.3,0.3,0.39,-187615.58333109217,-182290.13301306317
0.01,0.3,0.31,0.38,-187604.666005508,-182330.02418014588
0.01,0.3,0.32,0.37,-187581.74744332093,-182356.77466983502
0.01,0.3,0.33,0.36,-187546.93155264945,-182370.45065803317
0.01,0.3,0.34,0.35,-187500.30214777877,-182371.09753004016
0.01,0.3,0.35,0.34,-187441.92334988585,-182358.7402812777
0.01,0.3,0.36,0.33,-187371.83978487793,-182333.38371512786
0.01,0.3,0.37,0.32,-187290.07658339245,-182295.01244293276
0.01,0.3,0.38,0.31,-187196.6391829586,-182243.59068615604
0.01,0.3,0.39,0.3,-187091.51292727215,-182179.06187565814
0.01,0.3,0.4,0.29,-186974.66245224694,-182101.34803774746
0.01,0.31,0.27,0.41,-187368.66042849844,-181922.89878022604
0.01,0.31,0.28,0.4,-187387.3785282931,-181995.6608358742
0.01,0.31,0.29,0.39,-187393.59478976636,-182054.81071944293
0.01,0.31,0.3,0.38,-187387.4731790141,-182100.4750103985
0.01,0.31,0.31,0.37,-187369.15452252026,-182132.75645182974
0.01,0.31,0.32,0.36,-187338.75754919823,-182151.73499248884
0.01,0.31,0.33,0.35,-187296.37967293704,-182157.46856933637
0.01,0.31,0.34,0.34,-187242.09753710602,-182149.99365204532
0.01,0.31,0.35,0.33,-187175.96733561525,-182129.3255640611
0.01,0.31,0.36,0.32,-187098.02491900907,-182095.45858869475
0.01,0.31,0.37,0.31,-187008.28568837247,-182048.36586302918
0.01,0.31,0.38,0.3,-186906.74427427098,-181987.9990568588
0.01,0.31,0.39,0.29,-186793.3739922454,-181914.28782818466
0.01,0.31,0.4,0.28,-186668.1260602664,-181827.1390406691
0.01,0.32,0.26,0.41,-187123.6730633576,-181659.86709654154
0.01,0.32,0.27,0.4,-187147.880792453,-181739.1960662988
0.01,0.32,0.28,0.39,-187159.33863976944,-181804.62040606464
0.01,0.32,0.29,0.38,-187158.23019462862,-181856.2852705695
0.01,0.32,0.3,0.37,-187144.7140826243,-181894.31015405527
0.01,0.32,0.31,0.36,-187118.92524325312,-181918.79016790437
0.01,0.32,0.32,0.35,-187080.975911199,-181929.79702192274
0.01,0.32,0.33,0.34,-187030.95632943508,-181927.37973744044
0.01,0.32,0.34,0.33,-186968.9352140638,-181911.56511215106
0.01,0.32,0.35,0.32,-186894.95998363232,-181882.35794942648
0.01,0.32,0.36,0.31,-186809.05675913265,-181839.74105831637
0.01,0.32,0.37,0.3,-186711.23013468605,-181783.67502423257
0.01,0.32,0.38,0.29,-186601.46271270298,-181714.09774410864
0.01,0.32,0.39,0.28,-186479.71439078124,-181630.92371329834
0.01,0.32,0.4,0.27,-186345.9213804214,-181534.04304429106
0.01,0.33,0.25,0.41,-186865.8903792704,-181381.39296340325
0.01,0.33,0.26,0.4,-186895.8587458187,-181467.57159205448
0.01,0.33,0.27,0.39,-186912.80885743347,-181539.53265577756
0.01,0.33,0.28,0.38,-186916.94603173345,-181597.44198962383
0.01,0.33,0.29,0.37,-186908.4485175381,-181641.43766309132
0.01,0.33,0.3,0.36,-186887.46905345406,-181671.63153870858
0.01,0.33,0.31,0.35,-186854.13608474843,-181688.11048890583
0.01,0.33,0.32,0.34,-186808.55467518917,-181690.93730785334
0.01,0.33,0.33,0.33,-186750.80714048253,-181680.15134489743
0.01,0.33,0.34,0.32,-186680.9534213682,-181655.76887765445
0.01,0.33,0.35,0.31,-186599.03120684082,-181617.78323523156
0.01,0.33,0.36,0.3,-186505.05581092872,-181566.16467500463
0.01,0.33,0.37,0.29,-186399.01979959817,-181500.8600095223
0.01,0.33,0.38,0.28,-186280.89235731654,-181421.7919730688
0.01,0.33,0.39,0.27,-186150.61837521155,-181328.85830982332
0.01,0.33,0.4,0.26,-186008.1172341982,-181221.93055698715
0.01,0.34,0.24,0.41,-186595.2356156047,-181087.3733416566
0.01,0.34,0.25,0.4,-186631.2570022956,-181180.70719143425
0.01,0.34,0.26,0.39,-186653.96898890086,-181259.48762206518
0.01,0.34,0.27,0.38,-186663.6010636368,-181323.90359120202
0.01,0.34,0.28,0.37,-186660.35320361986,-181374.1138486532
0.01,0.34,0.29,0.36,-186644.39777068244,-181410.2488321942
0.01,0.34,0.3,0.35,-186615.8810092015,-181432.41216539347
0.01,0.34,0.31,0.34,-186574.9241935283,-181440.6818050385
0.01,0.34,0.32,0.33,-186521.624460164,-181435.1108733098
0.01,0.34,0.33,0.32,-186456.05534945187,-181415.72819947122
0.01,0.34,0.34,0.31,-186378.26707257924,-181382.53858686975
0.01,0.34,0.35,0.3,-186288.28651157705,-181335.52281293494
0.01,0.34,0.36,0.29,-186186.11695231858,-181274.63736217597
0.01,0.34,0.37,0.28,-186071.73754282703,-181199.8138844892
0.01,0.34,0.38,0.27,-185945.1024610998,-181110.9583629818
0.01,0.34,0.39,0.26,-185806.13976767886,-181007.94996654242
0.01,0.34,0.4,0.25,-185654.74990782223,-180890.63955201258
0.01,0.35,0.23,0.41,-186311.59526168168,-180777.6684432735
0.01,0.35,0.24,0.4,-186353.9862756392,-180878.48874364467
0.01,0.35,0.25,0.39,-186382.7511224647,-180964.39400152655
0.01,0.35,0.26,0.38,-186398.1463108687,-181035.59914704337
0.01,0.35,0.27,0.37,-186400.3959885653,-181092.28605259137
0.01,0.35,0.28,0.36,-186389.6942456839,-181134.60583624445
0.01,0.35,0.29,0.35,-186366.2069498272,-181162.68069680769
0.01,0.35,0.3,0.34,-186330.0731744563,-181176.6053421975
0.01,0.35,0.31,0.33,-186281.4062666556,-181176.44805720382
0.01,0.35,0.32,0.32,-186220.2945875634,-181162.25144391757
0.01,0.35,0.33,0.31,-186146.8019479706,-181134.03285732717
0.01,0.35,0.34,0.3,-186060.96775210075,-181091.78454909666
0.01,0.35,0.35,0.29,-185962.80685382982,-181035.4735237841
0.01,0.35,0.36,0.28,-185852.30912108798,-180965.04110324237
0.01,0.35,0.37,0.27,-185729.4386954284,-180880.40218618716
0.01,0.35,0.38,0.26,-185594.13292426278,-180781.44418043183
0.01,0.35,0.39,0.25,-185446.30093247618,-180668.02557450248
0.01,0.35,0.4,0.24,-185285.82178736894,-180539.97410257978
0.01,0.36,0.22,0.41,-186014.81666471236,-180452.09933947484
0.01,0.36,0.23,0.4,-186063.92148374784,-180560.76633326666
0.01,0.36,0.24,0.39,-186099.05440045753,-180654.1275459167
0.01,0.36,0.25,0.38,-186120.5022902994,-180732.42722623993
0.01,0.36,0.26,0.37,-186128.5163214817,-180795.8732190872
0.01,0.36,0.27,0.36,-186123.3147547314,-180844.63976510536
0.01,0.36,0.28,0.35,-186105.08518594824,-180878.86974338448
0.01,0.36,0.29,0.34,-186073.98631181917,-180898.676437066
0.01,0.36,0.3,0.33,-186030.14927853848,-180904.14488205864
0.01,0.36,0.31,0.32,-185973.67865782746,-180895.33284305345
0.01,0.36,0.32,0.31,-185904.65308127218,-180872.27144785816
0.01,0.36,0.33,0.3,-185823.12555269978,-180834.96549977115
0.01,0.36,0.34,0.29,-185729.12344817875,-180783.3934775788
0.01,0.36,0.35,0.28,-185622.64820364205,-180717.50722317735
0.01,0.36,0.36,0.27,-185503.67468054977,-180637.23130723415
0.01,0.36,0.37,0.26,-185372.15018986946,-180542.46205316682
0.01,0.36,0.38,0.25,-185227.9931433558,-180433.0661884223
0.01,0.36,0.39,0.24,-185071.09128793617,-180308.87907886234
0.01,0.36,0.4,0.23,-184901.29946305667,-180169.70248610943
0.01,0.37,0.21,0.41,-185704.70492226537,-180110.44485339633
0.01,0.37,0.22,0.4,-185760.89925050564,-180227.3517522763
0.01,0.37,0.23,0.39,-185802.7430174509,-180328.52906050626
0.01,0.37,0.24,0.38,-185830.55742093458,-180414.25430117652
0.01,0.37,0.25,0.37,-185844.62399591226,-180484.7646378076
0.01,0.37,0.26,0.36,-185845.1880236053,-180540.26028348244
0.01,0.37,0.27,0.35,-185832.4612705109,-180580.90723984753
0.01,0.37,0.28,0.34,-185806.62416161306,-180606.8394703149
0.01,0.37,0.29,0.33,-185767.82746633168,-180618.16058600525
0.01,0.37,0.3,0.32,-185716.1935554983,-180614.94510271712
0.01,0.37,0.31,0.31,-185651.8172712818,-180597.23931084835
0.01,0.37,0.32,0.3,-185574.7664383045,-180565.06178650752
0.01,0.37,0.33,0.29,-185485.08203223854,-180518.40356010746
0.01,0.37,0.34,0.28,-185382.7780112093,-180457.22794776576
0.01,0.37,0.35,0.27,-185267.84080467978,-180381.47004018686
0.01,0.37,0.36,0.26,-185140.22844352433,-180291.03583273434
0.01,0.37,0.37,0.25,-184999.86930305357,-180185.80096845434
0.01,0.37,0.38,0.24,-184846.66041706447,-180065.609052125
0.01,0.37,0.39,0.23,-184680.46530463023,-179930.26947704572
0.01,0.37,0.4,0.22,-184501.11123108957,-179779.5546860265
0.01,0.38,0.2,0.41,-185381.01892822867,-179752.43760625922
0.01,0.38,0.21,0.4,-185444.71470650536,-179878.01530095615
0.01,0.38,0.22,0.39,-185493.643630353,-179987.40181434865
0.01,0.38,0.23,0.38,-185528.16593036984,-180080.91265413698
0.01,0.38,0.24,0.37,-185548.59746388695,-180158.81825809172
0.01,0.38,0.25,0.36,-185555.21387887298,-180221.34815794285
0.01,0.38,0.26,0.35,-185548.2539623195,-180268.69432775295
0.01,0.38,0.27,0.34,-185527.92230980797,-180301.01385347263
0.01,0.38,0.28,0.33,-185494.39141905544,-180318.43102647734
0.01,0.38,0.29,0.32,-185447.803284119,-180321.03893776354
0.01,0.38,0.3,0.31,-185388.27054627766,-180308.90062882396
0.01,0.38,0.31,0.3,-185315.8772407368,-180282.04983834625
0.01,0.38,0.32,0.29,-185230.6791639635,-180240.49136954357
0.01,0.38,0.33,0.28,-185132.703873687,-180184.20109015107
0.01,0.38,0.34,0.27,-185021.95032156253,-180113.12556508652
0.01,0.38,0.35,0.26,-184898.38810646746,-180027.18130974367
0.01,0.38,0.36,0.25,-184761.95632361918,-179926.25363910818
0.01,0.38,0.37,0.24,-184612.56197037056,-179810.19507355161
0.01,0.38,0.38,0.23,-184450.07785266446,-179678.8232452845
0.01,0.38,0.39,0.22,-184274.33991546664,-179531.91822878897
0.01,0.38,0.4,0.21,-184085.1438943804,-179369.2191924326
0.01,0.39,0.19,0.41,-185043.4663952326,-179377.75904001322
0.01,0.39,0.2,0.4,-185115.11745534532,-179512.48175439055
0.01,0.39,0.21,0.39,-185171.542079467,-179630.50826151654
0.01,0.39,0.22,0.38,-185213.1451852238,-179732.1977078978
0.01,0.39,0.23,0.37,-185240.2816627117,-179817.85851588473
0.01,0.39,0.24,0.36,-185253.26148227474,-179887.75349143028
0.01,0.39,0.25,0.35,-185252.35379765186,-179942.10392722
0.01,0.39,0.26,0.34,-185237.79022491886,-179981.0928815992
0.01,0.39,0.27,0.33,-185209.76743239022,-180004.86776846266
0.01,0.39,0.28,0.32,-185168.4491424202,-180013.54235904466
0.01,0.39,0.29,0.31,-185113.96761951348,-180007.1982700206
0.01,0.39,0.3,0.3,-185046.42469798535,-179985.88599115936
0.01,0.39,0.31,0.29,-184965.8923848861,-179949.62548824106
0.01,0.39,0.32,0.28,-184872.41305873985,-179898.40640179024
0.01,0.39,0.33,0.27,-184765.99927080568,-179832.18784833263
0.01,0.39,0.34,0.26,-184646.63314215333,-179750.89781746647
0.01,0.39,0.35,0.25,-184514.26533600295,-179654.4321441997
0.01,0.39,0.36,0.24,-184368.8135696144,-179542.65302083627
0.01,0.39,0.37,0.23,-184210.16061248642,-179415.38699517367
0.01,0.39,0.38,0.22,-184038.15169645433,-179272.42238059916
0.01,0.39,0.39,0.21,-183852.59123674856,-179113.50597714703
0.01,0.39,0.4,0.2,-183653.2387288475,-178938.3389683514
0.01,0.4,0.18,0.41,-184691.69761475347,-178986.03317767123
0.01,0.4,0.19,0.4,-184771.80652660885,-179130.42531565262
0.01,0.4,0.2,0.39,-184836.17928534411,-179257.56593814245
0.01,0.4,0.21,0.38,-184885.27234275255,-179367.86467751052
0.01,0.4,0.22,0.37,-184919.48527595802,-179461.67359487794
0.01,0.4,0.23,0.36,-184939.16708806943,-179539.29348074575
0.01,0.4,0.24,0.35,-184944.62125520117,-179600.97890199392
0.01,0.4,0.25,0.34,-184936.10976017633,-179646.9422355654
0.01,0.4,0.26,0.33,-184913.85629180388,-179677.35686772672
0.01,0.4,0.27,0.32,-184878.04874303532,-179692.3596922112
0.01,0.4,0.28,0.31,-184828.84110667268,-179692.05300591377
0.01,0.4,0.29,0.3,-184766.3548402567,-179676.50587376967
0.01,0.4,0.3,0.29,-184690.6797499478,-179645.75501262565
0.01,0.4,0.31,0.28,-184601.8744248532,-179599.80522556012
0.01,0.4,0.32,0.27,-184499.96623702694,-179538.62940187636
0.01,0.4,0.33,0.26,-184384.9509071424,-179462.16808276993
0.01,0.4,0.34,0.25,-184256.79162061238,-179370.3285774438
0.01,0.4,0.35,0.24,-184115.41766269936,-179262.98359821548
0.01,0.4,0.36,0.23,-183960.72252280902,-179139.96936480692
0.01,0.4,0.37,0.22,-183792.56139633266,-179001.08310618513
0.01,0.4,0.38,0.21,-183610.74798537017,-178846.0798612829
0.01,0.4,0.39,0.2,-183415.0504650272,-178674.66844529493
0.01,0.4,0.4,0.19,-183205.18643639408,-178486.5064026559
0.02,0.17,0.4,0.41,-190154.1102498556,-184657.99105417627
0.02,0.18,0.39,0.41,-190096.94558435134,-184615.68617447565
0.02,0.18,0.4,0.4,-190068.7376429039,-184627.87938829346
0.02,0.19,0.38,0.41,-190024.12005136543,-184555.4389262256
0.02,0.19,0.39,0.4,-189999.16162756397,-184571.95173924102
0.02,0.19,0.4,0.39,-189963.50588416713,-184577.18170659413
0.02,0.2,0.37,0.41,-189936.12470422473,-184477.7140348247
0.02,0.2,0.38,0.4,-189914.55476995223,-184498.6789015273
0.02,0.2,0.39,0.39,-189882.16841415898,-184508.1994951169
0.02,0.2,0.4,0.38,-189839.00303637446,-184506.28770418582
0.02,0.21,0.36,0.41,-189833.38480282595,-184382.91046531632
0.02,0.21,0.37,0.4,-189815.34821353233,-184408.4671693627
0.02,0.21,0.38,0.39,-189786.3688197656,-184422.41074442436
0.02,0.21,0.39,0.38,-189746.49270068228,-184424.76071078752
0.02,0.21,0.4,0.37,-189695.75191530964,-184415.52187183624
0.02,0.22,0.35,0.41,-189716.267578669,-184271.36916516125
0.02,0.22,0.36,0.4,-189701.9156806139,-184301.6654246416
0.02,0.22,0.37,0.39,-189676.48670686365,-184320.1716635568
0.02,0.22,0.38,0.38,-189640.03602344453,-184326.91564112913
0.02,0.22,0.39,0.37,-189592.60436901066,-184321.9097924364
0.02,0.22,0.4,0.36,-189534.2179156023,-184305.15128916898
0.02,0.23,0.34,0.41,-189585.08840531015,-184143.37922509614
0.02,0.23,0.35,0.4,-189574.579712249,-184178.57136888977
0.02,0.23,0.36,0.39,-189552.85110731484,-184201.78788814097
0.02,0.23,0.37,0.38,-189519.96792008975,-184213.06545769464
0.02,0.23,0.38,0.37,-189475.98017609766,-184212.42475156454
0.02,0.23,0.39,0.36,-189420.92272700576,-184199.87057313477
0.02,0.23,0.4,0.35,-189354.8152506245,-184175.39185515983
0.02,0.24,0.33,0.41,-189440.11569627386,-183999.1827758307
0.02,0.24,0.34,0.4,-189433.61664580897,-184039.43649995237
0.02,0.24,0.35,0.39,-189415.74552598636,-184067.5195268062
0.02,0.24,0.36,0.38,-189386.578386295,-184083.47820321037
0.02,0.24,0.37,0.37,-189346.1752158146,-184087.34211880105
0.02,0.24,0.38,0.36,-189294.580153082,-184079.1243158983
0.02,0.24,0.39,0.35,-189231.8215555348,-184058.82135895002
0.02,0.24,0.4,0.34,-189157.9119300676,-184026.41326508793
0.02,0.25,0.32,0.41,-189281.57476734623,-183838.97885025974
0.02,0.25,0.33,0.4,-189279.26056902288,-183884.47006596037
0.02,0.25,0.34,0.39,-189265.41197445415,-183917.58519482112
0.02,0.25,0.35,0.38,-189240.11660113191,-183938.3811037297
0.02,0.25,0.36,0.37,-189203.44515804277,-183946.8970542958
0.02,0.25,0.37,0.36,-189155.4517472795,-183943.1550044616
0.02,0.25,0.38,0.35,-189096.17401314923,-183927.1597576106
0.02,0.25,0.39,0.34,-189025.63314217367,-183898.89896256756
0.02,0.25,0.4,0.33,-188943.8337139806,-183858.34296448962
0.02,0.26,0.31,0.41,-189109.65083801377,-183662.92638522212
0.02,0.26,0.32,0.4,-189111.70642750946,-183713.84217313342
0.02,0.26,0.33,0.39,-189102.05417027976,-183752.16521360885
0.02,0.26,0.34,0.38,-189080.79420600907,-183777.96384779434
0.02,0.26,0.35,0.37,-189048.00881168668,-183791.28785736836
0.02,0.26,0.36,0.36,-189003.76280931226,-183792.16887224672
0.02,0.26,0.37,0.35,-188948.10380674887,-183780.62061143605
0.02,0.26,0.38,0.34,-188881.0622773879,-183756.63896269855
0.02,0.26,0.39,0.33,-188802.65148048406,-183720.2019028872
0.02,0.26,0.4,0.32,-188712.8672203023,-183671.26925709256
0.02,0.27,0.3,0.41,-188924.4913003047,-183471.14649016902
0.02,0.27,0.31,0.4,-188931.11241684086,-183527.6861777783
0.02,0.27,0.32,0.39,-188925.8400351679,-183571.40410891394
0.02,0.27,0.33,0.38,-188908.78789457382,-183602.3811763907
0.02,0.27,0.34,0.37,-188880.05079424052,-183620.67863614537
0.02,0.27,0.35,0.36,-188839.70512417046,-183626.3386381624
0.02,0.27,0.36,0.35,-188787.80921213358,-183619.38457342167
0.02,0.27,0.37,0.34,-188724.40349507704,-183599.82124530777
0.02,0.27,0.38,0.33,-188649.51051912532,-183567.63486961013
0.02,0.27,0.39,0.32,-188563.13476817045,-183522.79290311335
0.02,0.27,0.4,0.31,-188465.26231692478,-183465.24369665046
0.02,0.28,0.29,0.41,-188726.20734749502,-183263.7240759654
0.02,0.28,0.3,0.4,-188737.6017550279,-183326.1004587339
0.02,0.28,0.31,0.39,-188736.90359067294,-183375.4125063668
0.02,0.28,0.32,0.38,-188724.24141451315,-183411.75488453754
0.02,0.28,0.33,0.37,-188699.72362533418,-183435.2014008509
0.02,0.28,0.34,0.36,-188663.4391353308,-183445.80567954876
0.02,0.28,0.35,0.35,-188615.45784027583,-183443.60163167943
0.02,0.28,0.36,0.34,-188555.8308970234,-183428.6037326001
0.02,0.28,0.37,0.33,-188484.59081525382,-183400.80711372264
0.02,0.28,0.38,0.32,-188401.7513657286,-183360.18747076797
0.02,0.28,0.39,0.31,-188307.30730278743,-183306.70078626325
0.02,0.28,0.4,0.3,-188201.23389417893,-183240.28285937323
0.02,0.29,0.28,0.41,-188514.8750266203,-183040.70890756752
0.02,0.29,0.29,0.4,-188531.26390362935,-183109.1496387068
0.02,0.29,0.3,0.39,-188535.3463230888,-183164.26849664547
0.02,0.29,0.31,0.38,-188527.26705566465,-183206.17530970092
0.02,0.29,0.32,0.37,-188507.14932093752,-183234.95765833472
0.02,0.29,0.33,0.36,-188475.09563070603,-183250.68171845563
0.02,0.29,0.34,0.35,-188431.18840293537,-183253.39287536807
0.02,0.29,0.35,0.34,-188375.49036248247,-183243.1161244969
0.02,0.29,0.36,0.33,-188308.04473893452,-183219.85626922612
0.02,0.29,0.37,0.32,-188228.87526660904,-183183.59792089852
0.02,0.29,0.38,0.31,-188137.98598671515,-183134.30530097743
0.02,0.29,0.39,0.3,-188035.36084662876,-183071.9218403217
0.02,0.29,0.4,0.29,-187920.96308594354,-182996.3695652372
0.02,0.3,0.27,0.41,-188290.53575502057,-182802.11612065227
0.02,0.3,0.28,0.4,-188312.15528303527,-182876.86529961403
0.02,0.3,0.29,0.39,-188321.23806732846,-182938.018519394
0.02,0.3,0.3,0.38,-188317.9466776763,-182985.70235947552
0.02,0.3,0.31,0.37,-188302.4205442424,-183020.01956296107
0.02,0.3,0.32,0.36,-188274.77699962037,-183041.0500786141
0.02,0.3,0.33,0.35,-188235.1120613792,-183048.85184340386
0.02,0.3,0.34,0.34,-188183.5009765682,-183043.46132700998
0.02,0.3,0.35,0.33,-188119.99854277744,-183024.89385288276
0.02,0.3,0.36,0.32,-188044.6392142312,-182993.1437043363
0.02,0.3,0.37,0.31,-187957.43699569462,-182948.18401845513
0.02,0.3,0.38,0.3,-187858.38512141313,-182889.96646503374
0.02,0.3,0.39,0.29,-187747.4555106075,-182818.4207020718
0.02,0.3,0.4,0.28,-187624.59798492855,-182733.45359322886
0.02,0.31,0.26,0.41,-188053.19632034018,-182547.926221743
0.02,0.31,0.27,0.4,-188080.29950805556,-182629.2462182857
0.02,0.31,0.28,0.39,-188094.61744125205,-182696.6777976528
0.02,0.31,0.29,0.38,-188096.33231293122,-182750.36611460173
0.02,0.31,0.3,0.37,-188085.60135236688,-182790.43066339675
0.02,0.31,0.31,0.36,-188062.55810273567,-182816.9665554388
0.02,0.31,0.32,0.35,-188027.3134024016,-182830.04550054864
0.02,0.31,0.33,0.34,-187979.95609801766,-182829.71652006853
0.02,0.31,0.34,0.33,-187920.55350936635,-182816.00641170132
0.02,0.31,0.35,0.32,-187849.1516586749,-182788.91997882578
0.02,0.31,0.36,0.31,-187765.7752706152,-182748.4400304964
0.02,0.31,0.37,0.3,-187670.42754298862,-182694.52715212776
0.02,0.31,0.38,0.29,-187563.08968188555,-182627.11924065437
0.02,0.31,0.39,0.28,-187443.7201885838,-182546.13079142914
0.02,0.31,0.4,0.27,-187312.253878264,-182451.45191693903
0.02,0.32,0.25,0.41,-187802.82836398328,-182278.08457180476
0.02,0.32,0.26,0.4,-187835.68715233158,-182366.2581310022
0.02,0.32,0.27,0.39,-187855.4918456663,-182440.23033797232
0.02,0.32,0.28,0.38,-187862.4463652863,-182500.16702780733
0.02,0.32,0.29,0.37,-187856.72756369095,-182546.2062700398
0.02,0.32,0.3,0.36,-187838.48678316697,-182578.4599272271
0.02,0.32,0.31,0.35,-187807.8510726613,-182597.01487182325
0.02,0.32,0.32,0.34,-187764.924099622,-182601.9338980183
0.02,0.32,0.33,0.33,-187709.78678343544,-182593.25635517438
0.02,0.32,0.34,0.32,-187642.49766852104,-182570.9985209205
0.02,0.32,0.35,0.31,-187563.0930475537,-182535.15372437338
0.02,0.32,0.36,0.3,-187471.5868382416,-182485.69222291585
0.02,0.32,0.37,0.29,-187367.97021023103,-182422.560829101
0.02,0.32,0.38,0.28,-187252.2109516694,-182345.68227721535
