Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.27,0.38,0.34,-29664.63603950616,-35469.776145311
0.01,0.27,0.39,0.33,-29605.582800219396,-35362.54514969105
0.01,0.27,0.4,0.32,-29541.779525479993,-35251.690413065575
0.01,0.28,0.3,0.41,-29806.098277767363,-35982.076835380285
0.01,0.28,0.31,0.4,-29787.536537387234,-35904.80433490582
0.01,0.28,0.32,0.39,-29763.293589184104,-35823.1985403138
0.01,0.28,0.33,0.38,-29733.51531633392,-35737.37693062891
0.01,0.28,0.34,0.37,-29698.341288644002,-35647.44997484816
0.01,0.28,0.35,0.36,-29657.904939528493,-35553.52130890406
0.01,0.28,0.36,0.35,-29612.333681657372,-35455.68785130647
0.01,0.28,0.37,0.34,-29561.748964093047,-35354.0398602764
0.01,0.28,0.38,0.33,-29506.266272290326,-35248.66093374773
0.01,0.28,0.39,0.32,-29445.995070959863,-35139.627952236464
0.01,0.28,0.4,0.31,-29381.038688419165,-35027.010963202214
0.01,0.29,0.29,0.41,-29669.210545302587,-35847.07608091514
0.01,0.29,0.3,0.4,-29654.706271288047,-35772.06265953938
0.01,0.29,0.31,0.39,-29634.445880084255,-35692.65638518912
0.01,0.29,0.32,0.38,-29608.58112601217,-35608.9795596432
0.01,0.29,0.33,0.37,-29577.25704296035,-35521.147067688566
0.01,0.29,0.34,0.36,-29540.612169287062,-35429.26660199533
0.01,0.29,0.35,0.35,-29498.778704543267,-35333.43881982088
0.01,0.29,0.36,0.34,-29451.882601973626,-35233.75743549921
0.01,0.29,0.37,0.33,-29400.04359909827,-35130.30925101746
0.01,0.29,0.38,0.32,-29343.375187131052,-35023.17412543516
0.01,0.29,0.39,0.31,-29281.984518478497,-34912.4248823902
0.01,0.29,0.4,0.3,-29215.972250016854,-34798.12715338908
0.01,0.3,0.28,0.41,-29524.790101275557,-35706.9067595889
0.01,0.3,0.29,0.4,-29514.444193019743,-35634.261307013156
0.01,0.3,0.3,0.39,-29498.26232240074,-35557.158362196446
0.01,0.3,0.31,0.38,-29476.402578147197,-35475.72551255314
0.01,0.3,0.32,0.37,-29449.01586529267,-35390.08246540514
0.01,0.3,0.33,0.36,-29416.24618627668,-35300.34132903146
0.01,0.3,0.34,0.35,-29378.230845594302,-35206.60681727908
0.01,0.3,0.35,0.34,-29335.100583371186,-35108.97638311019
0.01,0.3,0.36,0.33,-29286.97964130972,-35007.54028453055
0.01,0.3,0.37,0.32,-29233.98576268907,-34902.38158458046
0.01,0.3,0.38,0.31,-29176.23012641896,-34793.57608538789
0.01,0.3,0.39,0.3,-29113.817213464663,-34681.19219460097
0.01,0.3,0.4,0.29,-29046.84460219743,-34565.290720753896
0.01,0.31,0.27,0.41,-29372.8728954296,-35561.57868219935
0.01,0.31,0.28,0.4,-29366.790320182332,-35491.41558732079
0.01,0.31,0.29,0.39,-29354.786472081243,-35416.72475254894
0.01,0.31,0.3,0.38,-29337.026303771694,-35337.63957985979
0.01,0.31,0.31,0.37,-29313.66705469491,-35254.28506187979
0.01,0.31,0.32,0.36,-29284.858598435407,-35166.77812914378
0.01,0.31,0.33,0.35,-29250.743703569533,-35075.227910873444
0.01,0.31,0.34,0.34,-29211.45821516704,-34979.73591642541
0.01,0.31,0.35,0.33,-29167.131161811296,-34880.39614227241
0.01,0.31,0.36,0.32,-29117.884790963733,-34777.29510734161
0.01,0.31,0.37,0.31,-29063.83453359939,-34670.51181763568
0.01,0.31,0.38,0.3,-29005.08889718674,-34560.117659209
0.01,0.31,0.39,0.29,-28941.74928418605,-34446.176216672924
0.01,0.31,0.4,0.28,-28873.909731200896,-34328.74301236446
0.01,0.32,0.26,0.41,-29213.48386378512,-35411.090701453315
0.01,0.32,0.27,0.4,-29211.774264691427,-35343.530455389046
0.01,0.32,0.28,0.39,-29204.052008898092,-35271.36600743153
0.01,0.32,0.29,0.38,-29190.489521005657,-35194.73718130838
0.01,0.32,0.3,0.37,-29171.250904372064,-35113.77478373515
0.01,0.32,0.31,0.36,-29146.492366989507,-35028.60103014695
0.01,0.32,0.32,0.35,-29116.362548579324,-34939.32987167643
0.01,0.32,0.33,0.34,-29081.002758292525,-34846.06723276186
0.01,0.32,0.34,0.33,-29040.547129656607,-34748.91116602225
0.01,0.32,0.35,0.32,-28995.12269701397,-34647.951928642775
0.01,0.32,0.36,0.31,-28944.849395521913,-34543.27198233796
0.01,0.32,0.37,0.3,-28889.839984714225,-34434.94591689125
0.01,0.32,0.38,0.29,-28830.19989355439,-34323.0402952001
0.01,0.32,0.39,0.28,-28766.026982734977,-34207.61341558029
0.01,0.32,0.4,0.27,-28697.411217582878,-34088.71498468875
0.01,0.33,0.25,0.41,-29046.636690211853,-35255.43048566389
0.01,0.33,0.26,0.4,-29049.41508800246,-35190.600377246104
0.01,0.33,0.27,0.39,-29046.08267020189,-35121.08269163
0.01,0.33,0.28,0.38,-29036.820035056408,-35047.02437479653
0.01,0.33,0.29,0.37,-29021.798757879136,-34968.562654566544
0.01,0.33,0.3,0.36,-29001.181910578965,-34885.82555990549
0.01,0.33,0.31,0.35,-28975.124467284928,-34798.932326364134
0.01,0.33,0.32,0.34,-28943.773608293024,-34707.99369987639
0.01,0.33,0.33,0.33,-28907.268931212,-34613.112147785956
0.01,0.33,0.34,0.32,-28865.742575328382,-34514.38198311818
0.01,0.33,0.35,0.31,-28819.31926268045,-34411.88940558361
0.01,0.33,0.36,0.3,-28768.116256984253,-34305.71246045395
0.01,0.33,0.37,0.29,-28712.243239268577,-34195.92091416526
0.01,0.33,0.38,0.28,-28651.802096729214,-34082.57604315737
0.01,0.33,0.39,0.27,-28586.88661878206,-33965.73032992824
0.01,0.33,0.4,0.26,-28517.582091438788,-33845.42705742618
0.01,0.34,0.24,0.41,-28872.333399392417,-35094.5741248537
0.01,0.34,0.25,0.4,-28879.721006483895,-35032.60904724676
0.01,0.34,0.26,0.39,-28880.892049946833,-34965.86529324153
0.01,0.34,0.27,0.38,-28876.036115773313,-34894.49774355773
0.01,0.34,0.28,0.37,-28865.332952922185,-34818.65074741514
0.01,0.34,0.29,0.36,-28848.953105257548,-34738.45875413995
0.01,0.34,0.3,0.35,-28827.05841082509,-34654.04681216514
0.01,0.34,0.31,0.34,-28799.80238432853,-34565.53095127916
0.01,0.34,0.32,0.33,-28767.3304945216,-34473.018459831816
0.01,0.34,0.33,0.32,-28729.78034477208,-34376.608065148284
0.01,0.34,0.34,0.31,-28687.281762062372,-34276.39002241088
0.01,0.34,0.35,0.3,-28639.956796989496,-34172.446114568076
0.01,0.34,0.36,0.29,-28587.919634764512,-34064.84956326746
0.01,0.34,0.37,0.28,-28531.276414648513,-33953.66484824741
0.01,0.34,0.38,0.27,-28470.124952560604,-33838.947429921405
0.01,0.34,0.39,0.26,-28404.55435860148,-33720.74336689669
0.01,0.34,0.4,0.25,-28334.644537777105,-33599.08881671175
0.01,0.35,0.23,0.41,-28690.563765993888,-34928.48555405115
0.01,0.35,0.24,0.4,-28702.688936454237,-34869.52894584327
0.01,0.35,0.25,0.39,-28708.48325613724,-34805.69389259385
0.01,0.35,0.26,0.38,-28708.14624874643,-34737.14415758935
0.01,0.35,0.27,0.37,-28701.86665098647,-34664.032023689986
0.01,0.35,0.28,0.36,-28689.82318036717,-34586.49906065756
0.01,0.35,0.29,0.35,-28672.18514688945,-34504.67673644151
0.01,0.35,0.3,0.34,-28649.11292917367,-34418.68689297296
0.01,0.35,0.31,0.33,-28620.758330381286,-34328.64210180893
0.01,0.35,0.32,0.32,-28587.264825025057,-34234.64591071416
0.01,0.35,0.33,0.31,-28548.767704168644,-34136.79298867505
0.01,0.35,0.34,0.3,-28505.394123353188,-34035.169173677896
0.01,0.35,0.35,0.29,-28457.26305467073,-33929.85142466691
0.01,0.35,0.36,0.28,-28404.48514156462,-33820.907676258474
0.01,0.35,0.37,0.27,-28347.16245201927,-33708.396591871184
0.01,0.35,0.38,0.26,-28285.388122638597,-33592.36720776868
0.01,0.35,0.39,0.25,-28219.245882517567,-33472.85845691814
0.01,0.35,0.4,0.24,-28148.809441556325,-33349.898557312525
0.01,0.36,0.22,0.41,-28501.30451731324,-34757.11577101973
0.01,0.36,0.23,0.4,-28518.30386227958,-34701.320721276024
0.01,0.36,0.24,0.39,-28528.84841479066,-34640.53767844846
0.01,0.36,0.25,0.38,-28533.148751679113,-34574.940401038446
0.01,0.36,0.26,0.37,-28531.403547361064,-34504.69005309363
0.01,0.36,0.27,0.36,-28523.80050709214,-34429.93613680005
0.01,0.36,0.28,0.35,-28510.517114518945,-34350.81723947082
0.01,0.36,0.29,0.34,-28491.7212202171,-34267.4616216093
0.01,0.36,0.3,0.33,-28467.571491264694,-34179.987666083565
0.01,0.36,0.31,0.32,-28438.217736582217,-34088.5042031331
0.01,0.36,0.32,0.31,-28403.801118378302,-33993.11072153877
0.01,0.36,0.33,0.3,-28364.45425627534,-33893.897472522236
0.01,0.36,0.34,0.29,-28320.301227309505,-33790.945469563776
0.01,0.36,0.35,0.28,-28271.457461805116,-33684.32638413286
0.01,0.36,0.36,0.27,-28218.029531928863,-33574.102334132964
0.01,0.36,0.37,0.26,-28160.114826349945,-33460.32555848317
0.01,0.36,0.38,0.25,-28097.801100666566,-33343.037967494296
0.01,0.36,0.39,0.24,-28031.165888867865,-33222.2705543064
0.01,0.36,0.4,0.23,-27960.27575578255,-33098.04264733729
0.01,0.37,0.21,0.41,-28304.518297433384,-34580.401816433245
0.01,0.37,0.22,0.4,-28326.53800365465,-34527.932371286675
0.01,0.37,0.23,0.39,-28341.968002670914,-34470.354293723874
0.01,0.37,0.24,0.38,-28351.031242986646,-34407.852652481844
0.01,0.37,0.25,0.37,-28353.93745214706,-34340.598605125284
0.01,0.37,0.26,0.36,-28350.884273119238,-34268.750533523555
0.01,0.37,0.27,0.35,-28342.05817729563,-34192.454956082285
0.01,0.37,0.28,0.34,-28327.63518889752,-34111.84725148978
0.01,0.37,0.29,0.33,-28307.781446958244,-34027.05222014305
0.01,0.37,0.3,0.32,-28282.653624314946,-33938.184502669326
0.01,0.37,0.31,0.31,-28252.399217583974,-33845.34886950666
0.01,0.37,0.32,0.3,-28217.15671753271,-33748.64039094686
0.01,0.37,0.33,0.29,-28177.055665278567,-33648.144493063
0.01,0.37,0.34,0.28,-28132.21659609,-33543.93690128972
0.01,0.37,0.35,0.27,-28082.750869014668,-33436.083469875055
0.01,0.37,0.36,0.26,-28028.760376904047,-33324.63989176852
0.01,0.37,0.37,0.25,-27970.33712742163,-33209.65127952844
0.01,0.37,0.38,0.24,-27907.562681059775,-33091.151603270104
0.01,0.37,0.39,0.23,-27840.507426736203,-32969.16296622333
0.01,0.37,0.4,0.22,-27769.229668790504,-32843.694691717545
0.01,0.38,0.2,0.41,-28100.15234921028,-34398.26547279618
0.01,0.38,0.21,0.4,-28127.34974917702,-34349.2981919448
0.01,0.38,0.22,0.39,-28147.809983987416,-34295.08898591936
0.01,0.38,0.23,0.38,-28161.769943947533,-34235.83579941423
0.01,0.38,0.24,0.37,-28169.451728274427,-34171.721098175185
0.01,0.38,0.25,0.36,-28171.064033064267,-34102.9132557615
0.01,0.38,0.26,0.35,-28166.80326742096,-34029.567668637894
0.01,0.38,0.27,0.34,-28156.854443311626,-33951.82764514167
0.01,0.38,0.28,0.33,-28141.391873415294,-33869.8251025721
0.01,0.38,0.29,0.32,-28120.579702524323,-33783.68109794537
0.01,0.38,0.3,0.31,-28094.57229117173,-33693.50621107379
0.01,0.38,0.31,0.3,-28063.514464532615,-33599.400793004694
0.01,0.38,0.32,0.29,-28027.541634869365,-33501.45508807827
0.01,0.38,0.33,0.28,-27986.779801531695,-33399.7492336057
0.01,0.38,0.34,0.27,-27941.34542851139,-33294.35313715988
0.01,0.38,0.35,0.26,-27891.345195540882,-33185.326227460864
0.01,0.38,0.36,0.25,-27836.875614465956,-33072.71707058083
0.01,0.38,0.37,0.24,-27778.02249784427,-32956.56283841541
0.01,0.38,0.38,0.23,-27714.860261096743,-32836.88861074456
0.01,0.38,0.39,0.22,-27647.451032651985,-32713.70648531992
0.01,0.38,0.4,0.21,-27575.843537817753,-32587.014461709972
0.01,0.39,0.19,0.41,-27888.136855080727,-34210.611623078155
0.01,0.39,0.2,0.4,-27920.682311779474,-34165.33744913628
0.01,0.39,0.21,0.39,-27946.328717414548,-34114.67352857877
0.01,0.39,0.22,0.38,-27965.328788847994,-34058.832561372255
0.01,0.39,0.23,0.37,-27977.918567098466,-33998.00988677124
0.01,0.39,0.24,0.36,-27984.319119933993,-33932.385184330786
0.01,0.39,0.25,0.35,-27984.737909587548,-33862.123840256136
0.01,0.39,0.26,0.34,-27979.369885737717,-33787.378039205185
0.01,0.39,0.27,0.33,-27968.398348809355,-33708.28762657593
0.01,0.39,0.28,0.32,-27951.99561724053,-33624.98077490433
0.01,0.39,0.29,0.31,-27930.323523519466,-33537.57447915828
0.01,0.39,0.3,0.3,-27903.533756737932,-33446.17489865844
0.01,0.39,0.31,0.29,-27871.76806356603,-33350.87755751692
0.01,0.39,0.32,0.28,-27835.15831449845,-33251.76741043189
0.01,0.39,0.33,0.27,-27793.826437608237,-33148.918776063925
0.01,0.39,0.34,0.26,-27747.884217571966,-33042.39513574905
0.01,0.39,0.35,0.25,-27697.432953116353,-32932.24879069092
0.01,0.39,0.36,0.24,-27642.56296098136,-32818.52036572054
0.01,0.39,0.37,0.23,-27583.3529086532,-32701.238141871883
0.01,0.39,0.38,0.22,-27519.868951063687,-32580.417192964844
0.01,0.39,0.39,0.21,-27452.163637609596,-32456.05829254563
0.01,0.39,0.4,0.2,-27380.27454443709,-32328.146546126238
0.01,0.4,0.18,0.41,-27668.382857096818,-34017.326189449785
0.01,0.4,0.19,0.4,-27706.462046389774,-33975.95271306629
0.01,0.4,0.2,0.39,-27737.463588376053,-33929.02486872583
0.01,0.4,0.21,0.38,-27761.658308853377,-33876.772387417564
0.01,0.4,0.22,0.37,-27779.29807539639,-33819.40536078866
0.01,0.4,0.23,0.36,-27790.617897574688,-33757.11633932505
0.01,0.4,0.24,0.35,-27795.83760929312,-33690.08201292109
0.01,0.4,0.25,0.34,-27795.163213359363,-33618.464553911675
0.01,0.4,0.26,0.33,-27788.7879479097,-33542.41268216977
0.01,0.4,0.27,0.32,-27776.893119128046,-33462.06249667918
0.01,0.4,0.28,0.31,-27759.648733148322,-33377.53810645044
0.01,0.4,0.29,0.3,-27737.21395101752,-33288.95208463765
0.01,0.4,0.3,0.29,-27709.737383322394,-33196.40576244162
0.01,0.4,0.31,0.28,-27677.357234965366,-33099.989373269935
0.01,0.4,0.32,0.27,-27640.201305164454,-32999.782052215676
0.01,0.4,0.33,0.26,-27598.386842677464,-32895.85169084327
0.01,0.4,0.34,0.25,-27552.020251175287,-32788.25464219662
0.01,0.4,0.35,0.24,-27501.196634278807,-32677.035265535567
0.01,0.4,0.36,0.23,-27445.999163656536,-32562.225294190328
0.01,0.4,0.37,0.22,-27386.498246305593,-32443.84300265041
0.01,0.4,0.38,0.21,-27322.750458125945,-32321.892139992553
0.01,0.4,0.39,0.2,-27254.797199352783,-32196.360585208105
0.01,0.4,0.4,0.19,-27182.663012216268,-32067.218664795306
0.02,0.17,0.4,0.41,-31009.627035399397,-37383.57038172016
0.02,0.18,0.39,0.41,-30959.16635284712,-37308.99141481213
0.02,0.18,0.4,0.4,-30909.21607381248,-37217.447373796545
0.02,0.19,0.38,0.41,-30899.912099254274,-37228.27954008764
0.02,0.19,0.39,0.4,-30853.18726515497,-37138.134529189105
0.02,0.19,0.4,0.39,-30801.198268563854,-37043.934220538446
0.02,0.2,0.37,0.41,-30832.05557062318,-37141.59611700498
0.02,0.2,0.38,0.4,-30788.63900987352,-37052.92683580821
0.02,0.2,0.39,0.39,-30739.90955501695,-36960.17051502939
0.02,0.2,0.4,0.38,-30685.979730163286,-36863.42000680336
0.02,0.21,0.36,0.41,-30755.76613181271,-37049.083252972174
0.02,0.21,0.37,0.4,-30715.741700856022,-36961.96905962211
0.02,0.21,0.38,0.39,-30670.353218688288,-36870.7335157465
0.02,0.21,0.39,0.38,-30619.717033508372,-36775.472249663166
0.02,0.21,0.4,0.37,-30563.944820138662,-36676.27551954097
0.02,0.22,0.35,0.41,-30671.193804882874,-36950.864588525255
0.02,0.22,0.36,0.4,-30634.646590605673,-36865.387542086406
0.02,0.22,0.37,0.39,-30592.681540110116,-36775.752058991005
0.02,0.22,0.38,0.38,-30545.419028098233,-36682.056746129834
0.02,0.22,0.39,0.37,-30492.974553481476,-36584.39463783163
0.02,0.22,0.4,0.36,-30435.4587596332,-36482.853216116055
0.02,0.23,0.34,0.41,-30578.47132591239,-36847.046577024594
0.02,0.23,0.35,0.4,-30545.48787120651,-36763.29163625309
0.02,0.23,0.36,0.39,-30507.029941809633,-36675.33817180285
0.02,0.23,0.37,0.38,-30463.222164489125,-36583.28799469963
0.02,0.23,0.38,0.37,-30414.184064659607,-36487.23711784495
0.02,0.23,0.39,0.36,-30360.030109783478,-36387.27579941641
0.02,0.23,0.4,0.35,-30300.86970937091,-36283.48854286739
0.02,0.24,0.33,0.41,-30477.71577763609,-36737.720018860666
0.02,0.24,0.34,0.4,-30448.384333515638,-36655.775293951774
0.02,0.24,0.35,0.39,-30413.518670649282,-36569.588705288406
0.02,0.24,0.36,0.38,-30373.247919986665,-36479.26552014731
0.02,0.24,0.37,0.37,-30327.695859007716,-36384.904955558995
0.02,0.24,0.38,0.36,-30276.980981678025,-36286.600248262264
0.02,0.24,0.39,0.35,-30221.21652159681,-36184.43867785021
0.02,0.24,0.4,0.34,-30160.510428848924,-36078.50154361888
0.02,0.25,0.32,0.41,-30369.029876876026,-36622.96134231903
0.02,0.25,0.33,0.4,-30343.44068517606,-36542.918377976705
0.02,0.25,0.34,0.39,-30312.254142394337,-36458.586673862876
0.02,0.25,0.35,0.38,-30275.604166361438,-36370.07523622298
0.02,0.25,0.36,0.37,-30233.619038739576,-36277.486738339336
0.02,0.25,0.37,0.36,-30186.421505559658,-36180.917621067754
0.02,0.25,0.38,0.35,-30134.12882692408,-36080.458142537434
0.02,0.25,0.39,0.34,-30076.85277700674,-35976.19237814497
0.02,0.25,0.4,0.33,-30014.699594350233,-35868.19817084215
0.02,0.26,0.31,0.41,-30252.50297502099,-36502.833629995395
0.02,0.26,0.32,0.4,-30230.748586460726,-36424.78771986073
0.02,0.26,0.33,0.39,-30203.33000813869,-36342.402340928704
0.02,0.26,0.34,0.38,-30170.38626282962,-36255.79055638461
0.02,0.26,0.35,0.37,-30132.05041907668,-36165.0587784304
0.02,0.26,0.36,0.36,-30088.449727093048,-36070.30690418509
0.02,0.26,0.37,0.35,-30039.70569904644,-35971.62839596959
0.02,0.26,0.38,0.34,-29985.93413561394,-35869.11030786347
0.02,0.26,0.39,0.33,-29927.245099427175,-35762.83325915361
0.02,0.26,0.4,0.32,-29863.742834787772,-35652.87135405506
0.02,0.27,0.3,0.41,-30128.21181430712,-36377.38736102953
0.02,0.27,0.31,0.4,-30110.387447626992,-36301.437911966146
0.02,0.27,0.32,0.39,-30086.827987023855,-36221.094052386914
0.02,0.27,0.33,0.38,-30057.67791935368,-36136.473261528714
0.02,0.27,0.34,0.37,-30023.07541810376,-36047.686008537945
0.02,0.27,0.35,0.36,-29983.15252036825,-35954.83592944085
0.02,0.27,0.36,0.35,-29938.03524249713,-35858.0199427901
0.02,0.27,0.37,0.34,-29887.843637232803,-35757.32830680161
0.02,0.27,0.38,0.33,-29832.69179371008,-35652.844619357405
0.02,0.27,0.39,0.32,-29772.68778031962,-35544.645760874504
0.02,0.27,0.4,0.31,-29707.93352905892,-35432.80177866444
0.02,0.28,0.29,0.41,-29996.221070719683,-36246.660961790636
0.02,0.28,0.3,0.4,-29982.425019745144,-36172.911895028876
0.02,0.28,0.31,0.39,-29962.81849814135,-36094.708857012614
0.02,0.28,0.32,0.38,-29937.551863909262,-36012.1741499609
0.02,0.28,0.33,0.37,-29906.768754617446,-35925.42265899558
0.02,0.28,0.34,0.36,-29870.606312304157,-35834.562077029754
0.02,0.28,0.35,0.35,-29829.195340200356,-35739.69306148185
0.02,0.28,0.36,0.34,-29782.66039523072,-35640.909326772286
0.02,0.28,0.37,0.33,-29731.119818595365,-35538.29767490484
0.02,0.28,0.38,0.32,-29674.68570518815,-35431.93796488855
0.02,0.28,0.39,0.31,-29613.463811095593,-35321.903020244325
0.02,0.28,0.4,0.3,-29547.55339687395,-35208.25847229401
0.02,0.29,0.28,0.41,-29856.583704830584,-36110.68117006569
0.02,0.29,0.29,0.4,-29846.91780173477,-36039.2413835277
0.02,0.29,0.3,0.39,-29831.36111549576,-35963.28298346052
0.02,0.29,0.31,0.38,-29810.070338522222,-35882.93355808951
0.02,0.29,0.32,0.37,-29783.194979527692,-35798.31281538026
0.02,0.29,0.33,0.36,-29750.877644631706,-35709.53286411047
0.02,0.29,0.34,0.35,-29713.254242009327,-35616.69841849845
0.02,0.29,0.35,0.34,-29670.45411546621,-35519.90693176413
0.02,0.29,0.36,0.33,-29622.600110384745,-35419.24866206771
0.02,0.29,0.37,0.32,-29569.808573724094,-35314.806672507926
0.02,0.29,0.38,0.31,-29512.189288073983,-35206.656765179905
0.02,0.29,0.39,0.3,-29449.845338079685,-35094.867347609805
0.02,0.29,0.4,0.29,-29382.872905792457,-34979.49922812096
0.02,0.3,0.27,0.41,-29709.34113397981,-35969.463214145595
0.02,0.3,0.28,0.4,-29703.911278792537,-35900.447108950764
0.02,0.3,0.29,0.39,-29692.504862631456,-35826.84213801248
0.02,0.3,0.3,0.38,-29675.285441821903,-35748.78170468098
0.02,0.3,0.31,0.37,-29652.408859485124,-35666.390802702845
0.02,0.3,0.32,0.36,-29624.023592885624,-35579.786363513354
0.02,0.3,0.33,0.35,-29590.27101427974,-35489.0775170431
0.02,0.3,0.34,0.34,-29551.28557241725,-35394.365773188874
0.02,0.3,0.35,0.33,-29507.194899561506,-35295.74512881285
0.02,0.3,0.36,0.32,-29458.119846853944,-35193.3021030949
0.02,0.3,0.37,0.31,-29404.1744489496,-35087.11570216398
0.02,0.3,0.38,0.3,-29345.465816996948,-34977.25731208168
0.02,0.3,0.39,0.29,-29282.09395713626,-34863.790517351874
0.02,0.3,0.4,0.28,-29214.151509651107,-34746.77084009131
0.02,0.31,0.26,0.41,-29554.523232275475,-35823.01082299815
0.02,0.31,0.27,0.4,-29553.44000092178,-35756.53890751827
0.02,0.31,0.28,0.39,-29546.28835740844,-35685.401657663075
0.02,0.31,0.29,0.38,-29533.23933001601,-35609.73889934788
0.02,0.31,0.3,0.37,-29514.455625782415,-35529.68144110406
0.02,0.31,0.31,0.36,-29490.092056379865,-35445.351499861186
0.02,0.31,0.32,0.35,-29460.29586520968,-35356.86302796707
0.02,0.31,0.33,0.34,-29425.20696510288,-35264.32195083057
0.02,0.31,0.34,0.33,-29384.95809326696,-35167.82632182536
0.02,0.31,0.35,0.32,-29339.674887724323,-35067.4663986982
0.02,0.31,0.36,0.31,-29289.475887312266,-34963.32464355036
0.02,0.31,0.37,0.3,-29234.47245524458,-34855.47564639137
0.02,0.31,0.38,0.29,-29174.76862416474,-34743.98597019446
0.02,0.31,0.39,0.28,-29110.460858445327,-34628.91391320806
0.02,0.31,0.4,0.27,-29041.637727093228,-34510.309181883094
0.02,0.32,0.25,0.41,-29392.148158412303,-35671.31606541106
0.02,0.32,0.26,0.4,-29395.52750440291,-35607.51565187681
0.02,0.32,0.27,0.39,-29392.73981200234,-35538.96651934987
0.02,0.32,0.28,0.38,-29383.96428313685,-35465.81561712794
0.02,0.32,0.29,0.37,-29369.371096799583,-35388.2001758217
0.02,0.32,0.3,0.36,-29349.121928579418,-35306.24822673036
0.02,0.32,0.31,0.35,-29323.370356285373,-35220.07900734234
0.02,0.32,0.32,0.34,-29292.262163893472,-35129.80326518346
0.02,0.32,0.33,0.33,-29255.935552692445,-35035.52346888557
0.02,0.32,0.34,0.32,-29214.52126564883,-34937.333932493384
0.02,0.32,0.35,0.31,-29168.1426284809,-34835.320856496524
0.02,0.32,0.36,0.3,-29116.9155085847,-34729.56228672867
0.02,0.32,0.37,0.29,-29060.948190669027,-34620.12798998907
0.02,0.32,0.38,0.28,-29000.341165609658,-34507.07924289621
