Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.36,0.3,0.33,-119320.86608283293,-118336.67944525904
0.01,0.36,0.31,0.32,-119271.8237964184,-118296.1899354395
0.01,0.36,0.32,0.31,-119213.03608878059,-118245.32828818768
0.01,0.36,0.33,0.3,-119144.58581967,-118184.13135216066
0.01,0.36,0.34,0.29,-119066.5366280179,-118112.61605848646
0.01,0.36,0.35,0.28,-118978.93269765405,-118030.77918647605
0.01,0.36,0.36,0.27,-118881.79828155354,-117938.59688786608
0.01,0.36,0.37,0.26,-118775.136969822,-117836.02395480098
0.01,0.36,0.38,0.25,-118658.93067815545,-117722.99280829073
0.01,0.36,0.39,0.24,-118533.13832362942,-117599.41217399917
0.01,0.36,0.4,0.23,-118397.69414270848,-117465.16540025349
0.01,0.37,0.21,0.41,-119077.013048924,-117984.78995907352
0.01,0.37,0.22,0.4,-119117.6514034429,-118037.50578374922
0.01,0.37,0.23,0.39,-119146.84951695053,-118078.47475673354
0.01,0.37,0.24,0.38,-119164.89174378198,-118107.93974605063
0.01,0.37,0.25,0.37,-119172.03269111393,-118126.11317604914
0.01,0.37,0.26,0.36,-119168.49977582236,-118133.17958422478
0.01,0.37,0.27,0.35,-119154.49527874029,-118129.29767544795
0.01,0.37,0.28,0.34,-119130.19797456557,-118114.60195184575
0.01,0.37,0.29,0.33,-119095.76439632325,-118089.20397724271
0.01,0.37,0.3,0.32,-119051.32977809687,-118053.19331987375
0.01,0.37,0.31,0.31,-118997.00870747321,-118006.63820481351
0.01,0.37,0.32,0.3,-118932.89550887891,-117949.58589730006
0.01,0.37,0.33,0.29,-118859.06437002814,-117882.06282917205
0.01,0.37,0.34,0.28,-118775.5692154749,-117804.07447241247
0.01,0.37,0.35,0.27,-118682.44332327643,-117715.604955805
0.01,0.37,0.36,0.26,-118579.69867254856,-117616.6164124841
0.01,0.37,0.37,0.25,-118467.32500073417,-117507.04803719967
0.01,0.37,0.38,0.24,-118345.28853914105,-117386.81482185208
0.01,0.37,0.39,0.23,-118213.53038303404,-117255.8059255828
0.01,0.37,0.4,0.22,-118071.96443737726,-117113.88262051625
0.01,0.38,0.2,0.41,-118796.84278480188,-117681.34697889225
0.01,0.38,0.21,0.4,-118844.11118074808,-117740.79577275117
0.01,0.38,0.22,0.39,-118879.62385574252,-117788.15918604237
0.01,0.38,0.23,0.38,-118903.6947877738,-117823.70866181118
0.01,0.38,0.24,0.37,-118916.60467488036,-117847.68166672743
0.01,0.38,0.25,0.36,-118918.60405807853,-117860.2848139668
0.01,0.38,0.26,0.35,-118909.91583265213,-117861.69637445959
0.01,0.38,0.27,0.34,-118890.73725032718,-117852.06827903107
0.01,0.38,0.28,0.33,-118861.24148943144,-117831.52768853125
0.01,0.38,0.29,0.32,-118821.57885054781,-117800.17818946301
0.01,0.38,0.3,0.31,-118771.8776196755,-117758.10065712204
0.01,0.38,0.31,0.3,-118712.24462825852,-117705.35381560713
0.01,0.38,0.32,0.29,-118642.76552868726,-117641.97451330678
0.01,0.38,0.33,0.28,-118563.50479429854,-117567.97772288651
0.01,0.38,0.34,0.27,-118474.5054438739,-117483.35626577702
0.01,0.38,0.35,0.26,-118375.78848161131,-117388.0802521375
0.01,0.38,0.36,0.25,-118267.35203396375,-117282.09621768771
0.01,0.38,0.37,0.24,-118149.17015398601,-117165.32592804964
0.01,0.38,0.38,0.23,-118021.1912511751,-117037.66480858473
0.01,0.38,0.39,0.22,-117883.33608929545,-116898.97994221652
0.01,0.38,0.4,0.21,-117735.49527508946,-116749.10755814034
0.01,0.39,0.19,0.41,-118505.13735411521,-117365.41375201645
0.01,0.39,0.2,0.4,-118559.38332248342,-117431.96365221705
0.01,0.39,0.21,0.39,-118601.52562420839,-117486.05703160423
0.01,0.39,0.22,0.38,-118631.91210162967,-117527.99814872972
0.01,0.39,0.23,0.37,-118650.85307643928,-117558.05304518905
0.01,0.39,0.24,0.36,-118658.62518051526,-117576.45337639372
0.01,0.39,0.25,0.35,-118655.4744332818,-117583.3994888779
0.01,0.39,0.26,0.34,-118641.61870091571,-117579.06287945907
0.01,0.39,0.27,0.33,-118617.24963877292,-117563.58813762483
0.01,0.39,0.28,0.32,-118582.5341927391,-117537.0944468496
0.01,0.39,0.29,0.31,-118537.61571531274,-117499.6767006489
0.01,0.39,0.3,0.3,-118482.61473635033,-117451.40627329968
0.01,0.39,0.31,0.29,-118417.6294152596,-117392.33147201271
0.01,0.39,0.32,0.28,-118342.73569005358,-117322.477685969
0.01,0.39,0.33,0.27,-118257.98712829663,-117241.84723725112
0.01,0.39,0.34,0.26,-118163.41447491107,-117150.41892863752
0.01,0.39,0.35,0.25,-118059.02488143196,-117048.14727284774
0.01,0.39,0.36,0.24,-117944.8007899243,-116934.96137645109
0.01,0.39,0.37,0.23,-117820.69843163196,-116810.76343851016
0.01,0.39,0.38,0.22,-117686.6458845516,-116675.42680814957
0.01,0.39,0.39,0.21,-117542.54061422595,-116528.79352534644
0.01,0.39,0.4,0.2,-117388.24639638384,-116370.67124356878
0.01,0.4,0.18,0.41,-118201.64482980626,-117036.71211394366
0.01,0.4,0.19,0.4,-118263.25210523645,-117110.7689003589
0.01,0.4,0.2,0.39,-118312.3701672266,-117171.96027942706
0.01,0.4,0.21,0.38,-118349.38585782163,-117220.6284603018
0.01,0.4,0.22,0.37,-118374.64336306443,-117257.07229997264
0.01,0.4,0.23,0.36,-118388.44893848666,-117281.5520286762
0.01,0.4,0.24,0.35,-118391.07469437417,-117294.29303509257
0.01,0.4,0.25,0.34,-118382.76162104425,-117295.48889156253
0.01,0.4,0.26,0.33,-118363.72198830356,-117285.30375349382
0.01,0.4,0.27,0.32,-118334.14121906587,-117263.87423293406
0.01,0.4,0.28,0.31,-118294.17931113251,-117231.31082031275
0.01,0.4,0.29,0.3,-118243.97186085925,-117187.698908075
0.01,0.4,0.3,0.29,-118183.63072606627,-117133.09945356354
0.01,0.4,0.31,0.28,-118113.24435178399,-117067.54930474024
0.01,0.4,0.32,0.27,-118032.87777025298,-116991.06120016586
0.01,0.4,0.33,0.26,-117942.57227517827,-116903.62344323716
0.01,0.4,0.34,0.25,-117842.34475881942,-116805.19923926274
0.01,0.4,0.35,0.24,-117732.18668832339,-116695.72567178428
0.01,0.4,0.36,0.23,-117612.0626839443,-116575.11228078674
0.01,0.4,0.37,0.22,-117481.90864542573,-116443.23918907304
0.01,0.4,0.38,0.21,-117341.62935254256,-116299.95470280046
0.01,0.4,0.39,0.2,-117191.09543982398,-116145.0722861993
0.01,0.4,0.4,0.19,-117030.13961128787,-115978.36677630479
0.02,0.17,0.4,0.41,-122903.56686496087,-122109.43078929541
0.02,0.18,0.39,0.41,-122847.68690579808,-122043.64260818416
0.02,0.18,0.4,0.4,-122808.58509729117,-122016.25860022026
0.02,0.19,0.38,0.41,-122778.72131531901,-121964.33898134514
0.02,0.19,0.39,0.4,-122742.85999719161,-121940.17927577048
0.02,0.19,0.4,0.39,-122698.33879338265,-121907.44705358663
0.02,0.2,0.37,0.41,-122697.0487378539,-121871.87212772523
0.02,0.2,0.38,0.4,-122664.5458281882,-121851.04834475691
0.02,0.2,0.39,0.39,-122623.29031978194,-121821.53925119886
0.02,0.2,0.4,0.38,-122573.34778388224,-121783.38709698123
0.02,0.21,0.36,0.41,-122602.99847266015,-121766.54502573269
0.02,0.21,0.37,0.4,-122573.97595227866,-121749.17429892228
0.02,0.21,0.38,0.39,-122536.10265989733,-121722.9998600492
0.02,0.21,0.39,0.38,-122489.45102556353,-121688.06976991138
0.02,0.21,0.4,0.37,-122434.08296422771,-121644.42087743693
0.02,0.22,0.35,0.41,-122496.85629769789,-121648.61716665553
0.02,0.22,0.36,0.4,-122471.44066559522,-121634.822592076
0.02,0.22,0.37,0.39,-122437.07017260126,-121612.09984089369
0.02,0.22,0.38,0.38,-122393.82456299558,-121580.5032402054
0.02,0.22,0.39,0.37,-122341.77261052889,-121540.07544980611
0.02,0.22,0.4,0.36,-122280.97216399129,-121490.84750775734
0.02,0.23,0.34,0.41,-122378.86909746914,-121518.30915217908
0.02,0.23,0.35,0.4,-122357.19187832694,-121508.22029489418
0.02,0.23,0.36,0.39,-122326.44928625501,-121489.072225879
0.02,0.23,0.37,0.38,-122286.72888727991,-121460.92604604393
0.02,0.23,0.38,0.37,-122238.10676938454,-121423.83068148274
0.02,0.23,0.39,0.36,-122180.64764015927,-121377.82298112383
0.02,0.23,0.4,0.35,-122114.40482680204,-121322.9277167301
0.02,0.24,0.33,0.41,-122249.24853645233,-121375.80636397967
0.02,0.24,0.34,0.4,-122231.44684790233,-121369.55982529264
0.02,0.24,0.35,0.39,-122204.46228397408,-121354.11590189555
0.02,0.24,0.36,0.38,-122168.39079970421,-121329.54303577544
0.02,0.24,0.37,0.37,-122123.31630482261,-121295.8969268394
0.02,0.24,0.38,0.36,-122069.31082115187,-121253.22069031418
0.02,0.24,0.39,0.35,-122006.43453469015,-121201.54490882889
0.02,0.24,0.4,0.34,-121934.73574352846,-121140.88758033204
0.02,0.25,0.32,0.41,-122108.173955822,-121221.26186018807
0.02,0.25,0.33,0.4,-122094.39114451813,-121219.0019137283
0.02,0.25,0.34,0.39,-122071.30032890529,-121207.39863564687
0.02,0.25,0.35,0.38,-122039.00648910228,-121186.5284450803
0.02,0.25,0.36,0.37,-121997.60192384914,-121156.45438301249
0.02,0.25,0.37,0.36,-121947.16647671537,-121117.22633848297
0.02,0.25,0.38,0.35,-121887.76764793135,-121068.88116041821
0.02,0.25,0.39,0.34,-121819.46059438838,-121011.4426576314
0.02,0.25,0.4,0.33,-121742.28801780728,-120944.9214869907
0.02,0.26,0.31,0.41,-121955.794624528,-121054.79862748072
0.02,0.26,0.32,0.4,-121946.18098178845,-121056.67793470391
0.02,0.26,0.33,0.39,-121927.12586368492,-121049.0594738588
0.02,0.26,0.34,0.38,-121898.74399106056,-121032.02835687001
0.02,0.26,0.35,0.37,-121861.13668773747,-121005.65560186892
0.02,0.26,0.36,0.36,-121814.39218629533,-120969.99843897224
0.02,0.26,0.37,0.35,-121758.5858087115,-120925.10049092224
0.02,0.26,0.38,0.34,-121693.78002610944,-120870.99183283519
0.02,0.26,0.39,0.33,-121620.02439901025,-120807.6889324531
0.02,0.26,0.4,0.32,-121537.35539669263,-120735.19446950368
0.02,0.27,0.3,0.41,-121792.23144092663,-120876.51128216281
0.02,0.27,0.31,0.4,-121786.9450107924,-120882.69170061039
0.02,0.27,0.32,0.39,-121772.07448405637,-120879.21061692823
0.02,0.27,0.33,0.38,-121747.7451303445,-120866.16264388642
0.02,0.27,0.34,0.37,-121714.06801420324,-120843.62749240451
0.02,0.27,0.35,0.36,-121671.14039329436,-120811.67036974638
0.02,0.27,0.36,0.35,-121619.0459786054,-120770.3422397302
0.02,0.27,0.37,0.34,-121557.8550630067,-120719.67995128587
0.02,0.27,0.38,0.33,-121487.6245212516,-120659.70623845498
0.02,0.27,0.39,0.32,-121408.39768141913,-120590.42959183393
0.02,0.27,0.4,0.31,-121320.20406470359,-120511.84399836391
0.02,0.28,0.29,0.41,-121617.57815430975,-120686.46729200108
0.02,0.28,0.3,0.4,-121616.78564943808,-120697.12079096276
0.02,0.28,0.31,0.39,-121606.25636065059,-120697.93884025361
0.02,0.28,0.32,0.38,-121586.12702224942,-120689.02646937751
0.02,0.28,0.33,0.37,-121556.51924756388,-120670.4728900966
0.02,0.28,0.34,0.36,-121517.54003498002,-120642.3520024607
0.02,0.28,0.35,0.35,-121469.28212056751,-120604.72274743338
0.02,0.28,0.36,0.34,-121411.82418620687,-120557.62931501947
0.02,0.28,0.37,0.33,-121345.23092839833,-120501.10121307362
0.02,0.28,0.38,0.32,-121269.55298945315,-120435.15319849175
0.02,0.28,0.39,0.31,-121184.82674936594,-120359.78506908391
0.02,0.28,0.4,0.3,-121091.07397318828,-120274.98131094818
0.02,0.29,0.28,0.41,-121431.9021542891,-120484.70776612905
0.02,0.29,0.29,0.4,-121435.77999829457,-120500.01746894723
0.02,0.29,0.3,0.39,-121429.75726265286,-120505.306518762
0.02,0.29,0.31,0.38,-121413.98318868343,-120500.69140414272
0.02,0.29,0.32,0.37,-121388.59085439178,-120486.27175357997
0.02,0.29,0.33,0.36,-121353.69780694682,-120462.13096796176
0.02,0.29,0.34,0.35,-121309.40652314253,-120428.3366810343
0.02,0.29,0.35,0.34,-121255.80470994156,-120384.94105994522
0.02,0.29,0.36,0.33,-121192.96545285426,-120331.98095362219
0.02,0.29,0.37,0.32,-121120.94721593887,-120269.47789277292
0.02,0.29,0.38,0.31,-121039.79369342215,-120197.43794150634
0.02,0.29,0.39,0.3,-120949.53350915603,-120115.85139678916
0.02,0.29,0.4,0.29,-120850.17975615579,-120024.69232798499
0.02,0.3,0.27,0.41,-121235.2448582047,-120271.24784272481
0.02,0.3,0.28,0.4,-121243.9803770544,-120291.40921807263
0.02,0.3,0.29,0.39,-121242.639220713,-120301.35228994081
0.02,0.3,0.3,0.38,-121231.38432891254,-120301.20619734428
0.02,0.3,0.31,0.37,-121210.36128667582,-120291.08202783034
0.02,0.3,0.32,0.36,-121179.69910584798,-120271.07359900813
0.02,0.3,0.33,0.35,-121139.51081200578,-120241.25804545612
0.02,0.3,0.34,0.34,-121089.89385283622,-120201.69622709976
0.02,0.3,0.35,0.33,-121030.93033893184,-120152.43297000574
0.02,0.3,0.36,0.32,-120962.68712336085,-120093.49714595187
0.02,0.3,0.37,0.31,-120885.21572209714,-120024.90159285664
0.02,0.3,0.38,0.3,-120798.55207322468,-119946.64287398414
0.02,0.3,0.39,0.29,-120702.7161285592,-119858.70086956577
0.02,0.3,0.4,0.28,-120597.71126673862,-119761.03818989174
0.02,0.31,0.26,0.41,-121027.6217111248,-120046.07668940797
0.02,0.31,0.27,0.4,-121041.41450122504,-120071.29891922056
0.02,0.31,0.28,0.39,-121044.94085269107,-120086.09137990787
0.02,0.31,0.29,0.38,-121038.37877175413,-120090.59722899375
0.02,0.31,0.3,0.37,-121021.88754184956,-120084.94020445773
0.02,0.31,0.31,0.36,-120995.60868183988,-120069.2255829545
0.02,0.31,0.32,0.35,-120959.666681978,-120043.54091577428
0.02,0.31,0.33,0.34,-120914.16953873375,-120007.95656366697
0.02,0.31,0.34,0.33,-120859.20910342394,-119962.52604547067
0.02,0.31,0.35,0.32,-120794.86125419906,-119907.28621009686
0.02,0.31,0.36,0.31,-120721.18589604297,-119842.25723652996
0.02,0.31,0.37,0.3,-120638.22678878669,-119767.44246184024
0.02,0.31,0.38,0.29,-120546.0111984781,-119682.82803255388
0.02,0.31,0.39,0.28,-120444.54936255547,-119588.38236982698
0.02,0.31,0.4,0.27,-120333.83375388429,-119484.05543348321
0.02,0.32,0.25,0.41,-120809.0217984375,-119809.15711627311
0.02,0.32,0.26,0.4,-120828.0853054374,-119839.66467435281
0.02,0.32,0.27,0.39,-120836.67736365719,-119859.51560377145
0.02,0.32,0.28,0.38,-120834.99262463088,-119868.86865933122
0.02,0.32,0.29,0.37,-120823.20543829305,-119867.8615975016
0.02,0.32,0.3,0.36,-120801.4710219187,-119856.61234535337
0.02,0.32,0.31,0.35,-120769.92637277815,-119835.2199132085
0.02,0.32,0.32,0.34,-120728.69095201741,-119803.76507851687
0.02,0.32,0.33,0.33,-120677.86715973615,-119762.31086093113
0.02,0.32,0.34,0.32,-120617.54061480906,-119710.90280212586
0.02,0.32,0.35,0.31,-120547.78024730223,-119649.56905821216
0.02,0.32,0.36,0.3,-120468.63820605681,-119578.32030732048
0.02,0.32,0.37,0.29,-120380.1495788676,-119497.14946977841
0.02,0.32,0.38,0.28,-120282.33191740507,-119406.03123303296
