Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.28,0.33,0.38,-211947.357477622,-205275.45871358938
0.01,0.28,0.34,0.37,-211918.19530520498,-205306.0361130928
0.01,0.28,0.35,0.36,-211876.67368589478,-205322.87834706422
0.01,0.28,0.36,0.35,-211822.84388270893,-205325.99961553706
0.01,0.28,0.37,0.34,-211756.73777694002,-205315.39404004763
0.01,0.28,0.38,0.33,-211678.36786815643,-205291.0356636357
0.01,0.28,0.39,0.32,-211587.72708850767,-205252.87826515033
0.01,0.28,0.4,0.31,-211484.78842686562,-205200.85498339092
0.01,0.29,0.29,0.41,-211746.11741433537,-204881.27995900658
0.01,0.29,0.3,0.4,-211759.41154650337,-204959.63227993847
0.01,0.29,0.31,0.39,-211759.85926700625,-205023.81809167113
0.01,0.29,0.32,0.38,-211747.58780750723,-205073.9286052621
0.01,0.29,0.33,0.37,-211722.702558264,-205110.03249359233
0.01,0.29,0.34,0.36,-211685.28779906104,-205132.17662229828
0.01,0.29,0.35,0.35,-211635.40720855896,-205140.38655912108
0.01,0.29,0.36,0.34,-211573.10416492284,-205134.66687453477
0.01,0.29,0.37,0.33,-211498.40184521317,-205115.0012411371
0.01,0.29,0.38,0.32,-211411.30312599495,-205081.35233425885
0.01,0.29,0.39,0.31,-211311.79028270932,-205033.66153133535
0.01,0.29,0.4,0.3,-211199.82448032426,-204971.8484025572
0.01,0.3,0.28,0.41,-211518.93086073844,-204645.08274797274
0.01,0.3,0.29,0.4,-211537.33278990228,-204729.9570693978
0.01,0.3,0.3,0.39,-211542.65819243575,-204800.38323202726
0.01,0.3,0.31,0.38,-211535.05174510696,-204856.4688440827
0.01,0.3,0.32,0.37,-211514.63477767498,-204898.29747000668
0.01,0.3,0.33,0.36,-211481.50618646824,-204925.92954404137
0.01,0.3,0.34,0.35,-211435.74309949574,-204939.40303533897
0.01,0.3,0.35,0.34,-211377.40131056582,-204938.73388208036
0.01,0.3,0.36,0.33,-211306.51549361134,-204923.91620580014
0.01,0.3,0.37,0.32,-211223.09920268942,-204894.92231138638
0.01,0.3,0.38,0.31,-211127.14465765678,-204851.70247275566
0.01,0.3,0.39,0.3,-211018.62231005053,-204794.18449873416
0.01,0.3,0.4,0.29,-210897.48017797727,-204722.27306794692
0.01,0.31,0.27,0.41,-211278.342704455,-204392.27283724688
0.01,0.31,0.28,0.4,-211302.10396455164,-204483.92946866917
0.01,0.31,0.29,0.39,-211312.5408156433,-204560.8383768885
0.01,0.31,0.3,0.38,-211309.8171005075,-204623.1252881893
0.01,0.31,0.31,0.37,-211294.07159400816,-204670.89016417522
0.01,0.31,0.32,0.36,-211265.419131975,-204704.20833064755
0.01,0.31,0.33,0.35,-211223.95145896118,-204723.1313253621
0.01,0.31,0.34,0.34,-211169.73781812328,-204727.6874879092
0.01,0.31,0.35,0.33,-211102.82529903736,-204717.88230752863
0.01,0.31,0.36,0.32,-211023.238952633,-204693.69853804418
0.01,0.31,0.37,0.31,-210930.98167625914,-204655.0960829288
0.01,0.31,0.38,0.3,-210826.0338658682,-204602.0116474892
0.01,0.31,0.39,0.29,-210708.35282613622,-204534.35814898543
0.01,0.31,0.4,0.28,-210577.87192270468,-204452.0238688735
0.01,0.32,0.26,0.41,-211024.34079853634,-204122.81179884786
0.01,0.32,0.27,0.4,-211053.73126957714,-204221.53083898217
0.01,0.32,0.28,0.39,-211069.52970570396,-204305.18270058848
0.01,0.32,0.29,0.38,-211071.92109182884,-204373.91320413165
0.01,0.32,0.3,0.37,-211061.06336882483,-204427.84042927425
0.01,0.32,0.31,0.36,-211037.08881762676,-204467.0560989748
0.01,0.32,0.32,0.35,-211000.10512228892,-204491.62664254528
0.01,0.32,0.33,0.34,-210950.19614251205,-204501.59396817687
0.01,0.32,0.34,0.33,-210887.42241722054,-204496.97596651665
0.01,0.32,0.35,0.32,-210811.8214129872,-204477.76675909178
0.01,0.32,0.36,0.31,-210723.40752403325,-204443.93669830926
0.01,0.32,0.37,0.3,-210622.17182380345,-204395.43211903097
0.01,0.32,0.38,0.29,-210508.0815613892,-204332.17483499632
0.01,0.32,0.39,0.28,-210381.07938900136,-204254.0613662954
0.01,0.32,0.4,0.27,-210241.08229891228,-204160.96187631137
0.01,0.33,0.25,0.41,-210756.8764265442,-203836.62463591213
0.01,0.33,0.26,0.4,-210792.1866151089,-203942.7082531225
0.01,0.33,0.27,0.39,-210813.61511882226,-204033.3830650925
0.01,0.33,0.28,0.38,-210821.37034522466,-204108.81726695108
0.01,0.33,0.29,0.37,-210815.63137732376,-204169.14903253544
0.01,0.33,0.3,0.36,-210796.54966206345,-204214.48820285793
0.01,0.33,0.31,0.35,-210764.25032860306,-204244.91760438363
0.01,0.33,0.32,0.34,-210718.83317614457,-204260.49403685596
0.01,0.33,0.33,0.33,-210660.37336015646,-204261.24895951978
0.01,0.33,0.34,0.32,-210588.92179655997,-204247.18889530675
0.01,0.33,0.35,0.31,-210504.50529521942,-204218.29556432492
0.01,0.33,0.36,0.3,-210407.12642645199,-204174.52575036816
0.01,0.33,0.37,0.29,-210296.76311684126,-204115.81089672938
0.01,0.33,0.38,0.28,-210173.36796301353,-204042.05641997664
0.01,0.33,0.39,0.27,-210036.86724381053,-203953.14072212589
0.01,0.33,0.4,0.26,-209887.15960201013,-203848.913872362
0.01,0.34,0.24,0.41,-210475.86297968196,-203533.5984599432
0.01,0.34,0.25,0.4,-210517.40666474446,-203647.37353800127
0.01,0.34,0.26,0.39,-210544.75434516423,-203745.3733669253
0.01,0.34,0.27,0.38,-210558.14049693555,-203827.79116231942
0.01,0.34,0.28,0.37,-210557.76762569457,-203894.78747267704
0.01,0.34,0.29,0.36,-210543.80832051978,-203946.49223317867
0.01,0.34,0.3,0.35,-210516.40687657948,-203983.00638833715
0.01,0.34,0.31,0.34,-210475.68053818092,-204004.40313504406
0.01,0.34,0.32,0.33,-210421.7204002936,-204010.7288240922
0.01,0.34,0.33,0.32,-210354.59199538289,-204002.00354700713
0.01,0.34,0.34,0.31,-210274.33558266156,-203978.2214252981
0.01,0.34,0.35,0.3,-210180.96614808994,-203939.35061045716
0.01,0.34,0.36,0.29,-210074.47311512395,-203885.3329947068
0.01,0.34,0.37,0.28,-209954.8197578822,-203816.08362416632
0.01,0.34,0.38,0.27,-209821.9422996217,-203731.48979732773
0.01,0.34,0.39,0.26,-209675.74866968984,-203631.40982200732
0.01,0.34,0.4,0.25,-209516.1168808758,-203515.67139269767
0.01,0.35,0.23,0.41,-210181.17403660264,-203213.58057074554
0.01,0.35,0.24,0.4,-210229.291356919,-203335.40179613928
0.01,0.35,0.25,0.39,-210262.87059555898,-203441.0534239756
0.01,0.35,0.26,0.38,-210282.17538435909,-203530.75677770242
0.01,0.35,0.27,0.37,-210287.43429740943,-203604.69742627855
0.01,0.35,0.28,0.36,-210278.84334641695,-203663.02767953213
0.01,0.35,0.29,0.35,-210256.56796868457,-203705.8685761365
0.01,0.35,0.3,0.34,-210220.74457452854,-203733.31143102451
0.01,0.35,0.31,0.33,-210171.4817040235,-203745.41899213122
0.01,0.35,0.32,0.32,-210108.86082913599,-203742.2262425251
0.01,0.35,0.33,0.31,-210032.9368256229,-203723.74087230477
0.01,0.35,0.34,0.3,-209943.73812879287,-203689.94343435968
0.01,0.35,0.35,0.29,-209841.26657774506,-203640.78718860704
0.01,0.35,0.36,0.28,-209725.49694347047,-203576.19763009276
0.01,0.35,0.37,0.27,-209596.37612671833,-203496.07168685753
0.01,0.35,0.38,0.26,-209453.82200125136,-203400.27656319126
0.01,0.35,0.39,0.25,-209297.72186642824,-203288.6481922159
0.01,0.35,0.4,0.24,-209127.93045922442,-203160.98924790588
0.01,0.36,0.22,0.41,-209872.6407720065,-202876.3758651581
0.01,0.36,0.23,0.4,-209927.70185122226,-203006.6293521062
0.01,0.36,0.24,0.39,-209967.85138937857,-203120.28736348514
0.01,0.36,0.25,0.38,-209993.38579926125,-203217.60295566948
0.01,0.36,0.26,0.37,-210004.56281080277,-203298.78980544963
0.01,0.36,0.27,0.36,-210001.604504164,-203364.02524310796
0.01,0.36,0.28,0.35,-209984.69973927637,-203413.45268195594
0.01,0.36,0.29,0.34,-209954.00606859062,-203447.18353107857
0.01,0.36,0.3,0.33,-209909.65119819052,-203465.2986564446
0.01,0.36,0.31,0.32,-209851.73404514766,-203467.8494382581
0.01,0.36,0.32,0.31,-209780.32542472015,-203454.85845815498
0.01,0.36,0.33,0.3,-209695.46838876078,-203426.31983760901
0.01,0.36,0.34,0.29,-209597.17822571704,-203382.1992379301
0.01,0.36,0.35,0.28,-209485.442122223,-203322.43352185507
0.01,0.36,0.36,0.27,-209360.2184759004,-203246.93006634762
0.01,0.36,0.37,0.26,-209221.43583800417,-203155.56570524318
0.01,0.36,0.38,0.25,-209068.9914523084,-203048.1852681346
0.01,0.36,0.39,0.24,-208902.74934235786,-202924.59966762314
0.01,0.36,0.4,0.23,-208722.5378819258,-202784.58346977644
0.01,0.37,0.21,0.41,-209550.04859014787,-202521.7434707041
0.01,0.37,0.22,0.4,-209612.4578220622,-202660.85104631295
0.01,0.37,0.23,0.39,-209659.54638592032,-202782.90145354826
0.01,0.37,0.24,0.38,-209691.64776072162,-202888.1837669436
0.01,0.37,0.25,0.37,-209709.0524573482,-202976.94339620075
0.01,0.37,0.26,0.36,-209712.011711803,-203049.38577942018
0.01,0.37,0.27,0.35,-209700.74045247148,-203105.67935035581
0.01,0.37,0.28,0.34,-209675.41965443286,-203145.95789272003
0.01,0.37,0.29,0.33,-209636.1981659055,-203170.3223666244
0.01,0.37,0.3,0.32,-209583.19406996996,-203178.8422702985
0.01,0.37,0.31,0.31,-209516.49562698952,-203171.55658250663
0.01,0.37,0.32,0.3,-209436.16182831815,-203148.47431625304
0.01,0.37,0.33,0.29,-209342.2225789474,-203109.57470142635
0.01,0.37,0.34,0.28,-209234.67851485978,-203054.80700215106
0.01,0.37,0.35,0.27,-209113.5004493202,-202984.08996307704
0.01,0.37,0.36,0.26,-208978.6284304559,-202897.3108669589
0.01,0.37,0.37,0.25,-208829.97037953328,-202794.32417293114
0.01,0.37,0.38,0.24,-208667.40026451246,-202674.94969006267
0.01,0.37,0.39,0.23,-208490.75574573613,-202538.97022304495
0.01,0.37,0.4,0.22,-208299.8352086678,-202386.12860493056
0.01,0.38,0.2,0.41,-209213.1328412937,-202149.39246220188
0.01,0.38,0.21,0.4,-209283.33399278077,-202297.81676926484
0.01,0.38,0.22,0.39,-209337.76457867984,-202428.68129750728
0.01,0.38,0.23,0.38,-209376.80024712544,-202542.316242504
0.01,0.38,0.24,0.37,-209400.76857521303,-202639.00303209713
0.01,0.38,0.25,0.36,-209409.9535798953,-202718.97883728228
0.01,0.38,0.26,0.35,-209404.59934539977,-202782.4401996169
0.01,0.38,0.27,0.34,-209384.91291525966,-202829.5459232428
0.01,0.38,0.28,0.33,-209351.06656032178,-202860.4193428876
0.01,0.38,0.29,0.32,-209303.19950580134,-202875.15005091336
0.01,0.38,0.3,0.31,-209241.41917807065,-202873.79514410076
0.01,0.38,0.31,0.3,-209165.80201358875,-202856.38003257435
0.01,0.38,0.32,0.29,-209076.39385684842,-202822.89883774627
0.01,0.38,0.33,0.28,-208973.2099603762,-202773.31439231304
0.01,0.38,0.34,0.27,-208856.2345867855,-202707.55784230665
0.01,0.38,0.35,0.26,-208725.42019984656,-202625.52783816258
0.01,0.38,0.36,0.25,-208580.68621769827,-202527.08928792988
0.01,0.38,0.37,0.24,-208421.917285793,-202412.0716302151
0.01,0.38,0.38,0.23,-208248.9610088888,-202280.26656617344
0.01,0.38,0.39,0.22,-208061.62505901852,-202131.4251674778
0.01,0.38,0.4,0.21,-207859.67354807252,-201965.2542489005
0.01,0.39,0.19,0.41,-208861.57342934856,-201758.9764695493
0.01,0.39,0.2,0.4,-208940.05576580972,-201917.22709186058
0.01,0.39,0.21,0.39,-209002.2707431639,-202057.3682818951
0.01,0.39,0.22,0.38,-209048.64230413287,-202179.77748167177
0.01,0.39,0.23,0.37,-209079.54019494716,-202284.77724005192
0.01,0.39,0.24,0.36,-209095.2854987728,-202372.64074615214
0.01,0.39,0.25,0.35,-209096.15508078708,-202443.5962744073
0.01,0.39,0.26,0.34,-209082.38514036534,-202497.83073674736
0.01,0.39,0.27,0.33,-209054.17401680842,-202535.49248831536
0.01,0.39,0.28,0.32,-209011.68435795995,-202556.6934960771
0.01,0.39,0.29,0.31,-208955.0447323267,-202561.51095093452
0.01,0.39,0.3,0.3,-208884.35074237696,-202549.98838101895
0.01,0.39,0.31,0.29,-208799.6656777085,-202522.13630485378
0.01,0.39,0.32,0.28,-208701.02073034912,-202477.93244665116
0.01,0.39,0.33,0.27,-208588.41477945616,-202417.32152100824
0.01,0.39,0.34,0.26,-208461.8137381485,-202340.21457973603
0.01,0.39,0.35,0.25,-208321.14944020798,-202246.487898559
0.01,0.39,0.36,0.24,-208166.31802795947,-202135.98136499277
0.01,0.39,0.37,0.23,-207997.1777836532,-202008.4963097256
0.01,0.39,0.38,0.22,-207813.5463237375,-201863.79270088975
0.01,0.39,0.39,0.21,-207615.19704667194,-201701.58559187403
0.01,0.39,0.4,0.2,-207401.85468785148,-201521.5406762473
0.01,0.4,0.18,0.41,-208494.9880519668,-201350.08691800365
0.01,0.4,0.19,0.4,-208582.29375506414,-201518.7277979375
0.01,0.4,0.2,0.39,-208652.78099181474,-201668.6551314952
0.01,0.4,0.21,0.38,-208706.92941726127,-201800.30102481417
0.01,0.4,0.22,0.37,-208745.15707222128,-201914.03527317426
0.01,0.4,0.23,0.36,-208767.827208996,-202010.17218668805
0.01,0.4,0.24,0.35,-208775.25375897615,-202088.97605789074
0.01,0.4,0.25,0.34,-208767.7057024866,-202150.66553157134
0.01,0.4,0.26,0.33,-208745.4105346705,-202195.41707064424
0.01,0.4,0.27,0.32,-208708.5569718253,-202223.36766247597
0.01,0.4,0.28,0.31,-208657.29700508647,-202234.61687255898
0.01,0.4,0.29,0.3,-208591.74737905656,-202229.2283231341
0.01,0.4,0.3,0.29,-208511.99054934265,-202207.23065072074
0.01,0.4,0.31,0.28,-208418.07515307752,-202168.61797663293
0.01,0.4,0.32,0.27,-208310.01600891977,-202113.3499069747
0.01,0.4,0.33,0.26,-208187.7936465323,-202041.3510621147
0.01,0.4,0.34,0.25,-208051.3533490454,-201952.51011914585
0.01,0.4,0.35,0.24,-207900.6036744271,-201846.67833325293
0.01,0.4,0.36,0.23,-207735.41440179996,-201723.66748402762
0.01,0.4,0.37,0.22,-207555.6138251046,-201583.2471691299
0.01,0.4,0.38,0.21,-207360.98528721597,-201425.14133840316
0.01,0.4,0.39,0.2,-207151.26281009844,-201249.0239240282
0.01,0.4,0.4,0.19,-206926.12562719997,-201054.51337291722
0.02,0.17,0.4,0.41,-214179.608692699,-207131.67245840796
0.02,0.18,0.39,0.41,-214123.29128023505,-207101.03956442888
0.02,0.18,0.4,0.4,-214099.7442069076,-207127.22885041975
0.02,0.19,0.38,0.41,-214050.4545882342,-207050.98868700332
0.02,0.19,0.39,0.4,-214030.16004164165,-207081.86267246463
0.02,0.19,0.4,0.39,-213998.48903081578,-207100.55036926855
0.02,0.2,0.37,0.41,-213961.62713968902,-206982.02203355377
0.02,0.2,0.38,0.4,-213944.73110964787,-207017.72011654955
0.02,0.2,0.39,0.39,-213916.33071715923,-207041.05427225863
0.02,0.2,0.4,0.38,-213876.45397118008,-207052.02626882744
0.02,0.21,0.36,0.41,-213857.26618137592,-206894.57055929993
0.02,0.21,0.37,0.4,-213843.9211482119,-206935.24007337014
0.02,0.21,0.38,0.39,-213818.93596641702,-206963.35998614816
0.02,0.21,0.39,0.38,-213782.3479315175,-206978.94030441652
0.02,0.21,0.4,0.37,-213734.1791505662,-206981.97514971113
0.02,0.22,0.35,0.41,-213737.7660959749,-206789.00236321648
0.02,0.22,0.36,0.4,-213728.1316883692,-206834.79923378845
0.02,0.22,0.37,0.39,-213706.71280013386,-206867.8521358077
0.02,0.22,0.38,0.38,-213673.55667121048,-206888.17997253875
0.02,0.22,0.39,0.37,-213628.69469522123,-206895.78510415333
0.02,0.22,0.4,0.36,-213572.14248528954,-206890.6534135517
0.02,0.23,0.34,0.41,-213603.4650867267,-206665.62936572442
0.02,0.23,0.35,0.4,-213597.70881479283,-206716.71884294954
0.02,0.23,0.36,0.39,-213580.0144513382,-206754.86055802848
0.02,0.23,0.37,0.38,-213550.4399137968,-206780.08304378414
0.02,0.23,0.38,0.37,-213509.0265402061,-206792.39755687045
0.02,0.23,0.39,0.36,-213455.79923025888,-206791.79821882345
0.02,0.23,0.4,0.35,-213390.76644530328,-206778.26201606152
0.02,0.24,0.33,0.41,-213454.65048350467,-206524.71261388043
0.02,0.24,0.34,0.4,-213452.94855816846,-206581.27009201125
0.02,0.24,0.35,0.39,-213439.144832148,-206624.66576868846
0.02,0.24,0.36,0.38,-213413.30871974974,-206654.938625674
0.02,0.24,0.37,0.37,-213375.49223650337,-206672.10954918046
0.02,0.24,0.38,0.36,-213325.7302265171,-206676.18155722565
0.02,0.24,0.39,0.35,-213264.04043770838,-206667.13987486367
0.02,0.24,0.4,0.34,-213190.42344657297,-206644.95185895392
0.02,0.25,0.32,0.41,-213291.56292696536,-206366.46646546928
0.02,0.25,0.33,0.4,-213294.10117873576,-206428.6784016332
0.02,0.25,0.34,0.39,-213284.36290361534,-206477.50333255003
0.02,0.25,0.35,0.38,-213262.4299315537,-206512.9916076916
0.02,0.25,0.36,0.37,-213228.36577495284,-206535.1745622092
0.02,0.25,0.37,0.36,-213182.21595541332,-206544.06484367943
0.02,0.25,0.38,0.35,-213124.0081652679,-206539.6565736379
0.02,0.25,0.39,0.34,-213053.7522675818,-206521.92534757935
0.02,0.25,0.4,0.33,-212971.44013461837,-206490.82807342353
0.02,0.26,0.31,0.41,-213114.39962010746,-206191.06184079454
0.02,0.26,0.32,0.4,-213121.37453278183,-206259.12678866673
0.02,0.26,0.33,0.39,-213115.88614161045,-206313.56732931588
0.02,0.26,0.34,0.38,-213098.0297258912,-206354.44621362805
0.02,0.26,0.35,0.37,-213067.88121366932,-206381.806144464
0.02,0.26,0.36,0.36,-213025.49762341776,-206395.6702183392
0.02,0.26,0.37,0.35,-212970.9173249615,-206396.04218634852
0.02,0.26,0.38,0.34,-212904.16012578117,-206382.90654046973
0.02,0.26,0.39,0.33,-212825.22718470937,-206356.2284272599
0.02,0.26,0.4,0.32,-212734.10075100654,-206315.95338693104
0.02,0.27,0.3,0.41,-212923.31678618328,-205998.62868046467
0.02,0.27,0.31,0.4,-212934.93666404308,-206072.7584575099
0.02,0.27,0.32,0.39,-212933.89324315812,-206133.01305997305
0.02,0.27,0.33,0.38,-212920.29641937028,-206179.46880734985
0.02,0.27,0.34,0.37,-212894.23557007324,-206212.18080391543
0.02,0.27,0.35,0.36,-212855.78012938309,-206231.1835138945
0.02,0.27,0.36,0.35,-212804.97996399718,-206236.4911373207
0.02,0.27,0.37,0.34,-212741.86555888836,-206228.0977957305
0.02,0.27,0.38,0.33,-212666.4480173047,-206205.97753216312
0.02,0.27,0.39,0.32,-212578.71887507595,-206170.08412546673
0.02,0.27,0.4,0.31,-212478.6497247539,-206120.35071443938
0.02,0.28,0.29,0.41,-212718.43143313006,-205789.2577098938
0.02,0.28,0.3,0.4,-212734.91772389802,-205869.67872027034
0.02,0.28,0.31,0.39,-212738.52618012094,-205935.95910037222
0.02,0.28,0.32,0.38,-212729.38263714185,-205988.19006126077
0.02,0.28,0.33,0.37,-212707.59108889868,-206026.44027582018
0.02,0.28,0.34,0.36,-212673.23441885572,-206050.7566096888
0.02,0.28,0.35,0.35,-212626.37490935362,-206061.16463060942
0.02,0.28,0.36,0.34,-212567.0545422375,-206057.66890905672
0.02,0.28,0.37,0.33,-212495.29509824785,-206040.25311762874
0.02,0.28,0.38,0.32,-212411.09805762963,-206008.8799316557
0.02,0.28,0.39,0.31,-212314.44429950404,-205963.4907285719
0.02,0.28,0.4,0.3,-212205.29359251892,-205904.00507856632
0.02,0.29,0.28,0.41,-212499.82249379138,-205563.00157964288
0.02,0.29,0.29,0.4,-212521.4112942352,-205649.95631979813
0.02,0.29,0.3,0.39,-212529.89167782865,-205722.48878005534
0.02,0.29,0.31,0.38,-212525.4069250199,-205780.70656864325
0.02,0.29,0.32,0.37,-212508.07696924786,-205824.6932500104
0.02,0.29,0.33,0.36,-212477.99931052115,-205854.50925840324
0.02,0.29,0.34,0.35,-212435.24968052865,-205870.19256297738
0.02,0.29,0.35,0.34,-212379.88247675876,-205871.75910191605
0.02,0.29,0.36,0.33,-212311.9309768242,-205859.20299675514
0.02,0.29,0.37,0.32,-212231.4073384623,-205832.49655238327
0.02,0.29,0.38,0.31,-212138.3023852097,-205791.59004271674
0.02,0.29,0.39,0.3,-212032.58517228346,-205736.41127658068
0.02,0.29,0.4,0.29,-211914.2023214702,-205666.8649325982
0.02,0.3,0.27,0.41,-212267.5313855073,-205319.87542507172
0.02,0.3,0.28,0.4,-212294.4751623439,-205413.62420461926
0.02,0.3,0.29,0.39,-212308.0621726156,-205492.6511398205
0.02,0.3,0.3,0.38,-212308.4548627798,-205557.08195697214
0.02,0.3,0.31,0.37,-212295.79061138045,-205607.0166176879
0.02,0.3,0.32,0.36,-212270.1828579273,-205642.5304477772
0.02,0.3,0.33,0.35,-212231.72195065345,-205663.67498500214
0.02,0.3,0.34,0.34,-212180.47573639554,-205670.4785689579
0.02,0.3,0.35,0.33,-212116.48990840963,-205662.94668888775
0.02,0.3,0.36,0.32,-212039.78812130526,-205641.06209861775
0.02,0.3,0.37,0.31,-211950.37187611137,-205604.78470162197
0.02,0.3,0.38,0.3,-211848.22017246048,-205554.05120320723
0.02,0.3,0.39,0.29,-211733.28891870848,-205488.77452063258
0.02,0.3,0.4,0.28,-211605.51008417696,-205408.84293535206
0.02,0.31,0.26,0.41,-212021.56201011414,-205059.85686643003
0.02,0.31,0.27,0.4,-212054.13157613485,-205160.67978423933
0.02,0.31,0.28,0.39,-212073.07628234173,-205246.46140231774
0.02,0.31,0.29,0.38,-212078.57971732656,-205317.34754114994
0.02,0.31,0.3,0.37,-212070.7984256426,-205373.45628041454
0.02,0.31,0.31,0.36,-212049.8632919045,-205414.87934308368
0.02,0.31,0.32,0.35,-212015.88060384663,-205441.68315848007
0.02,0.31,0.33,0.34,-211968.93282484976,-205453.90963480365
0.02,0.31,0.34,0.33,-211909.07909751826,-205451.57666270828
0.02,0.31,0.35,0.32,-211836.35549210492,-205434.67836372613
0.02,0.31,0.36,0.31,-211750.77500651096,-205403.1850902677
0.02,0.31,0.37,0.3,-211652.32731786123,-205357.04317719684
0.02,0.31,0.38,0.29,-211540.97827892695,-205296.17443825366
0.02,0.31,0.39,0.28,-211416.66914559912,-205220.4753935277
0.02,0.31,0.4,0.27,-211279.31551383,-205129.8162064002
0.02,0.32,0.25,0.41,-211761.88019435474,-204782.88544936903
0.02,0.32,0.26,0.4,-211800.36698891944,-204891.08467401378
0.02,0.32,0.27,0.39,-211824.93880639283,-204983.9009721319
0.02,0.32,0.28,0.38,-211835.8026579952,-205061.50253888202
0.02,0.32,0.29,0.37,-211833.13623041433,-205124.0275481265
0.02,0.32,0.3,0.36,-211817.08957427397,-205171.58584089848
0.02,0.32,0.31,0.35,-211787.7864224136,-205204.2602436803
0.02,0.32,0.32,0.34,-211745.32517771513,-205222.1075562299
0.02,0.32,0.33,0.33,-211689.77959932704,-205225.15923780354
0.02,0.32,0.34,0.32,-211621.19920685052,-205213.421811342
0.02,0.32,0.35,0.31,-211539.60941382992,-205186.87699696037
0.02,0.32,0.36,0.3,-211445.01139426255,-205145.48157845758
0.02,0.32,0.37,0.29,-211337.3816784118,-205089.16699912972
0.02,0.32,0.38,0.28,-211216.6714665841,-205017.8386755465
