Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.28,0.31,0.4,-287826.80555704655,-276743.3656998106
0.01,0.28,0.32,0.39,-287837.0096049023,-276853.3588722099
0.01,0.28,0.33,0.38,-287832.3640262499,-276946.32433853264
0.01,0.28,0.34,0.37,-287812.94332943857,-277022.2987480684
0.01,0.28,0.35,0.36,-287778.79747724487,-277081.29350776155
0.01,0.28,0.36,0.35,-287729.9523494686,-277123.2952448073
0.01,0.28,0.37,0.34,-287666.4099714797,-277148.2660351979
0.01,0.28,0.38,0.33,-287588.14851421706,-277156.14340372244
0.01,0.28,0.39,0.32,-287495.12206564355,-277146.8400954211
0.01,0.28,0.4,0.31,-287387.260168149,-277120.2436129888
0.01,0.29,0.29,0.41,-287570.2858150118,-276393.7463587313
0.01,0.29,0.3,0.4,-287600.58360642195,-276528.4494766721
0.01,0.29,0.31,0.39,-287615.67155467515,-276645.7282022311
0.01,0.29,0.32,0.38,-287615.6687172151,-276745.66338262986
0.01,0.29,0.33,0.37,-287600.6672697561,-276828.30828658794
0.01,0.29,0.34,0.36,-287570.7334058913,-276893.68950393185
0.01,0.29,0.35,0.35,-287525.90796398435,-276941.80757248617
0.01,0.29,0.36,0.34,-287466.2067971741,-276972.6373480782
0.01,0.29,0.37,0.33,-287391.62089570105,-276986.1281268645
0.01,0.29,0.38,0.32,-287302.11626458046,-276982.2035230045
0.01,0.29,0.39,0.31,-287197.63355359854,-276960.7610986556
0.01,0.29,0.4,0.3,-287078.0874304203,-276921.6717370821
0.01,0.3,0.28,0.41,-287323.5300792359,-276150.7866737944
0.01,0.3,0.29,0.4,-287359.25214472093,-276293.396457736
0.01,0.3,0.3,0.39,-287379.48416215327,-276418.2278650267
0.01,0.3,0.31,0.38,-287384.3663376473,-276525.38184362213
0.01,0.3,0.32,0.37,-287374.01014253753,-276614.9299099256
0.01,0.3,0.33,0.36,-287348.49943778187,-276686.91527319286
0.01,0.3,0.34,0.35,-287307.89129256073,-276741.35365413
0.01,0.3,0.35,0.34,-287252.21651857655,-276778.2338191934
0.01,0.3,0.36,0.33,-287181.479933839,-276797.51784437435
0.01,0.3,0.37,0.32,-287095.6603626647,-276799.14111519925
0.01,0.3,0.38,0.31,-286994.7103718925,-276783.0120629446
0.01,0.3,0.39,0.3,-286878.55573658366,-276749.0116303371
0.01,0.3,0.4,0.29,-286747.09462142305,-276696.99245295534
0.01,0.31,0.27,0.41,-287061.4044604842,-275887.3964316814
0.01,0.31,0.28,0.4,-287102.85118954343,-276038.2218215851
0.01,0.31,0.29,0.39,-287128.5057975474,-276170.8928350381
0.01,0.31,0.3,0.38,-287138.5317573175,-276285.5326387636
0.01,0.31,0.31,0.37,-287133.06168885867,-276382.2328498977
0.01,0.31,0.32,0.36,-287112.198748749,-276461.0549253789
0.01,0.31,0.33,0.35,-287076.0176735338,-276522.03120534174
0.01,0.31,0.34,0.34,-287024.56550573214,-276565.1656391232
0.01,0.31,0.35,0.33,-286957.8620219174,-276590.4342133429
0.01,0.31,0.36,0.32,-286875.8998741755,-276597.78509336157
0.01,0.31,0.37,0.31,-286778.6444486464,-276587.1384818224
0.01,0.31,0.38,0.3,-286666.0334374442,-276558.3861905708
0.01,0.31,0.39,0.29,-286537.9761126497,-276511.39091464755
0.01,0.31,0.4,0.28,-286394.3522829174,-276445.985188895
0.01,0.32,0.26,0.41,-286783.8844508185,-275603.52484241297
0.01,0.32,0.27,0.4,-286831.37913575204,-275762.89912426274
0.01,0.32,0.28,0.39,-286862.755326367,-275903.7185821853
0.01,0.32,0.29,0.38,-286878.20219434553,-276026.13103382225
0.01,0.32,0.3,0.37,-286877.8756263995,-276130.25031507574
0.01,0.32,0.31,0.36,-286861.8999277776,-276216.1579836152
0.01,0.32,0.32,0.35,-286830.3691306451,-276283.90462725656
0.01,0.32,0.33,0.34,-286783.34794488625,-276333.510814764
0.01,0.32,0.34,0.33,-286720.8723778909,-276364.9677156372
0.01,0.32,0.35,0.32,-286642.95004030864,-276378.2374058641
0.01,0.32,0.36,0.31,-286549.56014604867,-276373.25286792155
0.01,0.32,0.37,0.3,-286440.6532065263,-276349.91768502095
0.01,0.32,0.38,0.29,-286316.1504108752,-276308.1054213214
0.01,0.32,0.39,0.28,-286175.9426751459,-276247.6586711273
0.01,0.32,0.4,0.27,-286019.8893339258,-276168.387750509
0.01,0.33,0.25,0.41,-286490.9005336976,-275299.076107671
0.01,0.33,0.26,0.4,-286544.7921763683,-275467.3597202115
0.01,0.33,0.27,0.39,-286582.2118444344,-275616.6608069203
0.01,0.33,0.28,0.38,-286603.3772152007,-275747.1546431149
0.01,0.33,0.29,0.37,-286608.46987423993,-275858.97971561324
0.01,0.33,0.3,0.36,-286597.6373935076,-275952.23980084836
0.01,0.33,0.31,0.35,-286570.9949538397,-276027.0055873656
0.01,0.33,0.32,0.34,-286528.62656074035,-276083.3158916089
0.01,0.33,0.33,0.33,-286470.5858889646,-276121.17850250355
0.01,0.33,0.34,0.32,-286396.8967799784,-276140.5706789162
0.01,0.33,0.35,0.31,-286307.553406255,-276141.43931395025
0.01,0.33,0.36,0.3,-286202.52010697854,-276123.7007706497
0.01,0.33,0.37,0.29,-286081.7308905841,-276087.2403845391
0.01,0.33,0.38,0.28,-285945.088590175,-276031.91161904036
0.01,0.33,0.39,0.27,-285792.4636477347,-275957.53484968515
0.01,0.33,0.4,0.26,-285623.6924916299,-275863.8957416179
0.01,0.34,0.24,0.41,-286182.336555832,-274973.9077927054
0.01,0.34,0.25,0.4,-286243.0031240662,-275151.4915838132
0.01,0.34,0.26,0.39,-286286.81387398625,-275309.6346363702
0.01,0.34,0.27,0.38,-286314.01824492053,-275448.5429397636
0.01,0.34,0.28,0.37,-286324.8263280643,-275568.382438484
0.01,0.34,0.29,0.36,-286319.41139423405,-275669.28155987745
0.01,0.34,0.3,0.35,-286297.9118909725,-275751.3332112503
0.01,0.34,0.31,0.34,-286260.4329724546,-275814.59630977345
0.01,0.34,0.32,0.33,-286207.0476090552,-275859.09689205023
0.01,0.34,0.33,0.32,-286137.79730960546,-275884.82883637154
0.01,0.34,0.34,0.31,-286052.6924773949,-275891.7542187176
0.01,0.34,0.35,0.3,-285951.71241017163,-275879.8033127579
0.01,0.34,0.36,0.29,-285834.80494414,-275848.87423384853
0.01,0.34,0.37,0.28,-285701.88573170436,-275798.8322167758
0.01,0.34,0.38,0.27,-285552.83713190106,-275729.50850618817
0.01,0.34,0.39,0.26,-285387.50668049284,-275640.69882669067
0.01,0.34,0.4,0.25,-285205.7050928637,-275532.1613857396
0.01,0.35,0.23,0.41,-285858.02736387,-274627.82846307487
0.01,0.35,0.24,0.4,-285925.8795913197,-274815.13748958637
0.01,0.35,0.25,0.39,-285976.45799346006,-274982.51325416774
0.01,0.35,0.26,0.38,-286010.0475715051,-275130.1962601306
0.01,0.35,0.27,0.37,-286026.89017867367,-275258.38316603086
0.01,0.35,0.28,0.36,-286027.18759140477,-275367.2298568835
0.01,0.35,0.29,0.35,-286011.10395610216,-275456.8538909046
0.01,0.35,0.3,0.34,-285978.7676936473,-275527.33640402305
0.01,0.35,0.31,0.33,-285930.2729230861,-275578.7235335669
0.01,0.35,0.32,0.32,-285865.6804488695,-275611.02740550257
0.01,0.35,0.33,0.31,-285785.0183416521,-275624.2267152326
0.01,0.35,0.34,0.3,-285688.2821299986,-275618.26691930194
0.01,0.35,0.35,0.29,-285575.43460867705,-275593.0600436904
0.01,0.35,0.36,0.28,-285446.40525786096,-275548.48410301446
0.01,0.35,0.37,0.27,-285301.08925588796,-275484.38211328606
0.01,0.35,0.38,0.26,-285139.3460555735,-275400.5606682259
0.01,0.35,0.39,0.25,-284960.9974796977,-275296.78803475
0.01,0.35,0.4,0.24,-284765.825274261,-275172.7917062256
0.01,0.36,0.22,0.41,-285517.75561497966,-274260.59449528786
0.01,0.36,0.23,0.4,-285593.24146279326,-274458.09248462925
0.01,0.36,0.24,0.39,-285650.9968533459,-274635.12591635215
0.01,0.36,0.25,0.38,-285691.34681140806,-274791.9742693518
0.01,0.36,0.26,0.37,-285714.5687520841,-274928.86871610314
0.01,0.36,0.27,0.36,-285720.89621383674,-275045.9958556818
0.01,0.36,0.28,0.35,-285710.52184869227,-275143.5007039683
0.01,0.36,0.29,0.34,-285683.5997763932,-275221.48904779804
0.01,0.36,0.3,0.33,-285640.24738269194,-275280.02924325364
0.01,0.36,0.31,0.32,-285580.54662071035,-275319.1535170232
0.01,0.36,0.32,0.31,-285504.54485672293,-275338.85881218256
0.01,0.36,0.33,0.3,-285412.2552866594,-275339.1072046965
0.01,0.36,0.34,0.29,-285303.65693610435,-275319.8259034183
0.01,0.36,0.35,0.28,-285178.6942437951,-275280.90683358675
0.01,0.36,0.36,0.27,-285037.2762158384,-275222.2057910423
0.01,0.36,0.37,0.26,-284879.2751243511,-275143.54114086763
0.01,0.36,0.38,0.25,-284704.5247091658,-275044.69201909314
0.01,0.36,0.39,0.24,-284512.81782367936,-274925.39597854496
0.01,0.36,0.4,0.23,-284303.9034446464,-274785.34599863907
0.01,0.37,0.21,0.41,-285161.2476334724,-273871.9059334892
0.01,0.37,0.22,0.4,-285244.8575644657,-274080.1005578009
0.01,0.37,0.23,0.39,-285310.2365071191,-274267.25528235134
0.01,0.37,0.24,0.38,-285357.7547839303,-274433.693835777
0.01,0.37,0.25,0.37,-285387.7298335603,-274579.6863661297
0.01,0.37,0.26,0.36,-285400.4307563573,-274705.4539863984
0.01,0.37,0.27,0.35,-285396.08196637116,-274811.1724265192
0.01,0.37,0.28,0.34,-285374.8660889671,-274896.9749309873
0.01,0.37,0.29,0.33,-285336.9262087583,-274962.9545067873
0.01,0.37,0.3,0.32,-285282.3675455734,-275009.1655993586
0.01,0.37,0.31,0.31,-285211.25861435774,-275035.6252524956
0.01,0.37,0.32,0.3,-285123.6319066611,-275042.3137898334
0.01,0.37,0.33,0.29,-285019.4841154328,-275029.1750396428
0.01,0.37,0.34,0.28,-284898.77591022686,-274996.11611003365
0.01,0.37,0.35,0.27,-284761.4312557138,-274943.00670746656
0.01,0.37,0.36,0.26,-284607.3362517796,-274869.67797685124
0.01,0.37,0.37,0.25,-284436.33745755826,-274775.9208255784
0.01,0.37,0.38,0.24,-284248.2396434992,-274661.4836755872
0.01,0.37,0.39,0.23,-284042.80289375316,-274526.069565751
0.01,0.37,0.4,0.22,-283819.7389541587,-274369.33249986323
0.01,0.38,0.2,0.41,-284788.16813875217,-273461.4012174749
0.01,0.38,0.21,0.4,-284880.4413979274,-273680.85037407716
0.01,0.38,0.22,0.39,-284953.9329580373,-273878.6339618334
0.01,0.38,0.23,0.38,-285009.06471982604,-274055.12623962277
0.01,0.38,0.24,0.37,-285046.1994196819,-274210.64160523075
0.01,0.38,0.25,0.36,-285065.6461815096,-274345.4401472159
0.01,0.38,0.26,0.35,-285067.66498124466,-274459.73210942093
0.01,0.38,0.27,0.34,-285052.4702062757,-274553.6814503912
0.01,0.38,0.28,0.33,-285020.2334468386,-274627.4086347662
0.01,0.38,0.29,0.32,-284971.08562162303,-274680.9927588829
0.01,0.38,0.3,0.31,-284905.118512281,-274714.47308528295
0.01,0.38,0.31,0.3,-284822.38575903286,-274727.8500383164
0.01,0.38,0.32,0.29,-284722.9033504482,-274721.0856939212
0.01,0.38,0.33,0.28,-284606.64962344576,-274694.10377962206
0.01,0.38,0.34,0.27,-284473.5647735129,-274646.78918474825
0.01,0.38,0.35,0.26,-284323.54985909915,-274578.9869648273
0.01,0.38,0.36,0.25,-284156.46526710776,-274490.5008070748
0.01,0.38,0.37,0.24,-283972.12858728936,-274381.0909047885
0.01,0.38,0.38,0.23,-283770.31182084756,-274250.47116595315
0.01,0.38,0.39,0.22,-283550.7378210168,-274098.30565381795
0.01,0.38,0.4,0.21,-283313.0758285481,-273924.2041223826
0.01,0.39,0.19,0.41,-284398.1136085461,-273028.65054599254
0.01,0.39,0.2,0.4,-284499.6457621094,-273259.96989634284
0.01,0.39,0.21,0.39,-284581.78778721794,-273468.94014283986
0.01,0.39,0.22,0.38,-284645.0207018801,-273655.9936136022
0.01,0.39,0.23,0.37,-284689.75882073026,-273821.4952366482
0.01,0.39,0.24,0.36,-284716.35656540067,-273965.74935026123
0.01,0.39,0.25,0.35,-284725.1139353832,-274089.00517384644
0.01,0.39,0.26,0.34,-284716.2808799522,-274191.4611798489
0.01,0.39,0.27,0.33,-284690.0607513671,-274273.2685469522
0.01,0.39,0.28,0.32,-284646.61297394003,-274334.5338291428
0.01,0.39,0.29,0.31,-284586.05502818414,-274375.32093985495
0.01,0.39,0.3,0.3,-284508.4638210263,-274395.6525221818
0.01,0.39,0.31,0.29,-284413.876489707,-274395.51075277256
0.01,0.39,0.32,0.28,-284302.290666765,-274374.8376068155
0.01,0.39,0.33,0.27,-284173.66421505244,-274333.53459305153
0.01,0.39,0.34,0.26,-284027.9144238356,-274271.461949874
0.01,0.39,0.35,0.25,-283864.9166385815,-274188.4372751142
0.01,0.39,0.36,0.24,-283684.5022768098,-274084.2335418923
0.01,0.39,0.37,0.23,-283486.4561590255,-273958.5764295496
0.01,0.39,0.38,0.22,-283270.51305551577,-273811.14087044477
0.01,0.39,0.39,0.21,-283036.3533144277,-273641.5466780316
0.01,0.39,0.4,0.2,-282783.597390906,-273449.3530759961
0.01,0.4,0.18,0.41,-283990.60395904264,-272573.1475569525
0.01,0.4,0.19,0.4,-284102.0560239227,-272817.0196560971
0.01,0.4,0.2,0.39,-284193.4426827762,-273037.79212098353
0.01,0.4,0.21,0.38,-284265.31320039375,-273235.9644784623
0.01,0.4,0.22,0.37,-284318.1410086741,-273411.95972578
0.01,0.4,0.23,0.36,-284352.33210749563,-273566.13273144304
0.01,0.4,0.24,0.35,-284368.23179407767,-273698.7769645722
0.01,0.4,0.25,0.34,-284366.1300412509,-273810.1298731671
0.01,0.4,0.26,0.33,-284346.2657631606,-273900.37714980345
0.01,0.4,0.27,0.32,-284308.8301461423,-273969.6560625056
0.01,0.4,0.28,0.31,-284253.9691763317,-274018.0579823516
0.01,0.4,0.29,0.3,-284181.7854595168,-274045.630203322
0.01,0.4,0.3,0.29,-284092.33939964464,-274052.3771208043
0.01,0.4,0.31,0.28,-283985.64977792476,-274038.26081069384
0.01,0.4,0.32,0.27,-283861.69375282945,-274003.20102939167
0.01,0.4,0.33,0.26,-283720.4062809898,-273947.0746346994
0.01,0.4,0.34,0.25,-283561.6789386894,-273869.71440731105
0.01,0.4,0.35,0.24,-283385.3581020118,-273770.90723095945
0.01,0.4,0.36,0.23,-283191.242419231,-273650.39156480605
0.01,0.4,0.37,0.22,-282979.0794799356,-273507.85411256395
0.01,0.4,0.38,0.21,-282748.56154932524,-273342.9255567941
0.01,0.4,0.39,0.2,-282499.320189941,-273155.17518063466
0.01,0.4,0.4,0.19,-282230.91953230323,-272944.1041384396
0.02,0.17,0.4,0.41,-290255.9141008509,-278566.6646397027
0.02,0.18,0.39,0.41,-290205.6639660939,-278575.9251787161
0.02,0.18,0.4,0.4,-290198.6554851837,-278646.5877116795
0.02,0.19,0.38,0.41,-290136.31931563467,-278561.34091365745
0.02,0.19,0.39,0.4,-290132.57238872576,-278637.78344814514
0.02,0.19,0.4,0.39,-290115.4115636696,-278699.32936501113
0.02,0.2,0.37,0.41,-290048.52108146244,-278523.52647942305
0.02,0.2,0.38,0.4,-290048.20275217213,-278605.90924312896
0.02,0.2,0.39,0.39,-290034.3162376542,-278673.16911702807
0.02,0.2,0.4,0.38,-290006.8613751478,-278725.27750792843
0.02,0.21,0.36,0.41,-289942.82247099275,-278463.0087968005
0.02,0.21,0.37,0.4,-289946.10809427436,-278551.5017727745
0.02,0.21,0.38,0.39,-289935.6615364517,-278624.6357305343
0.02,0.21,0.39,0.38,-289911.4937421603,-278682.3921363506
0.02,0.21,0.4,0.37,-289873.5969625298,-278724.7330662155
0.02,0.22,0.35,0.41,-289819.69932044565,-278380.2374188035
0.02,0.22,0.36,0.4,-289826.77337224514,-278475.0211544828
0.02,0.22,0.37,0.39,-289819.9407286112,-278554.1990776472
0.02,0.22,0.38,0.38,-289799.22425123194,-278617.76352368685
0.02,0.22,0.39,0.37,-289764.6272986332,-278665.6866280563
0.02,0.22,0.4,0.36,-289716.1338071884,-278697.9204072849
0.02,0.23,0.34,0.41,-289679.5583221158,-278275.5927549066
0.02,0.23,0.35,0.4,-289690.61530162056,-278376.8592642594
0.02,0.23,0.36,0.39,-289687.57965066144,-278462.2615986545
0.02,0.23,0.37,0.38,-289670.4870502277,-278531.80386484973
0.02,0.23,0.38,0.37,-289639.35277589795,-278585.4690674189
0.02,0.23,0.39,0.36,-289594.1718714417,-278623.2192823541
0.02,0.23,0.4,0.35,-289534.91914881975,-278644.99565706553
0.02,0.24,0.33,0.41,-289522.74355492275,-278149.3926012103
0.02,0.24,0.34,0.4,-289537.98899302934,-278257.3463732024
0.02,0.24,0.35,0.39,-289538.94343647215,-278349.1650311837
0.02,0.24,0.36,0.38,-289525.65639401006,-278424.8654617476
0.02,0.24,0.37,0.37,-289498.15596052253,-278484.44244083576
0.02,0.24,0.38,0.36,-289456.4490968321,-278527.8689135593
0.02,0.24,0.39,0.35,-289400.52172229555,-278555.0960867911
0.02,0.24,0.4,0.34,-289330.3386222123,-278566.0533365734
0.02,0.25,0.32,0.41,-289349.54163413466,-278001.8972901397
0.02,0.25,0.33,0.4,-289369.1932242431,-278116.75641953066
0.02,0.25,0.34,0.39,-289374.3418955245,-278215.19578845194
0.02,0.25,0.35,0.38,-289365.05211530137,-278297.2461941274
0.02,0.25,0.36,0.37,-289341.3658062222,-278362.9151923343
0.02,0.25,0.37,0.36,-289303.3027484108,-278412.1874995514
0.02,0.25,0.38,0.35,-289250.86077827675,-278445.0251917707
0.02,0.25,0.39,0.34,-289184.01578851574,-278461.36770449695
0.02,0.25,0.4,0.33,-289102.72152929794,-278461.1316339364
0.02,0.26,0.31,0.41,-289160.18571328674,-277833.3136924641
0.02,0.26,0.32,0.4,-289184.47458355397,-277955.31115204556
0.02,0.26,0.33,0.39,-289194.03377861413,-278060.58922504395
0.02,0.26,0.34,0.38,-289188.9439966062,-278149.193891566
0.02,0.26,0.35,0.37,-289169.2621187427,-278221.146618019
0.02,0.26,0.36,0.36,-289135.02175291645,-278276.4449007174
0.02,0.26,0.37,0.35,-289086.23355483834,-278315.06258702127
0.02,0.26,0.38,0.34,-289022.88533425675,-278336.9499815549
0.02,0.26,0.39,0.33,-288944.94194873795,-278342.0337399881
0.02,0.26,0.4,0.32,-288852.34498252865,-278330.2165478976
0.02,0.27,0.3,0.41,-288954.8585093034,-277643.7982423643
0.02,0.27,0.31,0.4,-288984.03065919125,-277773.1833195287
0.02,0.27,0.32,0.39,-288998.230108727,-277885.5329677917
0.02,0.27,0.33,0.38,-288997.5552234146,-277980.9097866907
0.02,0.27,0.34,0.37,-288982.0791152832,-278059.3504255162
0.02,0.27,0.35,0.36,-288951.85035078943,-278120.8662912127
0.02,0.27,0.36,0.35,-288906.8934134133,-278165.44401097554
0.02,0.27,0.37,0.34,-288847.2089322043,-278193.04566079704
0.02,0.27,0.38,0.33,-288772.7736817817,-278203.6087654662
0.02,0.27,0.39,0.32,-288683.54035378824,-278197.0460700226
0.02,0.27,0.4,0.31,-288579.4370942937,-278173.2450771607
0.02,0.28,0.29,0.41,-288733.69447410584,-277433.4591090704
0.02,0.28,0.3,0.4,-288768.012402636,-277570.49903404294
0.02,0.28,0.31,0.39,-288787.09670864913,-277690.16944333824
0.02,0.28,0.32,0.38,-288791.06505326915,-277792.55118417955
0.02,0.28,0.33,0.37,-288780.00821589015,-277877.69752528786
0.02,0.28,0.34,0.36,-288753.9909937853,-277945.6350564903
0.02,0.28,0.35,0.35,-288713.05282899836,-277996.3643156124
0.02,0.28,0.36,0.34,-288657.20817834814,-278029.8601584816
0.02,0.28,0.37,0.33,-288586.44663575507,-278046.0718812547
0.02,0.28,0.38,0.32,-288500.7328099145,-278044.92309809086
0.02,0.28,0.39,0.31,-288400.0059542926,-278026.311371147
0.02,0.28,0.4,0.3,-288284.1793402343,-277990.1075836866
0.02,0.29,0.28,0.41,-288496.78119796165,-277202.3576002638
0.02,0.29,0.29,0.4,-288536.52575676667,-277347.3393991494
0.02,0.29,0.3,0.39,-288560.75602081895,-277474.5976980768
0.02,0.29,0.31,0.38,-288569.6107999131,-277584.2334450048
0.02,0.29,0.32,0.37,-288563.2001690633,-277676.31815633934
0.02,0.29,0.33,0.36,-288541.60659290757,-277750.8950413381
0.02,0.29,0.34,0.35,-288504.8857443065,-277807.9798207086
0.02,0.29,0.35,0.34,-288453.0670386423,-277847.5612609082
0.02,0.29,0.36,0.33,-288386.1538976047,-277869.6014379289
0.02,0.29,0.37,0.32,-288304.1237491904,-277874.0357372972
0.02,0.29,0.38,0.31,-288206.9277639183,-277860.7725902895
0.02,0.29,0.39,0.3,-288094.49032052944,-277829.6929396321
0.02,0.29,0.4,0.29,-287966.70818738884,-277780.64942090266
0.02,0.3,0.27,0.41,-288244.16009821073,-276950.50885083
0.02,0.3,0.28,0.4,-288289.63260956993,-277103.74146363745
0.02,0.3,0.29,0.39,-288319.2882858339,-277238.8745766692
0.02,0.3,0.3,0.38,-288333.28920350404,-277356.0313566537
0.02,0.3,0.31,0.37,-288331.7665862652,-277455.3034207316
0.02,0.3,0.32,0.36,-288314.82219437545,-277536.7522258448
0.02,0.3,0.33,0.35,-288282.5293680603,-277600.4101121306
0.02,0.3,0.34,0.34,-288234.9337535186,-277646.281028928
0.02,0.3,0.35,0.33,-288172.05373100395,-277674.3409628585
0.02,0.3,0.36,0.32,-288093.880556282,-277684.53807928355
0.02,0.3,0.37,0.31,-288000.37821917294,-277676.7925808467
0.02,0.3,0.38,0.3,-287891.4830154707,-277650.99627939356
0.02,0.3,0.39,0.29,-287767.10282093624,-277607.01186996454
0.02,0.3,0.4,0.28,-287627.1160479039,-277544.6718874012
0.02,0.31,0.26,0.41,-287975.82641926553,-276677.8818228985
0.02,0.31,0.27,0.4,-288027.3511082591,-276839.6985356794
0.02,0.31,0.28,0.39,-288062.73212155397,-276983.015301182
0.02,0.31,0.29,0.38,-288082.1572345126,-277107.97993705666
0.02,0.31,0.3,0.37,-288085.78093752655,-277214.7062792125
0.02,0.31,0.31,0.36,-288073.72613952466,-277303.27588532487
0.02,0.31,0.32,0.35,-288046.0854763522,-277373.7393432144
0.02,0.31,0.33,0.34,-288002.92226157326,-277426.1172216492
0.02,0.31,0.34,0.33,-287944.2711062579,-277460.4006901316
0.02,0.31,0.35,0.32,-287870.1382247357,-277476.551824652
0.02,0.31,0.36,0.31,-287780.5014345958,-277474.50360768865
0.02,0.31,0.37,0.3,-287675.3098509333,-277454.1596224539
0.02,0.31,0.38,0.29,-287554.4832665623,-277415.39343310706
0.02,0.31,0.39,0.28,-287417.9112012129,-277358.0476339523
0.02,0.31,0.4,0.27,-287265.4515931529,-277281.9325410592
0.02,0.32,0.25,0.41,-287691.728543885,-276384.3986171612
0.02,0.32,0.26,0.4,-287749.65534515574,-276555.1598687514
0.02,0.32,0.27,0.39,-287791.08452310174,-276706.9934711226
0.02,0.32,0.28,0.38,-287816.23235870816,-276840.0746996051
0.02,0.32,0.29,0.37,-287825.2790412274,-276954.54204102803
0.02,0.32,0.3,0.36,-287818.37074629497,-277050.4992718334
0.02,0.32,0.31,0.35,-287795.6212584271,-277128.017080574
0.02,0.32,0.32,0.34,-287757.11318680784,-277187.13428370014
0.02,0.32,0.33,0.33,-287702.898809872,-277227.85867014213
0.02,0.32,0.34,0.32,-287633.0005727659,-277250.1674987706
0.02,0.32,0.35,0.31,-287547.41125164245,-277254.0076626919
0.02,0.32,0.36,0.3,-287446.093789366,-277239.2955249523
0.02,0.32,0.37,0.29,-287328.9807980516,-277205.91642107774
0.02,0.32,0.38,0.28,-287195.97371448245,-277153.72381449083
0.02,0.32,0.39,0.27,-287046.9415843222,-277082.5380807234
