Co,Cr,Fe,Ni,G_LIQ,G_FCC
0.01,0.38,0.24,0.37,-233967.36789838,-225843.94840728224
0.01,0.38,0.25,0.36,-233979.56808310768,-225941.79931747325
0.01,0.38,0.26,0.35,-233976.2661210193,-226021.80507232313
0.01,0.38,0.27,0.34,-233957.67150359985,-226084.1261941288
0.01,0.38,0.28,0.33,-233923.95627482593,-226128.88506093906
0.01,0.38,0.29,0.32,-233875.2568910707,-226156.16776645585
0.01,0.38,0.3,0.31,-233811.67556379986,-226166.0254627258
0.01,0.38,0.31,0.3,-233733.28113072616,-226158.4752312924
0.01,0.38,0.32,0.29,-233640.109484368,-226133.50051175134
0.01,0.38,0.33,0.28,-233532.1635720494,-226091.0511017489
0.01,0.38,0.34,0.27,-233409.41296734154,-226031.04272842145
0.01,0.38,0.35,0.26,-233271.792998908,-225953.3561772392
0.01,0.38,0.36,0.25,-233119.20340780893,-225857.8359493097
0.01,0.38,0.37,0.24,-232951.50648759629,-225744.2884014713
0.01,0.38,0.38,0.23,-232768.5246418431,-225612.47930382311
0.01,0.38,0.39,0.22,-232570.03726964974,-225462.1307252296
0.01,0.38,0.4,0.21,-232355.77685919308,-225292.9171268706
0.01,0.39,0.19,0.41,-233392.93830358848,-224864.18500439503
0.01,0.39,0.2,0.4,-233478.69850674734,-225046.39273078853
0.01,0.39,0.21,0.39,-233547.15042768331,-225209.07780062448
0.01,0.39,0.22,0.38,-233598.73703421358,-225352.63595134096
0.01,0.39,0.23,0.37,-233633.84292870347,-225477.40385823048
0.01,0.39,0.24,0.36,-233652.800307141,-225583.66509350415
0.01,0.39,0.25,0.35,-233655.8937461417,-225671.65491328723
0.01,0.39,0.26,0.34,-233643.36402838046,-225741.5640830434
0.01,0.39,0.27,0.33,-233615.4111641444,-225793.54189912046
0.01,0.39,0.28,0.32,-233572.19672676674,-225827.6985241787
0.01,0.39,0.29,0.31,-233513.84558875623,-225844.10672331552
0.01,0.39,0.3,0.3,-233440.44712073408,-225842.8030629978
0.01,0.39,0.31,0.29,-233352.05589484563,-225823.78861447002
0.01,0.39,0.32,0.28,-233248.69191662237,-225787.02918561362
0.01,0.39,0.33,0.27,-233130.3403931198,-225732.45508908207
0.01,0.39,0.34,0.26,-232996.95102950608,-225659.96043888733
0.01,0.39,0.35,0.25,-232848.43683012467,-225569.40195146124
0.01,0.39,0.36,0.24,-232684.67236236538,-225460.59720952465
0.01,0.39,0.37,0.23,-232505.49142123002,-225333.32232665244
0.01,0.39,0.38,0.22,-232310.68400777996,-225187.30892572014
0.01,0.39,0.39,0.21,-232099.99250370386,-225022.24031347118
0.01,0.39,0.4,0.2,-231873.10688431328,-224837.74669351216
0.01,0.4,0.18,0.41,-233012.15231898415,-224439.07906863478
0.01,0.4,0.19,0.4,-233107.10140367268,-224632.3978843536
0.01,0.4,0.2,0.39,-233184.14970878788,-224805.54112382696
0.01,0.4,0.21,0.38,-233243.80009262174,-224958.96336683442
0.01,0.4,0.22,0.37,-233286.48905968547,-225093.05214270615
0.01,0.4,0.23,0.36,-233312.59411147278,-225208.1352810725
0.01,0.4,0.24,0.35,-233322.4396346505,-225304.48680004306
0.01,0.4,0.25,0.34,-233316.30160704555,-225382.33161218304
0.01,0.4,0.26,0.33,-233294.41133013496,-225441.84925699487
0.01,0.4,0.27,0.32,-233256.95834356238,-225483.17681542668
0.01,0.4,0.28,0.31,-233204.09263679656,-225506.41112152443
0.01,0.4,0.29,0.3,-233135.92624150193,-225511.6103547969
0.01,0.4,0.3,0.29,-233052.53426273225,-225498.79507140425
0.01,0.4,0.31,0.28,-232953.95538564585,-225467.94871086947
0.01,0.4,0.32,0.27,-232840.19187550587,-225419.01759607496
0.01,0.4,0.33,0.26,-232711.20907096463,-225351.9104265439
0.01,0.4,0.34,0.25,-232566.93435287022,-225266.49724724473
0.01,0.4,0.35,0.24,-232407.25555189574,-225162.60785621798
0.01,0.4,0.36,0.23,-232232.01873688103,-225040.02959291678
0.01,0.4,0.37,0.22,-232041.0253003159,-224898.50442368852
0.01,0.4,0.38,0.21,-231834.0282258504,-224737.72520928405
0.01,0.4,0.39,0.2,-231610.72738230752,-224557.33099887028
0.01,0.4,0.4,0.19,-231370.76363549294,-224356.9011418387
0.02,0.17,0.4,0.41,-238903.96621694192,-230307.6771977959
0.02,0.18,0.39,0.41,-238849.11204719832,-230289.66356169988
0.02,0.18,0.4,0.4,-238830.67243234027,-230330.27812158992
0.02,0.19,0.38,0.41,-238776.88018586262,-230250.75633238067
0.02,0.19,0.39,0.4,-238761.69610682828,-230296.42069227685
0.02,0.19,0.4,0.39,-238734.45641892258,-230328.99532052505
0.02,0.2,0.37,0.41,-238687.83662559307,-230191.49519532762
0.02,0.2,0.38,0.4,-238676.06109013248,-230242.3556966358
0.02,0.2,0.39,0.39,-238652.09325129772,-230279.93261648377
0.02,0.2,0.4,0.38,-238615.9517274731,-230304.21760257194
0.02,0.21,0.36,0.41,-238582.47060004572,-230112.34309488127
0.02,0.21,0.37,0.4,-238574.26371336053,-230168.5546209949
0.02,0.21,0.38,0.39,-238553.7193338867,-230211.28007350897
0.02,0.21,0.39,0.38,-238520.86597352018,-230240.51994570208
0.02,0.21,0.4,0.37,-238475.71578733943,-230256.2576772622
0.02,0.22,0.35,0.41,-238461.20364308063,-230013.69528142328
0.02,0.22,0.36,0.4,-238456.73331627363,-230075.42196510642
0.02,0.22,0.37,0.39,-238439.77110390237,-230123.45073224953
0.02,0.22,0.38,0.38,-238410.35611982402,-230157.7916301588
0.02,0.22,0.39,0.37,-238368.5104126286,-230178.43694410042
0.02,0.22,0.4,0.36,-238314.2390365228,-230185.36126818432
0.02,0.23,0.34,0.41,-238324.39678762323,-229895.88650505894
0.02,0.23,0.35,0.4,-238323.83952716584,-229963.30251773534
0.02,0.23,0.36,0.39,-238310.62599554,-230016.79863066168
0.02,0.23,0.37,0.38,-238284.8066980314,-230056.39523463923
0.02,0.23,0.38,0.37,-238246.41428519133,-230082.09416896183
0.02,0.23,0.39,0.36,-238195.4637047381,-230093.8788733175
0.02,0.23,0.4,0.35,-238131.95220155735,-230091.71438778855
0.02,0.24,0.33,0.41,-238172.35627989547,-229759.1967291927
0.02,0.24,0.34,0.4,-238175.89807003707,-229832.48716335258
0.02,0.24,0.35,0.39,-238166.60832816808,-229891.62469187312
0.02,0.24,0.36,0.38,-238144.54983341214,-229936.64093146008
0.02,0.24,0.37,0.37,-238109.76662774902,-229967.54806490225
0.02,0.24,0.38,0.36,-238062.28426085835,-229984.33908591542
0.02,0.24,0.39,0.35,-238002.10987113728,-229986.98788015987
0.02,0.24,0.4,0.34,-237929.23210468286,-229975.44914422263
0.02,0.25,0.32,0.41,-238005.33808542456,-229603.85563649295
0.02,0.25,0.33,0.4,-238013.1753776379,-229683.21749514077
0.02,0.25,0.34,0.39,-238007.9940123151,-229748.1814301341
0.02,0.25,0.35,0.38,-237989.8700318631,-229798.7912735287
0.02,0.25,0.36,0.37,-237958.85975209984,-229835.07043401795
0.02,0.25,0.37,0.36,-237915.00011413332,-229857.0222488125
0.02,0.25,0.38,0.35,-237858.308858322,-229864.6301576
0.02,0.25,0.39,0.34,-237788.78452427458,-229857.85770254536
0.02,0.25,0.4,0.33,-237706.40627689,-229836.64835433045
0.02,0.26,0.31,0.41,-237823.55139072123,-229430.0461307431
0.02,0.26,0.32,0.4,-237835.8922169235,-229515.6894405946
0.02,0.26,0.33,0.39,-237835.0142821596,-229586.67668343618
0.02,0.26,0.34,0.38,-237821.00800534108,-229643.06501989407
0.02,0.26,0.35,0.37,-237793.94296556897,-229684.89007401123
0.02,0.26,0.36,0.36,-237753.8683777895,-229712.1664089029
0.02,0.26,0.37,0.35,-237700.81337378957,-229724.88780775236
0.02,0.26,0.38,0.34,-237634.7870951391,-229723.02736675268
0.02,0.26,0.39,0.33,-237555.77860024862,-229706.53740216524
0.02,0.26,0.4,0.32,-237463.7565833739,-229675.34916932354
0.02,0.27,0.3,0.41,-237627.16125026194,-229237.9069837305
0.02,0.27,0.31,0.4,-237644.2264797947,-229330.0560522268
0.02,0.27,0.32,0.39,-237647.85861004697,-229407.27652803384
0.02,0.27,0.33,0.38,-237638.16369341456,-229469.6401573281
0.02,0.27,0.34,0.37,-237615.22568550307,-229517.19589272304
0.02,0.27,0.35,0.36,-237579.107064542,-229549.9705126835
0.02,0.27,0.36,0.35,-237529.8492361563,-229567.969026297
0.02,0.27,0.37,0.34,-237467.47273334436,-229571.17487325182
0.02,0.27,0.38,0.33,-237391.97721647803,-229559.54992383713
0.02,0.27,0.39,0.32,-237303.34127332465,-229533.0342789648
0.02,0.27,0.4,0.31,-237201.5220142754,-229491.5458653982
0.02,0.28,0.29,0.41,-237416.29048664524,-229027.53473545404
0.02,0.28,0.3,0.4,-237438.31525099758,-229126.4295754454
0.02,0.28,0.31,0.39,-237446.6769181475,-229210.10749002604
0.02,0.28,0.32,0.38,-237441.49859869844,-229278.65623564497
0.02,0.28,0.33,0.37,-237422.8798817403,-229332.13935046538
0.02,0.28,0.34,0.36,-237390.897622007,-229370.59694152215
0.02,0.28,0.35,0.35,-237345.60648840686,-229394.04623325204
0.02,0.28,0.36,0.34,-237287.0392877764,-229402.48189124768
0.02,0.28,0.37,0.33,-237215.20707191588,-229395.87612929303
0.02,0.28,0.38,0.32,-237130.09903055383,-229374.178602328
0.02,0.28,0.39,0.31,-237031.6821675931,-229337.31608269425
0.02,0.28,0.4,0.3,-236919.90075258055,-229285.1919116053
0.02,0.29,0.28,0.41,-237191.0209185227,-228798.98492214468
0.02,0.29,0.29,0.4,-237218.25623275054,-228904.88287330358
0.02,0.29,0.3,0.39,-237231.58117082724,-228995.25813787393
0.02,0.29,0.31,0.38,-237231.13752298307,-229070.21610399484
0.02,0.29,0.32,0.37,-237217.04193651542,-229129.83632010105
0.02,0.29,0.33,0.36,-237189.38689964268,-229174.1734787764
0.02,0.29,0.34,0.35,-237148.2414577776,-229203.25813302738
0.02,0.29,0.35,0.34,-237093.65168103992,-229217.09716379523
0.02,0.29,0.36,0.33,-237025.640895068,-229215.67401076798
0.02,0.29,0.37,0.32,-236944.20968101893,-229198.94867238007
0.02,0.29,0.38,0.31,-236849.33564475676,-229166.857475001
0.02,0.29,0.39,0.3,-236740.97294933995,-229119.31260542278
0.02,0.29,0.4,0.29,-236619.05159874784,-229056.20139458627
0.02,0.3,0.27,0.41,-236951.3939632343,-228552.27267894667
0.02,0.3,0.28,0.4,-236984.10857924205,-228665.45026102941
0.02,0.3,0.29,0.39,-237002.64640584146,-228762.78011361495
0.02,0.3,0.3,0.38,-237007.16976617122,-228844.38710981165
0.02,0.3,0.31,0.37,-236997.8139871557,-228910.36842974302
0.02,0.3,0.32,0.36,-236974.6886152207,-228960.79477626318
0.02,0.3,0.33,0.35,-236937.87832926336,-228995.7112879265
0.02,0.3,0.34,0.34,-236887.44357590782,-229015.13817424307
0.02,0.3,0.35,0.33,-236823.42094407592,-229019.07109024888
0.02,0.3,0.36,0.32,-236745.82328876268,-229007.48126028205
0.02,0.3,0.37,0.31,-236654.6396072607,-228980.31535420625
0.02,0.3,0.38,0.3,-236549.8346645896,-228937.495112841
0.02,0.3,0.39,0.29,-236431.34835824044,-228878.91671270542
0.02,0.3,0.4,0.28,-236299.09480520562,-228804.4498530489
0.02,0.31,0.26,0.41,-236697.41063680843,-228287.3727399851
0.02,0.31,0.27,0.4,-236735.89317148368,-228408.12778093998
0.02,0.31,0.28,0.39,-236759.91124105023,-228512.68863963394
0.02,0.31,0.29,0.38,-236769.64982968994,-228601.20180227543
0.02,0.31,0.3,0.37,-236765.26479723555,-228673.7839339548
0.02,0.31,0.31,0.36,-236746.88436973986,-228730.52336921307
0.02,0.31,0.32,0.35,-236714.61028430742,-228771.48125687323
0.02,0.31,0.33,0.34,-236668.51862104682,-228796.69239199202
0.02,0.31,0.34,0.33,-236608.66034538433,-228806.16575817313
0.02,0.31,0.35,0.32,-236535.06157559832,-228799.88479510183
0.02,0.31,0.36,0.31,-236447.72358281934,-228777.80739854454
0.02,0.31,0.37,0.3,-236346.62252349564,-228739.86565281454
0.02,0.31,0.38,0.29,-236231.70889707943,-228685.965288458
0.02,0.31,0.39,0.28,-236102.90671407472,-228615.98485030222
0.02,0.31,0.4,0.27,-235960.11235120555,-228529.77455262374
0.02,0.32,0.25,0.41,-236429.03095132663,-228004.21883580624
0.02,0.32,0.26,0.4,-236473.59234245695,-228132.8729276564
0.02,0.32,0.27,0.39,-236503.3778744182,-228244.96251872438
0.02,0.32,0.28,0.38,-236518.5976483522,-228340.6581642294
0.02,0.32,0.29,0.37,-236519.430185135,-228420.09814235862
0.02,0.32,0.3,0.36,-236506.0242437276,-228483.3902726172
0.02,0.32,0.31,0.35,-236478.50024086164,-228530.61333551267
0.02,0.32,0.32,0.34,-236436.9513148532,-228561.8181363684
0.02,0.32,0.33,0.33,-236381.44406461285,-228577.02824433308
0.02,0.32,0.34,0.32,-236312.0189849234,-228576.24042765808
0.02,0.32,0.35,0.31,-236228.69061019886,-228559.42479745604
0.02,0.32,0.36,0.3,-236131.4473707254,-228526.5246639418
0.02,0.32,0.37,0.29,-236020.25115738373,-228477.4561011545
0.02,0.32,0.38,0.28,-235895.03658263918,-228412.10720794788
